Year,Garda Division,Type of Offence,VALUE
2011,Roscommon-Longford Garda Division,Controlled drug offences,215.0
2011,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,457.0
2011,Roscommon-Longford Garda Division,Dangerous or negligent acts,1841.0
2011,Roscommon-Longford Garda Division,"Fraud, deception and related offences",104.0
2011,Roscommon-Longford Garda Division,Homicide & related offences,2.0
2011,Roscommon-Longford Garda Division,Kidnapping and related offences,1.0
2011,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",88.0
2011,Roscommon-Longford Garda Division,Offences not elsewhere classified,119.0
2011,Roscommon-Longford Garda Division,Public order and other social code offences,600.0
2011,Roscommon-Longford Garda Division,Road and traffic offences,2067.0
2011,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",14.0
2011,Roscommon-Longford Garda Division,Sexual offences,39.0
2011,Roscommon-Longford Garda Division,Theft and related offences,884.0
2011,Roscommon-Longford Garda Division,Weapons and explosives offences,41.0
2012,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",311.0
2012,Roscommon-Longford Garda Division,Burglary and related offences,550.0
2012,Roscommon-Longford Garda Division,Controlled drug offences,189.0
2012,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,422.0
2012,Roscommon-Longford Garda Division,Dangerous or negligent acts,1649.0
2012,Roscommon-Longford Garda Division,"Fraud, deception and related offences",118.0
2012,Roscommon-Longford Garda Division,Homicide & related offences,5.0
2012,Roscommon-Longford Garda Division,Kidnapping and related offences,2.0
2012,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",84.0
2012,Roscommon-Longford Garda Division,Offences not elsewhere classified,113.0
2012,Roscommon-Longford Garda Division,Public order and other social code offences,533.0
2012,Roscommon-Longford Garda Division,Road and traffic offences,2086.0
2012,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",4.0
2012,Roscommon-Longford Garda Division,Sexual offences,47.0
2012,Roscommon-Longford Garda Division,Theft and related offences,897.0
2012,Roscommon-Longford Garda Division,Weapons and explosives offences,34.0
2013,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",315.0
2013,Roscommon-Longford Garda Division,Burglary and related offences,459.0
2013,Roscommon-Longford Garda Division,Controlled drug offences,226.0
2013,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,395.0
2013,Roscommon-Longford Garda Division,Dangerous or negligent acts,1179.0
2013,Roscommon-Longford Garda Division,"Fraud, deception and related offences",89.0
2013,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2013,Roscommon-Longford Garda Division,Kidnapping and related offences,4.0
2013,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",96.0
2013,Roscommon-Longford Garda Division,Offences not elsewhere classified,96.0
2013,Roscommon-Longford Garda Division,Public order and other social code offences,509.0
2013,Roscommon-Longford Garda Division,Road and traffic offences,1679.0
2013,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",17.0
2013,Roscommon-Longford Garda Division,Sexual offences,36.0
2013,Roscommon-Longford Garda Division,Theft and related offences,837.0
2013,Roscommon-Longford Garda Division,Weapons and explosives offences,33.0
2014,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",385.0
2014,Roscommon-Longford Garda Division,Burglary and related offences,422.0
2014,Roscommon-Longford Garda Division,Controlled drug offences,213.0
