Quarter,Garda Division,Type of Offence,VALUE
2005Q4,Westmeath Garda Division,Burglary and related offences,163.0
2005Q4,Westmeath Garda Division,Controlled drug offences,50.0
2005Q4,Westmeath Garda Division,Damage to property and to the environment  offences,246.0
2005Q4,Westmeath Garda Division,Dangerous or negligent acts,150.0
2005Q4,Westmeath Garda Division,"Fraud, deception and related offences",12.0
2005Q4,Westmeath Garda Division,Homicide & related offences,0.0
2005Q4,Westmeath Garda Division,Kidnapping and related offences,0.0
2005Q4,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",26.0
2005Q4,Westmeath Garda Division,Offences not elsewhere classified,8.0
2005Q4,Westmeath Garda Division,Public order and other social code offences,285.0
2005Q4,Westmeath Garda Division,Road and traffic offences,145.0
2005Q4,Westmeath Garda Division,"Robbery, extortion and hijacking offences",12.0
2005Q4,Westmeath Garda Division,Sexual offences,5.0
2005Q4,Westmeath Garda Division,Theft and related offences,372.0
2005Q4,Westmeath Garda Division,Weapons and explosives offences,1.0
2006Q1,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",83.0
2006Q1,Westmeath Garda Division,Burglary and related offences,181.0
2006Q1,Westmeath Garda Division,Controlled drug offences,51.0
2006Q1,Westmeath Garda Division,Damage to property and to the environment  offences,189.0
2006Q1,Westmeath Garda Division,Dangerous or negligent acts,247.0
2006Q1,Westmeath Garda Division,"Fraud, deception and related offences",9.0
2006Q1,Westmeath Garda Division,Homicide & related offences,1.0
2006Q1,Westmeath Garda Division,Kidnapping and related offences,2.0
2006Q1,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",30.0
2006Q1,Westmeath Garda Division,Offences not elsewhere classified,11.0
2006Q1,Westmeath Garda Division,Public order and other social code offences,256.0
2006Q1,Westmeath Garda Division,Road and traffic offences,202.0
2006Q1,Westmeath Garda Division,"Robbery, extortion and hijacking offences",7.0
2006Q1,Westmeath Garda Division,Sexual offences,9.0
2006Q1,Westmeath Garda Division,Theft and related offences,389.0
2006Q1,Westmeath Garda Division,Weapons and explosives offences,18.0
2006Q2,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",71.0
2006Q2,Westmeath Garda Division,Burglary and related offences,131.0
2006Q2,Westmeath Garda Division,Controlled drug offences,95.0
2006Q2,Westmeath Garda Division,Damage to property and to the environment  offences,187.0
2006Q2,Westmeath Garda Division,Dangerous or negligent acts,349.0
2006Q2,Westmeath Garda Division,"Fraud, deception and related offences",8.0
2006Q2,Westmeath Garda Division,Homicide & related offences,0.0
2006Q2,Westmeath Garda Division,Kidnapping and related offences,1.0
2006Q2,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",25.0
2006Q2,Westmeath Garda Division,Offences not elsewhere classified,9.0
2006Q2,Westmeath Garda Division,Public order and other social code offences,270.0
2006Q2,Westmeath Garda Division,Road and traffic offences,538.0
2006Q2,Westmeath Garda Division,"Robbery, extortion and hijacking offences",9.0
2006Q2,Westmeath Garda Division,Sexual offences,7.0
2006Q2,Westmeath Garda Division,Theft and related offences,392.0
2006Q2,Westmeath Garda Division,Weapons and explosives offences,15.0
2006Q3,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",81.0
2006Q3,Westmeath Garda Division,Burglary and related offences,147.0
