Quarter,Garda Division,Type of Offence,VALUE
2009Q4,Galway Garda Division,"Robbery, extortion and hijacking offences",11.0
2009Q4,Galway Garda Division,Sexual offences,13.0
2009Q4,Galway Garda Division,Theft and related offences,676.0
2009Q4,Galway Garda Division,Weapons and explosives offences,46.0
2010Q1,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",196.0
2010Q1,Galway Garda Division,Burglary and related offences,286.0
2010Q1,Galway Garda Division,Controlled drug offences,111.0
2010Q1,Galway Garda Division,Damage to property and to the environment  offences,392.0
2010Q1,Galway Garda Division,Dangerous or negligent acts,335.0
2010Q1,Galway Garda Division,"Fraud, deception and related offences",54.0
2010Q1,Galway Garda Division,Homicide & related offences,0.0
2010Q1,Galway Garda Division,Kidnapping and related offences,0.0
2010Q1,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",100.0
2010Q1,Galway Garda Division,Offences not elsewhere classified,64.0
2010Q1,Galway Garda Division,Public order and other social code offences,959.0
2010Q1,Galway Garda Division,Road and traffic offences,1395.0
2010Q1,Galway Garda Division,"Robbery, extortion and hijacking offences",10.0
2010Q1,Galway Garda Division,Sexual offences,47.0
2010Q1,Galway Garda Division,Theft and related offences,755.0
2010Q1,Galway Garda Division,Weapons and explosives offences,19.0
2010Q2,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",196.0
2010Q2,Galway Garda Division,Burglary and related offences,289.0
2010Q2,Galway Garda Division,Controlled drug offences,121.0
2010Q2,Galway Garda Division,Damage to property and to the environment  offences,333.0
2010Q2,Galway Garda Division,Dangerous or negligent acts,427.0
2010Q2,Galway Garda Division,"Fraud, deception and related offences",66.0
2010Q2,Galway Garda Division,Homicide & related offences,1.0
2010Q2,Galway Garda Division,Kidnapping and related offences,1.0
2010Q2,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",99.0
2010Q2,Galway Garda Division,Offences not elsewhere classified,71.0
2010Q2,Galway Garda Division,Public order and other social code offences,820.0
2010Q2,Galway Garda Division,Road and traffic offences,1293.0
2010Q2,Galway Garda Division,"Robbery, extortion and hijacking offences",12.0
2010Q2,Galway Garda Division,Sexual offences,31.0
2010Q2,Galway Garda Division,Theft and related offences,705.0
2010Q2,Galway Garda Division,Weapons and explosives offences,15.0
2010Q3,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",210.0
2010Q3,Galway Garda Division,Burglary and related offences,307.0
2010Q3,Galway Garda Division,Controlled drug offences,135.0
2010Q3,Galway Garda Division,Damage to property and to the environment  offences,311.0
2010Q3,Galway Garda Division,Dangerous or negligent acts,535.0
2010Q3,Galway Garda Division,"Fraud, deception and related offences",49.0
2010Q3,Galway Garda Division,Homicide & related offences,0.0
2010Q3,Galway Garda Division,Kidnapping and related offences,0.0
2010Q3,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",72.0
2010Q3,Galway Garda Division,Offences not elsewhere classified,62.0
2010Q3,Galway Garda Division,Public order and other social code offences,837.0
2010Q3,Galway Garda Division,Road and traffic offences,1073.0
2010Q3,Galway Garda Division,"Robbery, extortion and hijacking offences",18.0
2010Q3,Galway Garda Division,Sexual offences,13.0
2010Q3,Galway Garda Division,Theft and related offences,754.0
2010Q3,Galway Garda Division,Weapons and explosives offences,19.0
2010Q4,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",217.0
2010Q4,Galway Garda Division,Burglary and related offences,243.0
2010Q4,Galway Garda Division,Controlled drug offences,115.0
2010Q4,Galway Garda Division,Damage to property and to the environment  offences,336.0
2010Q4,Galway Garda Division,Dangerous or negligent acts,306.0
2010Q4,Galway Garda Division,"Fraud, deception and related offences",68.0
2010Q4,Galway Garda Division,Homicide & related offences,0.0
2010Q4,Galway Garda Division,Kidnapping and related offences,0.0
2010Q4,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",97.0
2010Q4,Galway Garda Division,Offences not elsewhere classified,56.0
2010Q4,Galway Garda Division,Public order and other social code offences,822.0
2010Q4,Galway Garda Division,Road and traffic offences,1252.0
2010Q4,Galway Garda Division,"Robbery, extortion and hijacking offences",12.0
2010Q4,Galway Garda Division,Sexual offences,17.0
2010Q4,Galway Garda Division,Theft and related offences,586.0
2010Q4,Galway Garda Division,Weapons and explosives offences,47.0
2011Q1,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",224.0
2011Q1,Galway Garda Division,Burglary and related offences,252.0
2011Q1,Galway Garda Division,Controlled drug offences,111.0
2011Q1,Galway Garda Division,Damage to property and to the environment  offences,300.0
2011Q1,Galway Garda Division,Dangerous or negligent acts,755.0
2011Q1,Galway Garda Division,"Fraud, deception and related offences",74.0
2011Q1,Galway Garda Division,Homicide & related offences,1.0
2011Q1,Galway Garda Division,Kidnapping and related offences,1.0
2011Q1,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",109.0
2011Q1,Galway Garda Division,Offences not elsewhere classified,75.0
2011Q1,Galway Garda Division,Public order and other social code offences,683.0
2011Q1,Galway Garda Division,Road and traffic offences,1243.0
2011Q1,Galway Garda Division,"Robbery, extortion and hijacking offences",13.0
2011Q1,Galway Garda Division,Sexual offences,29.0
2011Q1,Galway Garda Division,Theft and related offences,552.0
2011Q1,Galway Garda Division,Weapons and explosives offences,22.0
2011Q2,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",201.0
2011Q2,Galway Garda Division,Burglary and related offences,241.0
2011Q2,Galway Garda Division,Controlled drug offences,127.0
2011Q2,Galway Garda Division,Damage to property and to the environment  offences,313.0
2011Q2,Galway Garda Division,Dangerous or negligent acts,599.0
2011Q2,Galway Garda Division,"Fraud, deception and related offences",46.0
2011Q2,Galway Garda Division,Homicide & related offences,0.0
2011Q2,Galway Garda Division,Kidnapping and related offences,1.0
2011Q2,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",113.0
2011Q2,Galway Garda Division,Offences not elsewhere classified,59.0
2011Q2,Galway Garda Division,Public order and other social code offences,615.0
2011Q2,Galway Garda Division,Road and traffic offences,1174.0
2011Q2,Galway Garda Division,"Robbery, extortion and hijacking offences",14.0
2011Q2,Galway Garda Division,Sexual offences,24.0
2011Q2,Galway Garda Division,Theft and related offences,574.0
2011Q2,Galway Garda Division,Weapons and explosives offences,20.0
2011Q3,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",239.0
2011Q3,Galway Garda Division,Burglary and related offences,203.0
2011Q3,Galway Garda Division,Controlled drug offences,116.0
2011Q3,Galway Garda Division,Damage to property and to the environment  offences,299.0
2011Q3,Galway Garda Division,Dangerous or negligent acts,445.0
2011Q3,Galway Garda Division,"Fraud, deception and related offences",54.0
2011Q3,Galway Garda Division,Homicide & related offences,3.0
2011Q3,Galway Garda Division,Kidnapping and related offences,2.0
2011Q3,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",83.0
2011Q3,Galway Garda Division,Offences not elsewhere classified,51.0
2011Q3,Galway Garda Division,Public order and other social code offences,736.0
2011Q3,Galway Garda Division,Road and traffic offences,1017.0
2011Q3,Galway Garda Division,"Robbery, extortion and hijacking offences",10.0
2011Q3,Galway Garda Division,Sexual offences,21.0
2011Q3,Galway Garda Division,Theft and related offences,611.0
2011Q3,Galway Garda Division,Weapons and explosives offences,19.0
2011Q4,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",216.0
2011Q4,Galway Garda Division,Burglary and related offences,260.0
2011Q4,Galway Garda Division,Controlled drug offences,93.0
2011Q4,Galway Garda Division,Damage to property and to the environment  offences,281.0
2011Q4,Galway Garda Division,Dangerous or negligent acts,493.0
2011Q4,Galway Garda Division,"Fraud, deception and related offences",63.0
2011Q4,Galway Garda Division,Homicide & related offences,1.0
2011Q4,Galway Garda Division,Kidnapping and related offences,1.0
2011Q4,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",80.0
2011Q4,Galway Garda Division,Offences not elsewhere classified,63.0
2011Q4,Galway Garda Division,Public order and other social code offences,644.0
2011Q4,Galway Garda Division,Road and traffic offences,955.0
2011Q4,Galway Garda Division,"Robbery, extortion and hijacking offences",6.0
2011Q4,Galway Garda Division,Sexual offences,14.0
2011Q4,Galway Garda Division,Theft and related offences,614.0
2011Q4,Galway Garda Division,Weapons and explosives offences,37.0
2012Q1,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",204.0
2012Q1,Galway Garda Division,Burglary and related offences,244.0
2012Q1,Galway Garda Division,Controlled drug offences,114.0
2012Q1,Galway Garda Division,Damage to property and to the environment  offences,275.0
2012Q1,Galway Garda Division,Dangerous or negligent acts,589.0
2012Q1,Galway Garda Division,"Fraud, deception and related offences",86.0
2012Q1,Galway Garda Division,Homicide & related offences,0.0
2012Q1,Galway Garda Division,Kidnapping and related offences,1.0
2012Q1,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",87.0
2012Q1,Galway Garda Division,Offences not elsewhere classified,97.0
2012Q1,Galway Garda Division,Public order and other social code offences,659.0
2012Q1,Galway Garda Division,Road and traffic offences,1091.0
2012Q1,Galway Garda Division,"Robbery, extortion and hijacking offences",8.0
2012Q1,Galway Garda Division,Sexual offences,23.0
2012Q1,Galway Garda Division,Theft and related offences,546.0
2012Q1,Galway Garda Division,Weapons and explosives offences,24.0
2012Q2,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",196.0
2012Q2,Galway Garda Division,Burglary and related offences,213.0
2012Q2,Galway Garda Division,Controlled drug offences,152.0
2012Q2,Galway Garda Division,Damage to property and to the environment  offences,305.0
2012Q2,Galway Garda Division,Dangerous or negligent acts,536.0
2012Q2,Galway Garda Division,"Fraud, deception and related offences",57.0
2012Q2,Galway Garda Division,Homicide & related offences,1.0
2012Q2,Galway Garda Division,Kidnapping and related offences,1.0
2012Q2,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",89.0
2012Q2,Galway Garda Division,Offences not elsewhere classified,134.0
2012Q2,Galway Garda Division,Public order and other social code offences,670.0
2012Q2,Galway Garda Division,Road and traffic offences,1082.0
2012Q2,Galway Garda Division,"Robbery, extortion and hijacking offences",5.0
2012Q2,Galway Garda Division,Sexual offences,24.0
2012Q2,Galway Garda Division,Theft and related offences,674.0
2012Q2,Galway Garda Division,Weapons and explosives offences,17.0
2012Q3,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",195.0
2012Q3,Galway Garda Division,Burglary and related offences,248.0
2012Q3,Galway Garda Division,Controlled drug offences,116.0
2012Q3,Galway Garda Division,Damage to property and to the environment  offences,268.0
2012Q3,Galway Garda Division,Dangerous or negligent acts,603.0
2012Q3,Galway Garda Division,"Fraud, deception and related offences",75.0
2012Q3,Galway Garda Division,Homicide & related offences,0.0
2012Q3,Galway Garda Division,Kidnapping and related offences,0.0
2012Q3,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",67.0
2012Q3,Galway Garda Division,Offences not elsewhere classified,76.0
2012Q3,Galway Garda Division,Public order and other social code offences,660.0
2012Q3,Galway Garda Division,Road and traffic offences,936.0
2012Q3,Galway Garda Division,"Robbery, extortion and hijacking offences",5.0
2012Q3,Galway Garda Division,Sexual offences,18.0
2012Q3,Galway Garda Division,Theft and related offences,603.0
2012Q3,Galway Garda Division,Weapons and explosives offences,11.0
2012Q4,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",194.0
2012Q4,Galway Garda Division,Burglary and related offences,302.0
2012Q4,Galway Garda Division,Controlled drug offences,114.0
2012Q4,Galway Garda Division,Damage to property and to the environment  offences,274.0
2012Q4,Galway Garda Division,Dangerous or negligent acts,434.0
2012Q4,Galway Garda Division,"Fraud, deception and related offences",44.0
2012Q4,Galway Garda Division,Homicide & related offences,2.0
2012Q4,Galway Garda Division,Kidnapping and related offences,1.0
2012Q4,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",76.0
2012Q4,Galway Garda Division,Offences not elsewhere classified,89.0
2012Q4,Galway Garda Division,Public order and other social code offences,662.0
2012Q4,Galway Garda Division,Road and traffic offences,846.0
2012Q4,Galway Garda Division,"Robbery, extortion and hijacking offences",7.0
2012Q4,Galway Garda Division,Sexual offences,22.0
2012Q4,Galway Garda Division,Theft and related offences,602.0
2012Q4,Galway Garda Division,Weapons and explosives offences,26.0
2013Q1,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",166.0
2013Q1,Galway Garda Division,Burglary and related offences,182.0
2013Q1,Galway Garda Division,Controlled drug offences,101.0
2013Q1,Galway Garda Division,Damage to property and to the environment  offences,244.0
2013Q1,Galway Garda Division,Dangerous or negligent acts,431.0
2013Q1,Galway Garda Division,"Fraud, deception and related offences",51.0
2013Q1,Galway Garda Division,Homicide & related offences,0.0
2013Q1,Galway Garda Division,Kidnapping and related offences,2.0
2013Q1,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",79.0
2013Q1,Galway Garda Division,Offences not elsewhere classified,75.0
2013Q1,Galway Garda Division,Public order and other social code offences,489.0
2013Q1,Galway Garda Division,Road and traffic offences,791.0
2013Q1,Galway Garda Division,"Robbery, extortion and hijacking offences",13.0
2013Q1,Galway Garda Division,Sexual offences,24.0
2013Q1,Galway Garda Division,Theft and related offences,613.0
2013Q1,Galway Garda Division,Weapons and explosives offences,13.0
2013Q2,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",151.0
2013Q2,Galway Garda Division,Burglary and related offences,204.0
2013Q2,Galway Garda Division,Controlled drug offences,147.0
2013Q2,Galway Garda Division,Damage to property and to the environment  offences,254.0
2013Q2,Galway Garda Division,Dangerous or negligent acts,579.0
2013Q2,Galway Garda Division,"Fraud, deception and related offences",45.0
2013Q2,Galway Garda Division,Homicide & related offences,2.0
2013Q2,Galway Garda Division,Kidnapping and related offences,1.0
2013Q2,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",85.0
2013Q2,Galway Garda Division,Offences not elsewhere classified,78.0
2013Q2,Galway Garda Division,Public order and other social code offences,483.0
2013Q2,Galway Garda Division,Road and traffic offences,1089.0
2013Q2,Galway Garda Division,"Robbery, extortion and hijacking offences",7.0
2013Q2,Galway Garda Division,Sexual offences,27.0
2013Q2,Galway Garda Division,Theft and related offences,668.0
2013Q2,Galway Garda Division,Weapons and explosives offences,14.0
2013Q3,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",178.0
2013Q3,Galway Garda Division,Burglary and related offences,199.0
2013Q3,Galway Garda Division,Controlled drug offences,146.0
2013Q3,Galway Garda Division,Damage to property and to the environment  offences,218.0
2013Q3,Galway Garda Division,Dangerous or negligent acts,402.0
2013Q3,Galway Garda Division,"Fraud, deception and related offences",71.0
2013Q3,Galway Garda Division,Homicide & related offences,0.0
2013Q3,Galway Garda Division,Kidnapping and related offences,3.0
2013Q3,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",91.0
2013Q3,Galway Garda Division,Offences not elsewhere classified,42.0
2013Q3,Galway Garda Division,Public order and other social code offences,568.0
2013Q3,Galway Garda Division,Road and traffic offences,1120.0
2013Q3,Galway Garda Division,"Robbery, extortion and hijacking offences",13.0
2013Q3,Galway Garda Division,Sexual offences,26.0
2013Q3,Galway Garda Division,Theft and related offences,591.0
2013Q3,Galway Garda Division,Weapons and explosives offences,18.0
2013Q4,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",179.0
2013Q4,Galway Garda Division,Burglary and related offences,294.0
2013Q4,Galway Garda Division,Controlled drug offences,132.0
2013Q4,Galway Garda Division,Damage to property and to the environment  offences,218.0
2013Q4,Galway Garda Division,Dangerous or negligent acts,420.0
2013Q4,Galway Garda Division,"Fraud, deception and related offences",63.0
2013Q4,Galway Garda Division,Homicide & related offences,0.0
2013Q4,Galway Garda Division,Kidnapping and related offences,0.0
2013Q4,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",100.0
2013Q4,Galway Garda Division,Offences not elsewhere classified,51.0
2013Q4,Galway Garda Division,Public order and other social code offences,444.0
2013Q4,Galway Garda Division,Road and traffic offences,1158.0
2013Q4,Galway Garda Division,"Robbery, extortion and hijacking offences",16.0
2013Q4,Galway Garda Division,Sexual offences,17.0
2013Q4,Galway Garda Division,Theft and related offences,565.0
2013Q4,Galway Garda Division,Weapons and explosives offences,20.0
2014Q1,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",163.0
2014Q1,Galway Garda Division,Burglary and related offences,299.0
2014Q1,Galway Garda Division,Controlled drug offences,176.0
2014Q1,Galway Garda Division,Damage to property and to the environment  offences,233.0
2014Q1,Galway Garda Division,Dangerous or negligent acts,526.0
2014Q1,Galway Garda Division,"Fraud, deception and related offences",94.0
2014Q1,Galway Garda Division,Homicide & related offences,1.0
2014Q1,Galway Garda Division,Kidnapping and related offences,3.0
2014Q1,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",109.0
2014Q1,Galway Garda Division,Offences not elsewhere classified,70.0
2014Q1,Galway Garda Division,Public order and other social code offences,444.0
2014Q1,Galway Garda Division,Road and traffic offences,1200.0
2014Q1,Galway Garda Division,"Robbery, extortion and hijacking offences",8.0
2014Q1,Galway Garda Division,Sexual offences,25.0
2014Q1,Galway Garda Division,Theft and related offences,575.0
2014Q1,Galway Garda Division,Weapons and explosives offences,14.0
2014Q2,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",177.0
2014Q2,Galway Garda Division,Burglary and related offences,239.0
2014Q2,Galway Garda Division,Controlled drug offences,158.0
2014Q2,Galway Garda Division,Damage to property and to the environment  offences,200.0
2014Q2,Galway Garda Division,Dangerous or negligent acts,679.0
2014Q2,Galway Garda Division,"Fraud, deception and related offences",72.0
2014Q2,Galway Garda Division,Homicide & related offences,0.0
2014Q2,Galway Garda Division,Kidnapping and related offences,1.0
2014Q2,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",81.0
2014Q2,Galway Garda Division,Offences not elsewhere classified,70.0
2014Q2,Galway Garda Division,Public order and other social code offences,462.0
2014Q2,Galway Garda Division,Road and traffic offences,1178.0
2014Q2,Galway Garda Division,"Robbery, extortion and hijacking offences",8.0
2014Q2,Galway Garda Division,Sexual offences,28.0
2014Q2,Galway Garda Division,Theft and related offences,540.0
2014Q2,Galway Garda Division,Weapons and explosives offences,10.0
2014Q3,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",173.0
2014Q3,Galway Garda Division,Burglary and related offences,232.0
2014Q3,Galway Garda Division,Controlled drug offences,140.0
2014Q3,Galway Garda Division,Damage to property and to the environment  offences,240.0
2014Q3,Galway Garda Division,Dangerous or negligent acts,869.0
2014Q3,Galway Garda Division,"Fraud, deception and related offences",65.0
2014Q3,Galway Garda Division,Homicide & related offences,0.0
2014Q3,Galway Garda Division,Kidnapping and related offences,1.0
2014Q3,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2014Q3,Galway Garda Division,Offences not elsewhere classified,59.0
2014Q3,Galway Garda Division,Public order and other social code offences,529.0
2014Q3,Galway Garda Division,Road and traffic offences,1199.0
2014Q3,Galway Garda Division,"Robbery, extortion and hijacking offences",7.0
2014Q3,Galway Garda Division,Sexual offences,15.0
2014Q3,Galway Garda Division,Theft and related offences,550.0
2014Q3,Galway Garda Division,Weapons and explosives offences,20.0
2014Q4,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",226.0
2014Q4,Galway Garda Division,Burglary and related offences,223.0
2014Q4,Galway Garda Division,Controlled drug offences,97.0
2014Q4,Galway Garda Division,Damage to property and to the environment  offences,230.0
2014Q4,Galway Garda Division,Dangerous or negligent acts,706.0
2014Q4,Galway Garda Division,"Fraud, deception and related offences",86.0
2014Q4,Galway Garda Division,Homicide & related offences,1.0
2014Q4,Galway Garda Division,Kidnapping and related offences,1.0
2014Q4,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",63.0
2014Q4,Galway Garda Division,Offences not elsewhere classified,53.0
2014Q4,Galway Garda Division,Public order and other social code offences,476.0
2014Q4,Galway Garda Division,Road and traffic offences,971.0
2014Q4,Galway Garda Division,"Robbery, extortion and hijacking offences",11.0
2014Q4,Galway Garda Division,Sexual offences,23.0
2014Q4,Galway Garda Division,Theft and related offences,601.0
2014Q4,Galway Garda Division,Weapons and explosives offences,22.0
2015Q1,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",198.0
2015Q1,Galway Garda Division,Burglary and related offences,215.0
2015Q1,Galway Garda Division,Controlled drug offences,150.0
2015Q1,Galway Garda Division,Damage to property and to the environment  offences,170.0
2015Q1,Galway Garda Division,Dangerous or negligent acts,664.0
2015Q1,Galway Garda Division,"Fraud, deception and related offences",121.0
2015Q1,Galway Garda Division,Homicide & related offences,0.0
2015Q1,Galway Garda Division,Kidnapping and related offences,1.0
2015Q1,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",74.0
2015Q1,Galway Garda Division,Offences not elsewhere classified,54.0
2015Q1,Galway Garda Division,Public order and other social code offences,491.0
2015Q1,Galway Garda Division,Road and traffic offences,1363.0
2015Q1,Galway Garda Division,"Robbery, extortion and hijacking offences",10.0
2015Q1,Galway Garda Division,Sexual offences,27.0
2015Q1,Galway Garda Division,Theft and related offences,586.0
2015Q1,Galway Garda Division,Weapons and explosives offences,13.0
2015Q2,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",183.0
2015Q2,Galway Garda Division,Burglary and related offences,216.0
2015Q2,Galway Garda Division,Controlled drug offences,135.0
2015Q2,Galway Garda Division,Damage to property and to the environment  offences,208.0
2015Q2,Galway Garda Division,Dangerous or negligent acts,755.0
2015Q2,Galway Garda Division,"Fraud, deception and related offences",90.0
2015Q2,Galway Garda Division,Homicide & related offences,1.0
2015Q2,Galway Garda Division,Kidnapping and related offences,2.0
2015Q2,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",86.0
2015Q2,Galway Garda Division,Offences not elsewhere classified,38.0
2015Q2,Galway Garda Division,Public order and other social code offences,417.0
2015Q2,Galway Garda Division,Road and traffic offences,1478.0
2015Q2,Galway Garda Division,"Robbery, extortion and hijacking offences",6.0
2015Q2,Galway Garda Division,Sexual offences,20.0
2015Q2,Galway Garda Division,Theft and related offences,584.0
2015Q2,Galway Garda Division,Weapons and explosives offences,8.0
2015Q3,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",199.0
2015Q3,Galway Garda Division,Burglary and related offences,285.0
2015Q3,Galway Garda Division,Controlled drug offences,157.0
2015Q3,Galway Garda Division,Damage to property and to the environment  offences,250.0
2015Q3,Galway Garda Division,Dangerous or negligent acts,750.0
2015Q3,Galway Garda Division,"Fraud, deception and related offences",63.0
2015Q3,Galway Garda Division,Homicide & related offences,0.0
2015Q3,Galway Garda Division,Kidnapping and related offences,0.0
2015Q3,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",77.0
2015Q3,Galway Garda Division,Offences not elsewhere classified,57.0
2015Q3,Galway Garda Division,Public order and other social code offences,455.0
2015Q3,Galway Garda Division,Road and traffic offences,1213.0
2015Q3,Galway Garda Division,"Robbery, extortion and hijacking offences",11.0
2015Q3,Galway Garda Division,Sexual offences,23.0
2015Q3,Galway Garda Division,Theft and related offences,623.0
2015Q3,Galway Garda Division,Weapons and explosives offences,13.0
2015Q4,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",212.0
2015Q4,Galway Garda Division,Burglary and related offences,180.0
2015Q4,Galway Garda Division,Controlled drug offences,134.0
2015Q4,Galway Garda Division,Damage to property and to the environment  offences,199.0
2015Q4,Galway Garda Division,Dangerous or negligent acts,588.0
2015Q4,Galway Garda Division,"Fraud, deception and related offences",66.0
2015Q4,Galway Garda Division,Homicide & related offences,1.0
2015Q4,Galway Garda Division,Kidnapping and related offences,1.0
2015Q4,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",98.0
2015Q4,Galway Garda Division,Offences not elsewhere classified,50.0
2015Q4,Galway Garda Division,Public order and other social code offences,516.0
2015Q4,Galway Garda Division,Road and traffic offences,1086.0
2015Q4,Galway Garda Division,"Robbery, extortion and hijacking offences",10.0
2015Q4,Galway Garda Division,Sexual offences,28.0
2015Q4,Galway Garda Division,Theft and related offences,517.0
2015Q4,Galway Garda Division,Weapons and explosives offences,21.0
2016Q1,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",169.0
2016Q1,Galway Garda Division,Burglary and related offences,150.0
2016Q1,Galway Garda Division,Controlled drug offences,172.0
2016Q1,Galway Garda Division,Damage to property and to the environment  offences,209.0
2016Q1,Galway Garda Division,Dangerous or negligent acts,481.0
2016Q1,Galway Garda Division,"Fraud, deception and related offences",72.0
2016Q1,Galway Garda Division,Homicide & related offences,1.0
2016Q1,Galway Garda Division,Kidnapping and related offences,1.0
2016Q1,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",100.0
2016Q1,Galway Garda Division,Offences not elsewhere classified,54.0
2016Q1,Galway Garda Division,Public order and other social code offences,466.0
2016Q1,Galway Garda Division,Road and traffic offences,1171.0
2016Q1,Galway Garda Division,"Robbery, extortion and hijacking offences",0.0
2016Q1,Galway Garda Division,Sexual offences,26.0
2016Q1,Galway Garda Division,Theft and related offences,505.0
2016Q1,Galway Garda Division,Weapons and explosives offences,16.0
2016Q2,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",174.0
2016Q2,Galway Garda Division,Burglary and related offences,123.0
2016Q2,Galway Garda Division,Controlled drug offences,105.0
2016Q2,Galway Garda Division,Damage to property and to the environment  offences,185.0
2016Q2,Galway Garda Division,Dangerous or negligent acts,533.0
2016Q2,Galway Garda Division,"Fraud, deception and related offences",55.0
2016Q2,Galway Garda Division,Homicide & related offences,0.0
2016Q2,Galway Garda Division,Kidnapping and related offences,1.0
2016Q2,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",125.0
2016Q2,Galway Garda Division,Offences not elsewhere classified,36.0
2016Q2,Galway Garda Division,Public order and other social code offences,402.0
2016Q2,Galway Garda Division,Road and traffic offences,1114.0
2016Q2,Galway Garda Division,"Robbery, extortion and hijacking offences",6.0
2016Q2,Galway Garda Division,Sexual offences,43.0
2016Q2,Galway Garda Division,Theft and related offences,479.0
2016Q2,Galway Garda Division,Weapons and explosives offences,14.0
2016Q3,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",181.0
2016Q3,Galway Garda Division,Burglary and related offences,118.0
2016Q3,Galway Garda Division,Controlled drug offences,183.0
2016Q3,Galway Garda Division,Damage to property and to the environment  offences,186.0
2016Q3,Galway Garda Division,Dangerous or negligent acts,490.0
2016Q3,Galway Garda Division,"Fraud, deception and related offences",53.0
2016Q3,Galway Garda Division,Homicide & related offences,0.0
2016Q3,Galway Garda Division,Kidnapping and related offences,1.0
2016Q3,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",91.0
2016Q3,Galway Garda Division,Offences not elsewhere classified,30.0
2016Q3,Galway Garda Division,Public order and other social code offences,496.0
2016Q3,Galway Garda Division,Road and traffic offences,1027.0
2016Q3,Galway Garda Division,"Robbery, extortion and hijacking offences",1.0
2016Q3,Galway Garda Division,Sexual offences,24.0
2016Q3,Galway Garda Division,Theft and related offences,444.0
2016Q3,Galway Garda Division,Weapons and explosives offences,21.0
2016Q4,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",189.0
2016Q4,Galway Garda Division,Burglary and related offences,127.0
2016Q4,Galway Garda Division,Controlled drug offences,150.0
2016Q4,Galway Garda Division,Damage to property and to the environment  offences,186.0
2016Q4,Galway Garda Division,Dangerous or negligent acts,586.0
2016Q4,Galway Garda Division,"Fraud, deception and related offences",62.0
2016Q4,Galway Garda Division,Homicide & related offences,0.0
2016Q4,Galway Garda Division,Kidnapping and related offences,0.0
2016Q4,Galway Garda Division,"Offences against government, justice procedures and organisation of crime",107.0
2016Q4,Galway Garda Division,Offences not elsewhere classified,41.0
2016Q4,Galway Garda Division,Public order and other social code offences,472.0
