Year,Garda Division,Type of Offence,VALUE
2006,Galway Garda Division,Dangerous or negligent acts (04),2442.0
2006,Galway Garda Division,Dangerous/careless driving and motorway offences (0414),420.0
2006,Galway Garda Division,Discharging a firearm (1121),8.0
2006,Galway Garda Division,Disorderly conduct (131),2346.0
2006,Galway Garda Division,"Driving licence-failure to have, produce, etc. (1411)",223.0
2006,Galway Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",960.0
2006,Galway Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),12.0
2006,Galway Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),948.0
2006,Galway Garda Division,Endangering traffic offences (0425),5.0
2006,Galway Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2006,Galway Garda Division,"Explosives, chemical weapons offences (111)",3.0
2006,Galway Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2006,Galway Garda Division,False imprisonment (0511),1.0
2006,Galway Garda Division,Fireworks offences (114),0.0
2006,Galway Garda Division,"Fraud, deception and related offences (09)",177.0
2006,Galway Garda Division,Harassment and related offences (033),83.0
2006,Galway Garda Division,Homicide & related offences (01),7.0
2006,Galway Garda Division,Human trafficking offences (0513),0.0
2006,Galway Garda Division,Importation of drugs (1011),0.0
2006,Galway Garda Division,Infanticide (0113),0.0
2006,Galway Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",1176.0
2006,Galway Garda Division,Kidnapping and related offences (05),2.0
2006,Galway Garda Division,Light rail offences (Luas) (1443),0.0
2006,Galway Garda Division,Liquor licensing offences (133),197.0
2006,Galway Garda Division,Litter offences (1221),5.0
2006,Galway Garda Division,Manslaughter (0112),0.0
2006,Galway Garda Division,Murder (0111),2.0
2006,Galway Garda Division,Murder-attempt (0311),0.0
2006,Galway Garda Division,Obstruction under Road Traffic Acts (1432),30.0
2006,Galway Garda Division,Offences against government and its agents (151),17.0
2006,Galway Garda Division,"Offences against government, justice procedures and organisation of crime (15)",225.0
2006,Galway Garda Division,Offences not elsewhere classified (16),156.0
2006,Galway Garda Division,"Offences while in custody, breach of court orders (157)",198.0
2006,Galway Garda Division,Offensive weapons offences (n.e.c.) (113),50.0
2006,Galway Garda Division,Organisation of crime and conspiracy to commit crime (152),5.0
2006,Galway Garda Division,Other assault (035),574.0
2006,Galway Garda Division,Other drug offences (103),13.0
2006,Galway Garda Division,Other road offences (1433),1563.0
2006,Galway Garda Division,Other sexual offences (022),0.0
2006,Galway Garda Division,"Other thefts, handling stolen property (084)",1744.0
2006,Galway Garda Division,Perverting the course of justice (153),5.0
2006,Galway Garda Division,Possession of a firearm (1122),4.0
2006,Galway Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",2.0
2006,Galway Garda Division,Possession of drugs for personal use (1022),344.0
2006,Galway Garda Division,Possession of drugs for sale or supply (1021),59.0
2006,Galway Garda Division,Prostitution offences (134),0.0
2006,Galway Garda Division,Public order and other social code offences (13),2681.0
2006,Galway Garda Division,Public service vehicle offences (1442),9.0
2006,Galway Garda Division,Rape and sexual assault (021),43.0
2006,Galway Garda Division,"Regulated betting/money, collection/trading offences (135)",19.0
2006,Galway Garda Division,Road and traffic offences (14),4087.0
2006,Galway Garda Division,Road transport - carriage of goods offences (1441),83.0
2006,Galway Garda Division,Roadworthiness/regulatory offences (143),39.0
2006,Galway Garda Division,Robbery from the person (0613),45.0
2006,Galway Garda Division,Robbery of an establishment or institution (0611),30.0
2006,Galway Garda Division,Robbery of cash or goods in transit (0612),4.0
2006,Galway Garda Division,"Robbery, extortion and hijacking offences (06)",81.0
2006,Galway Garda Division,Sexual offences (02),43.0
2006,Galway Garda Division,Social code offences (n.e.c.) (136),27.0
2006,Galway Garda Division,Speeding (0415),1038.0
2006,Galway Garda Division,Theft and related offences (08),3153.0
2006,Galway Garda Division,Theft from person (0821),66.0
2006,Galway Garda Division,Theft from shop (0822),904.0
2006,Galway Garda Division,Theft/taking of vehicle and related offences (081),439.0
2006,Galway Garda Division,Threat to kill or cause serious harm (0313),2.0
2006,Galway Garda Division,Trespass offences (132),92.0
2006,Galway Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,Galway Garda Division,Vehicle tax/registration offences (142),964.0
2006,Galway Garda Division,Weapons and explosives offences (11),65.0
2007,Galway Garda Division,"Abandoning a child, child neglect and cruelty (0422)",33.0
2007,Galway Garda Division,Abduction of person under 16 years of age (0512),0.0
2007,Galway Garda Division,Aggravated burglary (0711),5.0
2007,Galway Garda Division,Arson (1211),81.0
2007,Galway Garda Division,"Assault causing harm, poisoning (034)",172.0
2007,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",915.0
2007,Galway Garda Division,Blackmail or extortion (0621),2.0
2007,Galway Garda Division,Burglary (not aggravated) (0712),1090.0
2007,Galway Garda Division,Burglary and related offences (07),1101.0
2007,Galway Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",4.0
2007,Galway Garda Division,Controlled drug offences (10),515.0
2007,Galway Garda Division,Criminal damage (not arson) (1212),1690.0
2007,Galway Garda Division,Cultivation or manufacture of drugs (1012),14.0
2007,Galway Garda Division,Damage to property and to the environment  offences (12),1773.0
2007,Galway Garda Division,Dangerous driving causing serious bodily harm (0411),4.0
2007,Galway Garda Division,Dangerous driving leading to death (012),3.0
2007,Galway Garda Division,Dangerous or negligent acts (04),2531.0
2007,Galway Garda Division,Dangerous/careless driving and motorway offences (0414),660.0
2007,Galway Garda Division,Discharging a firearm (1121),9.0
2007,Galway Garda Division,Disorderly conduct (131),2703.0
2007,Galway Garda Division,"Driving licence-failure to have, produce, etc. (1411)",185.0
2007,Galway Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",941.0
2007,Galway Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),11.0
2007,Galway Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),930.0
2007,Galway Garda Division,Endangering traffic offences (0425),11.0
2007,Galway Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2007,Galway Garda Division,"Explosives, chemical weapons offences (111)",0.0
2007,Galway Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2007,Galway Garda Division,False imprisonment (0511),1.0
2007,Galway Garda Division,Fireworks offences (114),7.0
2007,Galway Garda Division,"Fraud, deception and related offences (09)",285.0
2007,Galway Garda Division,Harassment and related offences (033),119.0
2007,Galway Garda Division,Homicide & related offences (01),5.0
2007,Galway Garda Division,Human trafficking offences (0513),0.0
2007,Galway Garda Division,Importation of drugs (1011),3.0
2007,Galway Garda Division,Infanticide (0113),0.0
2007,Galway Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",940.0
2007,Galway Garda Division,Kidnapping and related offences (05),1.0
2007,Galway Garda Division,Light rail offences (Luas) (1443),1.0
2007,Galway Garda Division,Liquor licensing offences (133),140.0
2007,Galway Garda Division,Litter offences (1221),2.0
2007,Galway Garda Division,Manslaughter (0112),0.0
2007,Galway Garda Division,Murder (0111),2.0
2007,Galway Garda Division,Murder-attempt (0311),0.0
2007,Galway Garda Division,Obstruction under Road Traffic Acts (1432),19.0
2007,Galway Garda Division,Offences against government and its agents (151),5.0
2007,Galway Garda Division,"Offences against government, justice procedures and organisation of crime (15)",271.0
2007,Galway Garda Division,Offences not elsewhere classified (16),185.0
2007,Galway Garda Division,"Offences while in custody, breach of court orders (157)",260.0
2007,Galway Garda Division,Offensive weapons offences (n.e.c.) (113),65.0
2007,Galway Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
