Quarter,Garda Division,Type of Offence,VALUE
2004Q4,D.M.R. Southern Garda Division,Dangerous or negligent acts,239.0
2004Q4,D.M.R. Southern Garda Division,"Fraud, deception and related offences",31.0
2004Q4,D.M.R. Southern Garda Division,Homicide & related offences,0.0
2004Q4,D.M.R. Southern Garda Division,Kidnapping and related offences,0.0
2004Q4,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",159.0
2004Q4,D.M.R. Southern Garda Division,Offences not elsewhere classified,13.0
2004Q4,D.M.R. Southern Garda Division,Public order and other social code offences,707.0
2004Q4,D.M.R. Southern Garda Division,Road and traffic offences,1615.0
2004Q4,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",80.0
2004Q4,D.M.R. Southern Garda Division,Sexual offences,15.0
2004Q4,D.M.R. Southern Garda Division,Theft and related offences,1417.0
2004Q4,D.M.R. Southern Garda Division,Weapons and explosives offences,34.0
2005Q1,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",213.0
2005Q1,D.M.R. Southern Garda Division,Burglary and related offences,704.0
2005Q1,D.M.R. Southern Garda Division,Controlled drug offences,222.0
2005Q1,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,1001.0
2005Q1,D.M.R. Southern Garda Division,Dangerous or negligent acts,274.0
2005Q1,D.M.R. Southern Garda Division,"Fraud, deception and related offences",37.0
2005Q1,D.M.R. Southern Garda Division,Homicide & related offences,0.0
2005Q1,D.M.R. Southern Garda Division,Kidnapping and related offences,0.0
2005Q1,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",159.0
2005Q1,D.M.R. Southern Garda Division,Offences not elsewhere classified,9.0
2005Q1,D.M.R. Southern Garda Division,Public order and other social code offences,654.0
2005Q1,D.M.R. Southern Garda Division,Road and traffic offences,1746.0
2005Q1,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",91.0
2005Q1,D.M.R. Southern Garda Division,Sexual offences,30.0
2005Q1,D.M.R. Southern Garda Division,Theft and related offences,1507.0
2005Q1,D.M.R. Southern Garda Division,Weapons and explosives offences,42.0
2005Q2,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",165.0
2005Q2,D.M.R. Southern Garda Division,Burglary and related offences,582.0
2005Q2,D.M.R. Southern Garda Division,Controlled drug offences,254.0
2005Q2,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,784.0
2005Q2,D.M.R. Southern Garda Division,Dangerous or negligent acts,296.0
2005Q2,D.M.R. Southern Garda Division,"Fraud, deception and related offences",55.0
2005Q2,D.M.R. Southern Garda Division,Homicide & related offences,1.0
2005Q2,D.M.R. Southern Garda Division,Kidnapping and related offences,1.0
2005Q2,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",150.0
2005Q2,D.M.R. Southern Garda Division,Offences not elsewhere classified,12.0
2005Q2,D.M.R. Southern Garda Division,Public order and other social code offences,628.0
2005Q2,D.M.R. Southern Garda Division,Road and traffic offences,2066.0
2005Q2,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",59.0
2005Q2,D.M.R. Southern Garda Division,Sexual offences,29.0
2005Q2,D.M.R. Southern Garda Division,Theft and related offences,1379.0
2005Q2,D.M.R. Southern Garda Division,Weapons and explosives offences,37.0
2005Q3,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",199.0
2005Q3,D.M.R. Southern Garda Division,Burglary and related offences,587.0
2005Q3,D.M.R. Southern Garda Division,Controlled drug offences,354.0
2005Q3,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,867.0
2005Q3,D.M.R. Southern Garda Division,Dangerous or negligent acts,270.0
2005Q3,D.M.R. Southern Garda Division,"Fraud, deception and related offences",52.0
