Year,Garda Division,Type of Offence,VALUE
2004,D.M.R. Southern Garda Division,Rape and sexual assault (021),90.0
2004,D.M.R. Southern Garda Division,"Regulated betting/money, collection/trading offences (135)",6.0
2004,D.M.R. Southern Garda Division,Road and traffic offences (14),5793.0
2004,D.M.R. Southern Garda Division,Road transport - carriage of goods offences (1441),10.0
2004,D.M.R. Southern Garda Division,Roadworthiness/regulatory offences (143),84.0
2004,D.M.R. Southern Garda Division,Robbery from the person (0613),131.0
2004,D.M.R. Southern Garda Division,Robbery of an establishment or institution (0611),149.0
2004,D.M.R. Southern Garda Division,Robbery of cash or goods in transit (0612),6.0
2004,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences (06)",294.0
2004,D.M.R. Southern Garda Division,Sexual offences (02),96.0
2004,D.M.R. Southern Garda Division,Social code offences (n.e.c.) (136),52.0
2004,D.M.R. Southern Garda Division,Speeding (0415),100.0
2004,D.M.R. Southern Garda Division,Theft and related offences (08),6167.0
2004,D.M.R. Southern Garda Division,Theft from person (0821),373.0
2004,D.M.R. Southern Garda Division,Theft from shop (0822),1178.0
2004,D.M.R. Southern Garda Division,Theft/taking of vehicle and related offences (081),1719.0
2004,D.M.R. Southern Garda Division,Threat to kill or cause serious harm (0313),0.0
2004,D.M.R. Southern Garda Division,Trespass offences (132),161.0
2004,D.M.R. Southern Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2004,D.M.R. Southern Garda Division,Vehicle tax/registration offences (142),200.0
2004,D.M.R. Southern Garda Division,Weapons and explosives offences (11),135.0
2005,D.M.R. Southern Garda Division,"Abandoning a child, child neglect and cruelty (0422)",28.0
2005,D.M.R. Southern Garda Division,Abduction of person under 16 years of age (0512),2.0
2005,D.M.R. Southern Garda Division,Aggravated burglary (0711),33.0
2005,D.M.R. Southern Garda Division,Arson (1211),120.0
2005,D.M.R. Southern Garda Division,"Assault causing harm, poisoning (034)",192.0
2005,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",718.0
2005,D.M.R. Southern Garda Division,Blackmail or extortion (0621),0.0
2005,D.M.R. Southern Garda Division,Burglary (not aggravated) (0712),2410.0
2005,D.M.R. Southern Garda Division,Burglary and related offences (07),2471.0
2005,D.M.R. Southern Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",8.0
2005,D.M.R. Southern Garda Division,Controlled drug offences (10),1022.0
2005,D.M.R. Southern Garda Division,Criminal damage (not arson) (1212),3613.0
2005,D.M.R. Southern Garda Division,Cultivation or manufacture of drugs (1012),0.0
2005,D.M.R. Southern Garda Division,Damage to property and to the environment  offences (12),3738.0
2005,D.M.R. Southern Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2005,D.M.R. Southern Garda Division,Dangerous driving leading to death (012),1.0
2005,D.M.R. Southern Garda Division,Dangerous or negligent acts (04),1115.0
2005,D.M.R. Southern Garda Division,Dangerous/careless driving and motorway offences (0414),325.0
2005,D.M.R. Southern Garda Division,Discharging a firearm (1121),15.0
2005,D.M.R. Southern Garda Division,Disorderly conduct (131),1941.0
2005,D.M.R. Southern Garda Division,"Driving licence-failure to have, produce, etc. (1411)",160.0
