Year,Garda Division,Type of Offence,VALUE
2005,Cork North Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2005,Cork North Garda Division,Other assault (035),235.0
2005,Cork North Garda Division,Other drug offences (103),27.0
2005,Cork North Garda Division,Other road offences (1433),413.0
2005,Cork North Garda Division,Other sexual offences (022),4.0
2005,Cork North Garda Division,"Other thefts, handling stolen property (084)",703.0
2005,Cork North Garda Division,Perverting the course of justice (153),4.0
2005,Cork North Garda Division,Possession of a firearm (1122),7.0
2005,Cork North Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2005,Cork North Garda Division,Possession of drugs for personal use (1022),329.0
2005,Cork North Garda Division,Possession of drugs for sale or supply (1021),45.0
2005,Cork North Garda Division,Prostitution offences (134),0.0
2005,Cork North Garda Division,Public order and other social code offences (13),1466.0
2005,Cork North Garda Division,Public service vehicle offences (1442),8.0
2005,Cork North Garda Division,Rape and sexual assault (021),24.0
2005,Cork North Garda Division,"Regulated betting/money, collection/trading offences (135)",2.0
2005,Cork North Garda Division,Road and traffic offences (14),1122.0
2005,Cork North Garda Division,Road transport - carriage of goods offences (1441),167.0
2005,Cork North Garda Division,Roadworthiness/regulatory offences (143),23.0
2005,Cork North Garda Division,Robbery from the person (0613),6.0
2005,Cork North Garda Division,Robbery of an establishment or institution (0611),5.0
2005,Cork North Garda Division,Robbery of cash or goods in transit (0612),0.0
2005,Cork North Garda Division,"Robbery, extortion and hijacking offences (06)",14.0
2005,Cork North Garda Division,Sexual offences (02),28.0
2005,Cork North Garda Division,Social code offences (n.e.c.) (136),2.0
2005,Cork North Garda Division,Speeding (0415),142.0
2005,Cork North Garda Division,Theft and related offences (08),1035.0
2005,Cork North Garda Division,Theft from person (0821),23.0
2005,Cork North Garda Division,Theft from shop (0822),185.0
2005,Cork North Garda Division,Theft/taking of vehicle and related offences (081),124.0
2005,Cork North Garda Division,Threat to kill or cause serious harm (0313),0.0
2005,Cork North Garda Division,Trespass offences (132),19.0
2005,Cork North Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2005,Cork North Garda Division,Vehicle tax/registration offences (142),113.0
2005,Cork North Garda Division,Weapons and explosives offences (11),69.0
2006,Cork North Garda Division,"Abandoning a child, child neglect and cruelty (0422)",2.0
2006,Cork North Garda Division,Abduction of person under 16 years of age (0512),1.0
2006,Cork North Garda Division,Aggravated burglary (0711),3.0
2006,Cork North Garda Division,Arson (1211),31.0
2006,Cork North Garda Division,"Assault causing harm, poisoning (034)",84.0
2006,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",361.0
2006,Cork North Garda Division,Blackmail or extortion (0621),0.0
