Quarter,Garda Division,Type of Offence,VALUE
2009Q3,Cork North Garda Division,Weapons and explosives offences,15.0
2009Q4,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",99.0
2009Q4,Cork North Garda Division,Burglary and related offences,85.0
2009Q4,Cork North Garda Division,Controlled drug offences,134.0
2009Q4,Cork North Garda Division,Damage to property and to the environment  offences,157.0
2009Q4,Cork North Garda Division,Dangerous or negligent acts,251.0
2009Q4,Cork North Garda Division,"Fraud, deception and related offences",23.0
2009Q4,Cork North Garda Division,Homicide & related offences,2.0
2009Q4,Cork North Garda Division,Kidnapping and related offences,1.0
2009Q4,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2009Q4,Cork North Garda Division,Offences not elsewhere classified,26.0
2009Q4,Cork North Garda Division,Public order and other social code offences,368.0
2009Q4,Cork North Garda Division,Road and traffic offences,1077.0
2009Q4,Cork North Garda Division,"Robbery, extortion and hijacking offences",3.0
2009Q4,Cork North Garda Division,Sexual offences,2.0
2009Q4,Cork North Garda Division,Theft and related offences,274.0
2009Q4,Cork North Garda Division,Weapons and explosives offences,17.0
2010Q1,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",87.0
2010Q1,Cork North Garda Division,Burglary and related offences,81.0
2010Q1,Cork North Garda Division,Controlled drug offences,116.0
2010Q1,Cork North Garda Division,Damage to property and to the environment  offences,197.0
2010Q1,Cork North Garda Division,Dangerous or negligent acts,301.0
2010Q1,Cork North Garda Division,"Fraud, deception and related offences",15.0
2010Q1,Cork North Garda Division,Homicide & related offences,0.0
2010Q1,Cork North Garda Division,Kidnapping and related offences,1.0
2010Q1,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",25.0
2010Q1,Cork North Garda Division,Offences not elsewhere classified,31.0
2010Q1,Cork North Garda Division,Public order and other social code offences,298.0
2010Q1,Cork North Garda Division,Road and traffic offences,1119.0
2010Q1,Cork North Garda Division,"Robbery, extortion and hijacking offences",2.0
2010Q1,Cork North Garda Division,Sexual offences,25.0
2010Q1,Cork North Garda Division,Theft and related offences,255.0
2010Q1,Cork North Garda Division,Weapons and explosives offences,16.0
2010Q2,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",120.0
2010Q2,Cork North Garda Division,Burglary and related offences,89.0
2010Q2,Cork North Garda Division,Controlled drug offences,152.0
2010Q2,Cork North Garda Division,Damage to property and to the environment  offences,195.0
2010Q2,Cork North Garda Division,Dangerous or negligent acts,469.0
2010Q2,Cork North Garda Division,"Fraud, deception and related offences",33.0
2010Q2,Cork North Garda Division,Homicide & related offences,1.0
2010Q2,Cork North Garda Division,Kidnapping and related offences,0.0
2010Q2,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",22.0
2010Q2,Cork North Garda Division,Offences not elsewhere classified,37.0
2010Q2,Cork North Garda Division,Public order and other social code offences,363.0
2010Q2,Cork North Garda Division,Road and traffic offences,1253.0
2010Q2,Cork North Garda Division,"Robbery, extortion and hijacking offences",2.0
2010Q2,Cork North Garda Division,Sexual offences,10.0
2010Q2,Cork North Garda Division,Theft and related offences,283.0
2010Q2,Cork North Garda Division,Weapons and explosives offences,16.0
2010Q3,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2010Q3,Cork North Garda Division,Burglary and related offences,79.0
2010Q3,Cork North Garda Division,Controlled drug offences,130.0
2010Q3,Cork North Garda Division,Damage to property and to the environment  offences,227.0
2010Q3,Cork North Garda Division,Dangerous or negligent acts,431.0
2010Q3,Cork North Garda Division,"Fraud, deception and related offences",26.0
2010Q3,Cork North Garda Division,Homicide & related offences,0.0
2010Q3,Cork North Garda Division,Kidnapping and related offences,0.0
2010Q3,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",33.0
2010Q3,Cork North Garda Division,Offences not elsewhere classified,17.0
2010Q3,Cork North Garda Division,Public order and other social code offences,422.0
2010Q3,Cork North Garda Division,Road and traffic offences,1222.0
2010Q3,Cork North Garda Division,"Robbery, extortion and hijacking offences",3.0
2010Q3,Cork North Garda Division,Sexual offences,13.0
2010Q3,Cork North Garda Division,Theft and related offences,313.0
2010Q3,Cork North Garda Division,Weapons and explosives offences,13.0
2010Q4,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",82.0
2010Q4,Cork North Garda Division,Burglary and related offences,91.0
2010Q4,Cork North Garda Division,Controlled drug offences,122.0
2010Q4,Cork North Garda Division,Damage to property and to the environment  offences,160.0
2010Q4,Cork North Garda Division,Dangerous or negligent acts,287.0
2010Q4,Cork North Garda Division,"Fraud, deception and related offences",29.0
2010Q4,Cork North Garda Division,Homicide & related offences,2.0
2010Q4,Cork North Garda Division,Kidnapping and related offences,0.0
2010Q4,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",30.0
2010Q4,Cork North Garda Division,Offences not elsewhere classified,29.0
2010Q4,Cork North Garda Division,Public order and other social code offences,323.0
2010Q4,Cork North Garda Division,Road and traffic offences,885.0
2010Q4,Cork North Garda Division,"Robbery, extortion and hijacking offences",4.0
2010Q4,Cork North Garda Division,Sexual offences,15.0
2010Q4,Cork North Garda Division,Theft and related offences,234.0
2010Q4,Cork North Garda Division,Weapons and explosives offences,14.0
2011Q1,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",80.0
2011Q1,Cork North Garda Division,Burglary and related offences,75.0
2011Q1,Cork North Garda Division,Controlled drug offences,114.0
2011Q1,Cork North Garda Division,Damage to property and to the environment  offences,164.0
2011Q1,Cork North Garda Division,Dangerous or negligent acts,684.0
2011Q1,Cork North Garda Division,"Fraud, deception and related offences",27.0
2011Q1,Cork North Garda Division,Homicide & related offences,1.0
2011Q1,Cork North Garda Division,Kidnapping and related offences,0.0
2011Q1,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",24.0
2011Q1,Cork North Garda Division,Offences not elsewhere classified,43.0
2011Q1,Cork North Garda Division,Public order and other social code offences,327.0
2011Q1,Cork North Garda Division,Road and traffic offences,1181.0
2011Q1,Cork North Garda Division,"Robbery, extortion and hijacking offences",0.0
2011Q1,Cork North Garda Division,Sexual offences,11.0
2011Q1,Cork North Garda Division,Theft and related offences,291.0
2011Q1,Cork North Garda Division,Weapons and explosives offences,9.0
2011Q2,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",86.0
2011Q2,Cork North Garda Division,Burglary and related offences,111.0
2011Q2,Cork North Garda Division,Controlled drug offences,120.0
2011Q2,Cork North Garda Division,Damage to property and to the environment  offences,163.0
2011Q2,Cork North Garda Division,Dangerous or negligent acts,611.0
2011Q2,Cork North Garda Division,"Fraud, deception and related offences",23.0
2011Q2,Cork North Garda Division,Homicide & related offences,0.0
2011Q2,Cork North Garda Division,Kidnapping and related offences,0.0
2011Q2,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2011Q2,Cork North Garda Division,Offences not elsewhere classified,25.0
2011Q2,Cork North Garda Division,Public order and other social code offences,261.0
2011Q2,Cork North Garda Division,Road and traffic offences,1097.0
2011Q2,Cork North Garda Division,"Robbery, extortion and hijacking offences",5.0
2011Q2,Cork North Garda Division,Sexual offences,23.0
2011Q2,Cork North Garda Division,Theft and related offences,259.0
2011Q2,Cork North Garda Division,Weapons and explosives offences,3.0
2011Q3,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",128.0
2011Q3,Cork North Garda Division,Burglary and related offences,113.0
2011Q3,Cork North Garda Division,Controlled drug offences,127.0
2011Q3,Cork North Garda Division,Damage to property and to the environment  offences,140.0
2011Q3,Cork North Garda Division,Dangerous or negligent acts,652.0
2011Q3,Cork North Garda Division,"Fraud, deception and related offences",24.0
2011Q3,Cork North Garda Division,Homicide & related offences,0.0
2011Q3,Cork North Garda Division,Kidnapping and related offences,2.0
2011Q3,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",23.0
2011Q3,Cork North Garda Division,Offences not elsewhere classified,17.0
2011Q3,Cork North Garda Division,Public order and other social code offences,333.0
2011Q3,Cork North Garda Division,Road and traffic offences,1085.0
2011Q3,Cork North Garda Division,"Robbery, extortion and hijacking offences",0.0
2011Q3,Cork North Garda Division,Sexual offences,16.0
2011Q3,Cork North Garda Division,Theft and related offences,285.0
2011Q3,Cork North Garda Division,Weapons and explosives offences,13.0
2011Q4,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",77.0
2011Q4,Cork North Garda Division,Burglary and related offences,125.0
2011Q4,Cork North Garda Division,Controlled drug offences,98.0
2011Q4,Cork North Garda Division,Damage to property and to the environment  offences,178.0
2011Q4,Cork North Garda Division,Dangerous or negligent acts,488.0
2011Q4,Cork North Garda Division,"Fraud, deception and related offences",23.0
2011Q4,Cork North Garda Division,Homicide & related offences,0.0
2011Q4,Cork North Garda Division,Kidnapping and related offences,1.0
2011Q4,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2011Q4,Cork North Garda Division,Offences not elsewhere classified,11.0
2011Q4,Cork North Garda Division,Public order and other social code offences,325.0
2011Q4,Cork North Garda Division,Road and traffic offences,853.0
2011Q4,Cork North Garda Division,"Robbery, extortion and hijacking offences",2.0
2011Q4,Cork North Garda Division,Sexual offences,13.0
2011Q4,Cork North Garda Division,Theft and related offences,241.0
2011Q4,Cork North Garda Division,Weapons and explosives offences,15.0
2012Q1,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",76.0
2012Q1,Cork North Garda Division,Burglary and related offences,116.0
2012Q1,Cork North Garda Division,Controlled drug offences,133.0
2012Q1,Cork North Garda Division,Damage to property and to the environment  offences,137.0
2012Q1,Cork North Garda Division,Dangerous or negligent acts,508.0
2012Q1,Cork North Garda Division,"Fraud, deception and related offences",30.0
2012Q1,Cork North Garda Division,Homicide & related offences,0.0
2012Q1,Cork North Garda Division,Kidnapping and related offences,0.0
2012Q1,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2012Q1,Cork North Garda Division,Offences not elsewhere classified,20.0
2012Q1,Cork North Garda Division,Public order and other social code offences,294.0
2012Q1,Cork North Garda Division,Road and traffic offences,1120.0
2012Q1,Cork North Garda Division,"Robbery, extortion and hijacking offences",0.0
2012Q1,Cork North Garda Division,Sexual offences,19.0
2012Q1,Cork North Garda Division,Theft and related offences,275.0
2012Q1,Cork North Garda Division,Weapons and explosives offences,10.0
2012Q2,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",84.0
2012Q2,Cork North Garda Division,Burglary and related offences,75.0
2012Q2,Cork North Garda Division,Controlled drug offences,95.0
2012Q2,Cork North Garda Division,Damage to property and to the environment  offences,153.0
2012Q2,Cork North Garda Division,Dangerous or negligent acts,405.0
2012Q2,Cork North Garda Division,"Fraud, deception and related offences",15.0
2012Q2,Cork North Garda Division,Homicide & related offences,1.0
2012Q2,Cork North Garda Division,Kidnapping and related offences,0.0
2012Q2,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2012Q2,Cork North Garda Division,Offences not elsewhere classified,20.0
2012Q2,Cork North Garda Division,Public order and other social code offences,273.0
2012Q2,Cork North Garda Division,Road and traffic offences,1083.0
2012Q2,Cork North Garda Division,"Robbery, extortion and hijacking offences",2.0
2012Q2,Cork North Garda Division,Sexual offences,14.0
2012Q2,Cork North Garda Division,Theft and related offences,278.0
2012Q2,Cork North Garda Division,Weapons and explosives offences,14.0
2012Q3,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",87.0
2012Q3,Cork North Garda Division,Burglary and related offences,97.0
2012Q3,Cork North Garda Division,Controlled drug offences,170.0
2012Q3,Cork North Garda Division,Damage to property and to the environment  offences,141.0
2012Q3,Cork North Garda Division,Dangerous or negligent acts,780.0
2012Q3,Cork North Garda Division,"Fraud, deception and related offences",30.0
2012Q3,Cork North Garda Division,Homicide & related offences,1.0
2012Q3,Cork North Garda Division,Kidnapping and related offences,0.0
2012Q3,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2012Q3,Cork North Garda Division,Offences not elsewhere classified,16.0
2012Q3,Cork North Garda Division,Public order and other social code offences,344.0
2012Q3,Cork North Garda Division,Road and traffic offences,876.0
2012Q3,Cork North Garda Division,"Robbery, extortion and hijacking offences",3.0
2012Q3,Cork North Garda Division,Sexual offences,10.0
2012Q3,Cork North Garda Division,Theft and related offences,304.0
2012Q3,Cork North Garda Division,Weapons and explosives offences,15.0
2012Q4,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",91.0
2012Q4,Cork North Garda Division,Burglary and related offences,85.0
2012Q4,Cork North Garda Division,Controlled drug offences,90.0
2012Q4,Cork North Garda Division,Damage to property and to the environment  offences,118.0
2012Q4,Cork North Garda Division,Dangerous or negligent acts,640.0
2012Q4,Cork North Garda Division,"Fraud, deception and related offences",18.0
2012Q4,Cork North Garda Division,Homicide & related offences,0.0
2012Q4,Cork North Garda Division,Kidnapping and related offences,0.0
2012Q4,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",33.0
2012Q4,Cork North Garda Division,Offences not elsewhere classified,9.0
2012Q4,Cork North Garda Division,Public order and other social code offences,308.0
2012Q4,Cork North Garda Division,Road and traffic offences,978.0
2012Q4,Cork North Garda Division,"Robbery, extortion and hijacking offences",0.0
2012Q4,Cork North Garda Division,Sexual offences,10.0
2012Q4,Cork North Garda Division,Theft and related offences,255.0
2012Q4,Cork North Garda Division,Weapons and explosives offences,22.0
2013Q1,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",65.0
2013Q1,Cork North Garda Division,Burglary and related offences,119.0
2013Q1,Cork North Garda Division,Controlled drug offences,72.0
2013Q1,Cork North Garda Division,Damage to property and to the environment  offences,119.0
2013Q1,Cork North Garda Division,Dangerous or negligent acts,500.0
2013Q1,Cork North Garda Division,"Fraud, deception and related offences",21.0
2013Q1,Cork North Garda Division,Homicide & related offences,0.0
2013Q1,Cork North Garda Division,Kidnapping and related offences,0.0
2013Q1,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2013Q1,Cork North Garda Division,Offences not elsewhere classified,13.0
2013Q1,Cork North Garda Division,Public order and other social code offences,239.0
2013Q1,Cork North Garda Division,Road and traffic offences,826.0
2013Q1,Cork North Garda Division,"Robbery, extortion and hijacking offences",2.0
2013Q1,Cork North Garda Division,Sexual offences,17.0
2013Q1,Cork North Garda Division,Theft and related offences,269.0
2013Q1,Cork North Garda Division,Weapons and explosives offences,14.0
2013Q2,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",85.0
2013Q2,Cork North Garda Division,Burglary and related offences,84.0
2013Q2,Cork North Garda Division,Controlled drug offences,121.0
2013Q2,Cork North Garda Division,Damage to property and to the environment  offences,128.0
2013Q2,Cork North Garda Division,Dangerous or negligent acts,680.0
2013Q2,Cork North Garda Division,"Fraud, deception and related offences",23.0
2013Q2,Cork North Garda Division,Homicide & related offences,0.0
2013Q2,Cork North Garda Division,Kidnapping and related offences,1.0
2013Q2,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",22.0
2013Q2,Cork North Garda Division,Offences not elsewhere classified,14.0
2013Q2,Cork North Garda Division,Public order and other social code offences,238.0
2013Q2,Cork North Garda Division,Road and traffic offences,1095.0
2013Q2,Cork North Garda Division,"Robbery, extortion and hijacking offences",0.0
2013Q2,Cork North Garda Division,Sexual offences,12.0
2013Q2,Cork North Garda Division,Theft and related offences,292.0
2013Q2,Cork North Garda Division,Weapons and explosives offences,9.0
2013Q3,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",98.0
2013Q3,Cork North Garda Division,Burglary and related offences,103.0
2013Q3,Cork North Garda Division,Controlled drug offences,183.0
2013Q3,Cork North Garda Division,Damage to property and to the environment  offences,150.0
2013Q3,Cork North Garda Division,Dangerous or negligent acts,680.0
2013Q3,Cork North Garda Division,"Fraud, deception and related offences",20.0
2013Q3,Cork North Garda Division,Homicide & related offences,0.0
2013Q3,Cork North Garda Division,Kidnapping and related offences,0.0
2013Q3,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2013Q3,Cork North Garda Division,Offences not elsewhere classified,14.0
2013Q3,Cork North Garda Division,Public order and other social code offences,261.0
2013Q3,Cork North Garda Division,Road and traffic offences,1044.0
2013Q3,Cork North Garda Division,"Robbery, extortion and hijacking offences",3.0
2013Q3,Cork North Garda Division,Sexual offences,15.0
2013Q3,Cork North Garda Division,Theft and related offences,339.0
2013Q3,Cork North Garda Division,Weapons and explosives offences,6.0
2013Q4,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",90.0
2013Q4,Cork North Garda Division,Burglary and related offences,118.0
2013Q4,Cork North Garda Division,Controlled drug offences,89.0
2013Q4,Cork North Garda Division,Damage to property and to the environment  offences,140.0
2013Q4,Cork North Garda Division,Dangerous or negligent acts,502.0
2013Q4,Cork North Garda Division,"Fraud, deception and related offences",29.0
2013Q4,Cork North Garda Division,Homicide & related offences,0.0
2013Q4,Cork North Garda Division,Kidnapping and related offences,0.0
2013Q4,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2013Q4,Cork North Garda Division,Offences not elsewhere classified,24.0
2013Q4,Cork North Garda Division,Public order and other social code offences,243.0
2013Q4,Cork North Garda Division,Road and traffic offences,1018.0
2013Q4,Cork North Garda Division,"Robbery, extortion and hijacking offences",4.0
2013Q4,Cork North Garda Division,Sexual offences,16.0
2013Q4,Cork North Garda Division,Theft and related offences,251.0
2013Q4,Cork North Garda Division,Weapons and explosives offences,17.0
2014Q1,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",95.0
2014Q1,Cork North Garda Division,Burglary and related offences,92.0
2014Q1,Cork North Garda Division,Controlled drug offences,78.0
2014Q1,Cork North Garda Division,Damage to property and to the environment  offences,104.0
2014Q1,Cork North Garda Division,Dangerous or negligent acts,445.0
2014Q1,Cork North Garda Division,"Fraud, deception and related offences",18.0
2014Q1,Cork North Garda Division,Homicide & related offences,2.0
2014Q1,Cork North Garda Division,Kidnapping and related offences,3.0
2014Q1,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",33.0
2014Q1,Cork North Garda Division,Offences not elsewhere classified,22.0
2014Q1,Cork North Garda Division,Public order and other social code offences,208.0
2014Q1,Cork North Garda Division,Road and traffic offences,963.0
2014Q1,Cork North Garda Division,"Robbery, extortion and hijacking offences",3.0
2014Q1,Cork North Garda Division,Sexual offences,18.0
2014Q1,Cork North Garda Division,Theft and related offences,222.0
2014Q1,Cork North Garda Division,Weapons and explosives offences,10.0
2014Q2,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",87.0
2014Q2,Cork North Garda Division,Burglary and related offences,73.0
2014Q2,Cork North Garda Division,Controlled drug offences,82.0
2014Q2,Cork North Garda Division,Damage to property and to the environment  offences,114.0
2014Q2,Cork North Garda Division,Dangerous or negligent acts,526.0
2014Q2,Cork North Garda Division,"Fraud, deception and related offences",42.0
2014Q2,Cork North Garda Division,Homicide & related offences,1.0
2014Q2,Cork North Garda Division,Kidnapping and related offences,0.0
2014Q2,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2014Q2,Cork North Garda Division,Offences not elsewhere classified,23.0
2014Q2,Cork North Garda Division,Public order and other social code offences,247.0
2014Q2,Cork North Garda Division,Road and traffic offences,1142.0
2014Q2,Cork North Garda Division,"Robbery, extortion and hijacking offences",4.0
2014Q2,Cork North Garda Division,Sexual offences,17.0
2014Q2,Cork North Garda Division,Theft and related offences,287.0
2014Q2,Cork North Garda Division,Weapons and explosives offences,7.0
2014Q3,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",129.0
2014Q3,Cork North Garda Division,Burglary and related offences,70.0
2014Q3,Cork North Garda Division,Controlled drug offences,197.0
2014Q3,Cork North Garda Division,Damage to property and to the environment  offences,123.0
2014Q3,Cork North Garda Division,Dangerous or negligent acts,549.0
2014Q3,Cork North Garda Division,"Fraud, deception and related offences",22.0
2014Q3,Cork North Garda Division,Homicide & related offences,2.0
2014Q3,Cork North Garda Division,Kidnapping and related offences,1.0
2014Q3,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",30.0
2014Q3,Cork North Garda Division,Offences not elsewhere classified,22.0
2014Q3,Cork North Garda Division,Public order and other social code offences,269.0
2014Q3,Cork North Garda Division,Road and traffic offences,1020.0
2014Q3,Cork North Garda Division,"Robbery, extortion and hijacking offences",0.0
2014Q3,Cork North Garda Division,Sexual offences,6.0
2014Q3,Cork North Garda Division,Theft and related offences,296.0
2014Q3,Cork North Garda Division,Weapons and explosives offences,10.0
2014Q4,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2014Q4,Cork North Garda Division,Burglary and related offences,117.0
2014Q4,Cork North Garda Division,Controlled drug offences,83.0
2014Q4,Cork North Garda Division,Damage to property and to the environment  offences,152.0
2014Q4,Cork North Garda Division,Dangerous or negligent acts,342.0
2014Q4,Cork North Garda Division,"Fraud, deception and related offences",33.0
2014Q4,Cork North Garda Division,Homicide & related offences,3.0
2014Q4,Cork North Garda Division,Kidnapping and related offences,1.0
2014Q4,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",19.0
2014Q4,Cork North Garda Division,Offences not elsewhere classified,18.0
2014Q4,Cork North Garda Division,Public order and other social code offences,234.0
2014Q4,Cork North Garda Division,Road and traffic offences,753.0
2014Q4,Cork North Garda Division,"Robbery, extortion and hijacking offences",3.0
2014Q4,Cork North Garda Division,Sexual offences,20.0
2014Q4,Cork North Garda Division,Theft and related offences,280.0
2014Q4,Cork North Garda Division,Weapons and explosives offences,7.0
2015Q1,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",102.0
2015Q1,Cork North Garda Division,Burglary and related offences,125.0
2015Q1,Cork North Garda Division,Controlled drug offences,73.0
2015Q1,Cork North Garda Division,Damage to property and to the environment  offences,126.0
2015Q1,Cork North Garda Division,Dangerous or negligent acts,316.0
2015Q1,Cork North Garda Division,"Fraud, deception and related offences",27.0
2015Q1,Cork North Garda Division,Homicide & related offences,1.0
2015Q1,Cork North Garda Division,Kidnapping and related offences,1.0
2015Q1,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",30.0
2015Q1,Cork North Garda Division,Offences not elsewhere classified,27.0
2015Q1,Cork North Garda Division,Public order and other social code offences,205.0
2015Q1,Cork North Garda Division,Road and traffic offences,777.0
2015Q1,Cork North Garda Division,"Robbery, extortion and hijacking offences",2.0
2015Q1,Cork North Garda Division,Sexual offences,24.0
2015Q1,Cork North Garda Division,Theft and related offences,308.0
2015Q1,Cork North Garda Division,Weapons and explosives offences,8.0
2015Q2,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2015Q2,Cork North Garda Division,Burglary and related offences,114.0
2015Q2,Cork North Garda Division,Controlled drug offences,50.0
2015Q2,Cork North Garda Division,Damage to property and to the environment  offences,133.0
2015Q2,Cork North Garda Division,Dangerous or negligent acts,436.0
2015Q2,Cork North Garda Division,"Fraud, deception and related offences",35.0
2015Q2,Cork North Garda Division,Homicide & related offences,0.0
2015Q2,Cork North Garda Division,Kidnapping and related offences,0.0
2015Q2,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2015Q2,Cork North Garda Division,Offences not elsewhere classified,14.0
2015Q2,Cork North Garda Division,Public order and other social code offences,228.0
2015Q2,Cork North Garda Division,Road and traffic offences,913.0
2015Q2,Cork North Garda Division,"Robbery, extortion and hijacking offences",2.0
2015Q2,Cork North Garda Division,Sexual offences,18.0
2015Q2,Cork North Garda Division,Theft and related offences,261.0
2015Q2,Cork North Garda Division,Weapons and explosives offences,9.0
2015Q3,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",99.0
2015Q3,Cork North Garda Division,Burglary and related offences,123.0
2015Q3,Cork North Garda Division,Controlled drug offences,173.0
2015Q3,Cork North Garda Division,Damage to property and to the environment  offences,109.0
2015Q3,Cork North Garda Division,Dangerous or negligent acts,490.0
2015Q3,Cork North Garda Division,"Fraud, deception and related offences",30.0
2015Q3,Cork North Garda Division,Homicide & related offences,1.0
2015Q3,Cork North Garda Division,Kidnapping and related offences,0.0
2015Q3,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2015Q3,Cork North Garda Division,Offences not elsewhere classified,15.0
2015Q3,Cork North Garda Division,Public order and other social code offences,249.0
2015Q3,Cork North Garda Division,Road and traffic offences,775.0
2015Q3,Cork North Garda Division,"Robbery, extortion and hijacking offences",1.0
2015Q3,Cork North Garda Division,Sexual offences,17.0
2015Q3,Cork North Garda Division,Theft and related offences,257.0
2015Q3,Cork North Garda Division,Weapons and explosives offences,8.0
2015Q4,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",98.0
2015Q4,Cork North Garda Division,Burglary and related offences,90.0
2015Q4,Cork North Garda Division,Controlled drug offences,70.0
2015Q4,Cork North Garda Division,Damage to property and to the environment  offences,90.0
2015Q4,Cork North Garda Division,Dangerous or negligent acts,418.0
2015Q4,Cork North Garda Division,"Fraud, deception and related offences",23.0
2015Q4,Cork North Garda Division,Homicide & related offences,3.0
2015Q4,Cork North Garda Division,Kidnapping and related offences,1.0
2015Q4,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2015Q4,Cork North Garda Division,Offences not elsewhere classified,7.0
2015Q4,Cork North Garda Division,Public order and other social code offences,204.0
2015Q4,Cork North Garda Division,Road and traffic offences,729.0
2015Q4,Cork North Garda Division,"Robbery, extortion and hijacking offences",5.0
2015Q4,Cork North Garda Division,Sexual offences,16.0
2015Q4,Cork North Garda Division,Theft and related offences,197.0
2015Q4,Cork North Garda Division,Weapons and explosives offences,6.0
2016Q1,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",97.0
2016Q1,Cork North Garda Division,Burglary and related offences,86.0
2016Q1,Cork North Garda Division,Controlled drug offences,82.0
2016Q1,Cork North Garda Division,Damage to property and to the environment  offences,89.0
2016Q1,Cork North Garda Division,Dangerous or negligent acts,371.0
2016Q1,Cork North Garda Division,"Fraud, deception and related offences",29.0
2016Q1,Cork North Garda Division,Homicide & related offences,0.0
2016Q1,Cork North Garda Division,Kidnapping and related offences,1.0
2016Q1,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2016Q1,Cork North Garda Division,Offences not elsewhere classified,9.0
2016Q1,Cork North Garda Division,Public order and other social code offences,195.0
2016Q1,Cork North Garda Division,Road and traffic offences,776.0
2016Q1,Cork North Garda Division,"Robbery, extortion and hijacking offences",3.0
2016Q1,Cork North Garda Division,Sexual offences,20.0
2016Q1,Cork North Garda Division,Theft and related offences,174.0
2016Q1,Cork North Garda Division,Weapons and explosives offences,8.0
2016Q2,Cork North Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",98.0
2016Q2,Cork North Garda Division,Burglary and related offences,44.0
2016Q2,Cork North Garda Division,Controlled drug offences,99.0
2016Q2,Cork North Garda Division,Damage to property and to the environment  offences,86.0
2016Q2,Cork North Garda Division,Dangerous or negligent acts,367.0
2016Q2,Cork North Garda Division,"Fraud, deception and related offences",13.0
2016Q2,Cork North Garda Division,Homicide & related offences,0.0
2016Q2,Cork North Garda Division,Kidnapping and related offences,0.0
2016Q2,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2016Q2,Cork North Garda Division,Offences not elsewhere classified,10.0
2016Q2,Cork North Garda Division,Public order and other social code offences,199.0
2016Q2,Cork North Garda Division,Road and traffic offences,871.0
2016Q2,Cork North Garda Division,"Robbery, extortion and hijacking offences",2.0
2016Q2,Cork North Garda Division,Sexual offences,18.0
2016Q2,Cork North Garda Division,Theft and related offences,239.0
2016Q2,Cork North Garda Division,Weapons and explosives offences,13.0
