Year,Garda Division,Type of Offence,VALUE
2005,D.M.R. South Central Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",33.0
2005,D.M.R. South Central Garda Division,Possession of drugs for personal use (1022),207.0
2005,D.M.R. South Central Garda Division,Possession of drugs for sale or supply (1021),336.0
2005,D.M.R. South Central Garda Division,Prostitution offences (134),31.0
2005,D.M.R. South Central Garda Division,Public order and other social code offences (13),4425.0
2005,D.M.R. South Central Garda Division,Public service vehicle offences (1442),154.0
2005,D.M.R. South Central Garda Division,Rape and sexual assault (021),75.0
2005,D.M.R. South Central Garda Division,"Regulated betting/money, collection/trading offences (135)",104.0
2005,D.M.R. South Central Garda Division,Road and traffic offences (14),5487.0
2005,D.M.R. South Central Garda Division,Road transport - carriage of goods offences (1441),36.0
2005,D.M.R. South Central Garda Division,Roadworthiness/regulatory offences (143),54.0
2005,D.M.R. South Central Garda Division,Robbery from the person (0613),170.0
2005,D.M.R. South Central Garda Division,Robbery of an establishment or institution (0611),139.0
2005,D.M.R. South Central Garda Division,Robbery of cash or goods in transit (0612),3.0
2005,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences (06)",320.0
2005,D.M.R. South Central Garda Division,Sexual offences (02),76.0
2005,D.M.R. South Central Garda Division,Social code offences (n.e.c.) (136),695.0
2005,D.M.R. South Central Garda Division,Speeding (0415),17.0
2005,D.M.R. South Central Garda Division,Theft and related offences (08),7076.0
2005,D.M.R. South Central Garda Division,Theft from person (0821),1239.0
2005,D.M.R. South Central Garda Division,Theft from shop (0822),1110.0
2005,D.M.R. South Central Garda Division,Theft/taking of vehicle and related offences (081),748.0
2005,D.M.R. South Central Garda Division,Threat to kill or cause serious harm (0313),4.0
2005,D.M.R. South Central Garda Division,Trespass offences (132),171.0
2005,D.M.R. South Central Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2005,D.M.R. South Central Garda Division,Vehicle tax/registration offences (142),304.0
2005,D.M.R. South Central Garda Division,Weapons and explosives offences (11),168.0
2006,D.M.R. South Central Garda Division,"Abandoning a child, child neglect and cruelty (0422)",10.0
2006,D.M.R. South Central Garda Division,Abduction of person under 16 years of age (0512),0.0
2006,D.M.R. South Central Garda Division,Aggravated burglary (0711),21.0
2006,D.M.R. South Central Garda Division,Arson (1211),66.0
2006,D.M.R. South Central Garda Division,"Assault causing harm, poisoning (034)",281.0
2006,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",811.0
2006,D.M.R. South Central Garda Division,Blackmail or extortion (0621),0.0
2006,D.M.R. South Central Garda Division,Burglary (not aggravated) (0712),1734.0
2006,D.M.R. South Central Garda Division,Burglary and related offences (07),1801.0
2006,D.M.R. South Central Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",7.0
2006,D.M.R. South Central Garda Division,Controlled drug offences (10),942.0
2006,D.M.R. South Central Garda Division,Criminal damage (not arson) (1212),2057.0
2006,D.M.R. South Central Garda Division,Cultivation or manufacture of drugs (1012),2.0
2006,D.M.R. South Central Garda Division,Damage to property and to the environment  offences (12),2124.0
2006,D.M.R. South Central Garda Division,Dangerous driving causing serious bodily harm (0411),3.0
2006,D.M.R. South Central Garda Division,Dangerous driving leading to death (012),1.0
2006,D.M.R. South Central Garda Division,Dangerous or negligent acts (04),2276.0
2006,D.M.R. South Central Garda Division,Dangerous/careless driving and motorway offences (0414),171.0
2006,D.M.R. South Central Garda Division,Discharging a firearm (1121),5.0
2006,D.M.R. South Central Garda Division,Disorderly conduct (131),3469.0
2006,D.M.R. South Central Garda Division,"Driving licence-failure to have, produce, etc. (1411)",369.0
2006,D.M.R. South Central Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",660.0
2006,D.M.R. South Central Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),4.0
2006,D.M.R. South Central Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),656.0
2006,D.M.R. South Central Garda Division,Endangering traffic offences (0425),10.0
2006,D.M.R. South Central Garda Division,Endangerment with potential for serious harm/death (0421),2.0
2006,D.M.R. South Central Garda Division,"Explosives, chemical weapons offences (111)",0.0
2006,D.M.R. South Central Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2006,D.M.R. South Central Garda Division,False imprisonment (0511),6.0
2006,D.M.R. South Central Garda Division,Fireworks offences (114),1.0
2006,D.M.R. South Central Garda Division,"Fraud, deception and related offences (09)",419.0
2006,D.M.R. South Central Garda Division,Harassment and related offences (033),57.0
2006,D.M.R. South Central Garda Division,Homicide & related offences (01),6.0
2006,D.M.R. South Central Garda Division,Human trafficking offences (0513),0.0
2006,D.M.R. South Central Garda Division,Importation of drugs (1011),1.0
2006,D.M.R. South Central Garda Division,Infanticide (0113),0.0
2006,D.M.R. South Central Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",1243.0
2006,D.M.R. South Central Garda Division,Kidnapping and related offences (05),6.0
2006,D.M.R. South Central Garda Division,Light rail offences (Luas) (1443),0.0
2006,D.M.R. South Central Garda Division,Liquor licensing offences (133),131.0
2006,D.M.R. South Central Garda Division,Litter offences (1221),1.0
2006,D.M.R. South Central Garda Division,Manslaughter (0112),1.0
2006,D.M.R. South Central Garda Division,Murder (0111),4.0
2006,D.M.R. South Central Garda Division,Murder-attempt (0311),0.0
2006,D.M.R. South Central Garda Division,Obstruction under Road Traffic Acts (1432),7.0
2006,D.M.R. South Central Garda Division,Offences against government and its agents (151),8.0
2006,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime (15)",903.0
2006,D.M.R. South Central Garda Division,Offences not elsewhere classified (16),103.0
2006,D.M.R. South Central Garda Division,"Offences while in custody, breach of court orders (157)",861.0
2006,D.M.R. South Central Garda Division,Offensive weapons offences (n.e.c.) (113),194.0
2006,D.M.R. South Central Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2006,D.M.R. South Central Garda Division,Other assault (035),469.0
2006,D.M.R. South Central Garda Division,Other drug offences (103),90.0
2006,D.M.R. South Central Garda Division,Other road offences (1433),7231.0
2006,D.M.R. South Central Garda Division,Other sexual offences (022),4.0
2006,D.M.R. South Central Garda Division,"Other thefts, handling stolen property (084)",4068.0
2006,D.M.R. South Central Garda Division,Perverting the course of justice (153),34.0
2006,D.M.R. South Central Garda Division,Possession of a firearm (1122),13.0
2006,D.M.R. South Central Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",46.0
2006,D.M.R. South Central Garda Division,Possession of drugs for personal use (1022),398.0
2006,D.M.R. South Central Garda Division,Possession of drugs for sale or supply (1021),451.0
2006,D.M.R. South Central Garda Division,Prostitution offences (134),36.0
2006,D.M.R. South Central Garda Division,Public order and other social code offences (13),4381.0
2006,D.M.R. South Central Garda Division,Public service vehicle offences (1442),137.0
2006,D.M.R. South Central Garda Division,Rape and sexual assault (021),82.0
2006,D.M.R. South Central Garda Division,"Regulated betting/money, collection/trading offences (135)",135.0
2006,D.M.R. South Central Garda Division,Road and traffic offences (14),10321.0
2006,D.M.R. South Central Garda Division,Road transport - carriage of goods offences (1441),140.0
2006,D.M.R. South Central Garda Division,Roadworthiness/regulatory offences (143),37.0
2006,D.M.R. South Central Garda Division,Robbery from the person (0613),223.0
2006,D.M.R. South Central Garda Division,Robbery of an establishment or institution (0611),109.0
2006,D.M.R. South Central Garda Division,Robbery of cash or goods in transit (0612),4.0
2006,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences (06)",343.0
2006,D.M.R. South Central Garda Division,Sexual offences (02),86.0
2006,D.M.R. South Central Garda Division,Social code offences (n.e.c.) (136),363.0
2006,D.M.R. South Central Garda Division,Speeding (0415),1420.0
2006,D.M.R. South Central Garda Division,Theft and related offences (08),6692.0
2006,D.M.R. South Central Garda Division,Theft from person (0821),724.0
