Year,Garda Division,Type of Offence,VALUE
2008,Meath Garda Division,Dangerous driving leading to death (012),1.0
2008,Meath Garda Division,Dangerous or negligent acts (04),2429.0
2008,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),283.0
2008,Meath Garda Division,Discharging a firearm (1121),3.0
2008,Meath Garda Division,Disorderly conduct (131),963.0
2008,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",257.0
2008,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",620.0
2008,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),18.0
2008,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),602.0
2008,Meath Garda Division,Endangering traffic offences (0425),7.0
2008,Meath Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2008,Meath Garda Division,"Explosives, chemical weapons offences (111)",2.0
2008,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2008,Meath Garda Division,False imprisonment (0511),5.0
2008,Meath Garda Division,Fireworks offences (114),16.0
2008,Meath Garda Division,"Fraud, deception and related offences (09)",139.0
2008,Meath Garda Division,Harassment and related offences (033),98.0
2008,Meath Garda Division,Homicide & related offences (01),1.0
2008,Meath Garda Division,Human trafficking offences (0513),0.0
2008,Meath Garda Division,Importation of drugs (1011),0.0
2008,Meath Garda Division,Infanticide (0113),0.0
2008,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",639.0
2008,Meath Garda Division,Kidnapping and related offences (05),5.0
2008,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2008,Meath Garda Division,Liquor licensing offences (133),90.0
2008,Meath Garda Division,Litter offences (1221),14.0
2008,Meath Garda Division,Manslaughter (0112),0.0
2008,Meath Garda Division,Murder (0111),0.0
2008,Meath Garda Division,Murder-attempt (0311),0.0
2008,Meath Garda Division,Obstruction under Road Traffic Acts (1432),8.0
2008,Meath Garda Division,Offences against government and its agents (151),5.0
2008,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",171.0
2008,Meath Garda Division,Offences not elsewhere classified (16),101.0
2008,Meath Garda Division,"Offences while in custody, breach of court orders (157)",164.0
2008,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),66.0
2008,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),1.0
2008,Meath Garda Division,Other assault (035),371.0
2008,Meath Garda Division,Other drug offences (103),12.0
2008,Meath Garda Division,Other road offences (1433),1964.0
2008,Meath Garda Division,Other sexual offences (022),3.0
2008,Meath Garda Division,"Other thefts, handling stolen property (084)",1301.0
2008,Meath Garda Division,Perverting the course of justice (153),1.0
2008,Meath Garda Division,Possession of a firearm (1122),11.0
2008,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",7.0
2008,Meath Garda Division,Possession of drugs for personal use (1022),309.0
2008,Meath Garda Division,Possession of drugs for sale or supply (1021),64.0
2008,Meath Garda Division,Prostitution offences (134),0.0
2008,Meath Garda Division,Public order and other social code offences (13),1166.0
2008,Meath Garda Division,Public service vehicle offences (1442),37.0
2008,Meath Garda Division,Rape and sexual assault (021),24.0
2008,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",1.0
2008,Meath Garda Division,Road and traffic offences (14),3444.0
2008,Meath Garda Division,Road transport - carriage of goods offences (1441),104.0
2008,Meath Garda Division,Roadworthiness/regulatory offences (143),12.0
2008,Meath Garda Division,Robbery from the person (0613),14.0
2008,Meath Garda Division,Robbery of an establishment or institution (0611),22.0
2008,Meath Garda Division,Robbery of cash or goods in transit (0612),1.0
2008,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",41.0
2008,Meath Garda Division,Sexual offences (02),27.0
2008,Meath Garda Division,Social code offences (n.e.c.) (136),10.0
2008,Meath Garda Division,Speeding (0415),1504.0
2008,Meath Garda Division,Theft and related offences (08),2184.0
2008,Meath Garda Division,Theft from person (0821),32.0
2008,Meath Garda Division,Theft from shop (0822),335.0
2008,Meath Garda Division,Theft/taking of vehicle and related offences (081),516.0
2008,Meath Garda Division,Threat to kill or cause serious harm (0313),5.0
2008,Meath Garda Division,Trespass offences (132),102.0
2008,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2008,Meath Garda Division,Vehicle tax/registration offences (142),423.0
2008,Meath Garda Division,Weapons and explosives offences (11),98.0
2009,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",15.0
2009,Meath Garda Division,Abduction of person under 16 years of age (0512),0.0
2009,Meath Garda Division,Aggravated burglary (0711),17.0
2009,Meath Garda Division,Arson (1211),91.0
2009,Meath Garda Division,"Assault causing harm, poisoning (034)",85.0
2009,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",543.0
2009,Meath Garda Division,Blackmail or extortion (0621),2.0
2009,Meath Garda Division,Burglary (not aggravated) (0712),920.0
2009,Meath Garda Division,Burglary and related offences (07),946.0
2009,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",2.0
2009,Meath Garda Division,Controlled drug offences (10),554.0
2009,Meath Garda Division,Criminal damage (not arson) (1212),1023.0
2009,Meath Garda Division,Cultivation or manufacture of drugs (1012),12.0
2009,Meath Garda Division,Damage to property and to the environment  offences (12),1126.0
2009,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2009,Meath Garda Division,Dangerous driving leading to death (012),3.0
2009,Meath Garda Division,Dangerous or negligent acts (04),1832.0
2009,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),208.0
2009,Meath Garda Division,Discharging a firearm (1121),2.0
2009,Meath Garda Division,Disorderly conduct (131),1002.0
2009,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",150.0
2009,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",528.0
2009,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),32.0
2009,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),496.0
2009,Meath Garda Division,Endangering traffic offences (0425),11.0
2009,Meath Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2009,Meath Garda Division,"Explosives, chemical weapons offences (111)",1.0
2009,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2009,Meath Garda Division,False imprisonment (0511),2.0
2009,Meath Garda Division,Fireworks offences (114),20.0
2009,Meath Garda Division,"Fraud, deception and related offences (09)",162.0
2009,Meath Garda Division,Harassment and related offences (033),119.0
2009,Meath Garda Division,Homicide & related offences (01),4.0
2009,Meath Garda Division,Human trafficking offences (0513),0.0
2009,Meath Garda Division,Importation of drugs (1011),0.0
2009,Meath Garda Division,Infanticide (0113),0.0
2009,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",474.0
2009,Meath Garda Division,Kidnapping and related offences (05),2.0
2009,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2009,Meath Garda Division,Liquor licensing offences (133),71.0
2009,Meath Garda Division,Litter offences (1221),12.0
2009,Meath Garda Division,Manslaughter (0112),0.0
2009,Meath Garda Division,Murder (0111),1.0
2009,Meath Garda Division,Murder-attempt (0311),0.0
2009,Meath Garda Division,Obstruction under Road Traffic Acts (1432),3.0
2009,Meath Garda Division,Offences against government and its agents (151),8.0
2009,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",146.0
2009,Meath Garda Division,Offences not elsewhere classified (16),95.0
2009,Meath Garda Division,"Offences while in custody, breach of court orders (157)",135.0
2009,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),79.0
2009,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2009,Meath Garda Division,Other assault (035),337.0
2009,Meath Garda Division,Other drug offences (103),15.0
2009,Meath Garda Division,Other road offences (1433),1605.0
2009,Meath Garda Division,Other sexual offences (022),5.0
2009,Meath Garda Division,"Other thefts, handling stolen property (084)",1480.0
2009,Meath Garda Division,Perverting the course of justice (153),3.0
2009,Meath Garda Division,Possession of a firearm (1122),7.0
2009,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",9.0
2009,Meath Garda Division,Possession of drugs for personal use (1022),444.0
2009,Meath Garda Division,Possession of drugs for sale or supply (1021),83.0
2009,Meath Garda Division,Prostitution offences (134),0.0
2009,Meath Garda Division,Public order and other social code offences (13),1216.0
2009,Meath Garda Division,Public service vehicle offences (1442),35.0
2009,Meath Garda Division,Rape and sexual assault (021),48.0
2009,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",8.0
2009,Meath Garda Division,Road and traffic offences (14),2693.0
2009,Meath Garda Division,Road transport - carriage of goods offences (1441),12.0
2009,Meath Garda Division,Roadworthiness/regulatory offences (143),10.0
2009,Meath Garda Division,Robbery from the person (0613),19.0
2009,Meath Garda Division,Robbery of an establishment or institution (0611),38.0
2009,Meath Garda Division,Robbery of cash or goods in transit (0612),1.0
2009,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",62.0
2009,Meath Garda Division,Sexual offences (02),53.0
2009,Meath Garda Division,Social code offences (n.e.c.) (136),1.0
2009,Meath Garda Division,Speeding (0415),1069.0
2009,Meath Garda Division,Theft and related offences (08),2537.0
2009,Meath Garda Division,Theft from person (0821),28.0
2009,Meath Garda Division,Theft from shop (0822),442.0
2009,Meath Garda Division,Theft/taking of vehicle and related offences (081),587.0
2009,Meath Garda Division,Threat to kill or cause serious harm (0313),2.0
2009,Meath Garda Division,Trespass offences (132),134.0
2009,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2009,Meath Garda Division,Vehicle tax/registration offences (142),404.0
2009,Meath Garda Division,Weapons and explosives offences (11),109.0
2010,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",12.0
2010,Meath Garda Division,Abduction of person under 16 years of age (0512),0.0
2010,Meath Garda Division,Aggravated burglary (0711),16.0
2010,Meath Garda Division,Arson (1211),95.0
2010,Meath Garda Division,"Assault causing harm, poisoning (034)",102.0
2010,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",527.0
2010,Meath Garda Division,Blackmail or extortion (0621),0.0
2010,Meath Garda Division,Burglary (not aggravated) (0712),880.0
2010,Meath Garda Division,Burglary and related offences (07),913.0
2010,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",5.0
2010,Meath Garda Division,Controlled drug offences (10),351.0
2010,Meath Garda Division,Criminal damage (not arson) (1212),975.0
2010,Meath Garda Division,Cultivation or manufacture of drugs (1012),20.0
2010,Meath Garda Division,Damage to property and to the environment  offences (12),1081.0
2010,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2010,Meath Garda Division,Dangerous driving leading to death (012),0.0
2010,Meath Garda Division,Dangerous or negligent acts (04),1047.0
2010,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),125.0
2010,Meath Garda Division,Discharging a firearm (1121),3.0
2010,Meath Garda Division,Disorderly conduct (131),839.0
2010,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",91.0
2010,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",376.0
2010,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),9.0
2010,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),367.0
2010,Meath Garda Division,Endangering traffic offences (0425),15.0
2010,Meath Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2010,Meath Garda Division,"Explosives, chemical weapons offences (111)",0.0
2010,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2010,Meath Garda Division,False imprisonment (0511),3.0
2010,Meath Garda Division,Fireworks offences (114),16.0
2010,Meath Garda Division,"Fraud, deception and related offences (09)",141.0
2010,Meath Garda Division,Harassment and related offences (033),101.0
2010,Meath Garda Division,Homicide & related offences (01),1.0
2010,Meath Garda Division,Human trafficking offences (0513),1.0
2010,Meath Garda Division,Importation of drugs (1011),0.0
2010,Meath Garda Division,Infanticide (0113),0.0
2010,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",358.0
2010,Meath Garda Division,Kidnapping and related offences (05),4.0
2010,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2010,Meath Garda Division,Liquor licensing offences (133),65.0
2010,Meath Garda Division,Litter offences (1221),11.0
2010,Meath Garda Division,Manslaughter (0112),1.0
2010,Meath Garda Division,Murder (0111),0.0
2010,Meath Garda Division,Murder-attempt (0311),0.0
2010,Meath Garda Division,Obstruction under Road Traffic Acts (1432),1.0
2010,Meath Garda Division,Offences against government and its agents (151),4.0
2010,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",167.0
2010,Meath Garda Division,Offences not elsewhere classified (16),83.0
2010,Meath Garda Division,"Offences while in custody, breach of court orders (157)",162.0
2010,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),54.0
2010,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2010,Meath Garda Division,Other assault (035),310.0
2010,Meath Garda Division,Other drug offences (103),6.0
2010,Meath Garda Division,Other road offences (1433),1514.0
2010,Meath Garda Division,Other sexual offences (022),5.0
2010,Meath Garda Division,"Other thefts, handling stolen property (084)",1587.0
2010,Meath Garda Division,Perverting the course of justice (153),1.0
2010,Meath Garda Division,Possession of a firearm (1122),10.0
2010,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",17.0
2010,Meath Garda Division,Possession of drugs for personal use (1022),260.0
2010,Meath Garda Division,Possession of drugs for sale or supply (1021),65.0
2010,Meath Garda Division,Prostitution offences (134),0.0
2010,Meath Garda Division,Public order and other social code offences (13),1040.0
2010,Meath Garda Division,Public service vehicle offences (1442),40.0
2010,Meath Garda Division,Rape and sexual assault (021),46.0
2010,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",7.0
2010,Meath Garda Division,Road and traffic offences (14),2310.0
2010,Meath Garda Division,Road transport - carriage of goods offences (1441),8.0
2010,Meath Garda Division,Roadworthiness/regulatory offences (143),11.0
2010,Meath Garda Division,Robbery from the person (0613),15.0
2010,Meath Garda Division,Robbery of an establishment or institution (0611),33.0
2010,Meath Garda Division,Robbery of cash or goods in transit (0612),3.0
2010,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",56.0
2010,Meath Garda Division,Sexual offences (02),51.0
2010,Meath Garda Division,Social code offences (n.e.c.) (136),3.0
2010,Meath Garda Division,Speeding (0415),518.0
2010,Meath Garda Division,Theft and related offences (08),2477.0
2010,Meath Garda Division,Theft from person (0821),30.0
2010,Meath Garda Division,Theft from shop (0822),361.0
2010,Meath Garda Division,Theft/taking of vehicle and related offences (081),499.0
2010,Meath Garda Division,Threat to kill or cause serious harm (0313),14.0
2010,Meath Garda Division,Trespass offences (132),126.0
2010,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2010,Meath Garda Division,Vehicle tax/registration offences (142),287.0
2010,Meath Garda Division,Weapons and explosives offences (11),83.0
2011,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",4.0
2011,Meath Garda Division,Abduction of person under 16 years of age (0512),0.0
2011,Meath Garda Division,Aggravated burglary (0711),15.0
2011,Meath Garda Division,Arson (1211),63.0
2011,Meath Garda Division,"Assault causing harm, poisoning (034)",74.0
2011,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",434.0
2011,Meath Garda Division,Blackmail or extortion (0621),2.0
2011,Meath Garda Division,Burglary (not aggravated) (0712),1220.0
2011,Meath Garda Division,Burglary and related offences (07),1255.0
2011,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",2.0
2011,Meath Garda Division,Controlled drug offences (10),275.0
2011,Meath Garda Division,Criminal damage (not arson) (1212),823.0
2011,Meath Garda Division,Cultivation or manufacture of drugs (1012),19.0
2011,Meath Garda Division,Damage to property and to the environment  offences (12),897.0
2011,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2011,Meath Garda Division,Dangerous driving leading to death (012),0.0
2011,Meath Garda Division,Dangerous or negligent acts (04),2449.0
2011,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),103.0
2011,Meath Garda Division,Discharging a firearm (1121),3.0
2011,Meath Garda Division,Disorderly conduct (131),698.0
2011,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",55.0
2011,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",320.0
2011,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),3.0
2011,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),317.0
2011,Meath Garda Division,Endangering traffic offences (0425),6.0
2011,Meath Garda Division,Endangerment with potential for serious harm/death (0421),5.0
2011,Meath Garda Division,"Explosives, chemical weapons offences (111)",4.0
2011,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2011,Meath Garda Division,False imprisonment (0511),1.0
2011,Meath Garda Division,Fireworks offences (114),14.0
2011,Meath Garda Division,"Fraud, deception and related offences (09)",154.0
2011,Meath Garda Division,Harassment and related offences (033),85.0
2011,Meath Garda Division,Homicide & related offences (01),1.0
2011,Meath Garda Division,Human trafficking offences (0513),0.0
2011,Meath Garda Division,Importation of drugs (1011),0.0
2011,Meath Garda Division,Infanticide (0113),0.0
2011,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",272.0
2011,Meath Garda Division,Kidnapping and related offences (05),1.0
2011,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2011,Meath Garda Division,Liquor licensing offences (133),47.0
2011,Meath Garda Division,Litter offences (1221),11.0
2011,Meath Garda Division,Manslaughter (0112),1.0
2011,Meath Garda Division,Murder (0111),0.0
2011,Meath Garda Division,Murder-attempt (0311),0.0
2011,Meath Garda Division,Obstruction under Road Traffic Acts (1432),3.0
2011,Meath Garda Division,Offences against government and its agents (151),10.0
2011,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",186.0
2011,Meath Garda Division,Offences not elsewhere classified (16),89.0
2011,Meath Garda Division,"Offences while in custody, breach of court orders (157)",174.0
2011,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),55.0
2011,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2011,Meath Garda Division,Other assault (035),268.0
2011,Meath Garda Division,Other drug offences (103),4.0
2011,Meath Garda Division,Other road offences (1433),1090.0
2011,Meath Garda Division,Other sexual offences (022),7.0
2011,Meath Garda Division,"Other thefts, handling stolen property (084)",1633.0
2011,Meath Garda Division,Perverting the course of justice (153),2.0
2011,Meath Garda Division,Possession of a firearm (1122),6.0
2011,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",20.0
2011,Meath Garda Division,Possession of drugs for personal use (1022),211.0
2011,Meath Garda Division,Possession of drugs for sale or supply (1021),41.0
2011,Meath Garda Division,Prostitution offences (134),2.0
2011,Meath Garda Division,Public order and other social code offences (13),856.0
2011,Meath Garda Division,Public service vehicle offences (1442),23.0
2011,Meath Garda Division,Rape and sexual assault (021),49.0
2011,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",8.0
2011,Meath Garda Division,Road and traffic offences (14),1737.0
2011,Meath Garda Division,Road transport - carriage of goods offences (1441),30.0
2011,Meath Garda Division,Roadworthiness/regulatory offences (143),12.0
2011,Meath Garda Division,Robbery from the person (0613),21.0
2011,Meath Garda Division,Robbery of an establishment or institution (0611),29.0
2011,Meath Garda Division,Robbery of cash or goods in transit (0612),8.0
2011,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",62.0
2011,Meath Garda Division,Sexual offences (02),56.0
2011,Meath Garda Division,Social code offences (n.e.c.) (136),5.0
2011,Meath Garda Division,Speeding (0415),2010.0
2011,Meath Garda Division,Theft and related offences (08),2474.0
2011,Meath Garda Division,Theft from person (0821),38.0
2011,Meath Garda Division,Theft from shop (0822),323.0
2011,Meath Garda Division,Theft/taking of vehicle and related offences (081),480.0
2011,Meath Garda Division,Threat to kill or cause serious harm (0313),7.0
2011,Meath Garda Division,Trespass offences (132),96.0
2011,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2011,Meath Garda Division,Vehicle tax/registration offences (142),252.0
2011,Meath Garda Division,Weapons and explosives offences (11),82.0
2012,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",4.0
2012,Meath Garda Division,Abduction of person under 16 years of age (0512),0.0
2012,Meath Garda Division,Aggravated burglary (0711),13.0
2012,Meath Garda Division,Arson (1211),59.0
2012,Meath Garda Division,"Assault causing harm, poisoning (034)",83.0
2012,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",449.0
2012,Meath Garda Division,Blackmail or extortion (0621),2.0
2012,Meath Garda Division,Burglary (not aggravated) (0712),1213.0
2012,Meath Garda Division,Burglary and related offences (07),1260.0
2012,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",4.0
2012,Meath Garda Division,Controlled drug offences (10),297.0
2012,Meath Garda Division,Criminal damage (not arson) (1212),757.0
2012,Meath Garda Division,Cultivation or manufacture of drugs (1012),19.0
2012,Meath Garda Division,Damage to property and to the environment  offences (12),825.0
2012,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2012,Meath Garda Division,Dangerous driving leading to death (012),0.0
2012,Meath Garda Division,Dangerous or negligent acts (04),1611.0
2012,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),116.0
2012,Meath Garda Division,Discharging a firearm (1121),0.0
2012,Meath Garda Division,Disorderly conduct (131),720.0
2012,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",46.0
2012,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",260.0
2012,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),6.0
2012,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),254.0
2012,Meath Garda Division,Endangering traffic offences (0425),9.0
2012,Meath Garda Division,Endangerment with potential for serious harm/death (0421),2.0
2012,Meath Garda Division,"Explosives, chemical weapons offences (111)",0.0
2012,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2012,Meath Garda Division,False imprisonment (0511),1.0
2012,Meath Garda Division,Fireworks offences (114),5.0
2012,Meath Garda Division,"Fraud, deception and related offences (09)",148.0
2012,Meath Garda Division,Harassment and related offences (033),58.0
2012,Meath Garda Division,Homicide & related offences (01),0.0
2012,Meath Garda Division,Human trafficking offences (0513),1.0
2012,Meath Garda Division,Importation of drugs (1011),0.0
2012,Meath Garda Division,Infanticide (0113),0.0
2012,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",225.0
2012,Meath Garda Division,Kidnapping and related offences (05),2.0
2012,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2012,Meath Garda Division,Liquor licensing offences (133),55.0
2012,Meath Garda Division,Litter offences (1221),9.0
2012,Meath Garda Division,Manslaughter (0112),0.0
2012,Meath Garda Division,Murder (0111),0.0
2012,Meath Garda Division,Murder-attempt (0311),0.0
2012,Meath Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2012,Meath Garda Division,Offences against government and its agents (151),6.0
2012,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",161.0
2012,Meath Garda Division,Offences not elsewhere classified (16),86.0
2012,Meath Garda Division,"Offences while in custody, breach of court orders (157)",154.0
2012,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),50.0
2012,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2012,Meath Garda Division,Other assault (035),296.0
2012,Meath Garda Division,Other drug offences (103),10.0
2012,Meath Garda Division,Other road offences (1433),902.0
2012,Meath Garda Division,Other sexual offences (022),2.0
2012,Meath Garda Division,"Other thefts, handling stolen property (084)",1359.0
2012,Meath Garda Division,Perverting the course of justice (153),1.0
2012,Meath Garda Division,Possession of a firearm (1122),5.0
2012,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",34.0
2012,Meath Garda Division,Possession of drugs for personal use (1022),221.0
2012,Meath Garda Division,Possession of drugs for sale or supply (1021),47.0
2012,Meath Garda Division,Prostitution offences (134),3.0
2012,Meath Garda Division,Public order and other social code offences (13),883.0
2012,Meath Garda Division,Public service vehicle offences (1442),41.0
2012,Meath Garda Division,Rape and sexual assault (021),52.0
2012,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",5.0
2012,Meath Garda Division,Road and traffic offences (14),1467.0
2012,Meath Garda Division,Road transport - carriage of goods offences (1441),20.0
2012,Meath Garda Division,Roadworthiness/regulatory offences (143),26.0
2012,Meath Garda Division,Robbery from the person (0613),17.0
2012,Meath Garda Division,Robbery of an establishment or institution (0611),25.0
2012,Meath Garda Division,Robbery of cash or goods in transit (0612),5.0
2012,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",53.0
2012,Meath Garda Division,Sexual offences (02),54.0
2012,Meath Garda Division,Social code offences (n.e.c.) (136),2.0
2012,Meath Garda Division,Speeding (0415),1220.0
2012,Meath Garda Division,Theft and related offences (08),2199.0
2012,Meath Garda Division,Theft from person (0821),25.0
2012,Meath Garda Division,Theft from shop (0822),388.0
2012,Meath Garda Division,Theft/taking of vehicle and related offences (081),427.0
2012,Meath Garda Division,Threat to kill or cause serious harm (0313),12.0
2012,Meath Garda Division,Trespass offences (132),98.0
2012,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2012,Meath Garda Division,Vehicle tax/registration offences (142),205.0
2012,Meath Garda Division,Weapons and explosives offences (11),60.0
2013,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",5.0
2013,Meath Garda Division,Abduction of person under 16 years of age (0512),0.0
2013,Meath Garda Division,Aggravated burglary (0711),9.0
2013,Meath Garda Division,Arson (1211),53.0
2013,Meath Garda Division,"Assault causing harm, poisoning (034)",65.0
2013,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",400.0
2013,Meath Garda Division,Blackmail or extortion (0621),1.0
2013,Meath Garda Division,Burglary (not aggravated) (0712),1034.0
2013,Meath Garda Division,Burglary and related offences (07),1057.0
2013,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",2.0
2013,Meath Garda Division,Controlled drug offences (10),238.0
2013,Meath Garda Division,Criminal damage (not arson) (1212),639.0
2013,Meath Garda Division,Cultivation or manufacture of drugs (1012),9.0
2013,Meath Garda Division,Damage to property and to the environment  offences (12),699.0
2013,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2013,Meath Garda Division,Dangerous driving leading to death (012),0.0
2013,Meath Garda Division,Dangerous or negligent acts (04),1102.0
2013,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),88.0
2013,Meath Garda Division,Discharging a firearm (1121),0.0
2013,Meath Garda Division,Disorderly conduct (131),615.0
2013,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",65.0
2013,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",252.0
2013,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),7.0
2013,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),245.0
2013,Meath Garda Division,Endangering traffic offences (0425),11.0
2013,Meath Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2013,Meath Garda Division,"Explosives, chemical weapons offences (111)",0.0
2013,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2013,Meath Garda Division,False imprisonment (0511),0.0
2013,Meath Garda Division,Fireworks offences (114),3.0
2013,Meath Garda Division,"Fraud, deception and related offences (09)",105.0
2013,Meath Garda Division,Harassment and related offences (033),49.0
2013,Meath Garda Division,Homicide & related offences (01),4.0
2013,Meath Garda Division,Human trafficking offences (0513),1.0
