Year,Garda Division,Type of Offence,VALUE
2009,Louth Garda Division,Burglary and related offences,950.0
2009,Louth Garda Division,Controlled drug offences,539.0
2009,Louth Garda Division,Damage to property and to the environment  offences,1580.0
2009,Louth Garda Division,Dangerous or negligent acts,2345.0
2009,Louth Garda Division,"Fraud, deception and related offences",160.0
2009,Louth Garda Division,Homicide & related offences,1.0
2009,Louth Garda Division,Kidnapping and related offences,3.0
2009,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",193.0
2009,Louth Garda Division,Offences not elsewhere classified,153.0
2009,Louth Garda Division,Public order and other social code offences,1754.0
2009,Louth Garda Division,Road and traffic offences,2943.0
2009,Louth Garda Division,"Robbery, extortion and hijacking offences",53.0
2009,Louth Garda Division,Sexual offences,144.0
2009,Louth Garda Division,Theft and related offences,2257.0
2009,Louth Garda Division,Weapons and explosives offences,111.0
2010,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",549.0
2010,Louth Garda Division,Burglary and related offences,955.0
2010,Louth Garda Division,Controlled drug offences,523.0
2010,Louth Garda Division,Damage to property and to the environment  offences,1372.0
2010,Louth Garda Division,Dangerous or negligent acts,1480.0
2010,Louth Garda Division,"Fraud, deception and related offences",176.0
2010,Louth Garda Division,Homicide & related offences,5.0
2010,Louth Garda Division,Kidnapping and related offences,9.0
2010,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",194.0
2010,Louth Garda Division,Offences not elsewhere classified,121.0
2010,Louth Garda Division,Public order and other social code offences,1741.0
2010,Louth Garda Division,Road and traffic offences,2593.0
2010,Louth Garda Division,"Robbery, extortion and hijacking offences",97.0
2010,Louth Garda Division,Sexual offences,71.0
2010,Louth Garda Division,Theft and related offences,2276.0
2010,Louth Garda Division,Weapons and explosives offences,139.0
2011,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",489.0
2011,Louth Garda Division,Burglary and related offences,972.0
2011,Louth Garda Division,Controlled drug offences,449.0
2011,Louth Garda Division,Damage to property and to the environment  offences,1271.0
2011,Louth Garda Division,Dangerous or negligent acts,1640.0
2011,Louth Garda Division,"Fraud, deception and related offences",148.0
2011,Louth Garda Division,Homicide & related offences,3.0
2011,Louth Garda Division,Kidnapping and related offences,7.0
2011,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",137.0
2011,Louth Garda Division,Offences not elsewhere classified,110.0
2011,Louth Garda Division,Public order and other social code offences,1374.0
2011,Louth Garda Division,Road and traffic offences,2108.0
2011,Louth Garda Division,"Robbery, extortion and hijacking offences",63.0
2011,Louth Garda Division,Sexual offences,67.0
2011,Louth Garda Division,Theft and related offences,2014.0
2011,Louth Garda Division,Weapons and explosives offences,97.0
2012,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",515.0
2012,Louth Garda Division,Burglary and related offences,1193.0
2012,Louth Garda Division,Controlled drug offences,401.0
2012,Louth Garda Division,Damage to property and to the environment  offences,1218.0
2012,Louth Garda Division,Dangerous or negligent acts,1312.0
2012,Louth Garda Division,"Fraud, deception and related offences",206.0
2012,Louth Garda Division,Homicide & related offences,3.0
2012,Louth Garda Division,Kidnapping and related offences,3.0
2012,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",158.0
2012,Louth Garda Division,Offences not elsewhere classified,101.0
2012,Louth Garda Division,Public order and other social code offences,1165.0
2012,Louth Garda Division,Road and traffic offences,1976.0
2012,Louth Garda Division,"Robbery, extortion and hijacking offences",96.0
2012,Louth Garda Division,Sexual offences,104.0
2012,Louth Garda Division,Theft and related offences,2036.0
2012,Louth Garda Division,Weapons and explosives offences,83.0
2013,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",451.0
2013,Louth Garda Division,Burglary and related offences,1157.0
2013,Louth Garda Division,Controlled drug offences,255.0
2013,Louth Garda Division,Damage to property and to the environment  offences,1176.0
2013,Louth Garda Division,Dangerous or negligent acts,1018.0
2013,Louth Garda Division,"Fraud, deception and related offences",127.0
2013,Louth Garda Division,Homicide & related offences,1.0
2013,Louth Garda Division,Kidnapping and related offences,2.0
2013,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",185.0
