Quarter,Garda Division,Type of Offence,VALUE
2009Q4,Louth Garda Division,"Robbery, extortion and hijacking offences",12.0
2009Q4,Louth Garda Division,Sexual offences,28.0
2009Q4,Louth Garda Division,Theft and related offences,508.0
2009Q4,Louth Garda Division,Weapons and explosives offences,30.0
2010Q1,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",151.0
2010Q1,Louth Garda Division,Burglary and related offences,236.0
2010Q1,Louth Garda Division,Controlled drug offences,166.0
2010Q1,Louth Garda Division,Damage to property and to the environment  offences,319.0
2010Q1,Louth Garda Division,Dangerous or negligent acts,570.0
2010Q1,Louth Garda Division,"Fraud, deception and related offences",35.0
2010Q1,Louth Garda Division,Homicide & related offences,2.0
2010Q1,Louth Garda Division,Kidnapping and related offences,2.0
2010Q1,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",48.0
2010Q1,Louth Garda Division,Offences not elsewhere classified,33.0
2010Q1,Louth Garda Division,Public order and other social code offences,397.0
2010Q1,Louth Garda Division,Road and traffic offences,562.0
2010Q1,Louth Garda Division,"Robbery, extortion and hijacking offences",28.0
2010Q1,Louth Garda Division,Sexual offences,18.0
2010Q1,Louth Garda Division,Theft and related offences,563.0
2010Q1,Louth Garda Division,Weapons and explosives offences,21.0
2010Q2,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",122.0
2010Q2,Louth Garda Division,Burglary and related offences,264.0
2010Q2,Louth Garda Division,Controlled drug offences,126.0
2010Q2,Louth Garda Division,Damage to property and to the environment  offences,365.0
2010Q2,Louth Garda Division,Dangerous or negligent acts,287.0
2010Q2,Louth Garda Division,"Fraud, deception and related offences",58.0
2010Q2,Louth Garda Division,Homicide & related offences,0.0
2010Q2,Louth Garda Division,Kidnapping and related offences,2.0
2010Q2,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2010Q2,Louth Garda Division,Offences not elsewhere classified,36.0
2010Q2,Louth Garda Division,Public order and other social code offences,457.0
2010Q2,Louth Garda Division,Road and traffic offences,758.0
2010Q2,Louth Garda Division,"Robbery, extortion and hijacking offences",21.0
2010Q2,Louth Garda Division,Sexual offences,18.0
2010Q2,Louth Garda Division,Theft and related offences,637.0
2010Q2,Louth Garda Division,Weapons and explosives offences,43.0
2010Q3,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",148.0
2010Q3,Louth Garda Division,Burglary and related offences,240.0
2010Q3,Louth Garda Division,Controlled drug offences,115.0
2010Q3,Louth Garda Division,Damage to property and to the environment  offences,324.0
2010Q3,Louth Garda Division,Dangerous or negligent acts,241.0
2010Q3,Louth Garda Division,"Fraud, deception and related offences",44.0
2010Q3,Louth Garda Division,Homicide & related offences,0.0
2010Q3,Louth Garda Division,Kidnapping and related offences,2.0
2010Q3,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2010Q3,Louth Garda Division,Offences not elsewhere classified,35.0
2010Q3,Louth Garda Division,Public order and other social code offences,457.0
2010Q3,Louth Garda Division,Road and traffic offences,666.0
2010Q3,Louth Garda Division,"Robbery, extortion and hijacking offences",17.0
2010Q3,Louth Garda Division,Sexual offences,27.0
2010Q3,Louth Garda Division,Theft and related offences,588.0
2010Q3,Louth Garda Division,Weapons and explosives offences,21.0
2010Q4,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",128.0
2010Q4,Louth Garda Division,Burglary and related offences,215.0
2010Q4,Louth Garda Division,Controlled drug offences,116.0
2010Q4,Louth Garda Division,Damage to property and to the environment  offences,364.0
2010Q4,Louth Garda Division,Dangerous or negligent acts,382.0
2010Q4,Louth Garda Division,"Fraud, deception and related offences",39.0
2010Q4,Louth Garda Division,Homicide & related offences,3.0
2010Q4,Louth Garda Division,Kidnapping and related offences,3.0
2010Q4,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2010Q4,Louth Garda Division,Offences not elsewhere classified,17.0
2010Q4,Louth Garda Division,Public order and other social code offences,430.0
2010Q4,Louth Garda Division,Road and traffic offences,607.0
2010Q4,Louth Garda Division,"Robbery, extortion and hijacking offences",31.0
2010Q4,Louth Garda Division,Sexual offences,8.0
2010Q4,Louth Garda Division,Theft and related offences,488.0
2010Q4,Louth Garda Division,Weapons and explosives offences,54.0
2011Q1,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",147.0
2011Q1,Louth Garda Division,Burglary and related offences,204.0
2011Q1,Louth Garda Division,Controlled drug offences,135.0
2011Q1,Louth Garda Division,Damage to property and to the environment  offences,368.0
2011Q1,Louth Garda Division,Dangerous or negligent acts,420.0
2011Q1,Louth Garda Division,"Fraud, deception and related offences",53.0
2011Q1,Louth Garda Division,Homicide & related offences,1.0
2011Q1,Louth Garda Division,Kidnapping and related offences,0.0
2011Q1,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2011Q1,Louth Garda Division,Offences not elsewhere classified,42.0
2011Q1,Louth Garda Division,Public order and other social code offences,428.0
2011Q1,Louth Garda Division,Road and traffic offences,593.0
2011Q1,Louth Garda Division,"Robbery, extortion and hijacking offences",20.0
2011Q1,Louth Garda Division,Sexual offences,20.0
2011Q1,Louth Garda Division,Theft and related offences,569.0
2011Q1,Louth Garda Division,Weapons and explosives offences,30.0
2011Q2,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",137.0
2011Q2,Louth Garda Division,Burglary and related offences,210.0
2011Q2,Louth Garda Division,Controlled drug offences,115.0
2011Q2,Louth Garda Division,Damage to property and to the environment  offences,343.0
2011Q2,Louth Garda Division,Dangerous or negligent acts,349.0
2011Q2,Louth Garda Division,"Fraud, deception and related offences",33.0
2011Q2,Louth Garda Division,Homicide & related offences,0.0
2011Q2,Louth Garda Division,Kidnapping and related offences,1.0
2011Q2,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2011Q2,Louth Garda Division,Offences not elsewhere classified,26.0
2011Q2,Louth Garda Division,Public order and other social code offences,374.0
2011Q2,Louth Garda Division,Road and traffic offences,479.0
2011Q2,Louth Garda Division,"Robbery, extortion and hijacking offences",8.0
2011Q2,Louth Garda Division,Sexual offences,14.0
2011Q2,Louth Garda Division,Theft and related offences,532.0
2011Q2,Louth Garda Division,Weapons and explosives offences,19.0
2011Q3,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",92.0
2011Q3,Louth Garda Division,Burglary and related offences,273.0
2011Q3,Louth Garda Division,Controlled drug offences,91.0
2011Q3,Louth Garda Division,Damage to property and to the environment  offences,273.0
2011Q3,Louth Garda Division,Dangerous or negligent acts,459.0
2011Q3,Louth Garda Division,"Fraud, deception and related offences",29.0
2011Q3,Louth Garda Division,Homicide & related offences,1.0
2011Q3,Louth Garda Division,Kidnapping and related offences,4.0
2011Q3,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",27.0
2011Q3,Louth Garda Division,Offences not elsewhere classified,25.0
2011Q3,Louth Garda Division,Public order and other social code offences,301.0
2011Q3,Louth Garda Division,Road and traffic offences,510.0
2011Q3,Louth Garda Division,"Robbery, extortion and hijacking offences",16.0
2011Q3,Louth Garda Division,Sexual offences,17.0
2011Q3,Louth Garda Division,Theft and related offences,471.0
2011Q3,Louth Garda Division,Weapons and explosives offences,17.0
2011Q4,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",113.0
2011Q4,Louth Garda Division,Burglary and related offences,285.0
2011Q4,Louth Garda Division,Controlled drug offences,108.0
2011Q4,Louth Garda Division,Damage to property and to the environment  offences,287.0
2011Q4,Louth Garda Division,Dangerous or negligent acts,412.0
2011Q4,Louth Garda Division,"Fraud, deception and related offences",33.0
2011Q4,Louth Garda Division,Homicide & related offences,1.0
2011Q4,Louth Garda Division,Kidnapping and related offences,2.0
2011Q4,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",42.0
2011Q4,Louth Garda Division,Offences not elsewhere classified,17.0
2011Q4,Louth Garda Division,Public order and other social code offences,271.0
2011Q4,Louth Garda Division,Road and traffic offences,526.0
2011Q4,Louth Garda Division,"Robbery, extortion and hijacking offences",19.0
2011Q4,Louth Garda Division,Sexual offences,16.0
2011Q4,Louth Garda Division,Theft and related offences,442.0
2011Q4,Louth Garda Division,Weapons and explosives offences,31.0
2012Q1,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2012Q1,Louth Garda Division,Burglary and related offences,370.0
2012Q1,Louth Garda Division,Controlled drug offences,93.0
2012Q1,Louth Garda Division,Damage to property and to the environment  offences,300.0
2012Q1,Louth Garda Division,Dangerous or negligent acts,310.0
2012Q1,Louth Garda Division,"Fraud, deception and related offences",54.0
2012Q1,Louth Garda Division,Homicide & related offences,2.0
2012Q1,Louth Garda Division,Kidnapping and related offences,0.0
2012Q1,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2012Q1,Louth Garda Division,Offences not elsewhere classified,45.0
2012Q1,Louth Garda Division,Public order and other social code offences,313.0
2012Q1,Louth Garda Division,Road and traffic offences,503.0
2012Q1,Louth Garda Division,"Robbery, extortion and hijacking offences",21.0
2012Q1,Louth Garda Division,Sexual offences,32.0
2012Q1,Louth Garda Division,Theft and related offences,507.0
2012Q1,Louth Garda Division,Weapons and explosives offences,21.0
2012Q2,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",147.0
2012Q2,Louth Garda Division,Burglary and related offences,265.0
2012Q2,Louth Garda Division,Controlled drug offences,78.0
2012Q2,Louth Garda Division,Damage to property and to the environment  offences,298.0
2012Q2,Louth Garda Division,Dangerous or negligent acts,376.0
2012Q2,Louth Garda Division,"Fraud, deception and related offences",38.0
2012Q2,Louth Garda Division,Homicide & related offences,0.0
2012Q2,Louth Garda Division,Kidnapping and related offences,0.0
2012Q2,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2012Q2,Louth Garda Division,Offences not elsewhere classified,28.0
2012Q2,Louth Garda Division,Public order and other social code offences,311.0
2012Q2,Louth Garda Division,Road and traffic offences,463.0
2012Q2,Louth Garda Division,"Robbery, extortion and hijacking offences",31.0
2012Q2,Louth Garda Division,Sexual offences,21.0
2012Q2,Louth Garda Division,Theft and related offences,536.0
2012Q2,Louth Garda Division,Weapons and explosives offences,17.0
2012Q3,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",117.0
2012Q3,Louth Garda Division,Burglary and related offences,270.0
2012Q3,Louth Garda Division,Controlled drug offences,105.0
2012Q3,Louth Garda Division,Damage to property and to the environment  offences,313.0
2012Q3,Louth Garda Division,Dangerous or negligent acts,494.0
2012Q3,Louth Garda Division,"Fraud, deception and related offences",49.0
2012Q3,Louth Garda Division,Homicide & related offences,1.0
2012Q3,Louth Garda Division,Kidnapping and related offences,1.0
2012Q3,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2012Q3,Louth Garda Division,Offences not elsewhere classified,13.0
2012Q3,Louth Garda Division,Public order and other social code offences,260.0
2012Q3,Louth Garda Division,Road and traffic offences,527.0
2012Q3,Louth Garda Division,"Robbery, extortion and hijacking offences",21.0
2012Q3,Louth Garda Division,Sexual offences,26.0
2012Q3,Louth Garda Division,Theft and related offences,542.0
2012Q3,Louth Garda Division,Weapons and explosives offences,11.0
2012Q4,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",130.0
2012Q4,Louth Garda Division,Burglary and related offences,288.0
2012Q4,Louth Garda Division,Controlled drug offences,125.0
2012Q4,Louth Garda Division,Damage to property and to the environment  offences,307.0
2012Q4,Louth Garda Division,Dangerous or negligent acts,132.0
2012Q4,Louth Garda Division,"Fraud, deception and related offences",65.0
2012Q4,Louth Garda Division,Homicide & related offences,0.0
2012Q4,Louth Garda Division,Kidnapping and related offences,2.0
2012Q4,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",53.0
2012Q4,Louth Garda Division,Offences not elsewhere classified,15.0
2012Q4,Louth Garda Division,Public order and other social code offences,281.0
2012Q4,Louth Garda Division,Road and traffic offences,483.0
2012Q4,Louth Garda Division,"Robbery, extortion and hijacking offences",23.0
2012Q4,Louth Garda Division,Sexual offences,25.0
2012Q4,Louth Garda Division,Theft and related offences,451.0
2012Q4,Louth Garda Division,Weapons and explosives offences,34.0
2013Q1,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2013Q1,Louth Garda Division,Burglary and related offences,265.0
2013Q1,Louth Garda Division,Controlled drug offences,66.0
2013Q1,Louth Garda Division,Damage to property and to the environment  offences,309.0
2013Q1,Louth Garda Division,Dangerous or negligent acts,154.0
2013Q1,Louth Garda Division,"Fraud, deception and related offences",40.0
2013Q1,Louth Garda Division,Homicide & related offences,1.0
2013Q1,Louth Garda Division,Kidnapping and related offences,0.0
2013Q1,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",65.0
2013Q1,Louth Garda Division,Offences not elsewhere classified,17.0
2013Q1,Louth Garda Division,Public order and other social code offences,181.0
2013Q1,Louth Garda Division,Road and traffic offences,322.0
2013Q1,Louth Garda Division,"Robbery, extortion and hijacking offences",23.0
2013Q1,Louth Garda Division,Sexual offences,11.0
2013Q1,Louth Garda Division,Theft and related offences,450.0
2013Q1,Louth Garda Division,Weapons and explosives offences,22.0
2013Q2,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",119.0
2013Q2,Louth Garda Division,Burglary and related offences,285.0
2013Q2,Louth Garda Division,Controlled drug offences,72.0
2013Q2,Louth Garda Division,Damage to property and to the environment  offences,270.0
2013Q2,Louth Garda Division,Dangerous or negligent acts,308.0
2013Q2,Louth Garda Division,"Fraud, deception and related offences",28.0
2013Q2,Louth Garda Division,Homicide & related offences,0.0
2013Q2,Louth Garda Division,Kidnapping and related offences,0.0
2013Q2,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2013Q2,Louth Garda Division,Offences not elsewhere classified,9.0
2013Q2,Louth Garda Division,Public order and other social code offences,217.0
2013Q2,Louth Garda Division,Road and traffic offences,389.0
2013Q2,Louth Garda Division,"Robbery, extortion and hijacking offences",19.0
2013Q2,Louth Garda Division,Sexual offences,12.0
2013Q2,Louth Garda Division,Theft and related offences,507.0
2013Q2,Louth Garda Division,Weapons and explosives offences,26.0
2013Q3,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",119.0
2013Q3,Louth Garda Division,Burglary and related offences,281.0
2013Q3,Louth Garda Division,Controlled drug offences,54.0
2013Q3,Louth Garda Division,Damage to property and to the environment  offences,310.0
2013Q3,Louth Garda Division,Dangerous or negligent acts,354.0
2013Q3,Louth Garda Division,"Fraud, deception and related offences",33.0
2013Q3,Louth Garda Division,Homicide & related offences,0.0
2013Q3,Louth Garda Division,Kidnapping and related offences,1.0
2013Q3,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2013Q3,Louth Garda Division,Offences not elsewhere classified,10.0
2013Q3,Louth Garda Division,Public order and other social code offences,216.0
2013Q3,Louth Garda Division,Road and traffic offences,267.0
2013Q3,Louth Garda Division,"Robbery, extortion and hijacking offences",16.0
2013Q3,Louth Garda Division,Sexual offences,17.0
2013Q3,Louth Garda Division,Theft and related offences,617.0
2013Q3,Louth Garda Division,Weapons and explosives offences,22.0
2013Q4,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",86.0
2013Q4,Louth Garda Division,Burglary and related offences,326.0
2013Q4,Louth Garda Division,Controlled drug offences,63.0
2013Q4,Louth Garda Division,Damage to property and to the environment  offences,287.0
2013Q4,Louth Garda Division,Dangerous or negligent acts,202.0
2013Q4,Louth Garda Division,"Fraud, deception and related offences",26.0
2013Q4,Louth Garda Division,Homicide & related offences,0.0
2013Q4,Louth Garda Division,Kidnapping and related offences,1.0
2013Q4,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2013Q4,Louth Garda Division,Offences not elsewhere classified,13.0
2013Q4,Louth Garda Division,Public order and other social code offences,196.0
2013Q4,Louth Garda Division,Road and traffic offences,261.0
2013Q4,Louth Garda Division,"Robbery, extortion and hijacking offences",16.0
2013Q4,Louth Garda Division,Sexual offences,16.0
2013Q4,Louth Garda Division,Theft and related offences,467.0
2013Q4,Louth Garda Division,Weapons and explosives offences,31.0
2014Q1,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",123.0
2014Q1,Louth Garda Division,Burglary and related offences,287.0
2014Q1,Louth Garda Division,Controlled drug offences,69.0
2014Q1,Louth Garda Division,Damage to property and to the environment  offences,237.0
2014Q1,Louth Garda Division,Dangerous or negligent acts,381.0
2014Q1,Louth Garda Division,"Fraud, deception and related offences",36.0
2014Q1,Louth Garda Division,Homicide & related offences,2.0
2014Q1,Louth Garda Division,Kidnapping and related offences,0.0
2014Q1,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2014Q1,Louth Garda Division,Offences not elsewhere classified,12.0
2014Q1,Louth Garda Division,Public order and other social code offences,190.0
2014Q1,Louth Garda Division,Road and traffic offences,401.0
2014Q1,Louth Garda Division,"Robbery, extortion and hijacking offences",18.0
2014Q1,Louth Garda Division,Sexual offences,13.0
2014Q1,Louth Garda Division,Theft and related offences,481.0
2014Q1,Louth Garda Division,Weapons and explosives offences,16.0
2014Q2,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",141.0
2014Q2,Louth Garda Division,Burglary and related offences,249.0
2014Q2,Louth Garda Division,Controlled drug offences,77.0
2014Q2,Louth Garda Division,Damage to property and to the environment  offences,272.0
2014Q2,Louth Garda Division,Dangerous or negligent acts,373.0
2014Q2,Louth Garda Division,"Fraud, deception and related offences",34.0
2014Q2,Louth Garda Division,Homicide & related offences,0.0
2014Q2,Louth Garda Division,Kidnapping and related offences,0.0
2014Q2,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2014Q2,Louth Garda Division,Offences not elsewhere classified,14.0
2014Q2,Louth Garda Division,Public order and other social code offences,207.0
2014Q2,Louth Garda Division,Road and traffic offences,368.0
2014Q2,Louth Garda Division,"Robbery, extortion and hijacking offences",11.0
2014Q2,Louth Garda Division,Sexual offences,12.0
2014Q2,Louth Garda Division,Theft and related offences,511.0
2014Q2,Louth Garda Division,Weapons and explosives offences,27.0
2014Q3,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2014Q3,Louth Garda Division,Burglary and related offences,270.0
2014Q3,Louth Garda Division,Controlled drug offences,33.0
2014Q3,Louth Garda Division,Damage to property and to the environment  offences,244.0
2014Q3,Louth Garda Division,Dangerous or negligent acts,170.0
2014Q3,Louth Garda Division,"Fraud, deception and related offences",22.0
2014Q3,Louth Garda Division,Homicide & related offences,1.0
2014Q3,Louth Garda Division,Kidnapping and related offences,2.0
2014Q3,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2014Q3,Louth Garda Division,Offences not elsewhere classified,10.0
2014Q3,Louth Garda Division,Public order and other social code offences,179.0
2014Q3,Louth Garda Division,Road and traffic offences,459.0
2014Q3,Louth Garda Division,"Robbery, extortion and hijacking offences",12.0
2014Q3,Louth Garda Division,Sexual offences,13.0
2014Q3,Louth Garda Division,Theft and related offences,543.0
2014Q3,Louth Garda Division,Weapons and explosives offences,21.0
2014Q4,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",149.0
2014Q4,Louth Garda Division,Burglary and related offences,272.0
2014Q4,Louth Garda Division,Controlled drug offences,106.0
2014Q4,Louth Garda Division,Damage to property and to the environment  offences,294.0
2014Q4,Louth Garda Division,Dangerous or negligent acts,202.0
2014Q4,Louth Garda Division,"Fraud, deception and related offences",52.0
2014Q4,Louth Garda Division,Homicide & related offences,0.0
2014Q4,Louth Garda Division,Kidnapping and related offences,0.0
2014Q4,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2014Q4,Louth Garda Division,Offences not elsewhere classified,10.0
2014Q4,Louth Garda Division,Public order and other social code offences,197.0
2014Q4,Louth Garda Division,Road and traffic offences,368.0
2014Q4,Louth Garda Division,"Robbery, extortion and hijacking offences",24.0
2014Q4,Louth Garda Division,Sexual offences,17.0
2014Q4,Louth Garda Division,Theft and related offences,590.0
2014Q4,Louth Garda Division,Weapons and explosives offences,13.0
2015Q1,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",109.0
2015Q1,Louth Garda Division,Burglary and related offences,300.0
2015Q1,Louth Garda Division,Controlled drug offences,73.0
2015Q1,Louth Garda Division,Damage to property and to the environment  offences,261.0
2015Q1,Louth Garda Division,Dangerous or negligent acts,259.0
2015Q1,Louth Garda Division,"Fraud, deception and related offences",66.0
2015Q1,Louth Garda Division,Homicide & related offences,0.0
2015Q1,Louth Garda Division,Kidnapping and related offences,2.0
2015Q1,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2015Q1,Louth Garda Division,Offences not elsewhere classified,12.0
2015Q1,Louth Garda Division,Public order and other social code offences,156.0
2015Q1,Louth Garda Division,Road and traffic offences,344.0
2015Q1,Louth Garda Division,"Robbery, extortion and hijacking offences",30.0
2015Q1,Louth Garda Division,Sexual offences,14.0
2015Q1,Louth Garda Division,Theft and related offences,590.0
2015Q1,Louth Garda Division,Weapons and explosives offences,18.0
2015Q2,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",149.0
2015Q2,Louth Garda Division,Burglary and related offences,297.0
2015Q2,Louth Garda Division,Controlled drug offences,59.0
2015Q2,Louth Garda Division,Damage to property and to the environment  offences,283.0
2015Q2,Louth Garda Division,Dangerous or negligent acts,328.0
2015Q2,Louth Garda Division,"Fraud, deception and related offences",43.0
2015Q2,Louth Garda Division,Homicide & related offences,0.0
2015Q2,Louth Garda Division,Kidnapping and related offences,2.0
2015Q2,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2015Q2,Louth Garda Division,Offences not elsewhere classified,16.0
2015Q2,Louth Garda Division,Public order and other social code offences,153.0
2015Q2,Louth Garda Division,Road and traffic offences,391.0
2015Q2,Louth Garda Division,"Robbery, extortion and hijacking offences",24.0
2015Q2,Louth Garda Division,Sexual offences,18.0
2015Q2,Louth Garda Division,Theft and related offences,630.0
2015Q2,Louth Garda Division,Weapons and explosives offences,20.0
2015Q3,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",128.0
2015Q3,Louth Garda Division,Burglary and related offences,266.0
2015Q3,Louth Garda Division,Controlled drug offences,44.0
2015Q3,Louth Garda Division,Damage to property and to the environment  offences,275.0
2015Q3,Louth Garda Division,Dangerous or negligent acts,326.0
2015Q3,Louth Garda Division,"Fraud, deception and related offences",33.0
2015Q3,Louth Garda Division,Homicide & related offences,2.0
2015Q3,Louth Garda Division,Kidnapping and related offences,1.0
2015Q3,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2015Q3,Louth Garda Division,Offences not elsewhere classified,25.0
2015Q3,Louth Garda Division,Public order and other social code offences,154.0
2015Q3,Louth Garda Division,Road and traffic offences,418.0
2015Q3,Louth Garda Division,"Robbery, extortion and hijacking offences",21.0
2015Q3,Louth Garda Division,Sexual offences,15.0
2015Q3,Louth Garda Division,Theft and related offences,595.0
2015Q3,Louth Garda Division,Weapons and explosives offences,14.0
2015Q4,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",135.0
2015Q4,Louth Garda Division,Burglary and related offences,209.0
2015Q4,Louth Garda Division,Controlled drug offences,67.0
2015Q4,Louth Garda Division,Damage to property and to the environment  offences,243.0
2015Q4,Louth Garda Division,Dangerous or negligent acts,208.0
2015Q4,Louth Garda Division,"Fraud, deception and related offences",39.0
2015Q4,Louth Garda Division,Homicide & related offences,1.0
2015Q4,Louth Garda Division,Kidnapping and related offences,1.0
2015Q4,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",50.0
2015Q4,Louth Garda Division,Offences not elsewhere classified,23.0
2015Q4,Louth Garda Division,Public order and other social code offences,194.0
2015Q4,Louth Garda Division,Road and traffic offences,383.0
2015Q4,Louth Garda Division,"Robbery, extortion and hijacking offences",14.0
2015Q4,Louth Garda Division,Sexual offences,12.0
2015Q4,Louth Garda Division,Theft and related offences,520.0
2015Q4,Louth Garda Division,Weapons and explosives offences,15.0
2016Q1,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",119.0
2016Q1,Louth Garda Division,Burglary and related offences,190.0
2016Q1,Louth Garda Division,Controlled drug offences,81.0
2016Q1,Louth Garda Division,Damage to property and to the environment  offences,210.0
2016Q1,Louth Garda Division,Dangerous or negligent acts,166.0
2016Q1,Louth Garda Division,"Fraud, deception and related offences",39.0
2016Q1,Louth Garda Division,Homicide & related offences,1.0
2016Q1,Louth Garda Division,Kidnapping and related offences,3.0
2016Q1,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",57.0
2016Q1,Louth Garda Division,Offences not elsewhere classified,82.0
2016Q1,Louth Garda Division,Public order and other social code offences,149.0
2016Q1,Louth Garda Division,Road and traffic offences,420.0
2016Q1,Louth Garda Division,"Robbery, extortion and hijacking offences",12.0
2016Q1,Louth Garda Division,Sexual offences,22.0
2016Q1,Louth Garda Division,Theft and related offences,422.0
2016Q1,Louth Garda Division,Weapons and explosives offences,17.0
2016Q2,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",135.0
2016Q2,Louth Garda Division,Burglary and related offences,199.0
2016Q2,Louth Garda Division,Controlled drug offences,83.0
2016Q2,Louth Garda Division,Damage to property and to the environment  offences,218.0
2016Q2,Louth Garda Division,Dangerous or negligent acts,212.0
2016Q2,Louth Garda Division,"Fraud, deception and related offences",31.0
2016Q2,Louth Garda Division,Homicide & related offences,0.0
2016Q2,Louth Garda Division,Kidnapping and related offences,0.0
2016Q2,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",68.0
2016Q2,Louth Garda Division,Offences not elsewhere classified,86.0
2016Q2,Louth Garda Division,Public order and other social code offences,207.0
2016Q2,Louth Garda Division,Road and traffic offences,388.0
2016Q2,Louth Garda Division,"Robbery, extortion and hijacking offences",8.0
2016Q2,Louth Garda Division,Sexual offences,24.0
2016Q2,Louth Garda Division,Theft and related offences,431.0
2016Q2,Louth Garda Division,Weapons and explosives offences,23.0
2016Q3,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",146.0
2016Q3,Louth Garda Division,Burglary and related offences,163.0
2016Q3,Louth Garda Division,Controlled drug offences,80.0
2016Q3,Louth Garda Division,Damage to property and to the environment  offences,188.0
2016Q3,Louth Garda Division,Dangerous or negligent acts,225.0
2016Q3,Louth Garda Division,"Fraud, deception and related offences",36.0
2016Q3,Louth Garda Division,Homicide & related offences,1.0
2016Q3,Louth Garda Division,Kidnapping and related offences,4.0
2016Q3,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2016Q3,Louth Garda Division,Offences not elsewhere classified,58.0
2016Q3,Louth Garda Division,Public order and other social code offences,158.0
2016Q3,Louth Garda Division,Road and traffic offences,273.0
2016Q3,Louth Garda Division,"Robbery, extortion and hijacking offences",22.0
2016Q3,Louth Garda Division,Sexual offences,20.0
2016Q3,Louth Garda Division,Theft and related offences,515.0
2016Q3,Louth Garda Division,Weapons and explosives offences,20.0
2016Q4,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",123.0
2016Q4,Louth Garda Division,Burglary and related offences,185.0
2016Q4,Louth Garda Division,Controlled drug offences,78.0
2016Q4,Louth Garda Division,Damage to property and to the environment  offences,185.0
2016Q4,Louth Garda Division,Dangerous or negligent acts,250.0
2016Q4,Louth Garda Division,"Fraud, deception and related offences",31.0
2016Q4,Louth Garda Division,Homicide & related offences,0.0
2016Q4,Louth Garda Division,Kidnapping and related offences,1.0
2016Q4,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",77.0
2016Q4,Louth Garda Division,Offences not elsewhere classified,78.0
2016Q4,Louth Garda Division,Public order and other social code offences,198.0
2016Q4,Louth Garda Division,Road and traffic offences,325.0
