Quarter,Garda Division,Type of Offence,VALUE
2009Q3,Wexford Garda Division,Theft and related offences,485.0
2009Q3,Wexford Garda Division,Weapons and explosives offences,19.0
2009Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",120.0
2009Q4,Wexford Garda Division,Burglary and related offences,155.0
2009Q4,Wexford Garda Division,Controlled drug offences,109.0
2009Q4,Wexford Garda Division,Damage to property and to the environment  offences,257.0
2009Q4,Wexford Garda Division,Dangerous or negligent acts,288.0
2009Q4,Wexford Garda Division,"Fraud, deception and related offences",25.0
2009Q4,Wexford Garda Division,Homicide & related offences,2.0
2009Q4,Wexford Garda Division,Kidnapping and related offences,0.0
2009Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2009Q4,Wexford Garda Division,Offences not elsewhere classified,56.0
2009Q4,Wexford Garda Division,Public order and other social code offences,298.0
2009Q4,Wexford Garda Division,Road and traffic offences,609.0
2009Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q4,Wexford Garda Division,Sexual offences,6.0
2009Q4,Wexford Garda Division,Theft and related offences,371.0
2009Q4,Wexford Garda Division,Weapons and explosives offences,30.0
2010Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",113.0
2010Q1,Wexford Garda Division,Burglary and related offences,191.0
2010Q1,Wexford Garda Division,Controlled drug offences,119.0
2010Q1,Wexford Garda Division,Damage to property and to the environment  offences,207.0
2010Q1,Wexford Garda Division,Dangerous or negligent acts,273.0
2010Q1,Wexford Garda Division,"Fraud, deception and related offences",33.0
2010Q1,Wexford Garda Division,Homicide & related offences,0.0
2010Q1,Wexford Garda Division,Kidnapping and related offences,1.0
2010Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",65.0
2010Q1,Wexford Garda Division,Offences not elsewhere classified,46.0
2010Q1,Wexford Garda Division,Public order and other social code offences,245.0
2010Q1,Wexford Garda Division,Road and traffic offences,715.0
2010Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",8.0
2010Q1,Wexford Garda Division,Sexual offences,17.0
2010Q1,Wexford Garda Division,Theft and related offences,417.0
2010Q1,Wexford Garda Division,Weapons and explosives offences,10.0
2010Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",115.0
2010Q2,Wexford Garda Division,Burglary and related offences,174.0
2010Q2,Wexford Garda Division,Controlled drug offences,116.0
2010Q2,Wexford Garda Division,Damage to property and to the environment  offences,234.0
2010Q2,Wexford Garda Division,Dangerous or negligent acts,784.0
2010Q2,Wexford Garda Division,"Fraud, deception and related offences",33.0
2010Q2,Wexford Garda Division,Homicide & related offences,2.0
2010Q2,Wexford Garda Division,Kidnapping and related offences,2.0
2010Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",68.0
2010Q2,Wexford Garda Division,Offences not elsewhere classified,38.0
2010Q2,Wexford Garda Division,Public order and other social code offences,343.0
2010Q2,Wexford Garda Division,Road and traffic offences,847.0
2010Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q2,Wexford Garda Division,Sexual offences,17.0
2010Q2,Wexford Garda Division,Theft and related offences,359.0
2010Q2,Wexford Garda Division,Weapons and explosives offences,13.0
2010Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",147.0
2010Q3,Wexford Garda Division,Burglary and related offences,211.0
2010Q3,Wexford Garda Division,Controlled drug offences,141.0
2010Q3,Wexford Garda Division,Damage to property and to the environment  offences,268.0
2010Q3,Wexford Garda Division,Dangerous or negligent acts,492.0
2010Q3,Wexford Garda Division,"Fraud, deception and related offences",31.0
2010Q3,Wexford Garda Division,Homicide & related offences,0.0
2010Q3,Wexford Garda Division,Kidnapping and related offences,1.0
2010Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",33.0
2010Q3,Wexford Garda Division,Offences not elsewhere classified,41.0
2010Q3,Wexford Garda Division,Public order and other social code offences,354.0
2010Q3,Wexford Garda Division,Road and traffic offences,635.0
2010Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",3.0
2010Q3,Wexford Garda Division,Sexual offences,20.0
2010Q3,Wexford Garda Division,Theft and related offences,433.0
2010Q3,Wexford Garda Division,Weapons and explosives offences,19.0
2010Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",112.0
2010Q4,Wexford Garda Division,Burglary and related offences,172.0
2010Q4,Wexford Garda Division,Controlled drug offences,89.0
2010Q4,Wexford Garda Division,Damage to property and to the environment  offences,241.0
2010Q4,Wexford Garda Division,Dangerous or negligent acts,236.0
2010Q4,Wexford Garda Division,"Fraud, deception and related offences",26.0
2010Q4,Wexford Garda Division,Homicide & related offences,1.0
2010Q4,Wexford Garda Division,Kidnapping and related offences,0.0
2010Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2010Q4,Wexford Garda Division,Offences not elsewhere classified,45.0
2010Q4,Wexford Garda Division,Public order and other social code offences,251.0
2010Q4,Wexford Garda Division,Road and traffic offences,435.0
2010Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q4,Wexford Garda Division,Sexual offences,6.0
2010Q4,Wexford Garda Division,Theft and related offences,358.0
2010Q4,Wexford Garda Division,Weapons and explosives offences,15.0
2011Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",116.0
2011Q1,Wexford Garda Division,Burglary and related offences,194.0
2011Q1,Wexford Garda Division,Controlled drug offences,100.0
2011Q1,Wexford Garda Division,Damage to property and to the environment  offences,221.0
2011Q1,Wexford Garda Division,Dangerous or negligent acts,305.0
2011Q1,Wexford Garda Division,"Fraud, deception and related offences",30.0
2011Q1,Wexford Garda Division,Homicide & related offences,0.0
2011Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2011Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",29.0
2011Q1,Wexford Garda Division,Offences not elsewhere classified,37.0
2011Q1,Wexford Garda Division,Public order and other social code offences,292.0
2011Q1,Wexford Garda Division,Road and traffic offences,612.0
2011Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",4.0
2011Q1,Wexford Garda Division,Sexual offences,11.0
2011Q1,Wexford Garda Division,Theft and related offences,499.0
2011Q1,Wexford Garda Division,Weapons and explosives offences,21.0
2011Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",129.0
2011Q2,Wexford Garda Division,Burglary and related offences,236.0
2011Q2,Wexford Garda Division,Controlled drug offences,98.0
2011Q2,Wexford Garda Division,Damage to property and to the environment  offences,248.0
2011Q2,Wexford Garda Division,Dangerous or negligent acts,386.0
2011Q2,Wexford Garda Division,"Fraud, deception and related offences",23.0
2011Q2,Wexford Garda Division,Homicide & related offences,1.0
2011Q2,Wexford Garda Division,Kidnapping and related offences,0.0
2011Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",60.0
2011Q2,Wexford Garda Division,Offences not elsewhere classified,34.0
2011Q2,Wexford Garda Division,Public order and other social code offences,310.0
2011Q2,Wexford Garda Division,Road and traffic offences,544.0
2011Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",9.0
2011Q2,Wexford Garda Division,Sexual offences,12.0
2011Q2,Wexford Garda Division,Theft and related offences,500.0
2011Q2,Wexford Garda Division,Weapons and explosives offences,8.0
2011Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",107.0
2011Q3,Wexford Garda Division,Burglary and related offences,248.0
2011Q3,Wexford Garda Division,Controlled drug offences,104.0
2011Q3,Wexford Garda Division,Damage to property and to the environment  offences,264.0
2011Q3,Wexford Garda Division,Dangerous or negligent acts,429.0
2011Q3,Wexford Garda Division,"Fraud, deception and related offences",50.0
2011Q3,Wexford Garda Division,Homicide & related offences,2.0
2011Q3,Wexford Garda Division,Kidnapping and related offences,1.0
2011Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2011Q3,Wexford Garda Division,Offences not elsewhere classified,22.0
2011Q3,Wexford Garda Division,Public order and other social code offences,350.0
2011Q3,Wexford Garda Division,Road and traffic offences,721.0
2011Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",3.0
2011Q3,Wexford Garda Division,Sexual offences,22.0
2011Q3,Wexford Garda Division,Theft and related offences,504.0
2011Q3,Wexford Garda Division,Weapons and explosives offences,22.0
2011Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",113.0
2011Q4,Wexford Garda Division,Burglary and related offences,270.0
2011Q4,Wexford Garda Division,Controlled drug offences,121.0
2011Q4,Wexford Garda Division,Damage to property and to the environment  offences,234.0
2011Q4,Wexford Garda Division,Dangerous or negligent acts,350.0
2011Q4,Wexford Garda Division,"Fraud, deception and related offences",40.0
2011Q4,Wexford Garda Division,Homicide & related offences,0.0
2011Q4,Wexford Garda Division,Kidnapping and related offences,1.0
2011Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2011Q4,Wexford Garda Division,Offences not elsewhere classified,36.0
2011Q4,Wexford Garda Division,Public order and other social code offences,267.0
2011Q4,Wexford Garda Division,Road and traffic offences,524.0
2011Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",0.0
2011Q4,Wexford Garda Division,Sexual offences,15.0
2011Q4,Wexford Garda Division,Theft and related offences,418.0
2011Q4,Wexford Garda Division,Weapons and explosives offences,12.0
2012Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",129.0
2012Q1,Wexford Garda Division,Burglary and related offences,309.0
2012Q1,Wexford Garda Division,Controlled drug offences,102.0
2012Q1,Wexford Garda Division,Damage to property and to the environment  offences,267.0
2012Q1,Wexford Garda Division,Dangerous or negligent acts,266.0
2012Q1,Wexford Garda Division,"Fraud, deception and related offences",62.0
2012Q1,Wexford Garda Division,Homicide & related offences,1.0
2012Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2012Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2012Q1,Wexford Garda Division,Offences not elsewhere classified,72.0
2012Q1,Wexford Garda Division,Public order and other social code offences,279.0
2012Q1,Wexford Garda Division,Road and traffic offences,779.0
2012Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",1.0
2012Q1,Wexford Garda Division,Sexual offences,22.0
2012Q1,Wexford Garda Division,Theft and related offences,502.0
2012Q1,Wexford Garda Division,Weapons and explosives offences,15.0
2012Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",128.0
2012Q2,Wexford Garda Division,Burglary and related offences,203.0
2012Q2,Wexford Garda Division,Controlled drug offences,91.0
2012Q2,Wexford Garda Division,Damage to property and to the environment  offences,231.0
2012Q2,Wexford Garda Division,Dangerous or negligent acts,253.0
2012Q2,Wexford Garda Division,"Fraud, deception and related offences",34.0
2012Q2,Wexford Garda Division,Homicide & related offences,4.0
2012Q2,Wexford Garda Division,Kidnapping and related offences,0.0
2012Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2012Q2,Wexford Garda Division,Offences not elsewhere classified,33.0
2012Q2,Wexford Garda Division,Public order and other social code offences,264.0
2012Q2,Wexford Garda Division,Road and traffic offences,583.0
2012Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",2.0
2012Q2,Wexford Garda Division,Sexual offences,16.0
2012Q2,Wexford Garda Division,Theft and related offences,511.0
2012Q2,Wexford Garda Division,Weapons and explosives offences,14.0
2012Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",123.0
2012Q3,Wexford Garda Division,Burglary and related offences,273.0
2012Q3,Wexford Garda Division,Controlled drug offences,65.0
2012Q3,Wexford Garda Division,Damage to property and to the environment  offences,229.0
2012Q3,Wexford Garda Division,Dangerous or negligent acts,222.0
2012Q3,Wexford Garda Division,"Fraud, deception and related offences",24.0
2012Q3,Wexford Garda Division,Homicide & related offences,2.0
2012Q3,Wexford Garda Division,Kidnapping and related offences,0.0
2012Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2012Q3,Wexford Garda Division,Offences not elsewhere classified,41.0
2012Q3,Wexford Garda Division,Public order and other social code offences,288.0
2012Q3,Wexford Garda Division,Road and traffic offences,501.0
2012Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",9.0
2012Q3,Wexford Garda Division,Sexual offences,14.0
2012Q3,Wexford Garda Division,Theft and related offences,432.0
2012Q3,Wexford Garda Division,Weapons and explosives offences,20.0
2012Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",96.0
2012Q4,Wexford Garda Division,Burglary and related offences,318.0
2012Q4,Wexford Garda Division,Controlled drug offences,86.0
2012Q4,Wexford Garda Division,Damage to property and to the environment  offences,232.0
2012Q4,Wexford Garda Division,Dangerous or negligent acts,211.0
2012Q4,Wexford Garda Division,"Fraud, deception and related offences",24.0
2012Q4,Wexford Garda Division,Homicide & related offences,0.0
2012Q4,Wexford Garda Division,Kidnapping and related offences,2.0
2012Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2012Q4,Wexford Garda Division,Offences not elsewhere classified,31.0
2012Q4,Wexford Garda Division,Public order and other social code offences,231.0
2012Q4,Wexford Garda Division,Road and traffic offences,524.0
2012Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",4.0
2012Q4,Wexford Garda Division,Sexual offences,10.0
2012Q4,Wexford Garda Division,Theft and related offences,477.0
2012Q4,Wexford Garda Division,Weapons and explosives offences,19.0
2013Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",78.0
2013Q1,Wexford Garda Division,Burglary and related offences,322.0
2013Q1,Wexford Garda Division,Controlled drug offences,61.0
2013Q1,Wexford Garda Division,Damage to property and to the environment  offences,195.0
2013Q1,Wexford Garda Division,Dangerous or negligent acts,171.0
2013Q1,Wexford Garda Division,"Fraud, deception and related offences",33.0
2013Q1,Wexford Garda Division,Homicide & related offences,1.0
2013Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2013Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2013Q1,Wexford Garda Division,Offences not elsewhere classified,42.0
2013Q1,Wexford Garda Division,Public order and other social code offences,204.0
2013Q1,Wexford Garda Division,Road and traffic offences,450.0
2013Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",6.0
2013Q1,Wexford Garda Division,Sexual offences,12.0
2013Q1,Wexford Garda Division,Theft and related offences,400.0
2013Q1,Wexford Garda Division,Weapons and explosives offences,10.0
2013Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",99.0
2013Q2,Wexford Garda Division,Burglary and related offences,245.0
2013Q2,Wexford Garda Division,Controlled drug offences,69.0
2013Q2,Wexford Garda Division,Damage to property and to the environment  offences,193.0
2013Q2,Wexford Garda Division,Dangerous or negligent acts,242.0
2013Q2,Wexford Garda Division,"Fraud, deception and related offences",27.0
2013Q2,Wexford Garda Division,Homicide & related offences,0.0
2013Q2,Wexford Garda Division,Kidnapping and related offences,0.0
2013Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",27.0
2013Q2,Wexford Garda Division,Offences not elsewhere classified,42.0
2013Q2,Wexford Garda Division,Public order and other social code offences,224.0
2013Q2,Wexford Garda Division,Road and traffic offences,491.0
2013Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",6.0
2013Q2,Wexford Garda Division,Sexual offences,19.0
2013Q2,Wexford Garda Division,Theft and related offences,456.0
2013Q2,Wexford Garda Division,Weapons and explosives offences,11.0
2013Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",94.0
2013Q3,Wexford Garda Division,Burglary and related offences,265.0
2013Q3,Wexford Garda Division,Controlled drug offences,71.0
2013Q3,Wexford Garda Division,Damage to property and to the environment  offences,193.0
2013Q3,Wexford Garda Division,Dangerous or negligent acts,309.0
2013Q3,Wexford Garda Division,"Fraud, deception and related offences",23.0
2013Q3,Wexford Garda Division,Homicide & related offences,0.0
2013Q3,Wexford Garda Division,Kidnapping and related offences,0.0
2013Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2013Q3,Wexford Garda Division,Offences not elsewhere classified,23.0
2013Q3,Wexford Garda Division,Public order and other social code offences,237.0
2013Q3,Wexford Garda Division,Road and traffic offences,375.0
2013Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",0.0
2013Q3,Wexford Garda Division,Sexual offences,14.0
2013Q3,Wexford Garda Division,Theft and related offences,437.0
2013Q3,Wexford Garda Division,Weapons and explosives offences,14.0
2013Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",91.0
2013Q4,Wexford Garda Division,Burglary and related offences,263.0
2013Q4,Wexford Garda Division,Controlled drug offences,60.0
2013Q4,Wexford Garda Division,Damage to property and to the environment  offences,246.0
2013Q4,Wexford Garda Division,Dangerous or negligent acts,380.0
2013Q4,Wexford Garda Division,"Fraud, deception and related offences",35.0
2013Q4,Wexford Garda Division,Homicide & related offences,1.0
2013Q4,Wexford Garda Division,Kidnapping and related offences,2.0
2013Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2013Q4,Wexford Garda Division,Offences not elsewhere classified,24.0
2013Q4,Wexford Garda Division,Public order and other social code offences,198.0
2013Q4,Wexford Garda Division,Road and traffic offences,335.0
2013Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",10.0
2013Q4,Wexford Garda Division,Sexual offences,17.0
2013Q4,Wexford Garda Division,Theft and related offences,433.0
2013Q4,Wexford Garda Division,Weapons and explosives offences,7.0
2014Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",96.0
2014Q1,Wexford Garda Division,Burglary and related offences,249.0
2014Q1,Wexford Garda Division,Controlled drug offences,66.0
2014Q1,Wexford Garda Division,Damage to property and to the environment  offences,191.0
2014Q1,Wexford Garda Division,Dangerous or negligent acts,390.0
2014Q1,Wexford Garda Division,"Fraud, deception and related offences",33.0
2014Q1,Wexford Garda Division,Homicide & related offences,0.0
2014Q1,Wexford Garda Division,Kidnapping and related offences,1.0
2014Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2014Q1,Wexford Garda Division,Offences not elsewhere classified,28.0
2014Q1,Wexford Garda Division,Public order and other social code offences,148.0
2014Q1,Wexford Garda Division,Road and traffic offences,602.0
2014Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2014Q1,Wexford Garda Division,Sexual offences,9.0
2014Q1,Wexford Garda Division,Theft and related offences,362.0
2014Q1,Wexford Garda Division,Weapons and explosives offences,14.0
2014Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",99.0
2014Q2,Wexford Garda Division,Burglary and related offences,214.0
2014Q2,Wexford Garda Division,Controlled drug offences,83.0
2014Q2,Wexford Garda Division,Damage to property and to the environment  offences,234.0
2014Q2,Wexford Garda Division,Dangerous or negligent acts,399.0
2014Q2,Wexford Garda Division,"Fraud, deception and related offences",22.0
2014Q2,Wexford Garda Division,Homicide & related offences,2.0
2014Q2,Wexford Garda Division,Kidnapping and related offences,0.0
2014Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2014Q2,Wexford Garda Division,Offences not elsewhere classified,42.0
2014Q2,Wexford Garda Division,Public order and other social code offences,142.0
2014Q2,Wexford Garda Division,Road and traffic offences,476.0
2014Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",17.0
2014Q2,Wexford Garda Division,Sexual offences,19.0
2014Q2,Wexford Garda Division,Theft and related offences,418.0
2014Q2,Wexford Garda Division,Weapons and explosives offences,14.0
2014Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",93.0
2014Q3,Wexford Garda Division,Burglary and related offences,244.0
2014Q3,Wexford Garda Division,Controlled drug offences,53.0
2014Q3,Wexford Garda Division,Damage to property and to the environment  offences,158.0
2014Q3,Wexford Garda Division,Dangerous or negligent acts,396.0
2014Q3,Wexford Garda Division,"Fraud, deception and related offences",21.0
2014Q3,Wexford Garda Division,Homicide & related offences,0.0
2014Q3,Wexford Garda Division,Kidnapping and related offences,1.0
2014Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",55.0
2014Q3,Wexford Garda Division,Offences not elsewhere classified,20.0
2014Q3,Wexford Garda Division,Public order and other social code offences,184.0
2014Q3,Wexford Garda Division,Road and traffic offences,342.0
2014Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",7.0
2014Q3,Wexford Garda Division,Sexual offences,24.0
2014Q3,Wexford Garda Division,Theft and related offences,445.0
2014Q3,Wexford Garda Division,Weapons and explosives offences,9.0
2014Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",86.0
2014Q4,Wexford Garda Division,Burglary and related offences,295.0
2014Q4,Wexford Garda Division,Controlled drug offences,48.0
2014Q4,Wexford Garda Division,Damage to property and to the environment  offences,175.0
2014Q4,Wexford Garda Division,Dangerous or negligent acts,277.0
2014Q4,Wexford Garda Division,"Fraud, deception and related offences",19.0
2014Q4,Wexford Garda Division,Homicide & related offences,1.0
2014Q4,Wexford Garda Division,Kidnapping and related offences,0.0
2014Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",55.0
2014Q4,Wexford Garda Division,Offences not elsewhere classified,37.0
2014Q4,Wexford Garda Division,Public order and other social code offences,139.0
2014Q4,Wexford Garda Division,Road and traffic offences,346.0
2014Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",11.0
2014Q4,Wexford Garda Division,Sexual offences,16.0
2014Q4,Wexford Garda Division,Theft and related offences,407.0
2014Q4,Wexford Garda Division,Weapons and explosives offences,6.0
2015Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",122.0
2015Q1,Wexford Garda Division,Burglary and related offences,378.0
2015Q1,Wexford Garda Division,Controlled drug offences,53.0
2015Q1,Wexford Garda Division,Damage to property and to the environment  offences,236.0
2015Q1,Wexford Garda Division,Dangerous or negligent acts,386.0
2015Q1,Wexford Garda Division,"Fraud, deception and related offences",51.0
2015Q1,Wexford Garda Division,Homicide & related offences,2.0
2015Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2015Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",58.0
2015Q1,Wexford Garda Division,Offences not elsewhere classified,43.0
2015Q1,Wexford Garda Division,Public order and other social code offences,155.0
2015Q1,Wexford Garda Division,Road and traffic offences,401.0
2015Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2015Q1,Wexford Garda Division,Sexual offences,20.0
2015Q1,Wexford Garda Division,Theft and related offences,452.0
2015Q1,Wexford Garda Division,Weapons and explosives offences,12.0
2015Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",102.0
2015Q2,Wexford Garda Division,Burglary and related offences,196.0
2015Q2,Wexford Garda Division,Controlled drug offences,72.0
2015Q2,Wexford Garda Division,Damage to property and to the environment  offences,228.0
2015Q2,Wexford Garda Division,Dangerous or negligent acts,395.0
2015Q2,Wexford Garda Division,"Fraud, deception and related offences",31.0
2015Q2,Wexford Garda Division,Homicide & related offences,0.0
2015Q2,Wexford Garda Division,Kidnapping and related offences,0.0
2015Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",64.0
2015Q2,Wexford Garda Division,Offences not elsewhere classified,34.0
2015Q2,Wexford Garda Division,Public order and other social code offences,160.0
2015Q2,Wexford Garda Division,Road and traffic offences,531.0
2015Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2015Q2,Wexford Garda Division,Sexual offences,13.0
2015Q2,Wexford Garda Division,Theft and related offences,445.0
2015Q2,Wexford Garda Division,Weapons and explosives offences,17.0
2015Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",98.0
2015Q3,Wexford Garda Division,Burglary and related offences,191.0
2015Q3,Wexford Garda Division,Controlled drug offences,57.0
2015Q3,Wexford Garda Division,Damage to property and to the environment  offences,165.0
2015Q3,Wexford Garda Division,Dangerous or negligent acts,390.0
2015Q3,Wexford Garda Division,"Fraud, deception and related offences",59.0
2015Q3,Wexford Garda Division,Homicide & related offences,0.0
2015Q3,Wexford Garda Division,Kidnapping and related offences,0.0
2015Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",60.0
2015Q3,Wexford Garda Division,Offences not elsewhere classified,46.0
2015Q3,Wexford Garda Division,Public order and other social code offences,161.0
2015Q3,Wexford Garda Division,Road and traffic offences,454.0
2015Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",3.0
2015Q3,Wexford Garda Division,Sexual offences,30.0
2015Q3,Wexford Garda Division,Theft and related offences,366.0
2015Q3,Wexford Garda Division,Weapons and explosives offences,9.0
2015Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",128.0
2015Q4,Wexford Garda Division,Burglary and related offences,286.0
2015Q4,Wexford Garda Division,Controlled drug offences,96.0
2015Q4,Wexford Garda Division,Damage to property and to the environment  offences,202.0
2015Q4,Wexford Garda Division,Dangerous or negligent acts,435.0
2015Q4,Wexford Garda Division,"Fraud, deception and related offences",31.0
2015Q4,Wexford Garda Division,Homicide & related offences,0.0
2015Q4,Wexford Garda Division,Kidnapping and related offences,0.0
2015Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2015Q4,Wexford Garda Division,Offences not elsewhere classified,43.0
2015Q4,Wexford Garda Division,Public order and other social code offences,184.0
2015Q4,Wexford Garda Division,Road and traffic offences,381.0
2015Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",4.0
2015Q4,Wexford Garda Division,Sexual offences,18.0
2015Q4,Wexford Garda Division,Theft and related offences,380.0
2015Q4,Wexford Garda Division,Weapons and explosives offences,8.0
2016Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2016Q1,Wexford Garda Division,Burglary and related offences,165.0
2016Q1,Wexford Garda Division,Controlled drug offences,83.0
2016Q1,Wexford Garda Division,Damage to property and to the environment  offences,179.0
2016Q1,Wexford Garda Division,Dangerous or negligent acts,262.0
2016Q1,Wexford Garda Division,"Fraud, deception and related offences",23.0
2016Q1,Wexford Garda Division,Homicide & related offences,0.0
2016Q1,Wexford Garda Division,Kidnapping and related offences,1.0
2016Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2016Q1,Wexford Garda Division,Offences not elsewhere classified,34.0
2016Q1,Wexford Garda Division,Public order and other social code offences,155.0
2016Q1,Wexford Garda Division,Road and traffic offences,456.0
2016Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",8.0
2016Q1,Wexford Garda Division,Sexual offences,20.0
2016Q1,Wexford Garda Division,Theft and related offences,355.0
2016Q1,Wexford Garda Division,Weapons and explosives offences,12.0
2016Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",108.0
2016Q2,Wexford Garda Division,Burglary and related offences,98.0
2016Q2,Wexford Garda Division,Controlled drug offences,101.0
2016Q2,Wexford Garda Division,Damage to property and to the environment  offences,178.0
2016Q2,Wexford Garda Division,Dangerous or negligent acts,315.0
2016Q2,Wexford Garda Division,"Fraud, deception and related offences",23.0
2016Q2,Wexford Garda Division,Homicide & related offences,0.0
2016Q2,Wexford Garda Division,Kidnapping and related offences,1.0
2016Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",69.0
2016Q2,Wexford Garda Division,Offences not elsewhere classified,33.0
2016Q2,Wexford Garda Division,Public order and other social code offences,163.0
2016Q2,Wexford Garda Division,Road and traffic offences,498.0
2016Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2016Q2,Wexford Garda Division,Sexual offences,20.0
2016Q2,Wexford Garda Division,Theft and related offences,326.0
2016Q2,Wexford Garda Division,Weapons and explosives offences,8.0
