Year,Garda Division,Type of Offence,VALUE
2004,Wexford Garda Division,Litter offences (1221),1.0
2004,Wexford Garda Division,Manslaughter (0112),0.0
2004,Wexford Garda Division,Murder (0111),0.0
2004,Wexford Garda Division,Murder-attempt (0311),0.0
2004,Wexford Garda Division,Obstruction under Road Traffic Acts (1432),4.0
2004,Wexford Garda Division,Offences against government and its agents (151),4.0
2004,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime (15)",117.0
2004,Wexford Garda Division,Offences not elsewhere classified (16),42.0
2004,Wexford Garda Division,"Offences while in custody, breach of court orders (157)",102.0
2004,Wexford Garda Division,Offensive weapons offences (n.e.c.) (113),31.0
2004,Wexford Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2004,Wexford Garda Division,Other assault (035),202.0
2004,Wexford Garda Division,Other drug offences (103),8.0
2004,Wexford Garda Division,Other road offences (1433),367.0
2004,Wexford Garda Division,Other sexual offences (022),1.0
2004,Wexford Garda Division,"Other thefts, handling stolen property (084)",775.0
2004,Wexford Garda Division,Perverting the course of justice (153),11.0
2004,Wexford Garda Division,Possession of a firearm (1122),5.0
2004,Wexford Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",3.0
2004,Wexford Garda Division,Possession of drugs for personal use (1022),170.0
2004,Wexford Garda Division,Possession of drugs for sale or supply (1021),27.0
2004,Wexford Garda Division,Prostitution offences (134),4.0
2004,Wexford Garda Division,Public order and other social code offences (13),867.0
2004,Wexford Garda Division,Public service vehicle offences (1442),4.0
2004,Wexford Garda Division,Rape and sexual assault (021),41.0
2004,Wexford Garda Division,"Regulated betting/money, collection/trading offences (135)",4.0
2004,Wexford Garda Division,Road and traffic offences (14),1093.0
2004,Wexford Garda Division,Road transport - carriage of goods offences (1441),39.0
2004,Wexford Garda Division,Roadworthiness/regulatory offences (143),39.0
2004,Wexford Garda Division,Robbery from the person (0613),9.0
2004,Wexford Garda Division,Robbery of an establishment or institution (0611),12.0
2004,Wexford Garda Division,Robbery of cash or goods in transit (0612),0.0
2004,Wexford Garda Division,"Robbery, extortion and hijacking offences (06)",21.0
2004,Wexford Garda Division,Sexual offences (02),42.0
2004,Wexford Garda Division,Social code offences (n.e.c.) (136),4.0
2004,Wexford Garda Division,Speeding (0415),85.0
2004,Wexford Garda Division,Theft and related offences (08),1252.0
2004,Wexford Garda Division,Theft from person (0821),57.0
2004,Wexford Garda Division,Theft from shop (0822),276.0
2004,Wexford Garda Division,Theft/taking of vehicle and related offences (081),144.0
2004,Wexford Garda Division,Threat to kill or cause serious harm (0313),0.0
2004,Wexford Garda Division,Trespass offences (132),17.0
2004,Wexford Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2004,Wexford Garda Division,Vehicle tax/registration offences (142),163.0
2004,Wexford Garda Division,Weapons and explosives offences (11),42.0
2005,Wexford Garda Division,"Abandoning a child, child neglect and cruelty (0422)",11.0
2005,Wexford Garda Division,Abduction of person under 16 years of age (0512),0.0
2005,Wexford Garda Division,Aggravated burglary (0711),9.0
2005,Wexford Garda Division,Arson (1211),21.0
2005,Wexford Garda Division,"Assault causing harm, poisoning (034)",74.0
2005,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",338.0
2005,Wexford Garda Division,Blackmail or extortion (0621),1.0
2005,Wexford Garda Division,Burglary (not aggravated) (0712),831.0
2005,Wexford Garda Division,Burglary and related offences (07),842.0
2005,Wexford Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2005,Wexford Garda Division,Controlled drug offences (10),477.0
2005,Wexford Garda Division,Criminal damage (not arson) (1212),671.0
2005,Wexford Garda Division,Cultivation or manufacture of drugs (1012),2.0
2005,Wexford Garda Division,Damage to property and to the environment  offences (12),692.0
2005,Wexford Garda Division,Dangerous driving causing serious bodily harm (0411),2.0
2005,Wexford Garda Division,Dangerous driving leading to death (012),5.0
2005,Wexford Garda Division,Dangerous or negligent acts (04),902.0
2005,Wexford Garda Division,Dangerous/careless driving and motorway offences (0414),239.0
2005,Wexford Garda Division,Discharging a firearm (1121),4.0
2005,Wexford Garda Division,Disorderly conduct (131),887.0
2005,Wexford Garda Division,"Driving licence-failure to have, produce, etc. (1411)",80.0
2005,Wexford Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",489.0
2005,Wexford Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),1.0
2005,Wexford Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),488.0
2005,Wexford Garda Division,Endangering traffic offences (0425),5.0
2005,Wexford Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2005,Wexford Garda Division,"Explosives, chemical weapons offences (111)",4.0
2005,Wexford Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2005,Wexford Garda Division,False imprisonment (0511),4.0
2005,Wexford Garda Division,Fireworks offences (114),0.0
2005,Wexford Garda Division,"Fraud, deception and related offences (09)",138.0
2005,Wexford Garda Division,Harassment and related offences (033),27.0
2005,Wexford Garda Division,Homicide & related offences (01),7.0
2005,Wexford Garda Division,Human trafficking offences (0513),0.0
2005,Wexford Garda Division,Importation of drugs (1011),0.0
2005,Wexford Garda Division,Infanticide (0113),0.0
2005,Wexford Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",605.0
2005,Wexford Garda Division,Kidnapping and related offences (05),4.0
2005,Wexford Garda Division,Light rail offences (Luas) (1443),0.0
2005,Wexford Garda Division,Liquor licensing offences (133),145.0
2005,Wexford Garda Division,Litter offences (1221),0.0
2005,Wexford Garda Division,Manslaughter (0112),0.0
2005,Wexford Garda Division,Murder (0111),2.0
2005,Wexford Garda Division,Murder-attempt (0311),0.0
2005,Wexford Garda Division,Obstruction under Road Traffic Acts (1432),3.0
2005,Wexford Garda Division,Offences against government and its agents (151),3.0
2005,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime (15)",74.0
2005,Wexford Garda Division,Offences not elsewhere classified (16),35.0
2005,Wexford Garda Division,"Offences while in custody, breach of court orders (157)",68.0
2005,Wexford Garda Division,Offensive weapons offences (n.e.c.) (113),27.0
2005,Wexford Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2005,Wexford Garda Division,Other assault (035),236.0
2005,Wexford Garda Division,Other drug offences (103),24.0
2005,Wexford Garda Division,Other road offences (1433),481.0
2005,Wexford Garda Division,Other sexual offences (022),6.0
2005,Wexford Garda Division,"Other thefts, handling stolen property (084)",794.0
2005,Wexford Garda Division,Perverting the course of justice (153),3.0
2005,Wexford Garda Division,Possession of a firearm (1122),9.0
2005,Wexford Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",2.0
2005,Wexford Garda Division,Possession of drugs for personal use (1022),388.0
2005,Wexford Garda Division,Possession of drugs for sale or supply (1021),63.0
2005,Wexford Garda Division,Prostitution offences (134),0.0
2005,Wexford Garda Division,Public order and other social code offences (13),1069.0
2005,Wexford Garda Division,Public service vehicle offences (1442),3.0
2005,Wexford Garda Division,Rape and sexual assault (021),62.0
2005,Wexford Garda Division,"Regulated betting/money, collection/trading offences (135)",1.0
2005,Wexford Garda Division,Road and traffic offences (14),1504.0
2005,Wexford Garda Division,Road transport - carriage of goods offences (1441),58.0
2005,Wexford Garda Division,Roadworthiness/regulatory offences (143),50.0
2005,Wexford Garda Division,Robbery from the person (0613),13.0
2005,Wexford Garda Division,Robbery of an establishment or institution (0611),7.0
2005,Wexford Garda Division,Robbery of cash or goods in transit (0612),0.0
2005,Wexford Garda Division,"Robbery, extortion and hijacking offences (06)",21.0
2005,Wexford Garda Division,Sexual offences (02),68.0
2005,Wexford Garda Division,Social code offences (n.e.c.) (136),12.0
2005,Wexford Garda Division,Speeding (0415),156.0
2005,Wexford Garda Division,Theft and related offences (08),1338.0
2005,Wexford Garda Division,Theft from person (0821),67.0
2005,Wexford Garda Division,Theft from shop (0822),324.0
2005,Wexford Garda Division,Theft/taking of vehicle and related offences (081),153.0
2005,Wexford Garda Division,Threat to kill or cause serious harm (0313),1.0
2005,Wexford Garda Division,Trespass offences (132),24.0
2005,Wexford Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2005,Wexford Garda Division,Vehicle tax/registration offences (142),224.0
2005,Wexford Garda Division,Weapons and explosives offences (11),44.0
2006,Wexford Garda Division,"Abandoning a child, child neglect and cruelty (0422)",10.0
2006,Wexford Garda Division,Abduction of person under 16 years of age (0512),0.0
2006,Wexford Garda Division,Aggravated burglary (0711),11.0
2006,Wexford Garda Division,Arson (1211),17.0
2006,Wexford Garda Division,"Assault causing harm, poisoning (034)",84.0
2006,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",399.0
2006,Wexford Garda Division,Blackmail or extortion (0621),0.0
2006,Wexford Garda Division,Burglary (not aggravated) (0712),833.0
2006,Wexford Garda Division,Burglary and related offences (07),846.0
2006,Wexford Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2006,Wexford Garda Division,Controlled drug offences (10),425.0
2006,Wexford Garda Division,Criminal damage (not arson) (1212),952.0
2006,Wexford Garda Division,Cultivation or manufacture of drugs (1012),7.0
2006,Wexford Garda Division,Damage to property and to the environment  offences (12),971.0
2006,Wexford Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2006,Wexford Garda Division,Dangerous driving leading to death (012),4.0
2006,Wexford Garda Division,Dangerous or negligent acts (04),1707.0
2006,Wexford Garda Division,Dangerous/careless driving and motorway offences (0414),326.0
2006,Wexford Garda Division,Discharging a firearm (1121),12.0
2006,Wexford Garda Division,Disorderly conduct (131),1075.0
2006,Wexford Garda Division,"Driving licence-failure to have, produce, etc. (1411)",263.0
2006,Wexford Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",726.0
2006,Wexford Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),2.0
2006,Wexford Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),724.0
2006,Wexford Garda Division,Endangering traffic offences (0425),2.0
2006,Wexford Garda Division,Endangerment with potential for serious harm/death (0421),2.0
2006,Wexford Garda Division,"Explosives, chemical weapons offences (111)",9.0
2006,Wexford Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2006,Wexford Garda Division,False imprisonment (0511),0.0
2006,Wexford Garda Division,Fireworks offences (114),2.0
2006,Wexford Garda Division,"Fraud, deception and related offences (09)",110.0
2006,Wexford Garda Division,Harassment and related offences (033),47.0
2006,Wexford Garda Division,Homicide & related offences (01),5.0
2006,Wexford Garda Division,Human trafficking offences (0513),0.0
2006,Wexford Garda Division,Importation of drugs (1011),1.0
2006,Wexford Garda Division,Infanticide (0113),0.0
2006,Wexford Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",1060.0
2006,Wexford Garda Division,Kidnapping and related offences (05),0.0
2006,Wexford Garda Division,Light rail offences (Luas) (1443),0.0
2006,Wexford Garda Division,Liquor licensing offences (133),252.0
2006,Wexford Garda Division,Litter offences (1221),2.0
2006,Wexford Garda Division,Manslaughter (0112),1.0
2006,Wexford Garda Division,Murder (0111),0.0
2006,Wexford Garda Division,Murder-attempt (0311),0.0
2006,Wexford Garda Division,Obstruction under Road Traffic Acts (1432),4.0
2006,Wexford Garda Division,Offences against government and its agents (151),7.0
2006,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime (15)",94.0
2006,Wexford Garda Division,Offences not elsewhere classified (16),121.0
2006,Wexford Garda Division,"Offences while in custody, breach of court orders (157)",76.0
2006,Wexford Garda Division,Offensive weapons offences (n.e.c.) (113),40.0
2006,Wexford Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2006,Wexford Garda Division,Other assault (035),267.0
2006,Wexford Garda Division,Other drug offences (103),20.0
2006,Wexford Garda Division,Other road offences (1433),1193.0
2006,Wexford Garda Division,Other sexual offences (022),1.0
2006,Wexford Garda Division,"Other thefts, handling stolen property (084)",848.0
2006,Wexford Garda Division,Perverting the course of justice (153),11.0
2006,Wexford Garda Division,Possession of a firearm (1122),26.0
2006,Wexford Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",2.0
2006,Wexford Garda Division,Possession of drugs for personal use (1022),344.0
2006,Wexford Garda Division,Possession of drugs for sale or supply (1021),53.0
2006,Wexford Garda Division,Prostitution offences (134),0.0
2006,Wexford Garda Division,Public order and other social code offences (13),1385.0
2006,Wexford Garda Division,Public service vehicle offences (1442),0.0
2006,Wexford Garda Division,Rape and sexual assault (021),54.0
2006,Wexford Garda Division,"Regulated betting/money, collection/trading offences (135)",10.0
2006,Wexford Garda Division,Road and traffic offences (14),3116.0
2006,Wexford Garda Division,Road transport - carriage of goods offences (1441),80.0
2006,Wexford Garda Division,Roadworthiness/regulatory offences (143),61.0
2006,Wexford Garda Division,Robbery from the person (0613),12.0
2006,Wexford Garda Division,Robbery of an establishment or institution (0611),8.0
2006,Wexford Garda Division,Robbery of cash or goods in transit (0612),0.0
2006,Wexford Garda Division,"Robbery, extortion and hijacking offences (06)",21.0
2006,Wexford Garda Division,Sexual offences (02),55.0
2006,Wexford Garda Division,Social code offences (n.e.c.) (136),18.0
2006,Wexford Garda Division,Speeding (0415),641.0
2006,Wexford Garda Division,Theft and related offences (08),1362.0
2006,Wexford Garda Division,Theft from person (0821),48.0
2006,Wexford Garda Division,Theft from shop (0822),300.0
2006,Wexford Garda Division,Theft/taking of vehicle and related offences (081),166.0
2006,Wexford Garda Division,Threat to kill or cause serious harm (0313),1.0
2006,Wexford Garda Division,Trespass offences (132),30.0
2006,Wexford Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,Wexford Garda Division,Vehicle tax/registration offences (142),455.0
2006,Wexford Garda Division,Weapons and explosives offences (11),89.0
2007,Wexford Garda Division,"Abandoning a child, child neglect and cruelty (0422)",28.0
2007,Wexford Garda Division,Abduction of person under 16 years of age (0512),0.0
2007,Wexford Garda Division,Aggravated burglary (0711),7.0
2007,Wexford Garda Division,Arson (1211),34.0
2007,Wexford Garda Division,"Assault causing harm, poisoning (034)",111.0
2007,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",514.0
2007,Wexford Garda Division,Blackmail or extortion (0621),0.0
2007,Wexford Garda Division,Burglary (not aggravated) (0712),742.0
2007,Wexford Garda Division,Burglary and related offences (07),751.0
2007,Wexford Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2007,Wexford Garda Division,Controlled drug offences (10),482.0
2007,Wexford Garda Division,Criminal damage (not arson) (1212),916.0
2007,Wexford Garda Division,Cultivation or manufacture of drugs (1012),12.0
2007,Wexford Garda Division,Damage to property and to the environment  offences (12),958.0
2007,Wexford Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2007,Wexford Garda Division,Dangerous driving leading to death (012),4.0
2007,Wexford Garda Division,Dangerous or negligent acts (04),1790.0
2007,Wexford Garda Division,Dangerous/careless driving and motorway offences (0414),432.0
2007,Wexford Garda Division,Discharging a firearm (1121),15.0
2007,Wexford Garda Division,Disorderly conduct (131),1273.0
