Year,Garda Division,Type of Offence,VALUE
2007,Cavan-Monaghan Garda Division,Theft and related offences,1160.0
2007,Cavan-Monaghan Garda Division,Weapons and explosives offences,64.0
2008,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",764.0
2008,Cavan-Monaghan Garda Division,Burglary and related offences,369.0
2008,Cavan-Monaghan Garda Division,Controlled drug offences,329.0
2008,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,809.0
2008,Cavan-Monaghan Garda Division,Dangerous or negligent acts,2128.0
2008,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",194.0
2008,Cavan-Monaghan Garda Division,Homicide & related offences,3.0
2008,Cavan-Monaghan Garda Division,Kidnapping and related offences,2.0
2008,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",174.0
2008,Cavan-Monaghan Garda Division,Offences not elsewhere classified,153.0
2008,Cavan-Monaghan Garda Division,Public order and other social code offences,1755.0
2008,Cavan-Monaghan Garda Division,Road and traffic offences,3364.0
2008,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",13.0
2008,Cavan-Monaghan Garda Division,Sexual offences,39.0
2008,Cavan-Monaghan Garda Division,Theft and related offences,1267.0
2008,Cavan-Monaghan Garda Division,Weapons and explosives offences,41.0
2009,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",679.0
2009,Cavan-Monaghan Garda Division,Burglary and related offences,489.0
2009,Cavan-Monaghan Garda Division,Controlled drug offences,233.0
2009,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,697.0
2009,Cavan-Monaghan Garda Division,Dangerous or negligent acts,2031.0
2009,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",174.0
2009,Cavan-Monaghan Garda Division,Homicide & related offences,2.0
2009,Cavan-Monaghan Garda Division,Kidnapping and related offences,4.0
2009,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",191.0
2009,Cavan-Monaghan Garda Division,Offences not elsewhere classified,126.0
2009,Cavan-Monaghan Garda Division,Public order and other social code offences,1671.0
2009,Cavan-Monaghan Garda Division,Road and traffic offences,3000.0
2009,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",11.0
2009,Cavan-Monaghan Garda Division,Sexual offences,46.0
2009,Cavan-Monaghan Garda Division,Theft and related offences,1156.0
2009,Cavan-Monaghan Garda Division,Weapons and explosives offences,70.0
2010,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",754.0
2010,Cavan-Monaghan Garda Division,Burglary and related offences,523.0
2010,Cavan-Monaghan Garda Division,Controlled drug offences,289.0
2010,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,779.0
2010,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1518.0
2010,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",181.0
2010,Cavan-Monaghan Garda Division,Homicide & related offences,5.0
2010,Cavan-Monaghan Garda Division,Kidnapping and related offences,1.0
2010,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",262.0
2010,Cavan-Monaghan Garda Division,Offences not elsewhere classified,100.0
2010,Cavan-Monaghan Garda Division,Public order and other social code offences,1480.0
2010,Cavan-Monaghan Garda Division,Road and traffic offences,2356.0
2010,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",19.0
2010,Cavan-Monaghan Garda Division,Sexual offences,119.0
2010,Cavan-Monaghan Garda Division,Theft and related offences,1191.0
2010,Cavan-Monaghan Garda Division,Weapons and explosives offences,56.0
2011,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",648.0
2011,Cavan-Monaghan Garda Division,Burglary and related offences,629.0
2011,Cavan-Monaghan Garda Division,Controlled drug offences,247.0
2011,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,674.0
2011,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1818.0
2011,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",148.0
2011,Cavan-Monaghan Garda Division,Homicide & related offences,5.0
2011,Cavan-Monaghan Garda Division,Kidnapping and related offences,7.0
2011,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",219.0
2011,Cavan-Monaghan Garda Division,Offences not elsewhere classified,77.0
2011,Cavan-Monaghan Garda Division,Public order and other social code offences,1468.0
2011,Cavan-Monaghan Garda Division,Road and traffic offences,2052.0
2011,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",12.0
2011,Cavan-Monaghan Garda Division,Sexual offences,51.0
2011,Cavan-Monaghan Garda Division,Theft and related offences,1142.0
2011,Cavan-Monaghan Garda Division,Weapons and explosives offences,59.0
2012,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",591.0
2012,Cavan-Monaghan Garda Division,Burglary and related offences,467.0
2012,Cavan-Monaghan Garda Division,Controlled drug offences,283.0
2012,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,629.0
2012,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1321.0
2012,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",128.0
2012,Cavan-Monaghan Garda Division,Homicide & related offences,6.0
2012,Cavan-Monaghan Garda Division,Kidnapping and related offences,0.0
2012,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",180.0
2012,Cavan-Monaghan Garda Division,Offences not elsewhere classified,99.0
2012,Cavan-Monaghan Garda Division,Public order and other social code offences,1332.0
2012,Cavan-Monaghan Garda Division,Road and traffic offences,1677.0
2012,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",18.0
2012,Cavan-Monaghan Garda Division,Sexual offences,55.0
2012,Cavan-Monaghan Garda Division,Theft and related offences,1118.0
2012,Cavan-Monaghan Garda Division,Weapons and explosives offences,38.0
2013,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",480.0
2013,Cavan-Monaghan Garda Division,Burglary and related offences,356.0
2013,Cavan-Monaghan Garda Division,Controlled drug offences,228.0
2013,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,589.0
2013,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1363.0
2013,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",100.0
2013,Cavan-Monaghan Garda Division,Homicide & related offences,6.0
2013,Cavan-Monaghan Garda Division,Kidnapping and related offences,7.0
2013,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",122.0
2013,Cavan-Monaghan Garda Division,Offences not elsewhere classified,89.0
2013,Cavan-Monaghan Garda Division,Public order and other social code offences,1104.0
2013,Cavan-Monaghan Garda Division,Road and traffic offences,1852.0
2013,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",12.0
2013,Cavan-Monaghan Garda Division,Sexual offences,51.0
2013,Cavan-Monaghan Garda Division,Theft and related offences,949.0
2013,Cavan-Monaghan Garda Division,Weapons and explosives offences,45.0
2014,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",483.0
2014,Cavan-Monaghan Garda Division,Burglary and related offences,354.0
2014,Cavan-Monaghan Garda Division,Controlled drug offences,200.0
2014,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,532.0
2014,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1721.0
2014,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",100.0
2014,Cavan-Monaghan Garda Division,Homicide & related offences,3.0
2014,Cavan-Monaghan Garda Division,Kidnapping and related offences,11.0
2014,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",138.0
2014,Cavan-Monaghan Garda Division,Offences not elsewhere classified,72.0
2014,Cavan-Monaghan Garda Division,Public order and other social code offences,980.0
2014,Cavan-Monaghan Garda Division,Road and traffic offences,1808.0
2014,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",12.0
2014,Cavan-Monaghan Garda Division,Sexual offences,45.0
2014,Cavan-Monaghan Garda Division,Theft and related offences,1099.0
