Quarter,Garda Division,Type of Offence,VALUE
2008Q2,Mayo Garda Division,Kidnapping and related offences,0.0
2008Q2,Mayo Garda Division,"Offences against government, justice procedures and organisation of crime",23.0
2008Q2,Mayo Garda Division,Offences not elsewhere classified,36.0
2008Q2,Mayo Garda Division,Public order and other social code offences,325.0
2008Q2,Mayo Garda Division,Road and traffic offences,555.0
2008Q2,Mayo Garda Division,"Robbery, extortion and hijacking offences",3.0
2008Q2,Mayo Garda Division,Sexual offences,7.0
2008Q2,Mayo Garda Division,Theft and related offences,260.0
2008Q2,Mayo Garda Division,Weapons and explosives offences,6.0
2008Q3,Mayo Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",156.0
2008Q3,Mayo Garda Division,Burglary and related offences,84.0
2008Q3,Mayo Garda Division,Controlled drug offences,73.0
2008Q3,Mayo Garda Division,Damage to property and to the environment  offences,217.0
2008Q3,Mayo Garda Division,Dangerous or negligent acts,291.0
2008Q3,Mayo Garda Division,"Fraud, deception and related offences",32.0
2008Q3,Mayo Garda Division,Homicide & related offences,1.0
2008Q3,Mayo Garda Division,Kidnapping and related offences,0.0
2008Q3,Mayo Garda Division,"Offences against government, justice procedures and organisation of crime",17.0
2008Q3,Mayo Garda Division,Offences not elsewhere classified,36.0
2008Q3,Mayo Garda Division,Public order and other social code offences,476.0
2008Q3,Mayo Garda Division,Road and traffic offences,450.0
2008Q3,Mayo Garda Division,"Robbery, extortion and hijacking offences",3.0
2008Q3,Mayo Garda Division,Sexual offences,8.0
2008Q3,Mayo Garda Division,Theft and related offences,280.0
2008Q3,Mayo Garda Division,Weapons and explosives offences,15.0
2008Q4,Mayo Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",137.0
2008Q4,Mayo Garda Division,Burglary and related offences,77.0
2008Q4,Mayo Garda Division,Controlled drug offences,78.0
2008Q4,Mayo Garda Division,Damage to property and to the environment  offences,185.0
2008Q4,Mayo Garda Division,Dangerous or negligent acts,233.0
2008Q4,Mayo Garda Division,"Fraud, deception and related offences",35.0
2008Q4,Mayo Garda Division,Homicide & related offences,0.0
2008Q4,Mayo Garda Division,Kidnapping and related offences,1.0
2008Q4,Mayo Garda Division,"Offences against government, justice procedures and organisation of crime",13.0
2008Q4,Mayo Garda Division,Offences not elsewhere classified,33.0
2008Q4,Mayo Garda Division,Public order and other social code offences,324.0
2008Q4,Mayo Garda Division,Road and traffic offences,461.0
2008Q4,Mayo Garda Division,"Robbery, extortion and hijacking offences",2.0
2008Q4,Mayo Garda Division,Sexual offences,4.0
2008Q4,Mayo Garda Division,Theft and related offences,260.0
2008Q4,Mayo Garda Division,Weapons and explosives offences,11.0
2009Q1,Mayo Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",136.0
2009Q1,Mayo Garda Division,Burglary and related offences,81.0
2009Q1,Mayo Garda Division,Controlled drug offences,64.0
2009Q1,Mayo Garda Division,Damage to property and to the environment  offences,193.0
2009Q1,Mayo Garda Division,Dangerous or negligent acts,328.0
2009Q1,Mayo Garda Division,"Fraud, deception and related offences",26.0
2009Q1,Mayo Garda Division,Homicide & related offences,0.0
2009Q1,Mayo Garda Division,Kidnapping and related offences,1.0
2009Q1,Mayo Garda Division,"Offences against government, justice procedures and organisation of crime",9.0
2009Q1,Mayo Garda Division,Offences not elsewhere classified,50.0
2009Q1,Mayo Garda Division,Public order and other social code offences,288.0
2009Q1,Mayo Garda Division,Road and traffic offences,483.0
2009Q1,Mayo Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q1,Mayo Garda Division,Sexual offences,11.0
2009Q1,Mayo Garda Division,Theft and related offences,302.0
2009Q1,Mayo Garda Division,Weapons and explosives offences,14.0
