Year,Garda Division,Type of Offence,VALUE
2004,Mayo Garda Division,Harassment and related offences (033),37.0
2004,Mayo Garda Division,Homicide & related offences (01),2.0
2004,Mayo Garda Division,Human trafficking offences (0513),0.0
2004,Mayo Garda Division,Importation of drugs (1011),0.0
2004,Mayo Garda Division,Infanticide (0113),0.0
2004,Mayo Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",179.0
2004,Mayo Garda Division,Kidnapping and related offences (05),0.0
2004,Mayo Garda Division,Light rail offences (Luas) (1443),0.0
2004,Mayo Garda Division,Liquor licensing offences (133),222.0
2004,Mayo Garda Division,Litter offences (1221),3.0
2004,Mayo Garda Division,Manslaughter (0112),2.0
2004,Mayo Garda Division,Murder (0111),0.0
2004,Mayo Garda Division,Murder-attempt (0311),0.0
2004,Mayo Garda Division,Obstruction under Road Traffic Acts (1432),9.0
2004,Mayo Garda Division,Offences against government and its agents (151),4.0
2004,Mayo Garda Division,"Offences against government, justice procedures and organisation of crime (15)",49.0
2004,Mayo Garda Division,Offences not elsewhere classified (16),39.0
2004,Mayo Garda Division,"Offences while in custody, breach of court orders (157)",40.0
2004,Mayo Garda Division,Offensive weapons offences (n.e.c.) (113),6.0
2004,Mayo Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2004,Mayo Garda Division,Other assault (035),272.0
2004,Mayo Garda Division,Other drug offences (103),2.0
2004,Mayo Garda Division,Other road offences (1433),264.0
2004,Mayo Garda Division,Other sexual offences (022),0.0
2004,Mayo Garda Division,"Other thefts, handling stolen property (084)",553.0
2004,Mayo Garda Division,Perverting the course of justice (153),5.0
2004,Mayo Garda Division,Possession of a firearm (1122),11.0
2004,Mayo Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",0.0
2004,Mayo Garda Division,Possession of drugs for personal use (1022),66.0
2004,Mayo Garda Division,Possession of drugs for sale or supply (1021),13.0
2004,Mayo Garda Division,Prostitution offences (134),0.0
2004,Mayo Garda Division,Public order and other social code offences (13),1073.0
2004,Mayo Garda Division,Public service vehicle offences (1442),5.0
2004,Mayo Garda Division,Rape and sexual assault (021),38.0
2004,Mayo Garda Division,"Regulated betting/money, collection/trading offences (135)",5.0
2004,Mayo Garda Division,Road and traffic offences (14),684.0
2004,Mayo Garda Division,Road transport - carriage of goods offences (1441),6.0
2004,Mayo Garda Division,Roadworthiness/regulatory offences (143),62.0
2004,Mayo Garda Division,Robbery from the person (0613),7.0
2004,Mayo Garda Division,Robbery of an establishment or institution (0611),6.0
2004,Mayo Garda Division,Robbery of cash or goods in transit (0612),0.0
2004,Mayo Garda Division,"Robbery, extortion and hijacking offences (06)",15.0
2004,Mayo Garda Division,Sexual offences (02),38.0
2004,Mayo Garda Division,Social code offences (n.e.c.) (136),6.0
2004,Mayo Garda Division,Speeding (0415),134.0
2004,Mayo Garda Division,Theft and related offences (08),872.0
2004,Mayo Garda Division,Theft from person (0821),33.0
2004,Mayo Garda Division,Theft from shop (0822),181.0
2004,Mayo Garda Division,Theft/taking of vehicle and related offences (081),105.0
2004,Mayo Garda Division,Threat to kill or cause serious harm (0313),0.0
2004,Mayo Garda Division,Trespass offences (132),13.0
2004,Mayo Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2004,Mayo Garda Division,Vehicle tax/registration offences (142),122.0
2004,Mayo Garda Division,Weapons and explosives offences (11),30.0
