Year,Garda Division,Type of Offence,VALUE
2022,Clare Garda Division,Dangerous or negligent acts,813.0
2022,Clare Garda Division,"Fraud, deception and related offences",217.0
2022,Clare Garda Division,Homicide & related offences,3.0
2022,Clare Garda Division,Kidnapping and related offences,3.0
2022,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",184.0
2022,Clare Garda Division,Offences not elsewhere classified,72.0
2022,Clare Garda Division,Public order and other social code offences,419.0
2022,Clare Garda Division,Road and traffic offences,948.0
2022,Clare Garda Division,"Robbery, extortion and hijacking offences",22.0
2022,Clare Garda Division,Sexual offences,79.0
2022,Clare Garda Division,Theft and related offences,790.0
2022,Clare Garda Division,Weapons and explosives offences,35.0
2023,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",522.0
2023,Clare Garda Division,Burglary and related offences,200.0
2023,Clare Garda Division,Controlled drug offences,163.0
2023,Clare Garda Division,Damage to property and to the environment  offences,450.0
2023,Clare Garda Division,Dangerous or negligent acts,815.0
2023,Clare Garda Division,"Fraud, deception and related offences",110.0
2023,Clare Garda Division,Homicide & related offences,3.0
2023,Clare Garda Division,Kidnapping and related offences,4.0
2023,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",217.0
2023,Clare Garda Division,Offences not elsewhere classified,45.0
2023,Clare Garda Division,Public order and other social code offences,397.0
2023,Clare Garda Division,Road and traffic offences,863.0
2023,Clare Garda Division,"Robbery, extortion and hijacking offences",38.0
2023,Clare Garda Division,Sexual offences,67.0
2023,Clare Garda Division,Theft and related offences,1031.0
2023,Clare Garda Division,Weapons and explosives offences,50.0
2024,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",409.0
2024,Clare Garda Division,Burglary and related offences,201.0
2024,Clare Garda Division,Controlled drug offences,173.0
2024,Clare Garda Division,Damage to property and to the environment  offences,383.0
2024,Clare Garda Division,Dangerous or negligent acts,838.0
2024,Clare Garda Division,"Fraud, deception and related offences",0.0
2024,Clare Garda Division,Homicide & related offences,1.0
2024,Clare Garda Division,Kidnapping and related offences,0.0
2024,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",198.0
2024,Clare Garda Division,Offences not elsewhere classified,62.0
2024,Clare Garda Division,Public order and other social code offences,444.0
2024,Clare Garda Division,Road and traffic offences,813.0
2024,Clare Garda Division,"Robbery, extortion and hijacking offences",37.0
2024,Clare Garda Division,Sexual offences,56.0
2024,Clare Garda Division,Theft and related offences,934.0
2024,Clare Garda Division,Weapons and explosives offences,42.0
2025,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",350.0
2025,Clare Garda Division,Burglary and related offences,98.0
2025,Clare Garda Division,Controlled drug offences,135.0
2025,Clare Garda Division,Damage to property and to the environment  offences,288.0
2025,Clare Garda Division,Dangerous or negligent acts,425.0
