Quarter,Garda Division,Type of Offence,VALUE
2005Q1,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",73.0
2005Q1,Clare Garda Division,Burglary and related offences,64.0
2005Q1,Clare Garda Division,Controlled drug offences,53.0
2005Q1,Clare Garda Division,Damage to property and to the environment  offences,196.0
2005Q1,Clare Garda Division,Dangerous or negligent acts,196.0
2005Q1,Clare Garda Division,"Fraud, deception and related offences",13.0
2005Q1,Clare Garda Division,Homicide & related offences,2.0
2005Q1,Clare Garda Division,Kidnapping and related offences,0.0
2005Q1,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",18.0
2005Q1,Clare Garda Division,Offences not elsewhere classified,11.0
2005Q1,Clare Garda Division,Public order and other social code offences,243.0
2005Q1,Clare Garda Division,Road and traffic offences,372.0
2005Q1,Clare Garda Division,"Robbery, extortion and hijacking offences",2.0
2005Q1,Clare Garda Division,Sexual offences,20.0
2005Q1,Clare Garda Division,Theft and related offences,198.0
2005Q1,Clare Garda Division,Weapons and explosives offences,10.0
2005Q2,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",80.0
2005Q2,Clare Garda Division,Burglary and related offences,95.0
2005Q2,Clare Garda Division,Controlled drug offences,67.0
2005Q2,Clare Garda Division,Damage to property and to the environment  offences,174.0
2005Q2,Clare Garda Division,Dangerous or negligent acts,217.0
2005Q2,Clare Garda Division,"Fraud, deception and related offences",30.0
2005Q2,Clare Garda Division,Homicide & related offences,2.0
2005Q2,Clare Garda Division,Kidnapping and related offences,0.0
2005Q2,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",24.0
2005Q2,Clare Garda Division,Offences not elsewhere classified,22.0
2005Q2,Clare Garda Division,Public order and other social code offences,353.0
2005Q2,Clare Garda Division,Road and traffic offences,440.0
2005Q2,Clare Garda Division,"Robbery, extortion and hijacking offences",1.0
2005Q2,Clare Garda Division,Sexual offences,2.0
2005Q2,Clare Garda Division,Theft and related offences,258.0
2005Q2,Clare Garda Division,Weapons and explosives offences,15.0
2005Q3,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",80.0
2005Q3,Clare Garda Division,Burglary and related offences,68.0
2005Q3,Clare Garda Division,Controlled drug offences,47.0
2005Q3,Clare Garda Division,Damage to property and to the environment  offences,191.0
2005Q3,Clare Garda Division,Dangerous or negligent acts,214.0
2005Q3,Clare Garda Division,"Fraud, deception and related offences",16.0
2005Q3,Clare Garda Division,Homicide & related offences,2.0
2005Q3,Clare Garda Division,Kidnapping and related offences,0.0
2005Q3,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",20.0
2005Q3,Clare Garda Division,Offences not elsewhere classified,21.0
2005Q3,Clare Garda Division,Public order and other social code offences,344.0
2005Q3,Clare Garda Division,Road and traffic offences,375.0
2005Q3,Clare Garda Division,"Robbery, extortion and hijacking offences",6.0
2005Q3,Clare Garda Division,Sexual offences,5.0
2005Q3,Clare Garda Division,Theft and related offences,302.0
2005Q3,Clare Garda Division,Weapons and explosives offences,11.0
2005Q4,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",70.0
2005Q4,Clare Garda Division,Burglary and related offences,77.0
2005Q4,Clare Garda Division,Controlled drug offences,57.0
2005Q4,Clare Garda Division,Damage to property and to the environment  offences,191.0
2005Q4,Clare Garda Division,Dangerous or negligent acts,200.0
2005Q4,Clare Garda Division,"Fraud, deception and related offences",12.0
2005Q4,Clare Garda Division,Homicide & related offences,0.0
2005Q4,Clare Garda Division,Kidnapping and related offences,1.0
2005Q4,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2005Q4,Clare Garda Division,Offences not elsewhere classified,18.0
2005Q4,Clare Garda Division,Public order and other social code offences,313.0
2005Q4,Clare Garda Division,Road and traffic offences,489.0
2005Q4,Clare Garda Division,"Robbery, extortion and hijacking offences",4.0
2005Q4,Clare Garda Division,Sexual offences,5.0
2005Q4,Clare Garda Division,Theft and related offences,200.0
2005Q4,Clare Garda Division,Weapons and explosives offences,15.0
2006Q1,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",61.0
2006Q1,Clare Garda Division,Burglary and related offences,127.0
2006Q1,Clare Garda Division,Controlled drug offences,60.0
2006Q1,Clare Garda Division,Damage to property and to the environment  offences,212.0
2006Q1,Clare Garda Division,Dangerous or negligent acts,297.0
2006Q1,Clare Garda Division,"Fraud, deception and related offences",11.0
2006Q1,Clare Garda Division,Homicide & related offences,0.0
2006Q1,Clare Garda Division,Kidnapping and related offences,1.0
2006Q1,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2006Q1,Clare Garda Division,Offences not elsewhere classified,39.0
2006Q1,Clare Garda Division,Public order and other social code offences,199.0
2006Q1,Clare Garda Division,Road and traffic offences,382.0
2006Q1,Clare Garda Division,"Robbery, extortion and hijacking offences",2.0
2006Q1,Clare Garda Division,Sexual offences,14.0
2006Q1,Clare Garda Division,Theft and related offences,266.0
2006Q1,Clare Garda Division,Weapons and explosives offences,3.0
2006Q2,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",68.0
2006Q2,Clare Garda Division,Burglary and related offences,79.0
2006Q2,Clare Garda Division,Controlled drug offences,99.0
2006Q2,Clare Garda Division,Damage to property and to the environment  offences,158.0
2006Q2,Clare Garda Division,Dangerous or negligent acts,466.0
2006Q2,Clare Garda Division,"Fraud, deception and related offences",14.0
