Year,Garda Division,Type of Offence,VALUE
2019,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",298.0
2019,D.M.R. Western Garda Division,Sexual offences,262.0
2019,D.M.R. Western Garda Division,Theft and related offences,6723.0
2019,D.M.R. Western Garda Division,Weapons and explosives offences,262.0
2020,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",1579.0
2020,D.M.R. Western Garda Division,Burglary and related offences,1074.0
2020,D.M.R. Western Garda Division,Controlled drug offences,3193.0
2020,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1704.0
2020,D.M.R. Western Garda Division,Dangerous or negligent acts,3139.0
2020,D.M.R. Western Garda Division,"Fraud, deception and related offences",806.0
2020,D.M.R. Western Garda Division,Homicide & related offences,11.0
2020,D.M.R. Western Garda Division,Kidnapping and related offences,12.0
2020,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",1261.0
2020,D.M.R. Western Garda Division,Offences not elsewhere classified,92.0
2020,D.M.R. Western Garda Division,Public order and other social code offences,1815.0
2020,D.M.R. Western Garda Division,Road and traffic offences,6256.0
2020,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",249.0
2020,D.M.R. Western Garda Division,Sexual offences,234.0
2020,D.M.R. Western Garda Division,Theft and related offences,5581.0
2020,D.M.R. Western Garda Division,Weapons and explosives offences,264.0
2021,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",1650.0
2021,D.M.R. Western Garda Division,Burglary and related offences,748.0
2021,D.M.R. Western Garda Division,Controlled drug offences,2639.0
2021,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1738.0
2021,D.M.R. Western Garda Division,Dangerous or negligent acts,2198.0
2021,D.M.R. Western Garda Division,"Fraud, deception and related offences",1327.0
2021,D.M.R. Western Garda Division,Homicide & related offences,5.0
2021,D.M.R. Western Garda Division,Kidnapping and related offences,9.0
2021,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",1402.0
2021,D.M.R. Western Garda Division,Offences not elsewhere classified,110.0
2021,D.M.R. Western Garda Division,Public order and other social code offences,2742.0
2021,D.M.R. Western Garda Division,Road and traffic offences,5041.0
2021,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",220.0
2021,D.M.R. Western Garda Division,Sexual offences,231.0
2021,D.M.R. Western Garda Division,Theft and related offences,5492.0
2021,D.M.R. Western Garda Division,Weapons and explosives offences,239.0
2022,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",1828.0
2022,D.M.R. Western Garda Division,Burglary and related offences,840.0
2022,D.M.R. Western Garda Division,Controlled drug offences,1852.0
2022,D.M.R. Western Garda Division,Damage to property and to the environment  offences,2298.0
2022,D.M.R. Western Garda Division,Dangerous or negligent acts,2270.0
2022,D.M.R. Western Garda Division,"Fraud, deception and related offences",1021.0
2022,D.M.R. Western Garda Division,Homicide & related offences,10.0
2022,D.M.R. Western Garda Division,Kidnapping and related offences,17.0
2022,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",1706.0
2022,D.M.R. Western Garda Division,Offences not elsewhere classified,99.0
2022,D.M.R. Western Garda Division,Public order and other social code offences,1624.0
2022,D.M.R. Western Garda Division,Road and traffic offences,4634.0
2022,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",202.0
2022,D.M.R. Western Garda Division,Sexual offences,255.0
2022,D.M.R. Western Garda Division,Theft and related offences,7231.0
2022,D.M.R. Western Garda Division,Weapons and explosives offences,211.0
2023,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",1790.0
2023,D.M.R. Western Garda Division,Burglary and related offences,706.0
2023,D.M.R. Western Garda Division,Controlled drug offences,1673.0
2023,D.M.R. Western Garda Division,Damage to property and to the environment  offences,2247.0
2023,D.M.R. Western Garda Division,Dangerous or negligent acts,1923.0
2023,D.M.R. Western Garda Division,"Fraud, deception and related offences",462.0
2023,D.M.R. Western Garda Division,Homicide & related offences,7.0
2023,D.M.R. Western Garda Division,Kidnapping and related offences,23.0
2023,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",1824.0
2023,D.M.R. Western Garda Division,Offences not elsewhere classified,86.0
2023,D.M.R. Western Garda Division,Public order and other social code offences,1300.0
2023,D.M.R. Western Garda Division,Road and traffic offences,3883.0
2023,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",235.0
2023,D.M.R. Western Garda Division,Sexual offences,217.0
2023,D.M.R. Western Garda Division,Theft and related offences,6842.0
2023,D.M.R. Western Garda Division,Weapons and explosives offences,200.0
2024,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",1865.0
2024,D.M.R. Western Garda Division,Burglary and related offences,669.0
2024,D.M.R. Western Garda Division,Controlled drug offences,1519.0
2024,D.M.R. Western Garda Division,Damage to property and to the environment  offences,2201.0
2024,D.M.R. Western Garda Division,Dangerous or negligent acts,2230.0
2024,D.M.R. Western Garda Division,"Fraud, deception and related offences",0.0
2024,D.M.R. Western Garda Division,Homicide & related offences,10.0
2024,D.M.R. Western Garda Division,Kidnapping and related offences,17.0
2024,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",1526.0
2024,D.M.R. Western Garda Division,Offences not elsewhere classified,90.0
2024,D.M.R. Western Garda Division,Public order and other social code offences,1406.0
2024,D.M.R. Western Garda Division,Road and traffic offences,4857.0
2024,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",264.0
2024,D.M.R. Western Garda Division,Sexual offences,234.0
2024,D.M.R. Western Garda Division,Theft and related offences,7085.0
2024,D.M.R. Western Garda Division,Weapons and explosives offences,227.0
2025,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",1513.0
2025,D.M.R. Western Garda Division,Burglary and related offences,499.0
2025,D.M.R. Western Garda Division,Controlled drug offences,1139.0
2025,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1575.0
2025,D.M.R. Western Garda Division,Dangerous or negligent acts,1567.0
2025,D.M.R. Western Garda Division,"Fraud, deception and related offences",0.0
2025,D.M.R. Western Garda Division,Homicide & related offences,5.0
2025,D.M.R. Western Garda Division,Kidnapping and related offences,10.0
2025,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",1340.0
2025,D.M.R. Western Garda Division,Offences not elsewhere classified,80.0
2025,D.M.R. Western Garda Division,Public order and other social code offences,1194.0
2025,D.M.R. Western Garda Division,Road and traffic offences,3684.0
2025,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",167.0
2025,D.M.R. Western Garda Division,Sexual offences,171.0
2025,D.M.R. Western Garda Division,Theft and related offences,5762.0
2025,D.M.R. Western Garda Division,Weapons and explosives offences,200.0
