Quarter,Garda Division,Type of Offence,VALUE
2006Q3,Cork West Garda Division,Damage to property and to the environment  offences,193.0
2006Q3,Cork West Garda Division,Dangerous or negligent acts,371.0
2006Q3,Cork West Garda Division,"Fraud, deception and related offences",19.0
2006Q3,Cork West Garda Division,Homicide & related offences,2.0
2006Q3,Cork West Garda Division,Kidnapping and related offences,0.0
2006Q3,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",18.0
2006Q3,Cork West Garda Division,Offences not elsewhere classified,6.0
2006Q3,Cork West Garda Division,Public order and other social code offences,326.0
2006Q3,Cork West Garda Division,Road and traffic offences,655.0
2006Q3,Cork West Garda Division,"Robbery, extortion and hijacking offences",0.0
2006Q3,Cork West Garda Division,Sexual offences,5.0
2006Q3,Cork West Garda Division,Theft and related offences,251.0
2006Q3,Cork West Garda Division,Weapons and explosives offences,11.0
2006Q4,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",93.0
2006Q4,Cork West Garda Division,Burglary and related offences,68.0
2006Q4,Cork West Garda Division,Controlled drug offences,53.0
2006Q4,Cork West Garda Division,Damage to property and to the environment  offences,161.0
2006Q4,Cork West Garda Division,Dangerous or negligent acts,260.0
2006Q4,Cork West Garda Division,"Fraud, deception and related offences",15.0
2006Q4,Cork West Garda Division,Homicide & related offences,0.0
2006Q4,Cork West Garda Division,Kidnapping and related offences,1.0
2006Q4,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",20.0
2006Q4,Cork West Garda Division,Offences not elsewhere classified,12.0
2006Q4,Cork West Garda Division,Public order and other social code offences,380.0
2006Q4,Cork West Garda Division,Road and traffic offences,651.0
2006Q4,Cork West Garda Division,"Robbery, extortion and hijacking offences",0.0
2006Q4,Cork West Garda Division,Sexual offences,12.0
2006Q4,Cork West Garda Division,Theft and related offences,167.0
2006Q4,Cork West Garda Division,Weapons and explosives offences,4.0
2007Q1,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",95.0
2007Q1,Cork West Garda Division,Burglary and related offences,59.0
2007Q1,Cork West Garda Division,Controlled drug offences,58.0
2007Q1,Cork West Garda Division,Damage to property and to the environment  offences,137.0
2007Q1,Cork West Garda Division,Dangerous or negligent acts,264.0
2007Q1,Cork West Garda Division,"Fraud, deception and related offences",38.0
2007Q1,Cork West Garda Division,Homicide & related offences,0.0
2007Q1,Cork West Garda Division,Kidnapping and related offences,0.0
2007Q1,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",15.0
2007Q1,Cork West Garda Division,Offences not elsewhere classified,16.0
2007Q1,Cork West Garda Division,Public order and other social code offences,271.0
2007Q1,Cork West Garda Division,Road and traffic offences,640.0
2007Q1,Cork West Garda Division,"Robbery, extortion and hijacking offences",3.0
2007Q1,Cork West Garda Division,Sexual offences,7.0
2007Q1,Cork West Garda Division,Theft and related offences,193.0
2007Q1,Cork West Garda Division,Weapons and explosives offences,9.0
2007Q2,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",111.0
2007Q2,Cork West Garda Division,Burglary and related offences,63.0
2007Q2,Cork West Garda Division,Controlled drug offences,107.0
2007Q2,Cork West Garda Division,Damage to property and to the environment  offences,155.0
2007Q2,Cork West Garda Division,Dangerous or negligent acts,382.0
2007Q2,Cork West Garda Division,"Fraud, deception and related offences",17.0
2007Q2,Cork West Garda Division,Homicide & related offences,2.0
2007Q2,Cork West Garda Division,Kidnapping and related offences,1.0
2007Q2,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",15.0
2007Q2,Cork West Garda Division,Offences not elsewhere classified,14.0
2007Q2,Cork West Garda Division,Public order and other social code offences,340.0
2007Q2,Cork West Garda Division,Road and traffic offences,640.0
2007Q2,Cork West Garda Division,"Robbery, extortion and hijacking offences",0.0
2007Q2,Cork West Garda Division,Sexual offences,1.0
2007Q2,Cork West Garda Division,Theft and related offences,201.0
2007Q2,Cork West Garda Division,Weapons and explosives offences,6.0
2007Q3,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",92.0
2007Q3,Cork West Garda Division,Burglary and related offences,82.0
2007Q3,Cork West Garda Division,Controlled drug offences,58.0
2007Q3,Cork West Garda Division,Damage to property and to the environment  offences,172.0
2007Q3,Cork West Garda Division,Dangerous or negligent acts,316.0
2007Q3,Cork West Garda Division,"Fraud, deception and related offences",14.0
2007Q3,Cork West Garda Division,Homicide & related offences,0.0
2007Q3,Cork West Garda Division,Kidnapping and related offences,0.0
2007Q3,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",23.0
2007Q3,Cork West Garda Division,Offences not elsewhere classified,20.0
2007Q3,Cork West Garda Division,Public order and other social code offences,338.0
2007Q3,Cork West Garda Division,Road and traffic offences,663.0
2007Q3,Cork West Garda Division,"Robbery, extortion and hijacking offences",1.0
2007Q3,Cork West Garda Division,Sexual offences,3.0
2007Q3,Cork West Garda Division,Theft and related offences,217.0
2007Q3,Cork West Garda Division,Weapons and explosives offences,12.0
