Year,Garda Division,Type of Offence,VALUE
2004,Cork West Garda Division,"Abandoning a child, child neglect and cruelty (0422)",2.0
2004,Cork West Garda Division,Abduction of person under 16 years of age (0512),0.0
2004,Cork West Garda Division,Aggravated burglary (0711),1.0
2004,Cork West Garda Division,Arson (1211),22.0
2004,Cork West Garda Division,"Assault causing harm, poisoning (034)",101.0
2004,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",310.0
2004,Cork West Garda Division,Blackmail or extortion (0621),2.0
2004,Cork West Garda Division,Burglary (not aggravated) (0712),274.0
2004,Cork West Garda Division,Burglary and related offences (07),275.0
2004,Cork West Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2004,Cork West Garda Division,Controlled drug offences (10),194.0
2004,Cork West Garda Division,Criminal damage (not arson) (1212),491.0
2004,Cork West Garda Division,Cultivation or manufacture of drugs (1012),3.0
2004,Cork West Garda Division,Damage to property and to the environment  offences (12),515.0
2004,Cork West Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2004,Cork West Garda Division,Dangerous driving leading to death (012),5.0
2004,Cork West Garda Division,Dangerous or negligent acts (04),421.0
2004,Cork West Garda Division,Dangerous/careless driving and motorway offences (0414),83.0
2004,Cork West Garda Division,Discharging a firearm (1121),3.0
2004,Cork West Garda Division,Disorderly conduct (131),656.0
2004,Cork West Garda Division,"Driving licence-failure to have, produce, etc. (1411)",42.0
2004,Cork West Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",268.0
2004,Cork West Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),4.0
2004,Cork West Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),264.0
2004,Cork West Garda Division,Endangering traffic offences (0425),1.0
2004,Cork West Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2004,Cork West Garda Division,"Explosives, chemical weapons offences (111)",0.0
2004,Cork West Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2004,Cork West Garda Division,False imprisonment (0511),0.0
2004,Cork West Garda Division,Fireworks offences (114),0.0
2004,Cork West Garda Division,"Fraud, deception and related offences (09)",33.0
2004,Cork West Garda Division,Harassment and related offences (033),34.0
2004,Cork West Garda Division,Homicide & related offences (01),5.0
2004,Cork West Garda Division,Human trafficking offences (0513),0.0
2004,Cork West Garda Division,Importation of drugs (1011),0.0
2004,Cork West Garda Division,Infanticide (0113),0.0
2004,Cork West Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",251.0
2004,Cork West Garda Division,Kidnapping and related offences (05),0.0
2004,Cork West Garda Division,Light rail offences (Luas) (1443),0.0
2004,Cork West Garda Division,Liquor licensing offences (133),179.0
2004,Cork West Garda Division,Litter offences (1221),2.0
2004,Cork West Garda Division,Manslaughter (0112),0.0
2004,Cork West Garda Division,Murder (0111),0.0
2004,Cork West Garda Division,Murder-attempt (0311),0.0
2004,Cork West Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2004,Cork West Garda Division,Offences against government and its agents (151),3.0
2004,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime (15)",47.0
2004,Cork West Garda Division,Offences not elsewhere classified (16),42.0
2004,Cork West Garda Division,"Offences while in custody, breach of court orders (157)",44.0
2004,Cork West Garda Division,Offensive weapons offences (n.e.c.) (113),18.0
2004,Cork West Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2004,Cork West Garda Division,Other assault (035),174.0
2004,Cork West Garda Division,Other drug offences (103),3.0
2004,Cork West Garda Division,Other road offences (1433),311.0
2004,Cork West Garda Division,Other sexual offences (022),1.0
2004,Cork West Garda Division,"Other thefts, handling stolen property (084)",487.0
2004,Cork West Garda Division,Perverting the course of justice (153),0.0
2004,Cork West Garda Division,Possession of a firearm (1122),6.0
2004,Cork West Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",0.0
2004,Cork West Garda Division,Possession of drugs for personal use (1022),166.0
2004,Cork West Garda Division,Possession of drugs for sale or supply (1021),22.0
2004,Cork West Garda Division,Prostitution offences (134),1.0
2004,Cork West Garda Division,Public order and other social code offences (13),863.0
2004,Cork West Garda Division,Public service vehicle offences (1442),3.0
2004,Cork West Garda Division,Rape and sexual assault (021),33.0
2004,Cork West Garda Division,"Regulated betting/money, collection/trading offences (135)",3.0
2004,Cork West Garda Division,Road and traffic offences (14),728.0
2004,Cork West Garda Division,Road transport - carriage of goods offences (1441),3.0
2004,Cork West Garda Division,Roadworthiness/regulatory offences (143),31.0
2004,Cork West Garda Division,Robbery from the person (0613),3.0
2004,Cork West Garda Division,Robbery of an establishment or institution (0611),0.0
2004,Cork West Garda Division,Robbery of cash or goods in transit (0612),0.0
2004,Cork West Garda Division,"Robbery, extortion and hijacking offences (06)",5.0
2004,Cork West Garda Division,Sexual offences (02),34.0
2004,Cork West Garda Division,Social code offences (n.e.c.) (136),4.0
2004,Cork West Garda Division,Speeding (0415),67.0
2004,Cork West Garda Division,Theft and related offences (08),765.0
2004,Cork West Garda Division,Theft from person (0821),64.0
2004,Cork West Garda Division,Theft from shop (0822),132.0
2004,Cork West Garda Division,Theft/taking of vehicle and related offences (081),82.0
2004,Cork West Garda Division,Threat to kill or cause serious harm (0313),1.0
2004,Cork West Garda Division,Trespass offences (132),20.0
2004,Cork West Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2004,Cork West Garda Division,Vehicle tax/registration offences (142),85.0
2004,Cork West Garda Division,Weapons and explosives offences (11),27.0
2005,Cork West Garda Division,"Abandoning a child, child neglect and cruelty (0422)",1.0
2005,Cork West Garda Division,Abduction of person under 16 years of age (0512),0.0
2005,Cork West Garda Division,Aggravated burglary (0711),0.0
2005,Cork West Garda Division,Arson (1211),28.0
2005,Cork West Garda Division,"Assault causing harm, poisoning (034)",89.0
2005,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",289.0
2005,Cork West Garda Division,Blackmail or extortion (0621),0.0
2005,Cork West Garda Division,Burglary (not aggravated) (0712),284.0
2005,Cork West Garda Division,Burglary and related offences (07),286.0
2005,Cork West Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2005,Cork West Garda Division,Controlled drug offences (10),435.0
2005,Cork West Garda Division,Criminal damage (not arson) (1212),421.0
