Quarter,Garda Division,Type of Offence,VALUE
2007Q3,Limerick Garda Division,Weapons and explosives offences,81.0
2007Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",269.0
2007Q4,Limerick Garda Division,Burglary and related offences,367.0
2007Q4,Limerick Garda Division,Controlled drug offences,221.0
2007Q4,Limerick Garda Division,Damage to property and to the environment  offences,749.0
2007Q4,Limerick Garda Division,Dangerous or negligent acts,515.0
2007Q4,Limerick Garda Division,"Fraud, deception and related offences",43.0
2007Q4,Limerick Garda Division,Homicide & related offences,4.0
2007Q4,Limerick Garda Division,Kidnapping and related offences,2.0
2007Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",85.0
2007Q4,Limerick Garda Division,Offences not elsewhere classified,30.0
2007Q4,Limerick Garda Division,Public order and other social code offences,640.0
2007Q4,Limerick Garda Division,Road and traffic offences,2037.0
2007Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",30.0
2007Q4,Limerick Garda Division,Sexual offences,13.0
2007Q4,Limerick Garda Division,Theft and related offences,1059.0
2007Q4,Limerick Garda Division,Weapons and explosives offences,99.0
2008Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",300.0
2008Q1,Limerick Garda Division,Burglary and related offences,358.0
2008Q1,Limerick Garda Division,Controlled drug offences,235.0
2008Q1,Limerick Garda Division,Damage to property and to the environment  offences,794.0
2008Q1,Limerick Garda Division,Dangerous or negligent acts,565.0
2008Q1,Limerick Garda Division,"Fraud, deception and related offences",56.0
2008Q1,Limerick Garda Division,Homicide & related offences,1.0
2008Q1,Limerick Garda Division,Kidnapping and related offences,3.0
2008Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",132.0
2008Q1,Limerick Garda Division,Offences not elsewhere classified,56.0
2008Q1,Limerick Garda Division,Public order and other social code offences,673.0
2008Q1,Limerick Garda Division,Road and traffic offences,2852.0
2008Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",42.0
2008Q1,Limerick Garda Division,Sexual offences,13.0
2008Q1,Limerick Garda Division,Theft and related offences,1076.0
2008Q1,Limerick Garda Division,Weapons and explosives offences,74.0
2008Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",290.0
2008Q2,Limerick Garda Division,Burglary and related offences,307.0
2008Q2,Limerick Garda Division,Controlled drug offences,202.0
2008Q2,Limerick Garda Division,Damage to property and to the environment  offences,733.0
2008Q2,Limerick Garda Division,Dangerous or negligent acts,635.0
2008Q2,Limerick Garda Division,"Fraud, deception and related offences",78.0
2008Q2,Limerick Garda Division,Homicide & related offences,4.0
2008Q2,Limerick Garda Division,Kidnapping and related offences,0.0
2008Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",102.0
2008Q2,Limerick Garda Division,Offences not elsewhere classified,53.0
2008Q2,Limerick Garda Division,Public order and other social code offences,767.0
2008Q2,Limerick Garda Division,Road and traffic offences,2924.0
2008Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",37.0
2008Q2,Limerick Garda Division,Sexual offences,21.0
2008Q2,Limerick Garda Division,Theft and related offences,1031.0
2008Q2,Limerick Garda Division,Weapons and explosives offences,42.0
2008Q3,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",260.0
2008Q3,Limerick Garda Division,Burglary and related offences,406.0
2008Q3,Limerick Garda Division,Controlled drug offences,229.0
2008Q3,Limerick Garda Division,Damage to property and to the environment  offences,707.0
2008Q3,Limerick Garda Division,Dangerous or negligent acts,535.0
2008Q3,Limerick Garda Division,"Fraud, deception and related offences",69.0
2008Q3,Limerick Garda Division,Homicide & related offences,1.0
2008Q3,Limerick Garda Division,Kidnapping and related offences,3.0
2008Q3,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",138.0
2008Q3,Limerick Garda Division,Offences not elsewhere classified,40.0
2008Q3,Limerick Garda Division,Public order and other social code offences,744.0
2008Q3,Limerick Garda Division,Road and traffic offences,2674.0
2008Q3,Limerick Garda Division,"Robbery, extortion and hijacking offences",52.0
2008Q3,Limerick Garda Division,Sexual offences,22.0
2008Q3,Limerick Garda Division,Theft and related offences,1102.0
2008Q3,Limerick Garda Division,Weapons and explosives offences,64.0
2008Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",257.0
2008Q4,Limerick Garda Division,Burglary and related offences,369.0
2008Q4,Limerick Garda Division,Controlled drug offences,220.0
2008Q4,Limerick Garda Division,Damage to property and to the environment  offences,740.0
2008Q4,Limerick Garda Division,Dangerous or negligent acts,428.0
2008Q4,Limerick Garda Division,"Fraud, deception and related offences",57.0
2008Q4,Limerick Garda Division,Homicide & related offences,2.0
2008Q4,Limerick Garda Division,Kidnapping and related offences,0.0
2008Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",131.0
2008Q4,Limerick Garda Division,Offences not elsewhere classified,47.0
2008Q4,Limerick Garda Division,Public order and other social code offences,727.0
2008Q4,Limerick Garda Division,Road and traffic offences,2386.0
2008Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",31.0
2008Q4,Limerick Garda Division,Sexual offences,20.0
2008Q4,Limerick Garda Division,Theft and related offences,978.0
2008Q4,Limerick Garda Division,Weapons and explosives offences,70.0
2009Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",237.0
2009Q1,Limerick Garda Division,Burglary and related offences,363.0
2009Q1,Limerick Garda Division,Controlled drug offences,271.0
2009Q1,Limerick Garda Division,Damage to property and to the environment  offences,815.0
2009Q1,Limerick Garda Division,Dangerous or negligent acts,431.0
2009Q1,Limerick Garda Division,"Fraud, deception and related offences",63.0
2009Q1,Limerick Garda Division,Homicide & related offences,2.0
2009Q1,Limerick Garda Division,Kidnapping and related offences,2.0
2009Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",142.0
2009Q1,Limerick Garda Division,Offences not elsewhere classified,47.0
2009Q1,Limerick Garda Division,Public order and other social code offences,827.0
2009Q1,Limerick Garda Division,Road and traffic offences,2319.0
2009Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",39.0
2009Q1,Limerick Garda Division,Sexual offences,29.0
2009Q1,Limerick Garda Division,Theft and related offences,1017.0
2009Q1,Limerick Garda Division,Weapons and explosives offences,55.0
2009Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",238.0
2009Q2,Limerick Garda Division,Burglary and related offences,388.0
2009Q2,Limerick Garda Division,Controlled drug offences,226.0
2009Q2,Limerick Garda Division,Damage to property and to the environment  offences,688.0
2009Q2,Limerick Garda Division,Dangerous or negligent acts,428.0
2009Q2,Limerick Garda Division,"Fraud, deception and related offences",53.0
2009Q2,Limerick Garda Division,Homicide & related offences,2.0
2009Q2,Limerick Garda Division,Kidnapping and related offences,1.0
2009Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",138.0
2009Q2,Limerick Garda Division,Offences not elsewhere classified,72.0
2009Q2,Limerick Garda Division,Public order and other social code offences,734.0
2009Q2,Limerick Garda Division,Road and traffic offences,2338.0
2009Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",30.0
2009Q2,Limerick Garda Division,Sexual offences,18.0
2009Q2,Limerick Garda Division,Theft and related offences,1116.0
2009Q2,Limerick Garda Division,Weapons and explosives offences,48.0
2009Q3,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",258.0
2009Q3,Limerick Garda Division,Burglary and related offences,450.0
2009Q3,Limerick Garda Division,Controlled drug offences,246.0
2009Q3,Limerick Garda Division,Damage to property and to the environment  offences,608.0
2009Q3,Limerick Garda Division,Dangerous or negligent acts,338.0
2009Q3,Limerick Garda Division,"Fraud, deception and related offences",49.0
2009Q3,Limerick Garda Division,Homicide & related offences,3.0
2009Q3,Limerick Garda Division,Kidnapping and related offences,2.0
2009Q3,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",131.0
2009Q3,Limerick Garda Division,Offences not elsewhere classified,91.0
2009Q3,Limerick Garda Division,Public order and other social code offences,722.0
2009Q3,Limerick Garda Division,Road and traffic offences,2276.0
2009Q3,Limerick Garda Division,"Robbery, extortion and hijacking offences",47.0
2009Q3,Limerick Garda Division,Sexual offences,22.0
