Quarter,Garda Division,Type of Offence,VALUE
2009Q3,Waterford Garda Division,Weapons and explosives offences,36.0
2009Q4,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",157.0
2009Q4,Waterford Garda Division,Burglary and related offences,160.0
2009Q4,Waterford Garda Division,Controlled drug offences,196.0
2009Q4,Waterford Garda Division,Damage to property and to the environment  offences,316.0
2009Q4,Waterford Garda Division,Dangerous or negligent acts,276.0
2009Q4,Waterford Garda Division,"Fraud, deception and related offences",25.0
2009Q4,Waterford Garda Division,Homicide & related offences,0.0
2009Q4,Waterford Garda Division,Kidnapping and related offences,0.0
2009Q4,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",85.0
2009Q4,Waterford Garda Division,Offences not elsewhere classified,20.0
2009Q4,Waterford Garda Division,Public order and other social code offences,503.0
2009Q4,Waterford Garda Division,Road and traffic offences,840.0
2009Q4,Waterford Garda Division,"Robbery, extortion and hijacking offences",23.0
2009Q4,Waterford Garda Division,Sexual offences,12.0
2009Q4,Waterford Garda Division,Theft and related offences,501.0
2009Q4,Waterford Garda Division,Weapons and explosives offences,29.0
2010Q1,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",144.0
2010Q1,Waterford Garda Division,Burglary and related offences,191.0
2010Q1,Waterford Garda Division,Controlled drug offences,167.0
2010Q1,Waterford Garda Division,Damage to property and to the environment  offences,330.0
2010Q1,Waterford Garda Division,Dangerous or negligent acts,294.0
2010Q1,Waterford Garda Division,"Fraud, deception and related offences",30.0
2010Q1,Waterford Garda Division,Homicide & related offences,1.0
2010Q1,Waterford Garda Division,Kidnapping and related offences,0.0
2010Q1,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",75.0
2010Q1,Waterford Garda Division,Offences not elsewhere classified,20.0
2010Q1,Waterford Garda Division,Public order and other social code offences,349.0
2010Q1,Waterford Garda Division,Road and traffic offences,964.0
2010Q1,Waterford Garda Division,"Robbery, extortion and hijacking offences",19.0
2010Q1,Waterford Garda Division,Sexual offences,13.0
2010Q1,Waterford Garda Division,Theft and related offences,519.0
2010Q1,Waterford Garda Division,Weapons and explosives offences,26.0
2010Q2,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",152.0
2010Q2,Waterford Garda Division,Burglary and related offences,195.0
2010Q2,Waterford Garda Division,Controlled drug offences,208.0
2010Q2,Waterford Garda Division,Damage to property and to the environment  offences,367.0
2010Q2,Waterford Garda Division,Dangerous or negligent acts,227.0
2010Q2,Waterford Garda Division,"Fraud, deception and related offences",37.0
2010Q2,Waterford Garda Division,Homicide & related offences,1.0
2010Q2,Waterford Garda Division,Kidnapping and related offences,3.0
2010Q2,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",89.0
2010Q2,Waterford Garda Division,Offences not elsewhere classified,21.0
2010Q2,Waterford Garda Division,Public order and other social code offences,455.0
2010Q2,Waterford Garda Division,Road and traffic offences,896.0
2010Q2,Waterford Garda Division,"Robbery, extortion and hijacking offences",20.0
2010Q2,Waterford Garda Division,Sexual offences,11.0
2010Q2,Waterford Garda Division,Theft and related offences,594.0
2010Q2,Waterford Garda Division,Weapons and explosives offences,30.0
2010Q3,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",146.0
2010Q3,Waterford Garda Division,Burglary and related offences,203.0
2010Q3,Waterford Garda Division,Controlled drug offences,208.0
2010Q3,Waterford Garda Division,Damage to property and to the environment  offences,335.0
2010Q3,Waterford Garda Division,Dangerous or negligent acts,325.0
2010Q3,Waterford Garda Division,"Fraud, deception and related offences",29.0
2010Q3,Waterford Garda Division,Homicide & related offences,0.0
2010Q3,Waterford Garda Division,Kidnapping and related offences,2.0
2010Q3,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",94.0
2010Q3,Waterford Garda Division,Offences not elsewhere classified,14.0
2010Q3,Waterford Garda Division,Public order and other social code offences,423.0
2010Q3,Waterford Garda Division,Road and traffic offences,780.0
2010Q3,Waterford Garda Division,"Robbery, extortion and hijacking offences",17.0
2010Q3,Waterford Garda Division,Sexual offences,16.0
2010Q3,Waterford Garda Division,Theft and related offences,527.0
2010Q3,Waterford Garda Division,Weapons and explosives offences,25.0
2010Q4,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",140.0
2010Q4,Waterford Garda Division,Burglary and related offences,162.0
2010Q4,Waterford Garda Division,Controlled drug offences,178.0
2010Q4,Waterford Garda Division,Damage to property and to the environment  offences,305.0
2010Q4,Waterford Garda Division,Dangerous or negligent acts,350.0
2010Q4,Waterford Garda Division,"Fraud, deception and related offences",13.0
2010Q4,Waterford Garda Division,Homicide & related offences,0.0
2010Q4,Waterford Garda Division,Kidnapping and related offences,1.0
2010Q4,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",71.0
2010Q4,Waterford Garda Division,Offences not elsewhere classified,14.0
2010Q4,Waterford Garda Division,Public order and other social code offences,396.0
2010Q4,Waterford Garda Division,Road and traffic offences,706.0
2010Q4,Waterford Garda Division,"Robbery, extortion and hijacking offences",24.0
2010Q4,Waterford Garda Division,Sexual offences,15.0
2010Q4,Waterford Garda Division,Theft and related offences,447.0
2010Q4,Waterford Garda Division,Weapons and explosives offences,60.0
2011Q1,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",174.0
2011Q1,Waterford Garda Division,Burglary and related offences,150.0
2011Q1,Waterford Garda Division,Controlled drug offences,168.0
2011Q1,Waterford Garda Division,Damage to property and to the environment  offences,290.0
2011Q1,Waterford Garda Division,Dangerous or negligent acts,499.0
2011Q1,Waterford Garda Division,"Fraud, deception and related offences",28.0
2011Q1,Waterford Garda Division,Homicide & related offences,1.0
2011Q1,Waterford Garda Division,Kidnapping and related offences,2.0
2011Q1,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",88.0
2011Q1,Waterford Garda Division,Offences not elsewhere classified,12.0
2011Q1,Waterford Garda Division,Public order and other social code offences,376.0
2011Q1,Waterford Garda Division,Road and traffic offences,746.0
2011Q1,Waterford Garda Division,"Robbery, extortion and hijacking offences",18.0
2011Q1,Waterford Garda Division,Sexual offences,17.0
2011Q1,Waterford Garda Division,Theft and related offences,436.0
2011Q1,Waterford Garda Division,Weapons and explosives offences,22.0
2011Q2,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",149.0
2011Q2,Waterford Garda Division,Burglary and related offences,197.0
2011Q2,Waterford Garda Division,Controlled drug offences,170.0
2011Q2,Waterford Garda Division,Damage to property and to the environment  offences,277.0
2011Q2,Waterford Garda Division,Dangerous or negligent acts,449.0
2011Q2,Waterford Garda Division,"Fraud, deception and related offences",34.0
2011Q2,Waterford Garda Division,Homicide & related offences,0.0
2011Q2,Waterford Garda Division,Kidnapping and related offences,1.0
2011Q2,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",65.0
2011Q2,Waterford Garda Division,Offences not elsewhere classified,10.0
2011Q2,Waterford Garda Division,Public order and other social code offences,311.0
2011Q2,Waterford Garda Division,Road and traffic offences,690.0
2011Q2,Waterford Garda Division,"Robbery, extortion and hijacking offences",27.0
2011Q2,Waterford Garda Division,Sexual offences,10.0
2011Q2,Waterford Garda Division,Theft and related offences,517.0
2011Q2,Waterford Garda Division,Weapons and explosives offences,23.0
2011Q3,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",163.0
2011Q3,Waterford Garda Division,Burglary and related offences,180.0
2011Q3,Waterford Garda Division,Controlled drug offences,199.0
2011Q3,Waterford Garda Division,Damage to property and to the environment  offences,263.0
2011Q3,Waterford Garda Division,Dangerous or negligent acts,347.0
2011Q3,Waterford Garda Division,"Fraud, deception and related offences",24.0
2011Q3,Waterford Garda Division,Homicide & related offences,1.0
2011Q3,Waterford Garda Division,Kidnapping and related offences,0.0
2011Q3,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",75.0
2011Q3,Waterford Garda Division,Offences not elsewhere classified,21.0
2011Q3,Waterford Garda Division,Public order and other social code offences,444.0
2011Q3,Waterford Garda Division,Road and traffic offences,555.0
2011Q3,Waterford Garda Division,"Robbery, extortion and hijacking offences",26.0
2011Q3,Waterford Garda Division,Sexual offences,14.0
2011Q3,Waterford Garda Division,Theft and related offences,521.0
2011Q3,Waterford Garda Division,Weapons and explosives offences,22.0
2011Q4,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",129.0
2011Q4,Waterford Garda Division,Burglary and related offences,194.0
2011Q4,Waterford Garda Division,Controlled drug offences,182.0
2011Q4,Waterford Garda Division,Damage to property and to the environment  offences,259.0
2011Q4,Waterford Garda Division,Dangerous or negligent acts,269.0
2011Q4,Waterford Garda Division,"Fraud, deception and related offences",21.0
2011Q4,Waterford Garda Division,Homicide & related offences,1.0
2011Q4,Waterford Garda Division,Kidnapping and related offences,0.0
2011Q4,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",60.0
2011Q4,Waterford Garda Division,Offences not elsewhere classified,17.0
2011Q4,Waterford Garda Division,Public order and other social code offences,379.0
2011Q4,Waterford Garda Division,Road and traffic offences,407.0
2011Q4,Waterford Garda Division,"Robbery, extortion and hijacking offences",20.0
2011Q4,Waterford Garda Division,Sexual offences,9.0
2011Q4,Waterford Garda Division,Theft and related offences,476.0
2011Q4,Waterford Garda Division,Weapons and explosives offences,27.0
2012Q1,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",140.0
2012Q1,Waterford Garda Division,Burglary and related offences,152.0
2012Q1,Waterford Garda Division,Controlled drug offences,160.0
2012Q1,Waterford Garda Division,Damage to property and to the environment  offences,245.0
2012Q1,Waterford Garda Division,Dangerous or negligent acts,301.0
2012Q1,Waterford Garda Division,"Fraud, deception and related offences",24.0
2012Q1,Waterford Garda Division,Homicide & related offences,1.0
2012Q1,Waterford Garda Division,Kidnapping and related offences,0.0
2012Q1,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",79.0
2012Q1,Waterford Garda Division,Offences not elsewhere classified,21.0
2012Q1,Waterford Garda Division,Public order and other social code offences,325.0
2012Q1,Waterford Garda Division,Road and traffic offences,732.0
2012Q1,Waterford Garda Division,"Robbery, extortion and hijacking offences",18.0
2012Q1,Waterford Garda Division,Sexual offences,15.0
2012Q1,Waterford Garda Division,Theft and related offences,477.0
2012Q1,Waterford Garda Division,Weapons and explosives offences,27.0
2012Q2,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2012Q2,Waterford Garda Division,Burglary and related offences,159.0
2012Q2,Waterford Garda Division,Controlled drug offences,149.0
2012Q2,Waterford Garda Division,Damage to property and to the environment  offences,195.0
2012Q2,Waterford Garda Division,Dangerous or negligent acts,272.0
2012Q2,Waterford Garda Division,"Fraud, deception and related offences",39.0
2012Q2,Waterford Garda Division,Homicide & related offences,2.0
2012Q2,Waterford Garda Division,Kidnapping and related offences,0.0
2012Q2,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2012Q2,Waterford Garda Division,Offences not elsewhere classified,13.0
2012Q2,Waterford Garda Division,Public order and other social code offences,299.0
2012Q2,Waterford Garda Division,Road and traffic offences,633.0
2012Q2,Waterford Garda Division,"Robbery, extortion and hijacking offences",13.0
2012Q2,Waterford Garda Division,Sexual offences,11.0
2012Q2,Waterford Garda Division,Theft and related offences,505.0
2012Q2,Waterford Garda Division,Weapons and explosives offences,41.0
2012Q3,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",168.0
2012Q3,Waterford Garda Division,Burglary and related offences,244.0
2012Q3,Waterford Garda Division,Controlled drug offences,115.0
2012Q3,Waterford Garda Division,Damage to property and to the environment  offences,272.0
2012Q3,Waterford Garda Division,Dangerous or negligent acts,230.0
2012Q3,Waterford Garda Division,"Fraud, deception and related offences",25.0
2012Q3,Waterford Garda Division,Homicide & related offences,0.0
2012Q3,Waterford Garda Division,Kidnapping and related offences,1.0
2012Q3,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",62.0
2012Q3,Waterford Garda Division,Offences not elsewhere classified,14.0
2012Q3,Waterford Garda Division,Public order and other social code offences,360.0
2012Q3,Waterford Garda Division,Road and traffic offences,488.0
2012Q3,Waterford Garda Division,"Robbery, extortion and hijacking offences",7.0
2012Q3,Waterford Garda Division,Sexual offences,14.0
2012Q3,Waterford Garda Division,Theft and related offences,456.0
2012Q3,Waterford Garda Division,Weapons and explosives offences,27.0
2012Q4,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",160.0
2012Q4,Waterford Garda Division,Burglary and related offences,209.0
2012Q4,Waterford Garda Division,Controlled drug offences,136.0
2012Q4,Waterford Garda Division,Damage to property and to the environment  offences,323.0
2012Q4,Waterford Garda Division,Dangerous or negligent acts,220.0
2012Q4,Waterford Garda Division,"Fraud, deception and related offences",29.0
2012Q4,Waterford Garda Division,Homicide & related offences,0.0
2012Q4,Waterford Garda Division,Kidnapping and related offences,1.0
2012Q4,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",64.0
2012Q4,Waterford Garda Division,Offences not elsewhere classified,13.0
2012Q4,Waterford Garda Division,Public order and other social code offences,287.0
2012Q4,Waterford Garda Division,Road and traffic offences,421.0
2012Q4,Waterford Garda Division,"Robbery, extortion and hijacking offences",45.0
2012Q4,Waterford Garda Division,Sexual offences,15.0
2012Q4,Waterford Garda Division,Theft and related offences,664.0
2012Q4,Waterford Garda Division,Weapons and explosives offences,35.0
2013Q1,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",118.0
2013Q1,Waterford Garda Division,Burglary and related offences,226.0
2013Q1,Waterford Garda Division,Controlled drug offences,89.0
2013Q1,Waterford Garda Division,Damage to property and to the environment  offences,238.0
2013Q1,Waterford Garda Division,Dangerous or negligent acts,209.0
2013Q1,Waterford Garda Division,"Fraud, deception and related offences",24.0
2013Q1,Waterford Garda Division,Homicide & related offences,0.0
2013Q1,Waterford Garda Division,Kidnapping and related offences,2.0
2013Q1,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2013Q1,Waterford Garda Division,Offences not elsewhere classified,23.0
2013Q1,Waterford Garda Division,Public order and other social code offences,272.0
2013Q1,Waterford Garda Division,Road and traffic offences,462.0
2013Q1,Waterford Garda Division,"Robbery, extortion and hijacking offences",11.0
2013Q1,Waterford Garda Division,Sexual offences,22.0
2013Q1,Waterford Garda Division,Theft and related offences,406.0
2013Q1,Waterford Garda Division,Weapons and explosives offences,18.0
2013Q2,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",137.0
2013Q2,Waterford Garda Division,Burglary and related offences,204.0
2013Q2,Waterford Garda Division,Controlled drug offences,122.0
2013Q2,Waterford Garda Division,Damage to property and to the environment  offences,276.0
2013Q2,Waterford Garda Division,Dangerous or negligent acts,290.0
2013Q2,Waterford Garda Division,"Fraud, deception and related offences",21.0
2013Q2,Waterford Garda Division,Homicide & related offences,1.0
2013Q2,Waterford Garda Division,Kidnapping and related offences,1.0
2013Q2,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2013Q2,Waterford Garda Division,Offences not elsewhere classified,20.0
2013Q2,Waterford Garda Division,Public order and other social code offences,300.0
2013Q2,Waterford Garda Division,Road and traffic offences,512.0
2013Q2,Waterford Garda Division,"Robbery, extortion and hijacking offences",13.0
2013Q2,Waterford Garda Division,Sexual offences,25.0
2013Q2,Waterford Garda Division,Theft and related offences,437.0
2013Q2,Waterford Garda Division,Weapons and explosives offences,24.0
2013Q3,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",138.0
2013Q3,Waterford Garda Division,Burglary and related offences,165.0
2013Q3,Waterford Garda Division,Controlled drug offences,112.0
2013Q3,Waterford Garda Division,Damage to property and to the environment  offences,221.0
2013Q3,Waterford Garda Division,Dangerous or negligent acts,334.0
2013Q3,Waterford Garda Division,"Fraud, deception and related offences",40.0
2013Q3,Waterford Garda Division,Homicide & related offences,0.0
2013Q3,Waterford Garda Division,Kidnapping and related offences,3.0
2013Q3,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",27.0
2013Q3,Waterford Garda Division,Offences not elsewhere classified,14.0
2013Q3,Waterford Garda Division,Public order and other social code offences,338.0
2013Q3,Waterford Garda Division,Road and traffic offences,573.0
2013Q3,Waterford Garda Division,"Robbery, extortion and hijacking offences",16.0
2013Q3,Waterford Garda Division,Sexual offences,10.0
2013Q3,Waterford Garda Division,Theft and related offences,580.0
2013Q3,Waterford Garda Division,Weapons and explosives offences,21.0
2013Q4,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",117.0
2013Q4,Waterford Garda Division,Burglary and related offences,223.0
2013Q4,Waterford Garda Division,Controlled drug offences,108.0
2013Q4,Waterford Garda Division,Damage to property and to the environment  offences,209.0
2013Q4,Waterford Garda Division,Dangerous or negligent acts,464.0
2013Q4,Waterford Garda Division,"Fraud, deception and related offences",18.0
2013Q4,Waterford Garda Division,Homicide & related offences,0.0
2013Q4,Waterford Garda Division,Kidnapping and related offences,0.0
2013Q4,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2013Q4,Waterford Garda Division,Offences not elsewhere classified,13.0
2013Q4,Waterford Garda Division,Public order and other social code offences,308.0
2013Q4,Waterford Garda Division,Road and traffic offences,621.0
2013Q4,Waterford Garda Division,"Robbery, extortion and hijacking offences",27.0
2013Q4,Waterford Garda Division,Sexual offences,13.0
2013Q4,Waterford Garda Division,Theft and related offences,516.0
2013Q4,Waterford Garda Division,Weapons and explosives offences,21.0
2014Q1,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",111.0
2014Q1,Waterford Garda Division,Burglary and related offences,248.0
2014Q1,Waterford Garda Division,Controlled drug offences,94.0
2014Q1,Waterford Garda Division,Damage to property and to the environment  offences,190.0
2014Q1,Waterford Garda Division,Dangerous or negligent acts,266.0
2014Q1,Waterford Garda Division,"Fraud, deception and related offences",25.0
2014Q1,Waterford Garda Division,Homicide & related offences,2.0
2014Q1,Waterford Garda Division,Kidnapping and related offences,2.0
2014Q1,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",42.0
2014Q1,Waterford Garda Division,Offences not elsewhere classified,19.0
2014Q1,Waterford Garda Division,Public order and other social code offences,237.0
2014Q1,Waterford Garda Division,Road and traffic offences,642.0
2014Q1,Waterford Garda Division,"Robbery, extortion and hijacking offences",11.0
2014Q1,Waterford Garda Division,Sexual offences,17.0
2014Q1,Waterford Garda Division,Theft and related offences,391.0
2014Q1,Waterford Garda Division,Weapons and explosives offences,17.0
2014Q2,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2014Q2,Waterford Garda Division,Burglary and related offences,160.0
2014Q2,Waterford Garda Division,Controlled drug offences,96.0
2014Q2,Waterford Garda Division,Damage to property and to the environment  offences,175.0
2014Q2,Waterford Garda Division,Dangerous or negligent acts,316.0
2014Q2,Waterford Garda Division,"Fraud, deception and related offences",21.0
2014Q2,Waterford Garda Division,Homicide & related offences,1.0
2014Q2,Waterford Garda Division,Kidnapping and related offences,0.0
2014Q2,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2014Q2,Waterford Garda Division,Offences not elsewhere classified,18.0
2014Q2,Waterford Garda Division,Public order and other social code offences,222.0
2014Q2,Waterford Garda Division,Road and traffic offences,631.0
2014Q2,Waterford Garda Division,"Robbery, extortion and hijacking offences",8.0
2014Q2,Waterford Garda Division,Sexual offences,21.0
2014Q2,Waterford Garda Division,Theft and related offences,477.0
2014Q2,Waterford Garda Division,Weapons and explosives offences,12.0
2014Q3,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2014Q3,Waterford Garda Division,Burglary and related offences,177.0
2014Q3,Waterford Garda Division,Controlled drug offences,134.0
2014Q3,Waterford Garda Division,Damage to property and to the environment  offences,181.0
2014Q3,Waterford Garda Division,Dangerous or negligent acts,347.0
2014Q3,Waterford Garda Division,"Fraud, deception and related offences",29.0
2014Q3,Waterford Garda Division,Homicide & related offences,2.0
2014Q3,Waterford Garda Division,Kidnapping and related offences,1.0
2014Q3,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",24.0
2014Q3,Waterford Garda Division,Offences not elsewhere classified,23.0
2014Q3,Waterford Garda Division,Public order and other social code offences,261.0
2014Q3,Waterford Garda Division,Road and traffic offences,610.0
2014Q3,Waterford Garda Division,"Robbery, extortion and hijacking offences",9.0
2014Q3,Waterford Garda Division,Sexual offences,19.0
2014Q3,Waterford Garda Division,Theft and related offences,520.0
2014Q3,Waterford Garda Division,Weapons and explosives offences,18.0
2014Q4,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",140.0
2014Q4,Waterford Garda Division,Burglary and related offences,252.0
2014Q4,Waterford Garda Division,Controlled drug offences,112.0
2014Q4,Waterford Garda Division,Damage to property and to the environment  offences,219.0
2014Q4,Waterford Garda Division,Dangerous or negligent acts,356.0
2014Q4,Waterford Garda Division,"Fraud, deception and related offences",18.0
2014Q4,Waterford Garda Division,Homicide & related offences,1.0
2014Q4,Waterford Garda Division,Kidnapping and related offences,0.0
2014Q4,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2014Q4,Waterford Garda Division,Offences not elsewhere classified,15.0
2014Q4,Waterford Garda Division,Public order and other social code offences,268.0
2014Q4,Waterford Garda Division,Road and traffic offences,503.0
2014Q4,Waterford Garda Division,"Robbery, extortion and hijacking offences",9.0
2014Q4,Waterford Garda Division,Sexual offences,14.0
2014Q4,Waterford Garda Division,Theft and related offences,483.0
2014Q4,Waterford Garda Division,Weapons and explosives offences,19.0
2015Q1,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",133.0
2015Q1,Waterford Garda Division,Burglary and related offences,225.0
2015Q1,Waterford Garda Division,Controlled drug offences,79.0
2015Q1,Waterford Garda Division,Damage to property and to the environment  offences,204.0
2015Q1,Waterford Garda Division,Dangerous or negligent acts,246.0
2015Q1,Waterford Garda Division,"Fraud, deception and related offences",23.0
2015Q1,Waterford Garda Division,Homicide & related offences,0.0
2015Q1,Waterford Garda Division,Kidnapping and related offences,0.0
2015Q1,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2015Q1,Waterford Garda Division,Offences not elsewhere classified,21.0
2015Q1,Waterford Garda Division,Public order and other social code offences,215.0
2015Q1,Waterford Garda Division,Road and traffic offences,447.0
2015Q1,Waterford Garda Division,"Robbery, extortion and hijacking offences",7.0
2015Q1,Waterford Garda Division,Sexual offences,18.0
2015Q1,Waterford Garda Division,Theft and related offences,450.0
2015Q1,Waterford Garda Division,Weapons and explosives offences,11.0
2015Q2,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",137.0
2015Q2,Waterford Garda Division,Burglary and related offences,195.0
2015Q2,Waterford Garda Division,Controlled drug offences,124.0
2015Q2,Waterford Garda Division,Damage to property and to the environment  offences,209.0
2015Q2,Waterford Garda Division,Dangerous or negligent acts,486.0
2015Q2,Waterford Garda Division,"Fraud, deception and related offences",21.0
2015Q2,Waterford Garda Division,Homicide & related offences,0.0
2015Q2,Waterford Garda Division,Kidnapping and related offences,2.0
2015Q2,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2015Q2,Waterford Garda Division,Offences not elsewhere classified,18.0
2015Q2,Waterford Garda Division,Public order and other social code offences,257.0
2015Q2,Waterford Garda Division,Road and traffic offences,564.0
2015Q2,Waterford Garda Division,"Robbery, extortion and hijacking offences",9.0
2015Q2,Waterford Garda Division,Sexual offences,14.0
2015Q2,Waterford Garda Division,Theft and related offences,502.0
2015Q2,Waterford Garda Division,Weapons and explosives offences,19.0
2015Q3,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",173.0
2015Q3,Waterford Garda Division,Burglary and related offences,204.0
2015Q3,Waterford Garda Division,Controlled drug offences,74.0
2015Q3,Waterford Garda Division,Damage to property and to the environment  offences,237.0
2015Q3,Waterford Garda Division,Dangerous or negligent acts,380.0
2015Q3,Waterford Garda Division,"Fraud, deception and related offences",44.0
2015Q3,Waterford Garda Division,Homicide & related offences,0.0
2015Q3,Waterford Garda Division,Kidnapping and related offences,2.0
2015Q3,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2015Q3,Waterford Garda Division,Offences not elsewhere classified,19.0
2015Q3,Waterford Garda Division,Public order and other social code offences,259.0
2015Q3,Waterford Garda Division,Road and traffic offences,404.0
2015Q3,Waterford Garda Division,"Robbery, extortion and hijacking offences",8.0
2015Q3,Waterford Garda Division,Sexual offences,12.0
2015Q3,Waterford Garda Division,Theft and related offences,446.0
2015Q3,Waterford Garda Division,Weapons and explosives offences,8.0
2015Q4,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",146.0
2015Q4,Waterford Garda Division,Burglary and related offences,197.0
2015Q4,Waterford Garda Division,Controlled drug offences,91.0
2015Q4,Waterford Garda Division,Damage to property and to the environment  offences,207.0
2015Q4,Waterford Garda Division,Dangerous or negligent acts,345.0
2015Q4,Waterford Garda Division,"Fraud, deception and related offences",35.0
2015Q4,Waterford Garda Division,Homicide & related offences,0.0
2015Q4,Waterford Garda Division,Kidnapping and related offences,2.0
2015Q4,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2015Q4,Waterford Garda Division,Offences not elsewhere classified,14.0
2015Q4,Waterford Garda Division,Public order and other social code offences,239.0
2015Q4,Waterford Garda Division,Road and traffic offences,356.0
2015Q4,Waterford Garda Division,"Robbery, extortion and hijacking offences",9.0
2015Q4,Waterford Garda Division,Sexual offences,18.0
2015Q4,Waterford Garda Division,Theft and related offences,455.0
2015Q4,Waterford Garda Division,Weapons and explosives offences,21.0
2016Q1,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",117.0
2016Q1,Waterford Garda Division,Burglary and related offences,136.0
2016Q1,Waterford Garda Division,Controlled drug offences,84.0
2016Q1,Waterford Garda Division,Damage to property and to the environment  offences,153.0
2016Q1,Waterford Garda Division,Dangerous or negligent acts,280.0
2016Q1,Waterford Garda Division,"Fraud, deception and related offences",18.0
2016Q1,Waterford Garda Division,Homicide & related offences,0.0
2016Q1,Waterford Garda Division,Kidnapping and related offences,1.0
2016Q1,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",48.0
2016Q1,Waterford Garda Division,Offences not elsewhere classified,19.0
2016Q1,Waterford Garda Division,Public order and other social code offences,187.0
2016Q1,Waterford Garda Division,Road and traffic offences,420.0
2016Q1,Waterford Garda Division,"Robbery, extortion and hijacking offences",13.0
2016Q1,Waterford Garda Division,Sexual offences,22.0
2016Q1,Waterford Garda Division,Theft and related offences,352.0
2016Q1,Waterford Garda Division,Weapons and explosives offences,22.0
2016Q2,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",109.0
2016Q2,Waterford Garda Division,Burglary and related offences,97.0
2016Q2,Waterford Garda Division,Controlled drug offences,81.0
2016Q2,Waterford Garda Division,Damage to property and to the environment  offences,166.0
2016Q2,Waterford Garda Division,Dangerous or negligent acts,306.0
2016Q2,Waterford Garda Division,"Fraud, deception and related offences",16.0
2016Q2,Waterford Garda Division,Homicide & related offences,0.0
2016Q2,Waterford Garda Division,Kidnapping and related offences,2.0
2016Q2,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2016Q2,Waterford Garda Division,Offences not elsewhere classified,18.0
2016Q2,Waterford Garda Division,Public order and other social code offences,203.0
2016Q2,Waterford Garda Division,Road and traffic offences,428.0
2016Q2,Waterford Garda Division,"Robbery, extortion and hijacking offences",6.0
2016Q2,Waterford Garda Division,Sexual offences,17.0
2016Q2,Waterford Garda Division,Theft and related offences,425.0
2016Q2,Waterford Garda Division,Weapons and explosives offences,17.0
