Year,Garda Division,Type of Offence,VALUE
2004,Waterford Garda Division,"Abandoning a child, child neglect and cruelty (0422)",10.0
2004,Waterford Garda Division,Abduction of person under 16 years of age (0512),0.0
2004,Waterford Garda Division,Aggravated burglary (0711),2.0
2004,Waterford Garda Division,Arson (1211),25.0
2004,Waterford Garda Division,"Assault causing harm, poisoning (034)",135.0
2004,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",383.0
2004,Waterford Garda Division,Blackmail or extortion (0621),0.0
2004,Waterford Garda Division,Burglary (not aggravated) (0712),717.0
2004,Waterford Garda Division,Burglary and related offences (07),723.0
2004,Waterford Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2004,Waterford Garda Division,Controlled drug offences (10),675.0
2004,Waterford Garda Division,Criminal damage (not arson) (1212),747.0
2004,Waterford Garda Division,Cultivation or manufacture of drugs (1012),1.0
2004,Waterford Garda Division,Damage to property and to the environment  offences (12),776.0
2004,Waterford Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2004,Waterford Garda Division,Dangerous driving leading to death (012),3.0
2004,Waterford Garda Division,Dangerous or negligent acts (04),608.0
2004,Waterford Garda Division,Dangerous/careless driving and motorway offences (0414),120.0
2004,Waterford Garda Division,Discharging a firearm (1121),3.0
2004,Waterford Garda Division,Disorderly conduct (131),1826.0
2004,Waterford Garda Division,"Driving licence-failure to have, produce, etc. (1411)",58.0
2004,Waterford Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",444.0
2004,Waterford Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),1.0
2004,Waterford Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),443.0
2004,Waterford Garda Division,Endangering traffic offences (0425),4.0
2004,Waterford Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2004,Waterford Garda Division,"Explosives, chemical weapons offences (111)",5.0
2004,Waterford Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2004,Waterford Garda Division,False imprisonment (0511),2.0
2004,Waterford Garda Division,Fireworks offences (114),0.0
2004,Waterford Garda Division,"Fraud, deception and related offences (09)",55.0
2004,Waterford Garda Division,Harassment and related offences (033),25.0
2004,Waterford Garda Division,Homicide & related offences (01),6.0
2004,Waterford Garda Division,Human trafficking offences (0513),0.0
2004,Waterford Garda Division,Importation of drugs (1011),0.0
2004,Waterford Garda Division,Infanticide (0113),0.0
2004,Waterford Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",272.0
2004,Waterford Garda Division,Kidnapping and related offences (05),2.0
2004,Waterford Garda Division,Light rail offences (Luas) (1443),0.0
2004,Waterford Garda Division,Liquor licensing offences (133),94.0
2004,Waterford Garda Division,Litter offences (1221),4.0
2004,Waterford Garda Division,Manslaughter (0112),1.0
2004,Waterford Garda Division,Murder (0111),2.0
2004,Waterford Garda Division,Murder-attempt (0311),0.0
2004,Waterford Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2004,Waterford Garda Division,Offences against government and its agents (151),4.0
2004,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime (15)",226.0
2004,Waterford Garda Division,Offences not elsewhere classified (16),15.0
2004,Waterford Garda Division,"Offences while in custody, breach of court orders (157)",217.0
2004,Waterford Garda Division,Offensive weapons offences (n.e.c.) (113),70.0
2004,Waterford Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2004,Waterford Garda Division,Other assault (035),223.0
2004,Waterford Garda Division,Other drug offences (103),14.0
2004,Waterford Garda Division,Other road offences (1433),445.0
2004,Waterford Garda Division,Other sexual offences (022),1.0
2004,Waterford Garda Division,"Other thefts, handling stolen property (084)",799.0
2004,Waterford Garda Division,Perverting the course of justice (153),5.0
2004,Waterford Garda Division,Possession of a firearm (1122),8.0
2004,Waterford Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",4.0
2004,Waterford Garda Division,Possession of drugs for personal use (1022),574.0
2004,Waterford Garda Division,Possession of drugs for sale or supply (1021),86.0
2004,Waterford Garda Division,Prostitution offences (134),0.0
2004,Waterford Garda Division,Public order and other social code offences (13),2006.0
2004,Waterford Garda Division,Public service vehicle offences (1442),3.0
2004,Waterford Garda Division,Rape and sexual assault (021),34.0
2004,Waterford Garda Division,"Regulated betting/money, collection/trading offences (135)",7.0
2004,Waterford Garda Division,Road and traffic offences (14),880.0
2004,Waterford Garda Division,Road transport - carriage of goods offences (1441),12.0
2004,Waterford Garda Division,Roadworthiness/regulatory offences (143),41.0
2004,Waterford Garda Division,Robbery from the person (0613),31.0
2004,Waterford Garda Division,Robbery of an establishment or institution (0611),5.0
2004,Waterford Garda Division,Robbery of cash or goods in transit (0612),0.0
2004,Waterford Garda Division,"Robbery, extortion and hijacking offences (06)",36.0
2004,Waterford Garda Division,Sexual offences (02),35.0
2004,Waterford Garda Division,Social code offences (n.e.c.) (136),7.0
2004,Waterford Garda Division,Speeding (0415),30.0
2004,Waterford Garda Division,Theft and related offences (08),1851.0
2004,Waterford Garda Division,Theft from person (0821),107.0
2004,Waterford Garda Division,Theft from shop (0822),704.0
2004,Waterford Garda Division,Theft/taking of vehicle and related offences (081),241.0
2004,Waterford Garda Division,Threat to kill or cause serious harm (0313),0.0
2004,Waterford Garda Division,Trespass offences (132),72.0
2004,Waterford Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2004,Waterford Garda Division,Vehicle tax/registration offences (142),47.0
2004,Waterford Garda Division,Weapons and explosives offences (11),86.0
2005,Waterford Garda Division,"Abandoning a child, child neglect and cruelty (0422)",6.0
2005,Waterford Garda Division,Abduction of person under 16 years of age (0512),0.0
2005,Waterford Garda Division,Aggravated burglary (0711),8.0
2005,Waterford Garda Division,Arson (1211),69.0
2005,Waterford Garda Division,"Assault causing harm, poisoning (034)",134.0
2005,Waterford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",448.0
2005,Waterford Garda Division,Blackmail or extortion (0621),1.0
2005,Waterford Garda Division,Burglary (not aggravated) (0712),832.0
2005,Waterford Garda Division,Burglary and related offences (07),840.0
2005,Waterford Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2005,Waterford Garda Division,Controlled drug offences (10),750.0
2005,Waterford Garda Division,Criminal damage (not arson) (1212),949.0
2005,Waterford Garda Division,Cultivation or manufacture of drugs (1012),4.0
2005,Waterford Garda Division,Damage to property and to the environment  offences (12),1024.0
2005,Waterford Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2005,Waterford Garda Division,Dangerous driving leading to death (012),2.0
2005,Waterford Garda Division,Dangerous or negligent acts (04),703.0
2005,Waterford Garda Division,Dangerous/careless driving and motorway offences (0414),175.0
2005,Waterford Garda Division,Discharging a firearm (1121),0.0
2005,Waterford Garda Division,Disorderly conduct (131),1924.0
2005,Waterford Garda Division,"Driving licence-failure to have, produce, etc. (1411)",102.0
2005,Waterford Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",441.0
2005,Waterford Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),0.0
2005,Waterford Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),441.0
2005,Waterford Garda Division,Endangering traffic offences (0425),3.0
2005,Waterford Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2005,Waterford Garda Division,"Explosives, chemical weapons offences (111)",1.0
2005,Waterford Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2005,Waterford Garda Division,False imprisonment (0511),0.0
