Quarter,Garda Division,Type of Offence,VALUE
2008Q2,Kilkenny-Carlow Garda Division,Weapons and explosives offences,23.0
2008Q3,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",165.0
2008Q3,Kilkenny-Carlow Garda Division,Burglary and related offences,196.0
2008Q3,Kilkenny-Carlow Garda Division,Controlled drug offences,158.0
2008Q3,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,271.0
2008Q3,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,404.0
2008Q3,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",26.0
2008Q3,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2008Q3,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2008Q3,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",23.0
2008Q3,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,21.0
2008Q3,Kilkenny-Carlow Garda Division,Public order and other social code offences,446.0
2008Q3,Kilkenny-Carlow Garda Division,Road and traffic offences,1135.0
2008Q3,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",11.0
2008Q3,Kilkenny-Carlow Garda Division,Sexual offences,9.0
2008Q3,Kilkenny-Carlow Garda Division,Theft and related offences,537.0
2008Q3,Kilkenny-Carlow Garda Division,Weapons and explosives offences,19.0
2008Q4,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",144.0
2008Q4,Kilkenny-Carlow Garda Division,Burglary and related offences,278.0
2008Q4,Kilkenny-Carlow Garda Division,Controlled drug offences,170.0
2008Q4,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,278.0
2008Q4,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,412.0
2008Q4,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",38.0
2008Q4,Kilkenny-Carlow Garda Division,Homicide & related offences,4.0
2008Q4,Kilkenny-Carlow Garda Division,Kidnapping and related offences,2.0
2008Q4,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2008Q4,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,10.0
2008Q4,Kilkenny-Carlow Garda Division,Public order and other social code offences,371.0
2008Q4,Kilkenny-Carlow Garda Division,Road and traffic offences,1249.0
2008Q4,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",16.0
2008Q4,Kilkenny-Carlow Garda Division,Sexual offences,13.0
2008Q4,Kilkenny-Carlow Garda Division,Theft and related offences,464.0
2008Q4,Kilkenny-Carlow Garda Division,Weapons and explosives offences,15.0
2009Q1,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",139.0
2009Q1,Kilkenny-Carlow Garda Division,Burglary and related offences,292.0
2009Q1,Kilkenny-Carlow Garda Division,Controlled drug offences,151.0
2009Q1,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,289.0
2009Q1,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,455.0
2009Q1,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",29.0
2009Q1,Kilkenny-Carlow Garda Division,Homicide & related offences,1.0
2009Q1,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2009Q1,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",30.0
2009Q1,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,21.0
2009Q1,Kilkenny-Carlow Garda Division,Public order and other social code offences,338.0
2009Q1,Kilkenny-Carlow Garda Division,Road and traffic offences,1349.0
2009Q1,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",20.0
2009Q1,Kilkenny-Carlow Garda Division,Sexual offences,9.0
2009Q1,Kilkenny-Carlow Garda Division,Theft and related offences,569.0
2009Q1,Kilkenny-Carlow Garda Division,Weapons and explosives offences,28.0
2009Q2,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",143.0
2009Q2,Kilkenny-Carlow Garda Division,Burglary and related offences,259.0
2009Q2,Kilkenny-Carlow Garda Division,Controlled drug offences,142.0
2009Q2,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,277.0
2009Q2,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,487.0
2009Q2,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",42.0
2009Q2,Kilkenny-Carlow Garda Division,Homicide & related offences,1.0
2009Q2,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2009Q2,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",25.0
2009Q2,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,25.0
2009Q2,Kilkenny-Carlow Garda Division,Public order and other social code offences,468.0
2009Q2,Kilkenny-Carlow Garda Division,Road and traffic offences,1259.0
2009Q2,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",12.0
2009Q2,Kilkenny-Carlow Garda Division,Sexual offences,9.0
2009Q2,Kilkenny-Carlow Garda Division,Theft and related offences,580.0
2009Q2,Kilkenny-Carlow Garda Division,Weapons and explosives offences,13.0
2009Q3,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",215.0
2009Q3,Kilkenny-Carlow Garda Division,Burglary and related offences,292.0
2009Q3,Kilkenny-Carlow Garda Division,Controlled drug offences,136.0
2009Q3,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,320.0
2009Q3,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,507.0
2009Q3,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",29.0
2009Q3,Kilkenny-Carlow Garda Division,Homicide & related offences,2.0
2009Q3,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2009Q3,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2009Q3,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,20.0
2009Q3,Kilkenny-Carlow Garda Division,Public order and other social code offences,525.0
2009Q3,Kilkenny-Carlow Garda Division,Road and traffic offences,1282.0
2009Q3,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",20.0
2009Q3,Kilkenny-Carlow Garda Division,Sexual offences,12.0
2009Q3,Kilkenny-Carlow Garda Division,Theft and related offences,587.0
2009Q3,Kilkenny-Carlow Garda Division,Weapons and explosives offences,22.0
2009Q4,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",207.0
2009Q4,Kilkenny-Carlow Garda Division,Burglary and related offences,232.0
2009Q4,Kilkenny-Carlow Garda Division,Controlled drug offences,135.0
2009Q4,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,304.0
2009Q4,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,350.0
2009Q4,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",23.0
2009Q4,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2009Q4,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2009Q4,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",52.0
2009Q4,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,25.0
2009Q4,Kilkenny-Carlow Garda Division,Public order and other social code offences,469.0
2009Q4,Kilkenny-Carlow Garda Division,Road and traffic offences,943.0
2009Q4,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",7.0
2009Q4,Kilkenny-Carlow Garda Division,Sexual offences,15.0
2009Q4,Kilkenny-Carlow Garda Division,Theft and related offences,478.0
2009Q4,Kilkenny-Carlow Garda Division,Weapons and explosives offences,21.0
2010Q1,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",152.0
2010Q1,Kilkenny-Carlow Garda Division,Burglary and related offences,260.0
2010Q1,Kilkenny-Carlow Garda Division,Controlled drug offences,155.0
2010Q1,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,253.0
2010Q1,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,255.0
2010Q1,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",47.0
2010Q1,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2010Q1,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2010Q1,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2010Q1,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,27.0
2010Q1,Kilkenny-Carlow Garda Division,Public order and other social code offences,436.0
2010Q1,Kilkenny-Carlow Garda Division,Road and traffic offences,1281.0
2010Q1,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q1,Kilkenny-Carlow Garda Division,Sexual offences,24.0
2010Q1,Kilkenny-Carlow Garda Division,Theft and related offences,548.0
2010Q1,Kilkenny-Carlow Garda Division,Weapons and explosives offences,22.0
2010Q2,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",192.0
2010Q2,Kilkenny-Carlow Garda Division,Burglary and related offences,210.0
2010Q2,Kilkenny-Carlow Garda Division,Controlled drug offences,161.0
2010Q2,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,269.0
2010Q2,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,571.0
2010Q2,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",21.0
2010Q2,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2010Q2,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2010Q2,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2010Q2,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,25.0
2010Q2,Kilkenny-Carlow Garda Division,Public order and other social code offences,518.0
2010Q2,Kilkenny-Carlow Garda Division,Road and traffic offences,1422.0
2010Q2,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",12.0
2010Q2,Kilkenny-Carlow Garda Division,Sexual offences,19.0
2010Q2,Kilkenny-Carlow Garda Division,Theft and related offences,548.0
2010Q2,Kilkenny-Carlow Garda Division,Weapons and explosives offences,22.0
2010Q3,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",186.0
2010Q3,Kilkenny-Carlow Garda Division,Burglary and related offences,252.0
2010Q3,Kilkenny-Carlow Garda Division,Controlled drug offences,219.0
2010Q3,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,275.0
2010Q3,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,462.0
2010Q3,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",34.0
2010Q3,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2010Q3,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2010Q3,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2010Q3,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,13.0
2010Q3,Kilkenny-Carlow Garda Division,Public order and other social code offences,551.0
2010Q3,Kilkenny-Carlow Garda Division,Road and traffic offences,1098.0
2010Q3,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",12.0
2010Q3,Kilkenny-Carlow Garda Division,Sexual offences,25.0
2010Q3,Kilkenny-Carlow Garda Division,Theft and related offences,570.0
2010Q3,Kilkenny-Carlow Garda Division,Weapons and explosives offences,13.0
2010Q4,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",173.0
2010Q4,Kilkenny-Carlow Garda Division,Burglary and related offences,280.0
2010Q4,Kilkenny-Carlow Garda Division,Controlled drug offences,119.0
2010Q4,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,266.0
2010Q4,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,280.0
2010Q4,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",22.0
2010Q4,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2010Q4,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2010Q4,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",50.0
2010Q4,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,13.0
2010Q4,Kilkenny-Carlow Garda Division,Public order and other social code offences,522.0
2010Q4,Kilkenny-Carlow Garda Division,Road and traffic offences,771.0
2010Q4,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",17.0
2010Q4,Kilkenny-Carlow Garda Division,Sexual offences,17.0
2010Q4,Kilkenny-Carlow Garda Division,Theft and related offences,537.0
2010Q4,Kilkenny-Carlow Garda Division,Weapons and explosives offences,20.0
2011Q1,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",139.0
2011Q1,Kilkenny-Carlow Garda Division,Burglary and related offences,221.0
2011Q1,Kilkenny-Carlow Garda Division,Controlled drug offences,134.0
2011Q1,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,274.0
2011Q1,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,447.0
2011Q1,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",33.0
2011Q1,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2011Q1,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2011Q1,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2011Q1,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,24.0
2011Q1,Kilkenny-Carlow Garda Division,Public order and other social code offences,452.0
2011Q1,Kilkenny-Carlow Garda Division,Road and traffic offences,1110.0
2011Q1,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",20.0
2011Q1,Kilkenny-Carlow Garda Division,Sexual offences,27.0
2011Q1,Kilkenny-Carlow Garda Division,Theft and related offences,539.0
2011Q1,Kilkenny-Carlow Garda Division,Weapons and explosives offences,20.0
2011Q2,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",150.0
2011Q2,Kilkenny-Carlow Garda Division,Burglary and related offences,231.0
2011Q2,Kilkenny-Carlow Garda Division,Controlled drug offences,153.0
2011Q2,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,270.0
2011Q2,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,453.0
2011Q2,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",33.0
2011Q2,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2011Q2,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2011Q2,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",47.0
2011Q2,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,28.0
2011Q2,Kilkenny-Carlow Garda Division,Public order and other social code offences,515.0
2011Q2,Kilkenny-Carlow Garda Division,Road and traffic offences,940.0
2011Q2,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",6.0
2011Q2,Kilkenny-Carlow Garda Division,Sexual offences,19.0
2011Q2,Kilkenny-Carlow Garda Division,Theft and related offences,571.0
2011Q2,Kilkenny-Carlow Garda Division,Weapons and explosives offences,8.0
2011Q3,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",143.0
2011Q3,Kilkenny-Carlow Garda Division,Burglary and related offences,233.0
2011Q3,Kilkenny-Carlow Garda Division,Controlled drug offences,126.0
2011Q3,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,249.0
2011Q3,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,481.0
2011Q3,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",26.0
2011Q3,Kilkenny-Carlow Garda Division,Homicide & related offences,1.0
2011Q3,Kilkenny-Carlow Garda Division,Kidnapping and related offences,2.0
2011Q3,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2011Q3,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,19.0
2011Q3,Kilkenny-Carlow Garda Division,Public order and other social code offences,479.0
2011Q3,Kilkenny-Carlow Garda Division,Road and traffic offences,896.0
2011Q3,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",9.0
2011Q3,Kilkenny-Carlow Garda Division,Sexual offences,17.0
2011Q3,Kilkenny-Carlow Garda Division,Theft and related offences,493.0
2011Q3,Kilkenny-Carlow Garda Division,Weapons and explosives offences,23.0
2011Q4,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",136.0
2011Q4,Kilkenny-Carlow Garda Division,Burglary and related offences,349.0
2011Q4,Kilkenny-Carlow Garda Division,Controlled drug offences,117.0
2011Q4,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,193.0
2011Q4,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,383.0
2011Q4,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",20.0
2011Q4,Kilkenny-Carlow Garda Division,Homicide & related offences,1.0
2011Q4,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2011Q4,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2011Q4,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,9.0
2011Q4,Kilkenny-Carlow Garda Division,Public order and other social code offences,496.0
2011Q4,Kilkenny-Carlow Garda Division,Road and traffic offences,762.0
2011Q4,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",18.0
2011Q4,Kilkenny-Carlow Garda Division,Sexual offences,10.0
2011Q4,Kilkenny-Carlow Garda Division,Theft and related offences,435.0
2011Q4,Kilkenny-Carlow Garda Division,Weapons and explosives offences,28.0
2012Q1,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",103.0
2012Q1,Kilkenny-Carlow Garda Division,Burglary and related offences,339.0
2012Q1,Kilkenny-Carlow Garda Division,Controlled drug offences,107.0
2012Q1,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,198.0
2012Q1,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,366.0
2012Q1,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",29.0
2012Q1,Kilkenny-Carlow Garda Division,Homicide & related offences,1.0
2012Q1,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2012Q1,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2012Q1,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,33.0
2012Q1,Kilkenny-Carlow Garda Division,Public order and other social code offences,477.0
2012Q1,Kilkenny-Carlow Garda Division,Road and traffic offences,1057.0
2012Q1,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",17.0
2012Q1,Kilkenny-Carlow Garda Division,Sexual offences,11.0
2012Q1,Kilkenny-Carlow Garda Division,Theft and related offences,426.0
2012Q1,Kilkenny-Carlow Garda Division,Weapons and explosives offences,10.0
2012Q2,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",90.0
2012Q2,Kilkenny-Carlow Garda Division,Burglary and related offences,229.0
2012Q2,Kilkenny-Carlow Garda Division,Controlled drug offences,104.0
2012Q2,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,187.0
2012Q2,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,380.0
2012Q2,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",20.0
2012Q2,Kilkenny-Carlow Garda Division,Homicide & related offences,1.0
2012Q2,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2012Q2,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2012Q2,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,24.0
2012Q2,Kilkenny-Carlow Garda Division,Public order and other social code offences,424.0
2012Q2,Kilkenny-Carlow Garda Division,Road and traffic offences,940.0
2012Q2,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",9.0
2012Q2,Kilkenny-Carlow Garda Division,Sexual offences,14.0
2012Q2,Kilkenny-Carlow Garda Division,Theft and related offences,450.0
2012Q2,Kilkenny-Carlow Garda Division,Weapons and explosives offences,7.0
2012Q3,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",106.0
2012Q3,Kilkenny-Carlow Garda Division,Burglary and related offences,241.0
2012Q3,Kilkenny-Carlow Garda Division,Controlled drug offences,104.0
2012Q3,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,167.0
2012Q3,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,417.0
2012Q3,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",36.0
2012Q3,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2012Q3,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2012Q3,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",26.0
2012Q3,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,17.0
2012Q3,Kilkenny-Carlow Garda Division,Public order and other social code offences,491.0
2012Q3,Kilkenny-Carlow Garda Division,Road and traffic offences,675.0
2012Q3,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",13.0
2012Q3,Kilkenny-Carlow Garda Division,Sexual offences,10.0
2012Q3,Kilkenny-Carlow Garda Division,Theft and related offences,441.0
2012Q3,Kilkenny-Carlow Garda Division,Weapons and explosives offences,12.0
2012Q4,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2012Q4,Kilkenny-Carlow Garda Division,Burglary and related offences,251.0
2012Q4,Kilkenny-Carlow Garda Division,Controlled drug offences,138.0
2012Q4,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,190.0
2012Q4,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,497.0
2012Q4,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",35.0
2012Q4,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2012Q4,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2012Q4,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",25.0
2012Q4,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,21.0
2012Q4,Kilkenny-Carlow Garda Division,Public order and other social code offences,475.0
2012Q4,Kilkenny-Carlow Garda Division,Road and traffic offences,631.0
2012Q4,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",9.0
2012Q4,Kilkenny-Carlow Garda Division,Sexual offences,12.0
2012Q4,Kilkenny-Carlow Garda Division,Theft and related offences,480.0
2012Q4,Kilkenny-Carlow Garda Division,Weapons and explosives offences,19.0
2013Q1,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",103.0
2013Q1,Kilkenny-Carlow Garda Division,Burglary and related offences,322.0
2013Q1,Kilkenny-Carlow Garda Division,Controlled drug offences,83.0
2013Q1,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,188.0
2013Q1,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,378.0
2013Q1,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",28.0
2013Q1,Kilkenny-Carlow Garda Division,Homicide & related offences,2.0
2013Q1,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2013Q1,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2013Q1,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,19.0
2013Q1,Kilkenny-Carlow Garda Division,Public order and other social code offences,390.0
2013Q1,Kilkenny-Carlow Garda Division,Road and traffic offences,516.0
2013Q1,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",11.0
2013Q1,Kilkenny-Carlow Garda Division,Sexual offences,28.0
2013Q1,Kilkenny-Carlow Garda Division,Theft and related offences,526.0
2013Q1,Kilkenny-Carlow Garda Division,Weapons and explosives offences,17.0
2013Q2,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",102.0
2013Q2,Kilkenny-Carlow Garda Division,Burglary and related offences,275.0
2013Q2,Kilkenny-Carlow Garda Division,Controlled drug offences,130.0
2013Q2,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,146.0
2013Q2,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,287.0
2013Q2,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",23.0
2013Q2,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2013Q2,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2013Q2,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2013Q2,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,22.0
2013Q2,Kilkenny-Carlow Garda Division,Public order and other social code offences,385.0
2013Q2,Kilkenny-Carlow Garda Division,Road and traffic offences,686.0
2013Q2,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",6.0
2013Q2,Kilkenny-Carlow Garda Division,Sexual offences,19.0
2013Q2,Kilkenny-Carlow Garda Division,Theft and related offences,515.0
2013Q2,Kilkenny-Carlow Garda Division,Weapons and explosives offences,18.0
2013Q3,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",112.0
2013Q3,Kilkenny-Carlow Garda Division,Burglary and related offences,221.0
2013Q3,Kilkenny-Carlow Garda Division,Controlled drug offences,126.0
2013Q3,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,174.0
2013Q3,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,423.0
2013Q3,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",27.0
2013Q3,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2013Q3,Kilkenny-Carlow Garda Division,Kidnapping and related offences,1.0
2013Q3,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2013Q3,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,7.0
2013Q3,Kilkenny-Carlow Garda Division,Public order and other social code offences,422.0
2013Q3,Kilkenny-Carlow Garda Division,Road and traffic offences,772.0
2013Q3,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",7.0
2013Q3,Kilkenny-Carlow Garda Division,Sexual offences,10.0
2013Q3,Kilkenny-Carlow Garda Division,Theft and related offences,439.0
2013Q3,Kilkenny-Carlow Garda Division,Weapons and explosives offences,18.0
2013Q4,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",97.0
2013Q4,Kilkenny-Carlow Garda Division,Burglary and related offences,244.0
2013Q4,Kilkenny-Carlow Garda Division,Controlled drug offences,130.0
2013Q4,Kilkenny-Carlow Garda Division,Damage to property and to the environment  offences,163.0
2013Q4,Kilkenny-Carlow Garda Division,Dangerous or negligent acts,383.0
2013Q4,Kilkenny-Carlow Garda Division,"Fraud, deception and related offences",25.0
2013Q4,Kilkenny-Carlow Garda Division,Homicide & related offences,0.0
2013Q4,Kilkenny-Carlow Garda Division,Kidnapping and related offences,0.0
2013Q4,Kilkenny-Carlow Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2013Q4,Kilkenny-Carlow Garda Division,Offences not elsewhere classified,10.0
2013Q4,Kilkenny-Carlow Garda Division,Public order and other social code offences,389.0
2013Q4,Kilkenny-Carlow Garda Division,Road and traffic offences,576.0
2013Q4,Kilkenny-Carlow Garda Division,"Robbery, extortion and hijacking offences",6.0
2013Q4,Kilkenny-Carlow Garda Division,Sexual offences,20.0
2013Q4,Kilkenny-Carlow Garda Division,Theft and related offences,389.0
2013Q4,Kilkenny-Carlow Garda Division,Weapons and explosives offences,17.0
2014Q1,Kilkenny-Carlow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2014Q1,Kilkenny-Carlow Garda Division,Burglary and related offences,248.0
2014Q1,Kilkenny-Carlow Garda Division,Controlled drug offences,97.0
