Quarter,Garda Division,Type of Offence,VALUE
2008Q4,D.M.R. North Central Garda Division,Dangerous or negligent acts,204.0
2008Q4,D.M.R. North Central Garda Division,"Fraud, deception and related offences",100.0
2008Q4,D.M.R. North Central Garda Division,Homicide & related offences,2.0
2008Q4,D.M.R. North Central Garda Division,Kidnapping and related offences,2.0
2008Q4,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1134.0
2008Q4,D.M.R. North Central Garda Division,Offences not elsewhere classified,32.0
2008Q4,D.M.R. North Central Garda Division,Public order and other social code offences,847.0
2008Q4,D.M.R. North Central Garda Division,Road and traffic offences,3037.0
2008Q4,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",42.0
2008Q4,D.M.R. North Central Garda Division,Sexual offences,9.0
2008Q4,D.M.R. North Central Garda Division,Theft and related offences,1782.0
2008Q4,D.M.R. North Central Garda Division,Weapons and explosives offences,83.0
2009Q1,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",154.0
2009Q1,D.M.R. North Central Garda Division,Burglary and related offences,273.0
2009Q1,D.M.R. North Central Garda Division,Controlled drug offences,245.0
2009Q1,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,493.0
2009Q1,D.M.R. North Central Garda Division,Dangerous or negligent acts,226.0
2009Q1,D.M.R. North Central Garda Division,"Fraud, deception and related offences",68.0
2009Q1,D.M.R. North Central Garda Division,Homicide & related offences,2.0
2009Q1,D.M.R. North Central Garda Division,Kidnapping and related offences,0.0
2009Q1,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1189.0
2009Q1,D.M.R. North Central Garda Division,Offences not elsewhere classified,33.0
2009Q1,D.M.R. North Central Garda Division,Public order and other social code offences,806.0
2009Q1,D.M.R. North Central Garda Division,Road and traffic offences,2499.0
2009Q1,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",55.0
2009Q1,D.M.R. North Central Garda Division,Sexual offences,16.0
2009Q1,D.M.R. North Central Garda Division,Theft and related offences,1523.0
2009Q1,D.M.R. North Central Garda Division,Weapons and explosives offences,83.0
2009Q2,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",183.0
2009Q2,D.M.R. North Central Garda Division,Burglary and related offences,270.0
2009Q2,D.M.R. North Central Garda Division,Controlled drug offences,342.0
2009Q2,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,595.0
2009Q2,D.M.R. North Central Garda Division,Dangerous or negligent acts,191.0
2009Q2,D.M.R. North Central Garda Division,"Fraud, deception and related offences",96.0
2009Q2,D.M.R. North Central Garda Division,Homicide & related offences,4.0
2009Q2,D.M.R. North Central Garda Division,Kidnapping and related offences,3.0
2009Q2,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1158.0
2009Q2,D.M.R. North Central Garda Division,Offences not elsewhere classified,36.0
2009Q2,D.M.R. North Central Garda Division,Public order and other social code offences,757.0
2009Q2,D.M.R. North Central Garda Division,Road and traffic offences,2684.0
2009Q2,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",62.0
2009Q2,D.M.R. North Central Garda Division,Sexual offences,14.0
2009Q2,D.M.R. North Central Garda Division,Theft and related offences,1641.0
2009Q2,D.M.R. North Central Garda Division,Weapons and explosives offences,77.0
2009Q3,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",200.0
2009Q3,D.M.R. North Central Garda Division,Burglary and related offences,228.0
2009Q3,D.M.R. North Central Garda Division,Controlled drug offences,349.0
2009Q3,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,568.0
2009Q3,D.M.R. North Central Garda Division,Dangerous or negligent acts,207.0
2009Q3,D.M.R. North Central Garda Division,"Fraud, deception and related offences",82.0
2009Q3,D.M.R. North Central Garda Division,Homicide & related offences,0.0
2009Q3,D.M.R. North Central Garda Division,Kidnapping and related offences,2.0
2009Q3,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1064.0
2009Q3,D.M.R. North Central Garda Division,Offences not elsewhere classified,38.0
2009Q3,D.M.R. North Central Garda Division,Public order and other social code offences,702.0
2009Q3,D.M.R. North Central Garda Division,Road and traffic offences,2190.0
2009Q3,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",87.0
2009Q3,D.M.R. North Central Garda Division,Sexual offences,7.0
2009Q3,D.M.R. North Central Garda Division,Theft and related offences,1692.0
2009Q3,D.M.R. North Central Garda Division,Weapons and explosives offences,88.0
2009Q4,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",193.0
2009Q4,D.M.R. North Central Garda Division,Burglary and related offences,332.0
2009Q4,D.M.R. North Central Garda Division,Controlled drug offences,296.0
2009Q4,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,501.0
2009Q4,D.M.R. North Central Garda Division,Dangerous or negligent acts,166.0
2009Q4,D.M.R. North Central Garda Division,"Fraud, deception and related offences",122.0
2009Q4,D.M.R. North Central Garda Division,Homicide & related offences,0.0
2009Q4,D.M.R. North Central Garda Division,Kidnapping and related offences,1.0
2009Q4,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",896.0
2009Q4,D.M.R. North Central Garda Division,Offences not elsewhere classified,27.0
2009Q4,D.M.R. North Central Garda Division,Public order and other social code offences,727.0
2009Q4,D.M.R. North Central Garda Division,Road and traffic offences,2166.0
2009Q4,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",91.0
2009Q4,D.M.R. North Central Garda Division,Sexual offences,5.0
2009Q4,D.M.R. North Central Garda Division,Theft and related offences,1596.0
2009Q4,D.M.R. North Central Garda Division,Weapons and explosives offences,75.0
2010Q1,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",191.0
2010Q1,D.M.R. North Central Garda Division,Burglary and related offences,259.0
2010Q1,D.M.R. North Central Garda Division,Controlled drug offences,273.0
2010Q1,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,458.0
2010Q1,D.M.R. North Central Garda Division,Dangerous or negligent acts,175.0
2010Q1,D.M.R. North Central Garda Division,"Fraud, deception and related offences",75.0
2010Q1,D.M.R. North Central Garda Division,Homicide & related offences,2.0
2010Q1,D.M.R. North Central Garda Division,Kidnapping and related offences,0.0
2010Q1,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1162.0
2010Q1,D.M.R. North Central Garda Division,Offences not elsewhere classified,29.0
2010Q1,D.M.R. North Central Garda Division,Public order and other social code offences,666.0
2010Q1,D.M.R. North Central Garda Division,Road and traffic offences,1739.0
2010Q1,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",144.0
2010Q1,D.M.R. North Central Garda Division,Sexual offences,19.0
2010Q1,D.M.R. North Central Garda Division,Theft and related offences,1813.0
2010Q1,D.M.R. North Central Garda Division,Weapons and explosives offences,80.0
2010Q2,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",219.0
2010Q2,D.M.R. North Central Garda Division,Burglary and related offences,284.0
2010Q2,D.M.R. North Central Garda Division,Controlled drug offences,303.0
2010Q2,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,500.0
2010Q2,D.M.R. North Central Garda Division,Dangerous or negligent acts,146.0
2010Q2,D.M.R. North Central Garda Division,"Fraud, deception and related offences",100.0
2010Q2,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2010Q2,D.M.R. North Central Garda Division,Kidnapping and related offences,3.0
2010Q2,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1098.0
2010Q2,D.M.R. North Central Garda Division,Offences not elsewhere classified,34.0
2010Q2,D.M.R. North Central Garda Division,Public order and other social code offences,802.0
2010Q2,D.M.R. North Central Garda Division,Road and traffic offences,1671.0
2010Q2,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",124.0
2010Q2,D.M.R. North Central Garda Division,Sexual offences,15.0
2010Q2,D.M.R. North Central Garda Division,Theft and related offences,1985.0
2010Q2,D.M.R. North Central Garda Division,Weapons and explosives offences,110.0
2010Q3,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",203.0
2010Q3,D.M.R. North Central Garda Division,Burglary and related offences,247.0
2010Q3,D.M.R. North Central Garda Division,Controlled drug offences,289.0
2010Q3,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,430.0
2010Q3,D.M.R. North Central Garda Division,Dangerous or negligent acts,235.0
2010Q3,D.M.R. North Central Garda Division,"Fraud, deception and related offences",107.0
2010Q3,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2010Q3,D.M.R. North Central Garda Division,Kidnapping and related offences,0.0
2010Q3,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",968.0
2010Q3,D.M.R. North Central Garda Division,Offences not elsewhere classified,36.0
2010Q3,D.M.R. North Central Garda Division,Public order and other social code offences,709.0
2010Q3,D.M.R. North Central Garda Division,Road and traffic offences,1634.0
2010Q3,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",94.0
2010Q3,D.M.R. North Central Garda Division,Sexual offences,17.0
2010Q3,D.M.R. North Central Garda Division,Theft and related offences,1748.0
2010Q3,D.M.R. North Central Garda Division,Weapons and explosives offences,92.0
2010Q4,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",192.0
2010Q4,D.M.R. North Central Garda Division,Burglary and related offences,266.0
2010Q4,D.M.R. North Central Garda Division,Controlled drug offences,234.0
2010Q4,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,462.0
2010Q4,D.M.R. North Central Garda Division,Dangerous or negligent acts,216.0
2010Q4,D.M.R. North Central Garda Division,"Fraud, deception and related offences",93.0
2010Q4,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2010Q4,D.M.R. North Central Garda Division,Kidnapping and related offences,2.0
2010Q4,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1016.0
2010Q4,D.M.R. North Central Garda Division,Offences not elsewhere classified,19.0
2010Q4,D.M.R. North Central Garda Division,Public order and other social code offences,700.0
2010Q4,D.M.R. North Central Garda Division,Road and traffic offences,1597.0
2010Q4,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",134.0
2010Q4,D.M.R. North Central Garda Division,Sexual offences,20.0
2010Q4,D.M.R. North Central Garda Division,Theft and related offences,1856.0
2010Q4,D.M.R. North Central Garda Division,Weapons and explosives offences,101.0
2011Q1,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",225.0
2011Q1,D.M.R. North Central Garda Division,Burglary and related offences,256.0
2011Q1,D.M.R. North Central Garda Division,Controlled drug offences,241.0
2011Q1,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,486.0
2011Q1,D.M.R. North Central Garda Division,Dangerous or negligent acts,232.0
2011Q1,D.M.R. North Central Garda Division,"Fraud, deception and related offences",117.0
2011Q1,D.M.R. North Central Garda Division,Homicide & related offences,0.0
2011Q1,D.M.R. North Central Garda Division,Kidnapping and related offences,2.0
2011Q1,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1022.0
2011Q1,D.M.R. North Central Garda Division,Offences not elsewhere classified,17.0
2011Q1,D.M.R. North Central Garda Division,Public order and other social code offences,835.0
2011Q1,D.M.R. North Central Garda Division,Road and traffic offences,1655.0
2011Q1,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",107.0
2011Q1,D.M.R. North Central Garda Division,Sexual offences,16.0
2011Q1,D.M.R. North Central Garda Division,Theft and related offences,1803.0
2011Q1,D.M.R. North Central Garda Division,Weapons and explosives offences,92.0
2011Q2,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",210.0
2011Q2,D.M.R. North Central Garda Division,Burglary and related offences,267.0
2011Q2,D.M.R. North Central Garda Division,Controlled drug offences,250.0
2011Q2,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,464.0
2011Q2,D.M.R. North Central Garda Division,Dangerous or negligent acts,358.0
2011Q2,D.M.R. North Central Garda Division,"Fraud, deception and related offences",100.0
2011Q2,D.M.R. North Central Garda Division,Homicide & related offences,0.0
2011Q2,D.M.R. North Central Garda Division,Kidnapping and related offences,0.0
2011Q2,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",887.0
2011Q2,D.M.R. North Central Garda Division,Offences not elsewhere classified,16.0
2011Q2,D.M.R. North Central Garda Division,Public order and other social code offences,721.0
2011Q2,D.M.R. North Central Garda Division,Road and traffic offences,1299.0
2011Q2,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",85.0
2011Q2,D.M.R. North Central Garda Division,Sexual offences,18.0
2011Q2,D.M.R. North Central Garda Division,Theft and related offences,1601.0
2011Q2,D.M.R. North Central Garda Division,Weapons and explosives offences,84.0
2011Q3,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",209.0
2011Q3,D.M.R. North Central Garda Division,Burglary and related offences,305.0
2011Q3,D.M.R. North Central Garda Division,Controlled drug offences,229.0
2011Q3,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,506.0
2011Q3,D.M.R. North Central Garda Division,Dangerous or negligent acts,291.0
2011Q3,D.M.R. North Central Garda Division,"Fraud, deception and related offences",104.0
2011Q3,D.M.R. North Central Garda Division,Homicide & related offences,0.0
2011Q3,D.M.R. North Central Garda Division,Kidnapping and related offences,1.0
2011Q3,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",941.0
2011Q3,D.M.R. North Central Garda Division,Offences not elsewhere classified,8.0
2011Q3,D.M.R. North Central Garda Division,Public order and other social code offences,641.0
2011Q3,D.M.R. North Central Garda Division,Road and traffic offences,1443.0
2011Q3,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",127.0
2011Q3,D.M.R. North Central Garda Division,Sexual offences,26.0
2011Q3,D.M.R. North Central Garda Division,Theft and related offences,1990.0
2011Q3,D.M.R. North Central Garda Division,Weapons and explosives offences,85.0
2011Q4,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",173.0
2011Q4,D.M.R. North Central Garda Division,Burglary and related offences,284.0
2011Q4,D.M.R. North Central Garda Division,Controlled drug offences,195.0
2011Q4,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,484.0
2011Q4,D.M.R. North Central Garda Division,Dangerous or negligent acts,593.0
2011Q4,D.M.R. North Central Garda Division,"Fraud, deception and related offences",94.0
2011Q4,D.M.R. North Central Garda Division,Homicide & related offences,2.0
2011Q4,D.M.R. North Central Garda Division,Kidnapping and related offences,1.0
2011Q4,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",901.0
2011Q4,D.M.R. North Central Garda Division,Offences not elsewhere classified,5.0
2011Q4,D.M.R. North Central Garda Division,Public order and other social code offences,676.0
2011Q4,D.M.R. North Central Garda Division,Road and traffic offences,1329.0
2011Q4,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",130.0
2011Q4,D.M.R. North Central Garda Division,Sexual offences,14.0
2011Q4,D.M.R. North Central Garda Division,Theft and related offences,1890.0
2011Q4,D.M.R. North Central Garda Division,Weapons and explosives offences,76.0
2012Q1,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",204.0
2012Q1,D.M.R. North Central Garda Division,Burglary and related offences,338.0
2012Q1,D.M.R. North Central Garda Division,Controlled drug offences,302.0
2012Q1,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,469.0
2012Q1,D.M.R. North Central Garda Division,Dangerous or negligent acts,436.0
2012Q1,D.M.R. North Central Garda Division,"Fraud, deception and related offences",104.0
2012Q1,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2012Q1,D.M.R. North Central Garda Division,Kidnapping and related offences,1.0
2012Q1,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",1153.0
2012Q1,D.M.R. North Central Garda Division,Offences not elsewhere classified,9.0
2012Q1,D.M.R. North Central Garda Division,Public order and other social code offences,605.0
2012Q1,D.M.R. North Central Garda Division,Road and traffic offences,1292.0
2012Q1,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",137.0
2012Q1,D.M.R. North Central Garda Division,Sexual offences,10.0
2012Q1,D.M.R. North Central Garda Division,Theft and related offences,1694.0
2012Q1,D.M.R. North Central Garda Division,Weapons and explosives offences,69.0
2012Q2,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",154.0
2012Q2,D.M.R. North Central Garda Division,Burglary and related offences,224.0
2012Q2,D.M.R. North Central Garda Division,Controlled drug offences,255.0
2012Q2,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,362.0
2012Q2,D.M.R. North Central Garda Division,Dangerous or negligent acts,679.0
2012Q2,D.M.R. North Central Garda Division,"Fraud, deception and related offences",112.0
2012Q2,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2012Q2,D.M.R. North Central Garda Division,Kidnapping and related offences,3.0
2012Q2,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",951.0
2012Q2,D.M.R. North Central Garda Division,Offences not elsewhere classified,15.0
2012Q2,D.M.R. North Central Garda Division,Public order and other social code offences,662.0
2012Q2,D.M.R. North Central Garda Division,Road and traffic offences,1112.0
2012Q2,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",78.0
2012Q2,D.M.R. North Central Garda Division,Sexual offences,18.0
2012Q2,D.M.R. North Central Garda Division,Theft and related offences,1678.0
2012Q2,D.M.R. North Central Garda Division,Weapons and explosives offences,75.0
2012Q3,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",166.0
2012Q3,D.M.R. North Central Garda Division,Burglary and related offences,227.0
2012Q3,D.M.R. North Central Garda Division,Controlled drug offences,229.0
2012Q3,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,401.0
2012Q3,D.M.R. North Central Garda Division,Dangerous or negligent acts,277.0
2012Q3,D.M.R. North Central Garda Division,"Fraud, deception and related offences",97.0
2012Q3,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2012Q3,D.M.R. North Central Garda Division,Kidnapping and related offences,3.0
2012Q3,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",794.0
2012Q3,D.M.R. North Central Garda Division,Offences not elsewhere classified,13.0
2012Q3,D.M.R. North Central Garda Division,Public order and other social code offences,659.0
2012Q3,D.M.R. North Central Garda Division,Road and traffic offences,1046.0
2012Q3,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",95.0
2012Q3,D.M.R. North Central Garda Division,Sexual offences,15.0
2012Q3,D.M.R. North Central Garda Division,Theft and related offences,1864.0
2012Q3,D.M.R. North Central Garda Division,Weapons and explosives offences,71.0
2012Q4,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",178.0
2012Q4,D.M.R. North Central Garda Division,Burglary and related offences,221.0
2012Q4,D.M.R. North Central Garda Division,Controlled drug offences,316.0
2012Q4,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,407.0
2012Q4,D.M.R. North Central Garda Division,Dangerous or negligent acts,320.0
2012Q4,D.M.R. North Central Garda Division,"Fraud, deception and related offences",113.0
2012Q4,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2012Q4,D.M.R. North Central Garda Division,Kidnapping and related offences,1.0
2012Q4,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",764.0
2012Q4,D.M.R. North Central Garda Division,Offences not elsewhere classified,8.0
2012Q4,D.M.R. North Central Garda Division,Public order and other social code offences,544.0
2012Q4,D.M.R. North Central Garda Division,Road and traffic offences,1121.0
2012Q4,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",88.0
2012Q4,D.M.R. North Central Garda Division,Sexual offences,14.0
2012Q4,D.M.R. North Central Garda Division,Theft and related offences,1695.0
2012Q4,D.M.R. North Central Garda Division,Weapons and explosives offences,65.0
2013Q1,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",175.0
2013Q1,D.M.R. North Central Garda Division,Burglary and related offences,221.0
2013Q1,D.M.R. North Central Garda Division,Controlled drug offences,208.0
2013Q1,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,406.0
2013Q1,D.M.R. North Central Garda Division,Dangerous or negligent acts,182.0
2013Q1,D.M.R. North Central Garda Division,"Fraud, deception and related offences",98.0
2013Q1,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2013Q1,D.M.R. North Central Garda Division,Kidnapping and related offences,4.0
2013Q1,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",768.0
2013Q1,D.M.R. North Central Garda Division,Offences not elsewhere classified,7.0
2013Q1,D.M.R. North Central Garda Division,Public order and other social code offences,495.0
2013Q1,D.M.R. North Central Garda Division,Road and traffic offences,746.0
2013Q1,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",108.0
2013Q1,D.M.R. North Central Garda Division,Sexual offences,12.0
2013Q1,D.M.R. North Central Garda Division,Theft and related offences,1655.0
2013Q1,D.M.R. North Central Garda Division,Weapons and explosives offences,52.0
2013Q2,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",163.0
2013Q2,D.M.R. North Central Garda Division,Burglary and related offences,224.0
2013Q2,D.M.R. North Central Garda Division,Controlled drug offences,262.0
2013Q2,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,339.0
2013Q2,D.M.R. North Central Garda Division,Dangerous or negligent acts,309.0
2013Q2,D.M.R. North Central Garda Division,"Fraud, deception and related offences",110.0
2013Q2,D.M.R. North Central Garda Division,Homicide & related offences,0.0
2013Q2,D.M.R. North Central Garda Division,Kidnapping and related offences,2.0
2013Q2,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",816.0
2013Q2,D.M.R. North Central Garda Division,Offences not elsewhere classified,15.0
2013Q2,D.M.R. North Central Garda Division,Public order and other social code offences,545.0
2013Q2,D.M.R. North Central Garda Division,Road and traffic offences,918.0
2013Q2,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",85.0
2013Q2,D.M.R. North Central Garda Division,Sexual offences,18.0
2013Q2,D.M.R. North Central Garda Division,Theft and related offences,1806.0
2013Q2,D.M.R. North Central Garda Division,Weapons and explosives offences,76.0
2013Q3,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",175.0
2013Q3,D.M.R. North Central Garda Division,Burglary and related offences,291.0
2013Q3,D.M.R. North Central Garda Division,Controlled drug offences,271.0
2013Q3,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,348.0
2013Q3,D.M.R. North Central Garda Division,Dangerous or negligent acts,198.0
2013Q3,D.M.R. North Central Garda Division,"Fraud, deception and related offences",80.0
2013Q3,D.M.R. North Central Garda Division,Homicide & related offences,2.0
2013Q3,D.M.R. North Central Garda Division,Kidnapping and related offences,2.0
2013Q3,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",784.0
2013Q3,D.M.R. North Central Garda Division,Offences not elsewhere classified,26.0
2013Q3,D.M.R. North Central Garda Division,Public order and other social code offences,544.0
2013Q3,D.M.R. North Central Garda Division,Road and traffic offences,859.0
2013Q3,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",74.0
2013Q3,D.M.R. North Central Garda Division,Sexual offences,28.0
2013Q3,D.M.R. North Central Garda Division,Theft and related offences,2039.0
2013Q3,D.M.R. North Central Garda Division,Weapons and explosives offences,60.0
2013Q4,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",206.0
2013Q4,D.M.R. North Central Garda Division,Burglary and related offences,259.0
2013Q4,D.M.R. North Central Garda Division,Controlled drug offences,247.0
2013Q4,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,421.0
2013Q4,D.M.R. North Central Garda Division,Dangerous or negligent acts,198.0
2013Q4,D.M.R. North Central Garda Division,"Fraud, deception and related offences",96.0
2013Q4,D.M.R. North Central Garda Division,Homicide & related offences,0.0
2013Q4,D.M.R. North Central Garda Division,Kidnapping and related offences,2.0
2013Q4,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",780.0
2013Q4,D.M.R. North Central Garda Division,Offences not elsewhere classified,9.0
2013Q4,D.M.R. North Central Garda Division,Public order and other social code offences,463.0
2013Q4,D.M.R. North Central Garda Division,Road and traffic offences,1019.0
2013Q4,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",101.0
2013Q4,D.M.R. North Central Garda Division,Sexual offences,18.0
2013Q4,D.M.R. North Central Garda Division,Theft and related offences,2130.0
2013Q4,D.M.R. North Central Garda Division,Weapons and explosives offences,70.0
2014Q1,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",181.0
2014Q1,D.M.R. North Central Garda Division,Burglary and related offences,223.0
2014Q1,D.M.R. North Central Garda Division,Controlled drug offences,585.0
2014Q1,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,482.0
2014Q1,D.M.R. North Central Garda Division,Dangerous or negligent acts,90.0
2014Q1,D.M.R. North Central Garda Division,"Fraud, deception and related offences",120.0
2014Q1,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2014Q1,D.M.R. North Central Garda Division,Kidnapping and related offences,5.0
2014Q1,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",833.0
2014Q1,D.M.R. North Central Garda Division,Offences not elsewhere classified,13.0
2014Q1,D.M.R. North Central Garda Division,Public order and other social code offences,456.0
2014Q1,D.M.R. North Central Garda Division,Road and traffic offences,808.0
2014Q1,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",104.0
2014Q1,D.M.R. North Central Garda Division,Sexual offences,19.0
2014Q1,D.M.R. North Central Garda Division,Theft and related offences,1852.0
2014Q1,D.M.R. North Central Garda Division,Weapons and explosives offences,58.0
2014Q2,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",221.0
2014Q2,D.M.R. North Central Garda Division,Burglary and related offences,261.0
2014Q2,D.M.R. North Central Garda Division,Controlled drug offences,473.0
2014Q2,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,370.0
2014Q2,D.M.R. North Central Garda Division,Dangerous or negligent acts,246.0
2014Q2,D.M.R. North Central Garda Division,"Fraud, deception and related offences",69.0
2014Q2,D.M.R. North Central Garda Division,Homicide & related offences,1.0
2014Q2,D.M.R. North Central Garda Division,Kidnapping and related offences,0.0
2014Q2,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",834.0
2014Q2,D.M.R. North Central Garda Division,Offences not elsewhere classified,19.0
2014Q2,D.M.R. North Central Garda Division,Public order and other social code offences,366.0
2014Q2,D.M.R. North Central Garda Division,Road and traffic offences,744.0
2014Q2,D.M.R. North Central Garda Division,"Robbery, extortion and hijacking offences",70.0
2014Q2,D.M.R. North Central Garda Division,Sexual offences,21.0
2014Q2,D.M.R. North Central Garda Division,Theft and related offences,1942.0
2014Q2,D.M.R. North Central Garda Division,Weapons and explosives offences,60.0
2014Q3,D.M.R. North Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",189.0
2014Q3,D.M.R. North Central Garda Division,Burglary and related offences,309.0
2014Q3,D.M.R. North Central Garda Division,Controlled drug offences,432.0
2014Q3,D.M.R. North Central Garda Division,Damage to property and to the environment  offences,325.0
2014Q3,D.M.R. North Central Garda Division,Dangerous or negligent acts,140.0
2014Q3,D.M.R. North Central Garda Division,"Fraud, deception and related offences",91.0
2014Q3,D.M.R. North Central Garda Division,Homicide & related offences,2.0
2014Q3,D.M.R. North Central Garda Division,Kidnapping and related offences,0.0
2014Q3,D.M.R. North Central Garda Division,"Offences against government, justice procedures and organisation of crime",777.0
2014Q3,D.M.R. North Central Garda Division,Offences not elsewhere classified,18.0
