Quarter,Garda Division,Type of Offence,VALUE
2009Q3,Tipperary Garda Division,Burglary and related offences,217.0
2009Q3,Tipperary Garda Division,Controlled drug offences,176.0
2009Q3,Tipperary Garda Division,Damage to property and to the environment  offences,221.0
2009Q3,Tipperary Garda Division,Dangerous or negligent acts,705.0
2009Q3,Tipperary Garda Division,"Fraud, deception and related offences",46.0
2009Q3,Tipperary Garda Division,Homicide & related offences,0.0
2009Q3,Tipperary Garda Division,Kidnapping and related offences,1.0
2009Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2009Q3,Tipperary Garda Division,Offences not elsewhere classified,20.0
2009Q3,Tipperary Garda Division,Public order and other social code offences,502.0
2009Q3,Tipperary Garda Division,Road and traffic offences,1153.0
2009Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",10.0
2009Q3,Tipperary Garda Division,Sexual offences,10.0
2009Q3,Tipperary Garda Division,Theft and related offences,369.0
2009Q3,Tipperary Garda Division,Weapons and explosives offences,32.0
2009Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",152.0
2009Q4,Tipperary Garda Division,Burglary and related offences,141.0
2009Q4,Tipperary Garda Division,Controlled drug offences,133.0
2009Q4,Tipperary Garda Division,Damage to property and to the environment  offences,182.0
2009Q4,Tipperary Garda Division,Dangerous or negligent acts,541.0
2009Q4,Tipperary Garda Division,"Fraud, deception and related offences",28.0
2009Q4,Tipperary Garda Division,Homicide & related offences,1.0
2009Q4,Tipperary Garda Division,Kidnapping and related offences,1.0
2009Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",42.0
2009Q4,Tipperary Garda Division,Offences not elsewhere classified,21.0
2009Q4,Tipperary Garda Division,Public order and other social code offences,399.0
2009Q4,Tipperary Garda Division,Road and traffic offences,892.0
2009Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q4,Tipperary Garda Division,Sexual offences,13.0
2009Q4,Tipperary Garda Division,Theft and related offences,361.0
2009Q4,Tipperary Garda Division,Weapons and explosives offences,52.0
2010Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",105.0
2010Q1,Tipperary Garda Division,Burglary and related offences,152.0
2010Q1,Tipperary Garda Division,Controlled drug offences,138.0
2010Q1,Tipperary Garda Division,Damage to property and to the environment  offences,209.0
2010Q1,Tipperary Garda Division,Dangerous or negligent acts,289.0
2010Q1,Tipperary Garda Division,"Fraud, deception and related offences",58.0
2010Q1,Tipperary Garda Division,Homicide & related offences,1.0
2010Q1,Tipperary Garda Division,Kidnapping and related offences,1.0
2010Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",52.0
2010Q1,Tipperary Garda Division,Offences not elsewhere classified,19.0
2010Q1,Tipperary Garda Division,Public order and other social code offences,333.0
2010Q1,Tipperary Garda Division,Road and traffic offences,1049.0
2010Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",2.0
2010Q1,Tipperary Garda Division,Sexual offences,20.0
2010Q1,Tipperary Garda Division,Theft and related offences,387.0
2010Q1,Tipperary Garda Division,Weapons and explosives offences,24.0
2010Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",111.0
2010Q2,Tipperary Garda Division,Burglary and related offences,141.0
2010Q2,Tipperary Garda Division,Controlled drug offences,162.0
2010Q2,Tipperary Garda Division,Damage to property and to the environment  offences,226.0
2010Q2,Tipperary Garda Division,Dangerous or negligent acts,514.0
2010Q2,Tipperary Garda Division,"Fraud, deception and related offences",34.0
2010Q2,Tipperary Garda Division,Homicide & related offences,0.0
2010Q2,Tipperary Garda Division,Kidnapping and related offences,1.0
2010Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2010Q2,Tipperary Garda Division,Offences not elsewhere classified,23.0
2010Q2,Tipperary Garda Division,Public order and other social code offences,403.0
2010Q2,Tipperary Garda Division,Road and traffic offences,1080.0
2010Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",12.0
2010Q2,Tipperary Garda Division,Sexual offences,13.0
2010Q2,Tipperary Garda Division,Theft and related offences,406.0
2010Q2,Tipperary Garda Division,Weapons and explosives offences,33.0
2010Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",149.0
2010Q3,Tipperary Garda Division,Burglary and related offences,151.0
2010Q3,Tipperary Garda Division,Controlled drug offences,136.0
2010Q3,Tipperary Garda Division,Damage to property and to the environment  offences,185.0
2010Q3,Tipperary Garda Division,Dangerous or negligent acts,621.0
2010Q3,Tipperary Garda Division,"Fraud, deception and related offences",33.0
2010Q3,Tipperary Garda Division,Homicide & related offences,0.0
2010Q3,Tipperary Garda Division,Kidnapping and related offences,2.0
2010Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2010Q3,Tipperary Garda Division,Offences not elsewhere classified,31.0
2010Q3,Tipperary Garda Division,Public order and other social code offences,415.0
2010Q3,Tipperary Garda Division,Road and traffic offences,896.0
2010Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",4.0
2010Q3,Tipperary Garda Division,Sexual offences,47.0
2010Q3,Tipperary Garda Division,Theft and related offences,404.0
2010Q3,Tipperary Garda Division,Weapons and explosives offences,31.0
2010Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",120.0
2010Q4,Tipperary Garda Division,Burglary and related offences,155.0
2010Q4,Tipperary Garda Division,Controlled drug offences,124.0
2010Q4,Tipperary Garda Division,Damage to property and to the environment  offences,178.0
2010Q4,Tipperary Garda Division,Dangerous or negligent acts,272.0
2010Q4,Tipperary Garda Division,"Fraud, deception and related offences",21.0
2010Q4,Tipperary Garda Division,Homicide & related offences,0.0
2010Q4,Tipperary Garda Division,Kidnapping and related offences,0.0
2010Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",51.0
2010Q4,Tipperary Garda Division,Offences not elsewhere classified,35.0
2010Q4,Tipperary Garda Division,Public order and other social code offences,392.0
2010Q4,Tipperary Garda Division,Road and traffic offences,771.0
2010Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2010Q4,Tipperary Garda Division,Sexual offences,15.0
2010Q4,Tipperary Garda Division,Theft and related offences,370.0
2010Q4,Tipperary Garda Division,Weapons and explosives offences,40.0
2011Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",136.0
2011Q1,Tipperary Garda Division,Burglary and related offences,179.0
2011Q1,Tipperary Garda Division,Controlled drug offences,100.0
2011Q1,Tipperary Garda Division,Damage to property and to the environment  offences,207.0
2011Q1,Tipperary Garda Division,Dangerous or negligent acts,500.0
2011Q1,Tipperary Garda Division,"Fraud, deception and related offences",27.0
2011Q1,Tipperary Garda Division,Homicide & related offences,1.0
2011Q1,Tipperary Garda Division,Kidnapping and related offences,2.0
2011Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",48.0
2011Q1,Tipperary Garda Division,Offences not elsewhere classified,33.0
2011Q1,Tipperary Garda Division,Public order and other social code offences,329.0
2011Q1,Tipperary Garda Division,Road and traffic offences,802.0
2011Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2011Q1,Tipperary Garda Division,Sexual offences,18.0
2011Q1,Tipperary Garda Division,Theft and related offences,364.0
2011Q1,Tipperary Garda Division,Weapons and explosives offences,21.0
2011Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",115.0
2011Q2,Tipperary Garda Division,Burglary and related offences,163.0
2011Q2,Tipperary Garda Division,Controlled drug offences,116.0
2011Q2,Tipperary Garda Division,Damage to property and to the environment  offences,189.0
2011Q2,Tipperary Garda Division,Dangerous or negligent acts,379.0
2011Q2,Tipperary Garda Division,"Fraud, deception and related offences",28.0
2011Q2,Tipperary Garda Division,Homicide & related offences,2.0
2011Q2,Tipperary Garda Division,Kidnapping and related offences,0.0
2011Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2011Q2,Tipperary Garda Division,Offences not elsewhere classified,26.0
2011Q2,Tipperary Garda Division,Public order and other social code offences,359.0
2011Q2,Tipperary Garda Division,Road and traffic offences,629.0
2011Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",7.0
2011Q2,Tipperary Garda Division,Sexual offences,6.0
2011Q2,Tipperary Garda Division,Theft and related offences,330.0
2011Q2,Tipperary Garda Division,Weapons and explosives offences,14.0
2011Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",131.0
2011Q3,Tipperary Garda Division,Burglary and related offences,195.0
2011Q3,Tipperary Garda Division,Controlled drug offences,132.0
2011Q3,Tipperary Garda Division,Damage to property and to the environment  offences,188.0
2011Q3,Tipperary Garda Division,Dangerous or negligent acts,476.0
2011Q3,Tipperary Garda Division,"Fraud, deception and related offences",35.0
2011Q3,Tipperary Garda Division,Homicide & related offences,0.0
2011Q3,Tipperary Garda Division,Kidnapping and related offences,1.0
2011Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2011Q3,Tipperary Garda Division,Offences not elsewhere classified,17.0
2011Q3,Tipperary Garda Division,Public order and other social code offences,375.0
2011Q3,Tipperary Garda Division,Road and traffic offences,775.0
2011Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",4.0
2011Q3,Tipperary Garda Division,Sexual offences,21.0
2011Q3,Tipperary Garda Division,Theft and related offences,344.0
2011Q3,Tipperary Garda Division,Weapons and explosives offences,18.0
2011Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",123.0
2011Q4,Tipperary Garda Division,Burglary and related offences,208.0
2011Q4,Tipperary Garda Division,Controlled drug offences,132.0
2011Q4,Tipperary Garda Division,Damage to property and to the environment  offences,180.0
2011Q4,Tipperary Garda Division,Dangerous or negligent acts,327.0
2011Q4,Tipperary Garda Division,"Fraud, deception and related offences",24.0
2011Q4,Tipperary Garda Division,Homicide & related offences,0.0
2011Q4,Tipperary Garda Division,Kidnapping and related offences,0.0
2011Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2011Q4,Tipperary Garda Division,Offences not elsewhere classified,24.0
2011Q4,Tipperary Garda Division,Public order and other social code offences,304.0
2011Q4,Tipperary Garda Division,Road and traffic offences,516.0
2011Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",7.0
2011Q4,Tipperary Garda Division,Sexual offences,10.0
2011Q4,Tipperary Garda Division,Theft and related offences,323.0
2011Q4,Tipperary Garda Division,Weapons and explosives offences,33.0
2012Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",126.0
2012Q1,Tipperary Garda Division,Burglary and related offences,192.0
2012Q1,Tipperary Garda Division,Controlled drug offences,116.0
2012Q1,Tipperary Garda Division,Damage to property and to the environment  offences,164.0
2012Q1,Tipperary Garda Division,Dangerous or negligent acts,273.0
2012Q1,Tipperary Garda Division,"Fraud, deception and related offences",42.0
2012Q1,Tipperary Garda Division,Homicide & related offences,2.0
2012Q1,Tipperary Garda Division,Kidnapping and related offences,1.0
2012Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2012Q1,Tipperary Garda Division,Offences not elsewhere classified,28.0
2012Q1,Tipperary Garda Division,Public order and other social code offences,291.0
2012Q1,Tipperary Garda Division,Road and traffic offences,616.0
2012Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",13.0
2012Q1,Tipperary Garda Division,Sexual offences,15.0
2012Q1,Tipperary Garda Division,Theft and related offences,365.0
2012Q1,Tipperary Garda Division,Weapons and explosives offences,13.0
2012Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",93.0
2012Q2,Tipperary Garda Division,Burglary and related offences,132.0
2012Q2,Tipperary Garda Division,Controlled drug offences,124.0
2012Q2,Tipperary Garda Division,Damage to property and to the environment  offences,164.0
2012Q2,Tipperary Garda Division,Dangerous or negligent acts,252.0
2012Q2,Tipperary Garda Division,"Fraud, deception and related offences",20.0
2012Q2,Tipperary Garda Division,Homicide & related offences,1.0
2012Q2,Tipperary Garda Division,Kidnapping and related offences,4.0
2012Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2012Q2,Tipperary Garda Division,Offences not elsewhere classified,16.0
2012Q2,Tipperary Garda Division,Public order and other social code offences,317.0
2012Q2,Tipperary Garda Division,Road and traffic offences,574.0
2012Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",7.0
2012Q2,Tipperary Garda Division,Sexual offences,17.0
2012Q2,Tipperary Garda Division,Theft and related offences,335.0
2012Q2,Tipperary Garda Division,Weapons and explosives offences,15.0
2012Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",99.0
2012Q3,Tipperary Garda Division,Burglary and related offences,151.0
2012Q3,Tipperary Garda Division,Controlled drug offences,104.0
2012Q3,Tipperary Garda Division,Damage to property and to the environment  offences,163.0
2012Q3,Tipperary Garda Division,Dangerous or negligent acts,460.0
2012Q3,Tipperary Garda Division,"Fraud, deception and related offences",26.0
2012Q3,Tipperary Garda Division,Homicide & related offences,0.0
2012Q3,Tipperary Garda Division,Kidnapping and related offences,2.0
2012Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2012Q3,Tipperary Garda Division,Offences not elsewhere classified,17.0
2012Q3,Tipperary Garda Division,Public order and other social code offences,316.0
2012Q3,Tipperary Garda Division,Road and traffic offences,459.0
2012Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2012Q3,Tipperary Garda Division,Sexual offences,16.0
2012Q3,Tipperary Garda Division,Theft and related offences,316.0
2012Q3,Tipperary Garda Division,Weapons and explosives offences,18.0
2012Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",99.0
2012Q4,Tipperary Garda Division,Burglary and related offences,221.0
2012Q4,Tipperary Garda Division,Controlled drug offences,94.0
2012Q4,Tipperary Garda Division,Damage to property and to the environment  offences,167.0
2012Q4,Tipperary Garda Division,Dangerous or negligent acts,332.0
2012Q4,Tipperary Garda Division,"Fraud, deception and related offences",17.0
2012Q4,Tipperary Garda Division,Homicide & related offences,1.0
2012Q4,Tipperary Garda Division,Kidnapping and related offences,1.0
2012Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2012Q4,Tipperary Garda Division,Offences not elsewhere classified,19.0
2012Q4,Tipperary Garda Division,Public order and other social code offences,278.0
2012Q4,Tipperary Garda Division,Road and traffic offences,371.0
2012Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",9.0
2012Q4,Tipperary Garda Division,Sexual offences,14.0
2012Q4,Tipperary Garda Division,Theft and related offences,364.0
2012Q4,Tipperary Garda Division,Weapons and explosives offences,14.0
2013Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",100.0
2013Q1,Tipperary Garda Division,Burglary and related offences,227.0
2013Q1,Tipperary Garda Division,Controlled drug offences,104.0
2013Q1,Tipperary Garda Division,Damage to property and to the environment  offences,139.0
2013Q1,Tipperary Garda Division,Dangerous or negligent acts,324.0
2013Q1,Tipperary Garda Division,"Fraud, deception and related offences",15.0
2013Q1,Tipperary Garda Division,Homicide & related offences,1.0
2013Q1,Tipperary Garda Division,Kidnapping and related offences,1.0
2013Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2013Q1,Tipperary Garda Division,Offences not elsewhere classified,22.0
2013Q1,Tipperary Garda Division,Public order and other social code offences,242.0
2013Q1,Tipperary Garda Division,Road and traffic offences,440.0
2013Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2013Q1,Tipperary Garda Division,Sexual offences,15.0
2013Q1,Tipperary Garda Division,Theft and related offences,370.0
2013Q1,Tipperary Garda Division,Weapons and explosives offences,25.0
2013Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",92.0
2013Q2,Tipperary Garda Division,Burglary and related offences,175.0
2013Q2,Tipperary Garda Division,Controlled drug offences,126.0
2013Q2,Tipperary Garda Division,Damage to property and to the environment  offences,162.0
2013Q2,Tipperary Garda Division,Dangerous or negligent acts,356.0
2013Q2,Tipperary Garda Division,"Fraud, deception and related offences",25.0
2013Q2,Tipperary Garda Division,Homicide & related offences,0.0
2013Q2,Tipperary Garda Division,Kidnapping and related offences,1.0
2013Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",47.0
2013Q2,Tipperary Garda Division,Offences not elsewhere classified,23.0
2013Q2,Tipperary Garda Division,Public order and other social code offences,295.0
2013Q2,Tipperary Garda Division,Road and traffic offences,589.0
2013Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",4.0
2013Q2,Tipperary Garda Division,Sexual offences,25.0
2013Q2,Tipperary Garda Division,Theft and related offences,403.0
2013Q2,Tipperary Garda Division,Weapons and explosives offences,30.0
2013Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",104.0
2013Q3,Tipperary Garda Division,Burglary and related offences,173.0
2013Q3,Tipperary Garda Division,Controlled drug offences,120.0
2013Q3,Tipperary Garda Division,Damage to property and to the environment  offences,138.0
2013Q3,Tipperary Garda Division,Dangerous or negligent acts,402.0
2013Q3,Tipperary Garda Division,"Fraud, deception and related offences",20.0
2013Q3,Tipperary Garda Division,Homicide & related offences,0.0
2013Q3,Tipperary Garda Division,Kidnapping and related offences,1.0
2013Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2013Q3,Tipperary Garda Division,Offences not elsewhere classified,7.0
2013Q3,Tipperary Garda Division,Public order and other social code offences,226.0
2013Q3,Tipperary Garda Division,Road and traffic offences,518.0
2013Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",4.0
2013Q3,Tipperary Garda Division,Sexual offences,11.0
2013Q3,Tipperary Garda Division,Theft and related offences,389.0
2013Q3,Tipperary Garda Division,Weapons and explosives offences,20.0
2013Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",112.0
2013Q4,Tipperary Garda Division,Burglary and related offences,180.0
2013Q4,Tipperary Garda Division,Controlled drug offences,101.0
2013Q4,Tipperary Garda Division,Damage to property and to the environment  offences,171.0
2013Q4,Tipperary Garda Division,Dangerous or negligent acts,525.0
2013Q4,Tipperary Garda Division,"Fraud, deception and related offences",22.0
2013Q4,Tipperary Garda Division,Homicide & related offences,0.0
2013Q4,Tipperary Garda Division,Kidnapping and related offences,0.0
2013Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2013Q4,Tipperary Garda Division,Offences not elsewhere classified,21.0
2013Q4,Tipperary Garda Division,Public order and other social code offences,280.0
2013Q4,Tipperary Garda Division,Road and traffic offences,440.0
2013Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",11.0
2013Q4,Tipperary Garda Division,Sexual offences,10.0
2013Q4,Tipperary Garda Division,Theft and related offences,299.0
2013Q4,Tipperary Garda Division,Weapons and explosives offences,23.0
2014Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",67.0
2014Q1,Tipperary Garda Division,Burglary and related offences,147.0
2014Q1,Tipperary Garda Division,Controlled drug offences,78.0
2014Q1,Tipperary Garda Division,Damage to property and to the environment  offences,146.0
2014Q1,Tipperary Garda Division,Dangerous or negligent acts,509.0
2014Q1,Tipperary Garda Division,"Fraud, deception and related offences",20.0
2014Q1,Tipperary Garda Division,Homicide & related offences,1.0
2014Q1,Tipperary Garda Division,Kidnapping and related offences,1.0
2014Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2014Q1,Tipperary Garda Division,Offences not elsewhere classified,28.0
2014Q1,Tipperary Garda Division,Public order and other social code offences,204.0
2014Q1,Tipperary Garda Division,Road and traffic offences,517.0
2014Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",6.0
2014Q1,Tipperary Garda Division,Sexual offences,16.0
2014Q1,Tipperary Garda Division,Theft and related offences,354.0
2014Q1,Tipperary Garda Division,Weapons and explosives offences,11.0
2014Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",90.0
2014Q2,Tipperary Garda Division,Burglary and related offences,151.0
2014Q2,Tipperary Garda Division,Controlled drug offences,158.0
2014Q2,Tipperary Garda Division,Damage to property and to the environment  offences,130.0
2014Q2,Tipperary Garda Division,Dangerous or negligent acts,458.0
2014Q2,Tipperary Garda Division,"Fraud, deception and related offences",33.0
2014Q2,Tipperary Garda Division,Homicide & related offences,0.0
2014Q2,Tipperary Garda Division,Kidnapping and related offences,0.0
2014Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2014Q2,Tipperary Garda Division,Offences not elsewhere classified,21.0
2014Q2,Tipperary Garda Division,Public order and other social code offences,265.0
2014Q2,Tipperary Garda Division,Road and traffic offences,511.0
2014Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",7.0
2014Q2,Tipperary Garda Division,Sexual offences,11.0
2014Q2,Tipperary Garda Division,Theft and related offences,343.0
2014Q2,Tipperary Garda Division,Weapons and explosives offences,16.0
2014Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",94.0
2014Q3,Tipperary Garda Division,Burglary and related offences,160.0
2014Q3,Tipperary Garda Division,Controlled drug offences,176.0
2014Q3,Tipperary Garda Division,Damage to property and to the environment  offences,127.0
2014Q3,Tipperary Garda Division,Dangerous or negligent acts,421.0
2014Q3,Tipperary Garda Division,"Fraud, deception and related offences",16.0
2014Q3,Tipperary Garda Division,Homicide & related offences,0.0
2014Q3,Tipperary Garda Division,Kidnapping and related offences,1.0
2014Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",29.0
2014Q3,Tipperary Garda Division,Offences not elsewhere classified,26.0
2014Q3,Tipperary Garda Division,Public order and other social code offences,261.0
2014Q3,Tipperary Garda Division,Road and traffic offences,450.0
2014Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2014Q3,Tipperary Garda Division,Sexual offences,15.0
2014Q3,Tipperary Garda Division,Theft and related offences,362.0
2014Q3,Tipperary Garda Division,Weapons and explosives offences,21.0
2014Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2014Q4,Tipperary Garda Division,Burglary and related offences,179.0
2014Q4,Tipperary Garda Division,Controlled drug offences,160.0
2014Q4,Tipperary Garda Division,Damage to property and to the environment  offences,129.0
2014Q4,Tipperary Garda Division,Dangerous or negligent acts,442.0
2014Q4,Tipperary Garda Division,"Fraud, deception and related offences",21.0
2014Q4,Tipperary Garda Division,Homicide & related offences,0.0
2014Q4,Tipperary Garda Division,Kidnapping and related offences,1.0
2014Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2014Q4,Tipperary Garda Division,Offences not elsewhere classified,24.0
2014Q4,Tipperary Garda Division,Public order and other social code offences,276.0
2014Q4,Tipperary Garda Division,Road and traffic offences,457.0
2014Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",3.0
2014Q4,Tipperary Garda Division,Sexual offences,21.0
2014Q4,Tipperary Garda Division,Theft and related offences,371.0
2014Q4,Tipperary Garda Division,Weapons and explosives offences,11.0
2015Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",104.0
2015Q1,Tipperary Garda Division,Burglary and related offences,160.0
2015Q1,Tipperary Garda Division,Controlled drug offences,127.0
2015Q1,Tipperary Garda Division,Damage to property and to the environment  offences,134.0
2015Q1,Tipperary Garda Division,Dangerous or negligent acts,430.0
2015Q1,Tipperary Garda Division,"Fraud, deception and related offences",34.0
2015Q1,Tipperary Garda Division,Homicide & related offences,0.0
2015Q1,Tipperary Garda Division,Kidnapping and related offences,0.0
2015Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2015Q1,Tipperary Garda Division,Offences not elsewhere classified,30.0
2015Q1,Tipperary Garda Division,Public order and other social code offences,263.0
2015Q1,Tipperary Garda Division,Road and traffic offences,547.0
2015Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",3.0
2015Q1,Tipperary Garda Division,Sexual offences,10.0
2015Q1,Tipperary Garda Division,Theft and related offences,337.0
2015Q1,Tipperary Garda Division,Weapons and explosives offences,14.0
2015Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",117.0
2015Q2,Tipperary Garda Division,Burglary and related offences,108.0
2015Q2,Tipperary Garda Division,Controlled drug offences,147.0
2015Q2,Tipperary Garda Division,Damage to property and to the environment  offences,150.0
2015Q2,Tipperary Garda Division,Dangerous or negligent acts,488.0
2015Q2,Tipperary Garda Division,"Fraud, deception and related offences",23.0
2015Q2,Tipperary Garda Division,Homicide & related offences,0.0
2015Q2,Tipperary Garda Division,Kidnapping and related offences,0.0
2015Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",64.0
2015Q2,Tipperary Garda Division,Offences not elsewhere classified,27.0
2015Q2,Tipperary Garda Division,Public order and other social code offences,266.0
2015Q2,Tipperary Garda Division,Road and traffic offences,667.0
2015Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2015Q2,Tipperary Garda Division,Sexual offences,15.0
2015Q2,Tipperary Garda Division,Theft and related offences,359.0
2015Q2,Tipperary Garda Division,Weapons and explosives offences,22.0
2015Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",130.0
2015Q3,Tipperary Garda Division,Burglary and related offences,111.0
2015Q3,Tipperary Garda Division,Controlled drug offences,99.0
2015Q3,Tipperary Garda Division,Damage to property and to the environment  offences,143.0
2015Q3,Tipperary Garda Division,Dangerous or negligent acts,450.0
2015Q3,Tipperary Garda Division,"Fraud, deception and related offences",40.0
2015Q3,Tipperary Garda Division,Homicide & related offences,0.0
2015Q3,Tipperary Garda Division,Kidnapping and related offences,0.0
2015Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",42.0
2015Q3,Tipperary Garda Division,Offences not elsewhere classified,21.0
2015Q3,Tipperary Garda Division,Public order and other social code offences,189.0
2015Q3,Tipperary Garda Division,Road and traffic offences,473.0
2015Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",4.0
2015Q3,Tipperary Garda Division,Sexual offences,23.0
2015Q3,Tipperary Garda Division,Theft and related offences,352.0
2015Q3,Tipperary Garda Division,Weapons and explosives offences,22.0
2015Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",106.0
2015Q4,Tipperary Garda Division,Burglary and related offences,139.0
2015Q4,Tipperary Garda Division,Controlled drug offences,124.0
2015Q4,Tipperary Garda Division,Damage to property and to the environment  offences,165.0
2015Q4,Tipperary Garda Division,Dangerous or negligent acts,570.0
2015Q4,Tipperary Garda Division,"Fraud, deception and related offences",22.0
2015Q4,Tipperary Garda Division,Homicide & related offences,0.0
2015Q4,Tipperary Garda Division,Kidnapping and related offences,2.0
2015Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",54.0
2015Q4,Tipperary Garda Division,Offences not elsewhere classified,22.0
2015Q4,Tipperary Garda Division,Public order and other social code offences,211.0
2015Q4,Tipperary Garda Division,Road and traffic offences,607.0
2015Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",8.0
2015Q4,Tipperary Garda Division,Sexual offences,13.0
2015Q4,Tipperary Garda Division,Theft and related offences,325.0
2015Q4,Tipperary Garda Division,Weapons and explosives offences,13.0
2016Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",116.0
2016Q1,Tipperary Garda Division,Burglary and related offences,123.0
2016Q1,Tipperary Garda Division,Controlled drug offences,104.0
2016Q1,Tipperary Garda Division,Damage to property and to the environment  offences,101.0
2016Q1,Tipperary Garda Division,Dangerous or negligent acts,418.0
2016Q1,Tipperary Garda Division,"Fraud, deception and related offences",16.0
