Year,Garda Division,Type of Offence,VALUE
2008,Tipperary Garda Division,Road and traffic offences,4217.0
2008,Tipperary Garda Division,"Robbery, extortion and hijacking offences",26.0
2008,Tipperary Garda Division,Sexual offences,38.0
2008,Tipperary Garda Division,Theft and related offences,1394.0
2008,Tipperary Garda Division,Weapons and explosives offences,161.0
2009,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",573.0
2009,Tipperary Garda Division,Burglary and related offences,682.0
2009,Tipperary Garda Division,Controlled drug offences,721.0
2009,Tipperary Garda Division,Damage to property and to the environment  offences,832.0
2009,Tipperary Garda Division,Dangerous or negligent acts,3254.0
2009,Tipperary Garda Division,"Fraud, deception and related offences",117.0
2009,Tipperary Garda Division,Homicide & related offences,2.0
2009,Tipperary Garda Division,Kidnapping and related offences,3.0
2009,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",173.0
2009,Tipperary Garda Division,Offences not elsewhere classified,82.0
2009,Tipperary Garda Division,Public order and other social code offences,1628.0
2009,Tipperary Garda Division,Road and traffic offences,4012.0
2009,Tipperary Garda Division,"Robbery, extortion and hijacking offences",29.0
2009,Tipperary Garda Division,Sexual offences,52.0
2009,Tipperary Garda Division,Theft and related offences,1378.0
2009,Tipperary Garda Division,Weapons and explosives offences,140.0
2010,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",485.0
2010,Tipperary Garda Division,Burglary and related offences,599.0
2010,Tipperary Garda Division,Controlled drug offences,560.0
2010,Tipperary Garda Division,Damage to property and to the environment  offences,798.0
2010,Tipperary Garda Division,Dangerous or negligent acts,1696.0
2010,Tipperary Garda Division,"Fraud, deception and related offences",146.0
2010,Tipperary Garda Division,Homicide & related offences,1.0
2010,Tipperary Garda Division,Kidnapping and related offences,4.0
2010,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",179.0
2010,Tipperary Garda Division,Offences not elsewhere classified,108.0
2010,Tipperary Garda Division,Public order and other social code offences,1543.0
2010,Tipperary Garda Division,Road and traffic offences,3796.0
2010,Tipperary Garda Division,"Robbery, extortion and hijacking offences",23.0
2010,Tipperary Garda Division,Sexual offences,95.0
2010,Tipperary Garda Division,Theft and related offences,1567.0
2010,Tipperary Garda Division,Weapons and explosives offences,128.0
2011,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",505.0
2011,Tipperary Garda Division,Burglary and related offences,745.0
2011,Tipperary Garda Division,Controlled drug offences,480.0
2011,Tipperary Garda Division,Damage to property and to the environment  offences,764.0
2011,Tipperary Garda Division,Dangerous or negligent acts,1682.0
2011,Tipperary Garda Division,"Fraud, deception and related offences",114.0
2011,Tipperary Garda Division,Homicide & related offences,3.0
2011,Tipperary Garda Division,Kidnapping and related offences,3.0
2011,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",157.0
2011,Tipperary Garda Division,Offences not elsewhere classified,100.0
2011,Tipperary Garda Division,Public order and other social code offences,1367.0
2011,Tipperary Garda Division,Road and traffic offences,2722.0
2011,Tipperary Garda Division,"Robbery, extortion and hijacking offences",23.0
2011,Tipperary Garda Division,Sexual offences,55.0
2011,Tipperary Garda Division,Theft and related offences,1361.0
2011,Tipperary Garda Division,Weapons and explosives offences,86.0
2012,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",417.0
2012,Tipperary Garda Division,Burglary and related offences,696.0
2012,Tipperary Garda Division,Controlled drug offences,438.0
2012,Tipperary Garda Division,Damage to property and to the environment  offences,658.0
2012,Tipperary Garda Division,Dangerous or negligent acts,1317.0
2012,Tipperary Garda Division,"Fraud, deception and related offences",105.0
2012,Tipperary Garda Division,Homicide & related offences,4.0
2012,Tipperary Garda Division,Kidnapping and related offences,8.0
2012,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",142.0
2012,Tipperary Garda Division,Offences not elsewhere classified,80.0
2012,Tipperary Garda Division,Public order and other social code offences,1202.0
2012,Tipperary Garda Division,Road and traffic offences,2020.0
2012,Tipperary Garda Division,"Robbery, extortion and hijacking offences",34.0
2012,Tipperary Garda Division,Sexual offences,62.0
2012,Tipperary Garda Division,Theft and related offences,1380.0
2012,Tipperary Garda Division,Weapons and explosives offences,60.0
2013,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",408.0
2013,Tipperary Garda Division,Burglary and related offences,755.0
2013,Tipperary Garda Division,Controlled drug offences,451.0
2013,Tipperary Garda Division,Damage to property and to the environment  offences,610.0
2013,Tipperary Garda Division,Dangerous or negligent acts,1607.0
2013,Tipperary Garda Division,"Fraud, deception and related offences",82.0
2013,Tipperary Garda Division,Homicide & related offences,1.0
2013,Tipperary Garda Division,Kidnapping and related offences,3.0
2013,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",174.0
2013,Tipperary Garda Division,Offences not elsewhere classified,73.0
2013,Tipperary Garda Division,Public order and other social code offences,1043.0
2013,Tipperary Garda Division,Road and traffic offences,1987.0
2013,Tipperary Garda Division,"Robbery, extortion and hijacking offences",24.0
2013,Tipperary Garda Division,Sexual offences,61.0
2013,Tipperary Garda Division,Theft and related offences,1461.0
2013,Tipperary Garda Division,Weapons and explosives offences,98.0
2014,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",375.0
2014,Tipperary Garda Division,Burglary and related offences,637.0
2014,Tipperary Garda Division,Controlled drug offences,572.0
2014,Tipperary Garda Division,Damage to property and to the environment  offences,532.0
2014,Tipperary Garda Division,Dangerous or negligent acts,1830.0
2014,Tipperary Garda Division,"Fraud, deception and related offences",90.0
2014,Tipperary Garda Division,Homicide & related offences,1.0
2014,Tipperary Garda Division,Kidnapping and related offences,3.0
2014,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",139.0
2014,Tipperary Garda Division,Offences not elsewhere classified,99.0
2014,Tipperary Garda Division,Public order and other social code offences,1006.0
2014,Tipperary Garda Division,Road and traffic offences,1935.0
2014,Tipperary Garda Division,"Robbery, extortion and hijacking offences",21.0
2014,Tipperary Garda Division,Sexual offences,63.0
2014,Tipperary Garda Division,Theft and related offences,1430.0
2014,Tipperary Garda Division,Weapons and explosives offences,59.0
2015,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",457.0
2015,Tipperary Garda Division,Burglary and related offences,518.0
2015,Tipperary Garda Division,Controlled drug offences,497.0
2015,Tipperary Garda Division,Damage to property and to the environment  offences,592.0
2015,Tipperary Garda Division,Dangerous or negligent acts,1938.0
2015,Tipperary Garda Division,"Fraud, deception and related offences",119.0
2015,Tipperary Garda Division,Homicide & related offences,0.0
