Quarter,Garda Division,Type of Offence,VALUE
2005Q3,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",19.0
2005Q3,Kildare Garda Division,Offences not elsewhere classified,9.0
2005Q3,Kildare Garda Division,Public order and other social code offences,434.0
2005Q3,Kildare Garda Division,Road and traffic offences,587.0
2005Q3,Kildare Garda Division,"Robbery, extortion and hijacking offences",17.0
2005Q3,Kildare Garda Division,Sexual offences,20.0
2005Q3,Kildare Garda Division,Theft and related offences,662.0
2005Q3,Kildare Garda Division,Weapons and explosives offences,16.0
2005Q4,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",93.0
2005Q4,Kildare Garda Division,Burglary and related offences,396.0
2005Q4,Kildare Garda Division,Controlled drug offences,120.0
2005Q4,Kildare Garda Division,Damage to property and to the environment  offences,381.0
2005Q4,Kildare Garda Division,Dangerous or negligent acts,347.0
2005Q4,Kildare Garda Division,"Fraud, deception and related offences",34.0
2005Q4,Kildare Garda Division,Homicide & related offences,0.0
2005Q4,Kildare Garda Division,Kidnapping and related offences,0.0
2005Q4,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",20.0
2005Q4,Kildare Garda Division,Offences not elsewhere classified,10.0
2005Q4,Kildare Garda Division,Public order and other social code offences,443.0
2005Q4,Kildare Garda Division,Road and traffic offences,523.0
2005Q4,Kildare Garda Division,"Robbery, extortion and hijacking offences",20.0
2005Q4,Kildare Garda Division,Sexual offences,10.0
2005Q4,Kildare Garda Division,Theft and related offences,581.0
2005Q4,Kildare Garda Division,Weapons and explosives offences,21.0
2006Q1,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",126.0
2006Q1,Kildare Garda Division,Burglary and related offences,319.0
2006Q1,Kildare Garda Division,Controlled drug offences,123.0
2006Q1,Kildare Garda Division,Damage to property and to the environment  offences,395.0
2006Q1,Kildare Garda Division,Dangerous or negligent acts,473.0
2006Q1,Kildare Garda Division,"Fraud, deception and related offences",37.0
2006Q1,Kildare Garda Division,Homicide & related offences,2.0
2006Q1,Kildare Garda Division,Kidnapping and related offences,1.0
2006Q1,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",22.0
2006Q1,Kildare Garda Division,Offences not elsewhere classified,14.0
2006Q1,Kildare Garda Division,Public order and other social code offences,352.0
2006Q1,Kildare Garda Division,Road and traffic offences,462.0
2006Q1,Kildare Garda Division,"Robbery, extortion and hijacking offences",25.0
2006Q1,Kildare Garda Division,Sexual offences,19.0
2006Q1,Kildare Garda Division,Theft and related offences,689.0
2006Q1,Kildare Garda Division,Weapons and explosives offences,22.0
2006Q2,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",104.0
2006Q2,Kildare Garda Division,Burglary and related offences,254.0
2006Q2,Kildare Garda Division,Controlled drug offences,78.0
2006Q2,Kildare Garda Division,Damage to property and to the environment  offences,323.0
2006Q2,Kildare Garda Division,Dangerous or negligent acts,709.0
2006Q2,Kildare Garda Division,"Fraud, deception and related offences",51.0
2006Q2,Kildare Garda Division,Homicide & related offences,3.0
2006Q2,Kildare Garda Division,Kidnapping and related offences,0.0
2006Q2,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",29.0
2006Q2,Kildare Garda Division,Offences not elsewhere classified,5.0
2006Q2,Kildare Garda Division,Public order and other social code offences,317.0
2006Q2,Kildare Garda Division,Road and traffic offences,1201.0
2006Q2,Kildare Garda Division,"Robbery, extortion and hijacking offences",17.0
2006Q2,Kildare Garda Division,Sexual offences,14.0
2006Q2,Kildare Garda Division,Theft and related offences,690.0
2006Q2,Kildare Garda Division,Weapons and explosives offences,11.0
2006Q3,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2006Q3,Kildare Garda Division,Burglary and related offences,209.0
2006Q3,Kildare Garda Division,Controlled drug offences,340.0
2006Q3,Kildare Garda Division,Damage to property and to the environment  offences,355.0
2006Q3,Kildare Garda Division,Dangerous or negligent acts,598.0
2006Q3,Kildare Garda Division,"Fraud, deception and related offences",41.0
2006Q3,Kildare Garda Division,Homicide & related offences,0.0
