Quarter,Garda Division,Type of Offence,VALUE
2009Q3,Wicklow Garda Division,Burglary and related offences,277.0
2009Q3,Wicklow Garda Division,Controlled drug offences,157.0
2009Q3,Wicklow Garda Division,Damage to property and to the environment  offences,344.0
2009Q3,Wicklow Garda Division,Dangerous or negligent acts,382.0
2009Q3,Wicklow Garda Division,"Fraud, deception and related offences",24.0
2009Q3,Wicklow Garda Division,Homicide & related offences,3.0
2009Q3,Wicklow Garda Division,Kidnapping and related offences,1.0
2009Q3,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",63.0
2009Q3,Wicklow Garda Division,Offences not elsewhere classified,13.0
2009Q3,Wicklow Garda Division,Public order and other social code offences,378.0
2009Q3,Wicklow Garda Division,Road and traffic offences,1234.0
2009Q3,Wicklow Garda Division,"Robbery, extortion and hijacking offences",11.0
2009Q3,Wicklow Garda Division,Sexual offences,11.0
2009Q3,Wicklow Garda Division,Theft and related offences,517.0
2009Q3,Wicklow Garda Division,Weapons and explosives offences,29.0
2009Q4,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",116.0
2009Q4,Wicklow Garda Division,Burglary and related offences,304.0
2009Q4,Wicklow Garda Division,Controlled drug offences,151.0
2009Q4,Wicklow Garda Division,Damage to property and to the environment  offences,335.0
2009Q4,Wicklow Garda Division,Dangerous or negligent acts,218.0
2009Q4,Wicklow Garda Division,"Fraud, deception and related offences",35.0
2009Q4,Wicklow Garda Division,Homicide & related offences,2.0
2009Q4,Wicklow Garda Division,Kidnapping and related offences,0.0
2009Q4,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",75.0
2009Q4,Wicklow Garda Division,Offences not elsewhere classified,20.0
2009Q4,Wicklow Garda Division,Public order and other social code offences,415.0
2009Q4,Wicklow Garda Division,Road and traffic offences,1155.0
2009Q4,Wicklow Garda Division,"Robbery, extortion and hijacking offences",15.0
2009Q4,Wicklow Garda Division,Sexual offences,9.0
2009Q4,Wicklow Garda Division,Theft and related offences,504.0
2009Q4,Wicklow Garda Division,Weapons and explosives offences,39.0
2010Q1,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",118.0
2010Q1,Wicklow Garda Division,Burglary and related offences,330.0
2010Q1,Wicklow Garda Division,Controlled drug offences,104.0
2010Q1,Wicklow Garda Division,Damage to property and to the environment  offences,281.0
2010Q1,Wicklow Garda Division,Dangerous or negligent acts,327.0
2010Q1,Wicklow Garda Division,"Fraud, deception and related offences",35.0
2010Q1,Wicklow Garda Division,Homicide & related offences,0.0
2010Q1,Wicklow Garda Division,Kidnapping and related offences,0.0
2010Q1,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",81.0
2010Q1,Wicklow Garda Division,Offences not elsewhere classified,25.0
2010Q1,Wicklow Garda Division,Public order and other social code offences,332.0
2010Q1,Wicklow Garda Division,Road and traffic offences,1357.0
2010Q1,Wicklow Garda Division,"Robbery, extortion and hijacking offences",15.0
2010Q1,Wicklow Garda Division,Sexual offences,15.0
2010Q1,Wicklow Garda Division,Theft and related offences,491.0
2010Q1,Wicklow Garda Division,Weapons and explosives offences,26.0
2010Q2,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",171.0
2010Q2,Wicklow Garda Division,Burglary and related offences,230.0
2010Q2,Wicklow Garda Division,Controlled drug offences,252.0
2010Q2,Wicklow Garda Division,Damage to property and to the environment  offences,338.0
2010Q2,Wicklow Garda Division,Dangerous or negligent acts,387.0
2010Q2,Wicklow Garda Division,"Fraud, deception and related offences",46.0
2010Q2,Wicklow Garda Division,Homicide & related offences,2.0
2010Q2,Wicklow Garda Division,Kidnapping and related offences,0.0
2010Q2,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",84.0
2010Q2,Wicklow Garda Division,Offences not elsewhere classified,16.0
2010Q2,Wicklow Garda Division,Public order and other social code offences,301.0
2010Q2,Wicklow Garda Division,Road and traffic offences,1199.0
2010Q2,Wicklow Garda Division,"Robbery, extortion and hijacking offences",13.0
2010Q2,Wicklow Garda Division,Sexual offences,20.0
2010Q2,Wicklow Garda Division,Theft and related offences,629.0
2010Q2,Wicklow Garda Division,Weapons and explosives offences,34.0
2010Q3,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",153.0
2010Q3,Wicklow Garda Division,Burglary and related offences,264.0
2010Q3,Wicklow Garda Division,Controlled drug offences,165.0
2010Q3,Wicklow Garda Division,Damage to property and to the environment  offences,390.0
2010Q3,Wicklow Garda Division,Dangerous or negligent acts,411.0
2010Q3,Wicklow Garda Division,"Fraud, deception and related offences",33.0
2010Q3,Wicklow Garda Division,Homicide & related offences,2.0
2010Q3,Wicklow Garda Division,Kidnapping and related offences,1.0
2010Q3,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",82.0
2010Q3,Wicklow Garda Division,Offences not elsewhere classified,24.0
2010Q3,Wicklow Garda Division,Public order and other social code offences,366.0
2010Q3,Wicklow Garda Division,Road and traffic offences,920.0
2010Q3,Wicklow Garda Division,"Robbery, extortion and hijacking offences",21.0
2010Q3,Wicklow Garda Division,Sexual offences,13.0
2010Q3,Wicklow Garda Division,Theft and related offences,730.0
2010Q3,Wicklow Garda Division,Weapons and explosives offences,30.0
2010Q4,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",95.0
2010Q4,Wicklow Garda Division,Burglary and related offences,255.0
2010Q4,Wicklow Garda Division,Controlled drug offences,116.0
2010Q4,Wicklow Garda Division,Damage to property and to the environment  offences,332.0
2010Q4,Wicklow Garda Division,Dangerous or negligent acts,334.0
2010Q4,Wicklow Garda Division,"Fraud, deception and related offences",33.0
2010Q4,Wicklow Garda Division,Homicide & related offences,0.0
2010Q4,Wicklow Garda Division,Kidnapping and related offences,1.0
2010Q4,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",61.0
2010Q4,Wicklow Garda Division,Offences not elsewhere classified,20.0
2010Q4,Wicklow Garda Division,Public order and other social code offences,362.0
2010Q4,Wicklow Garda Division,Road and traffic offences,1026.0
2010Q4,Wicklow Garda Division,"Robbery, extortion and hijacking offences",23.0
2010Q4,Wicklow Garda Division,Sexual offences,13.0
2010Q4,Wicklow Garda Division,Theft and related offences,536.0
2010Q4,Wicklow Garda Division,Weapons and explosives offences,39.0
2011Q1,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",119.0
2011Q1,Wicklow Garda Division,Burglary and related offences,287.0
2011Q1,Wicklow Garda Division,Controlled drug offences,148.0
2011Q1,Wicklow Garda Division,Damage to property and to the environment  offences,333.0
2011Q1,Wicklow Garda Division,Dangerous or negligent acts,347.0
2011Q1,Wicklow Garda Division,"Fraud, deception and related offences",38.0
2011Q1,Wicklow Garda Division,Homicide & related offences,0.0
2011Q1,Wicklow Garda Division,Kidnapping and related offences,1.0
2011Q1,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",88.0
2011Q1,Wicklow Garda Division,Offences not elsewhere classified,17.0
2011Q1,Wicklow Garda Division,Public order and other social code offences,348.0
2011Q1,Wicklow Garda Division,Road and traffic offences,966.0
2011Q1,Wicklow Garda Division,"Robbery, extortion and hijacking offences",24.0
2011Q1,Wicklow Garda Division,Sexual offences,15.0
2011Q1,Wicklow Garda Division,Theft and related offences,620.0
2011Q1,Wicklow Garda Division,Weapons and explosives offences,32.0
2011Q2,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",125.0
2011Q2,Wicklow Garda Division,Burglary and related offences,290.0
2011Q2,Wicklow Garda Division,Controlled drug offences,175.0
2011Q2,Wicklow Garda Division,Damage to property and to the environment  offences,322.0
2011Q2,Wicklow Garda Division,Dangerous or negligent acts,506.0
2011Q2,Wicklow Garda Division,"Fraud, deception and related offences",53.0
2011Q2,Wicklow Garda Division,Homicide & related offences,0.0
2011Q2,Wicklow Garda Division,Kidnapping and related offences,0.0
2011Q2,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",71.0
2011Q2,Wicklow Garda Division,Offences not elsewhere classified,15.0
2011Q2,Wicklow Garda Division,Public order and other social code offences,310.0
2011Q2,Wicklow Garda Division,Road and traffic offences,893.0
2011Q2,Wicklow Garda Division,"Robbery, extortion and hijacking offences",11.0
2011Q2,Wicklow Garda Division,Sexual offences,7.0
2011Q2,Wicklow Garda Division,Theft and related offences,591.0
2011Q2,Wicklow Garda Division,Weapons and explosives offences,26.0
2011Q3,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",134.0
2011Q3,Wicklow Garda Division,Burglary and related offences,253.0
2011Q3,Wicklow Garda Division,Controlled drug offences,187.0
2011Q3,Wicklow Garda Division,Damage to property and to the environment  offences,318.0
2011Q3,Wicklow Garda Division,Dangerous or negligent acts,542.0
2011Q3,Wicklow Garda Division,"Fraud, deception and related offences",44.0
2011Q3,Wicklow Garda Division,Homicide & related offences,0.0
2011Q3,Wicklow Garda Division,Kidnapping and related offences,0.0
2011Q3,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",87.0
2011Q3,Wicklow Garda Division,Offences not elsewhere classified,21.0
2011Q3,Wicklow Garda Division,Public order and other social code offences,343.0
2011Q3,Wicklow Garda Division,Road and traffic offences,810.0
2011Q3,Wicklow Garda Division,"Robbery, extortion and hijacking offences",14.0
2011Q3,Wicklow Garda Division,Sexual offences,15.0
2011Q3,Wicklow Garda Division,Theft and related offences,630.0
2011Q3,Wicklow Garda Division,Weapons and explosives offences,37.0
2011Q4,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2011Q4,Wicklow Garda Division,Burglary and related offences,341.0
2011Q4,Wicklow Garda Division,Controlled drug offences,146.0
2011Q4,Wicklow Garda Division,Damage to property and to the environment  offences,289.0
2011Q4,Wicklow Garda Division,Dangerous or negligent acts,485.0
2011Q4,Wicklow Garda Division,"Fraud, deception and related offences",34.0
2011Q4,Wicklow Garda Division,Homicide & related offences,0.0
2011Q4,Wicklow Garda Division,Kidnapping and related offences,1.0
2011Q4,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",47.0
2011Q4,Wicklow Garda Division,Offences not elsewhere classified,31.0
2011Q4,Wicklow Garda Division,Public order and other social code offences,277.0
2011Q4,Wicklow Garda Division,Road and traffic offences,700.0
2011Q4,Wicklow Garda Division,"Robbery, extortion and hijacking offences",11.0
2011Q4,Wicklow Garda Division,Sexual offences,8.0
2011Q4,Wicklow Garda Division,Theft and related offences,504.0
2011Q4,Wicklow Garda Division,Weapons and explosives offences,34.0
2012Q1,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",135.0
2012Q1,Wicklow Garda Division,Burglary and related offences,352.0
2012Q1,Wicklow Garda Division,Controlled drug offences,182.0
2012Q1,Wicklow Garda Division,Damage to property and to the environment  offences,274.0
2012Q1,Wicklow Garda Division,Dangerous or negligent acts,486.0
2012Q1,Wicklow Garda Division,"Fraud, deception and related offences",47.0
2012Q1,Wicklow Garda Division,Homicide & related offences,0.0
2012Q1,Wicklow Garda Division,Kidnapping and related offences,0.0
2012Q1,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",48.0
2012Q1,Wicklow Garda Division,Offences not elsewhere classified,35.0
2012Q1,Wicklow Garda Division,Public order and other social code offences,268.0
2012Q1,Wicklow Garda Division,Road and traffic offences,637.0
2012Q1,Wicklow Garda Division,"Robbery, extortion and hijacking offences",15.0
2012Q1,Wicklow Garda Division,Sexual offences,16.0
2012Q1,Wicklow Garda Division,Theft and related offences,625.0
2012Q1,Wicklow Garda Division,Weapons and explosives offences,36.0
2012Q2,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",144.0
2012Q2,Wicklow Garda Division,Burglary and related offences,272.0
2012Q2,Wicklow Garda Division,Controlled drug offences,177.0
2012Q2,Wicklow Garda Division,Damage to property and to the environment  offences,241.0
2012Q2,Wicklow Garda Division,Dangerous or negligent acts,495.0
2012Q2,Wicklow Garda Division,"Fraud, deception and related offences",48.0
2012Q2,Wicklow Garda Division,Homicide & related offences,0.0
2012Q2,Wicklow Garda Division,Kidnapping and related offences,0.0
2012Q2,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",75.0
2012Q2,Wicklow Garda Division,Offences not elsewhere classified,29.0
2012Q2,Wicklow Garda Division,Public order and other social code offences,234.0
2012Q2,Wicklow Garda Division,Road and traffic offences,647.0
2012Q2,Wicklow Garda Division,"Robbery, extortion and hijacking offences",10.0
2012Q2,Wicklow Garda Division,Sexual offences,13.0
2012Q2,Wicklow Garda Division,Theft and related offences,532.0
2012Q2,Wicklow Garda Division,Weapons and explosives offences,28.0
2012Q3,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",128.0
2012Q3,Wicklow Garda Division,Burglary and related offences,309.0
2012Q3,Wicklow Garda Division,Controlled drug offences,156.0
2012Q3,Wicklow Garda Division,Damage to property and to the environment  offences,250.0
2012Q3,Wicklow Garda Division,Dangerous or negligent acts,450.0
2012Q3,Wicklow Garda Division,"Fraud, deception and related offences",34.0
2012Q3,Wicklow Garda Division,Homicide & related offences,0.0
2012Q3,Wicklow Garda Division,Kidnapping and related offences,1.0
2012Q3,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",53.0
2012Q3,Wicklow Garda Division,Offences not elsewhere classified,22.0
2012Q3,Wicklow Garda Division,Public order and other social code offences,293.0
2012Q3,Wicklow Garda Division,Road and traffic offences,489.0
2012Q3,Wicklow Garda Division,"Robbery, extortion and hijacking offences",12.0
2012Q3,Wicklow Garda Division,Sexual offences,17.0
2012Q3,Wicklow Garda Division,Theft and related offences,537.0
2012Q3,Wicklow Garda Division,Weapons and explosives offences,27.0
2012Q4,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2012Q4,Wicklow Garda Division,Burglary and related offences,269.0
2012Q4,Wicklow Garda Division,Controlled drug offences,167.0
2012Q4,Wicklow Garda Division,Damage to property and to the environment  offences,227.0
2012Q4,Wicklow Garda Division,Dangerous or negligent acts,397.0
2012Q4,Wicklow Garda Division,"Fraud, deception and related offences",42.0
2012Q4,Wicklow Garda Division,Homicide & related offences,0.0
2012Q4,Wicklow Garda Division,Kidnapping and related offences,3.0
2012Q4,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2012Q4,Wicklow Garda Division,Offences not elsewhere classified,28.0
2012Q4,Wicklow Garda Division,Public order and other social code offences,225.0
2012Q4,Wicklow Garda Division,Road and traffic offences,544.0
2012Q4,Wicklow Garda Division,"Robbery, extortion and hijacking offences",11.0
2012Q4,Wicklow Garda Division,Sexual offences,16.0
2012Q4,Wicklow Garda Division,Theft and related offences,522.0
2012Q4,Wicklow Garda Division,Weapons and explosives offences,33.0
2013Q1,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",109.0
2013Q1,Wicklow Garda Division,Burglary and related offences,203.0
2013Q1,Wicklow Garda Division,Controlled drug offences,120.0
2013Q1,Wicklow Garda Division,Damage to property and to the environment  offences,245.0
2013Q1,Wicklow Garda Division,Dangerous or negligent acts,260.0
2013Q1,Wicklow Garda Division,"Fraud, deception and related offences",35.0
2013Q1,Wicklow Garda Division,Homicide & related offences,2.0
2013Q1,Wicklow Garda Division,Kidnapping and related offences,2.0
2013Q1,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2013Q1,Wicklow Garda Division,Offences not elsewhere classified,31.0
2013Q1,Wicklow Garda Division,Public order and other social code offences,188.0
2013Q1,Wicklow Garda Division,Road and traffic offences,372.0
2013Q1,Wicklow Garda Division,"Robbery, extortion and hijacking offences",16.0
2013Q1,Wicklow Garda Division,Sexual offences,22.0
2013Q1,Wicklow Garda Division,Theft and related offences,421.0
2013Q1,Wicklow Garda Division,Weapons and explosives offences,17.0
2013Q2,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2013Q2,Wicklow Garda Division,Burglary and related offences,157.0
2013Q2,Wicklow Garda Division,Controlled drug offences,208.0
2013Q2,Wicklow Garda Division,Damage to property and to the environment  offences,254.0
2013Q2,Wicklow Garda Division,Dangerous or negligent acts,386.0
2013Q2,Wicklow Garda Division,"Fraud, deception and related offences",35.0
2013Q2,Wicklow Garda Division,Homicide & related offences,0.0
2013Q2,Wicklow Garda Division,Kidnapping and related offences,0.0
2013Q2,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2013Q2,Wicklow Garda Division,Offences not elsewhere classified,52.0
2013Q2,Wicklow Garda Division,Public order and other social code offences,224.0
2013Q2,Wicklow Garda Division,Road and traffic offences,671.0
2013Q2,Wicklow Garda Division,"Robbery, extortion and hijacking offences",9.0
2013Q2,Wicklow Garda Division,Sexual offences,14.0
2013Q2,Wicklow Garda Division,Theft and related offences,594.0
2013Q2,Wicklow Garda Division,Weapons and explosives offences,30.0
2013Q3,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",141.0
2013Q3,Wicklow Garda Division,Burglary and related offences,216.0
2013Q3,Wicklow Garda Division,Controlled drug offences,169.0
2013Q3,Wicklow Garda Division,Damage to property and to the environment  offences,278.0
2013Q3,Wicklow Garda Division,Dangerous or negligent acts,376.0
2013Q3,Wicklow Garda Division,"Fraud, deception and related offences",42.0
2013Q3,Wicklow Garda Division,Homicide & related offences,1.0
2013Q3,Wicklow Garda Division,Kidnapping and related offences,1.0
2013Q3,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",57.0
2013Q3,Wicklow Garda Division,Offences not elsewhere classified,36.0
2013Q3,Wicklow Garda Division,Public order and other social code offences,278.0
2013Q3,Wicklow Garda Division,Road and traffic offences,705.0
2013Q3,Wicklow Garda Division,"Robbery, extortion and hijacking offences",10.0
2013Q3,Wicklow Garda Division,Sexual offences,14.0
2013Q3,Wicklow Garda Division,Theft and related offences,681.0
2013Q3,Wicklow Garda Division,Weapons and explosives offences,26.0
2013Q4,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",105.0
2013Q4,Wicklow Garda Division,Burglary and related offences,283.0
2013Q4,Wicklow Garda Division,Controlled drug offences,157.0
2013Q4,Wicklow Garda Division,Damage to property and to the environment  offences,215.0
2013Q4,Wicklow Garda Division,Dangerous or negligent acts,494.0
2013Q4,Wicklow Garda Division,"Fraud, deception and related offences",37.0
2013Q4,Wicklow Garda Division,Homicide & related offences,0.0
2013Q4,Wicklow Garda Division,Kidnapping and related offences,0.0
2013Q4,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2013Q4,Wicklow Garda Division,Offences not elsewhere classified,54.0
2013Q4,Wicklow Garda Division,Public order and other social code offences,213.0
2013Q4,Wicklow Garda Division,Road and traffic offences,510.0
2013Q4,Wicklow Garda Division,"Robbery, extortion and hijacking offences",12.0
2013Q4,Wicklow Garda Division,Sexual offences,10.0
2013Q4,Wicklow Garda Division,Theft and related offences,471.0
2013Q4,Wicklow Garda Division,Weapons and explosives offences,30.0
2014Q1,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",115.0
2014Q1,Wicklow Garda Division,Burglary and related offences,186.0
2014Q1,Wicklow Garda Division,Controlled drug offences,129.0
2014Q1,Wicklow Garda Division,Damage to property and to the environment  offences,178.0
2014Q1,Wicklow Garda Division,Dangerous or negligent acts,391.0
2014Q1,Wicklow Garda Division,"Fraud, deception and related offences",33.0
2014Q1,Wicklow Garda Division,Homicide & related offences,0.0
2014Q1,Wicklow Garda Division,Kidnapping and related offences,0.0
2014Q1,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",55.0
2014Q1,Wicklow Garda Division,Offences not elsewhere classified,32.0
2014Q1,Wicklow Garda Division,Public order and other social code offences,231.0
2014Q1,Wicklow Garda Division,Road and traffic offences,477.0
2014Q1,Wicklow Garda Division,"Robbery, extortion and hijacking offences",18.0
2014Q1,Wicklow Garda Division,Sexual offences,16.0
2014Q1,Wicklow Garda Division,Theft and related offences,432.0
2014Q1,Wicklow Garda Division,Weapons and explosives offences,19.0
2014Q2,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",102.0
2014Q2,Wicklow Garda Division,Burglary and related offences,211.0
2014Q2,Wicklow Garda Division,Controlled drug offences,139.0
2014Q2,Wicklow Garda Division,Damage to property and to the environment  offences,206.0
2014Q2,Wicklow Garda Division,Dangerous or negligent acts,395.0
2014Q2,Wicklow Garda Division,"Fraud, deception and related offences",42.0
2014Q2,Wicklow Garda Division,Homicide & related offences,2.0
2014Q2,Wicklow Garda Division,Kidnapping and related offences,0.0
2014Q2,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",62.0
2014Q2,Wicklow Garda Division,Offences not elsewhere classified,42.0
2014Q2,Wicklow Garda Division,Public order and other social code offences,242.0
2014Q2,Wicklow Garda Division,Road and traffic offences,563.0
2014Q2,Wicklow Garda Division,"Robbery, extortion and hijacking offences",13.0
2014Q2,Wicklow Garda Division,Sexual offences,19.0
2014Q2,Wicklow Garda Division,Theft and related offences,611.0
2014Q2,Wicklow Garda Division,Weapons and explosives offences,5.0
2014Q3,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",134.0
2014Q3,Wicklow Garda Division,Burglary and related offences,232.0
2014Q3,Wicklow Garda Division,Controlled drug offences,119.0
2014Q3,Wicklow Garda Division,Damage to property and to the environment  offences,219.0
2014Q3,Wicklow Garda Division,Dangerous or negligent acts,420.0
2014Q3,Wicklow Garda Division,"Fraud, deception and related offences",35.0
2014Q3,Wicklow Garda Division,Homicide & related offences,1.0
2014Q3,Wicklow Garda Division,Kidnapping and related offences,0.0
2014Q3,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",58.0
2014Q3,Wicklow Garda Division,Offences not elsewhere classified,28.0
2014Q3,Wicklow Garda Division,Public order and other social code offences,230.0
2014Q3,Wicklow Garda Division,Road and traffic offences,512.0
2014Q3,Wicklow Garda Division,"Robbery, extortion and hijacking offences",9.0
2014Q3,Wicklow Garda Division,Sexual offences,19.0
2014Q3,Wicklow Garda Division,Theft and related offences,638.0
2014Q3,Wicklow Garda Division,Weapons and explosives offences,20.0
2014Q4,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",131.0
2014Q4,Wicklow Garda Division,Burglary and related offences,297.0
2014Q4,Wicklow Garda Division,Controlled drug offences,146.0
2014Q4,Wicklow Garda Division,Damage to property and to the environment  offences,275.0
2014Q4,Wicklow Garda Division,Dangerous or negligent acts,281.0
2014Q4,Wicklow Garda Division,"Fraud, deception and related offences",40.0
2014Q4,Wicklow Garda Division,Homicide & related offences,0.0
2014Q4,Wicklow Garda Division,Kidnapping and related offences,2.0
2014Q4,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",71.0
2014Q4,Wicklow Garda Division,Offences not elsewhere classified,51.0
2014Q4,Wicklow Garda Division,Public order and other social code offences,229.0
2014Q4,Wicklow Garda Division,Road and traffic offences,440.0
2014Q4,Wicklow Garda Division,"Robbery, extortion and hijacking offences",4.0
2014Q4,Wicklow Garda Division,Sexual offences,11.0
2014Q4,Wicklow Garda Division,Theft and related offences,561.0
2014Q4,Wicklow Garda Division,Weapons and explosives offences,20.0
2015Q1,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",108.0
2015Q1,Wicklow Garda Division,Burglary and related offences,303.0
2015Q1,Wicklow Garda Division,Controlled drug offences,132.0
2015Q1,Wicklow Garda Division,Damage to property and to the environment  offences,174.0
2015Q1,Wicklow Garda Division,Dangerous or negligent acts,313.0
2015Q1,Wicklow Garda Division,"Fraud, deception and related offences",35.0
2015Q1,Wicklow Garda Division,Homicide & related offences,1.0
2015Q1,Wicklow Garda Division,Kidnapping and related offences,1.0
2015Q1,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",76.0
2015Q1,Wicklow Garda Division,Offences not elsewhere classified,33.0
2015Q1,Wicklow Garda Division,Public order and other social code offences,186.0
2015Q1,Wicklow Garda Division,Road and traffic offences,474.0
2015Q1,Wicklow Garda Division,"Robbery, extortion and hijacking offences",11.0
2015Q1,Wicklow Garda Division,Sexual offences,20.0
2015Q1,Wicklow Garda Division,Theft and related offences,506.0
2015Q1,Wicklow Garda Division,Weapons and explosives offences,21.0
2015Q2,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2015Q2,Wicklow Garda Division,Burglary and related offences,214.0
2015Q2,Wicklow Garda Division,Controlled drug offences,161.0
2015Q2,Wicklow Garda Division,Damage to property and to the environment  offences,182.0
2015Q2,Wicklow Garda Division,Dangerous or negligent acts,316.0
2015Q2,Wicklow Garda Division,"Fraud, deception and related offences",28.0
2015Q2,Wicklow Garda Division,Homicide & related offences,1.0
2015Q2,Wicklow Garda Division,Kidnapping and related offences,1.0
2015Q2,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",78.0
2015Q2,Wicklow Garda Division,Offences not elsewhere classified,29.0
2015Q2,Wicklow Garda Division,Public order and other social code offences,161.0
2015Q2,Wicklow Garda Division,Road and traffic offences,473.0
2015Q2,Wicklow Garda Division,"Robbery, extortion and hijacking offences",10.0
2015Q2,Wicklow Garda Division,Sexual offences,18.0
2015Q2,Wicklow Garda Division,Theft and related offences,544.0
2015Q2,Wicklow Garda Division,Weapons and explosives offences,15.0
2015Q3,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2015Q3,Wicklow Garda Division,Burglary and related offences,196.0
2015Q3,Wicklow Garda Division,Controlled drug offences,177.0
2015Q3,Wicklow Garda Division,Damage to property and to the environment  offences,185.0
2015Q3,Wicklow Garda Division,Dangerous or negligent acts,297.0
2015Q3,Wicklow Garda Division,"Fraud, deception and related offences",25.0
2015Q3,Wicklow Garda Division,Homicide & related offences,2.0
2015Q3,Wicklow Garda Division,Kidnapping and related offences,0.0
2015Q3,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",70.0
2015Q3,Wicklow Garda Division,Offences not elsewhere classified,29.0
2015Q3,Wicklow Garda Division,Public order and other social code offences,190.0
2015Q3,Wicklow Garda Division,Road and traffic offences,494.0
2015Q3,Wicklow Garda Division,"Robbery, extortion and hijacking offences",13.0
2015Q3,Wicklow Garda Division,Sexual offences,22.0
2015Q3,Wicklow Garda Division,Theft and related offences,601.0
2015Q3,Wicklow Garda Division,Weapons and explosives offences,19.0
2015Q4,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",119.0
2015Q4,Wicklow Garda Division,Burglary and related offences,184.0
2015Q4,Wicklow Garda Division,Controlled drug offences,117.0
2015Q4,Wicklow Garda Division,Damage to property and to the environment  offences,153.0
2015Q4,Wicklow Garda Division,Dangerous or negligent acts,200.0
2015Q4,Wicklow Garda Division,"Fraud, deception and related offences",18.0
2015Q4,Wicklow Garda Division,Homicide & related offences,0.0
2015Q4,Wicklow Garda Division,Kidnapping and related offences,1.0
2015Q4,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime",61.0
2015Q4,Wicklow Garda Division,Offences not elsewhere classified,28.0
2015Q4,Wicklow Garda Division,Public order and other social code offences,173.0
2015Q4,Wicklow Garda Division,Road and traffic offences,391.0
2015Q4,Wicklow Garda Division,"Robbery, extortion and hijacking offences",6.0
2015Q4,Wicklow Garda Division,Sexual offences,12.0
2015Q4,Wicklow Garda Division,Theft and related offences,442.0
2015Q4,Wicklow Garda Division,Weapons and explosives offences,27.0
2016Q1,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",112.0
2016Q1,Wicklow Garda Division,Burglary and related offences,161.0
2016Q1,Wicklow Garda Division,Controlled drug offences,147.0
2016Q1,Wicklow Garda Division,Damage to property and to the environment  offences,126.0
2016Q1,Wicklow Garda Division,Dangerous or negligent acts,271.0
2016Q1,Wicklow Garda Division,"Fraud, deception and related offences",27.0
