Year,Garda Division,Type of Offence,VALUE
2005,Wicklow Garda Division,Fireworks offences (114),0.0
2005,Wicklow Garda Division,"Fraud, deception and related offences (09)",66.0
2005,Wicklow Garda Division,Harassment and related offences (033),24.0
2005,Wicklow Garda Division,Homicide & related offences (01),2.0
2005,Wicklow Garda Division,Human trafficking offences (0513),0.0
2005,Wicklow Garda Division,Importation of drugs (1011),0.0
2005,Wicklow Garda Division,Infanticide (0113),0.0
2005,Wicklow Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",690.0
2005,Wicklow Garda Division,Kidnapping and related offences (05),1.0
2005,Wicklow Garda Division,Light rail offences (Luas) (1443),0.0
2005,Wicklow Garda Division,Liquor licensing offences (133),285.0
2005,Wicklow Garda Division,Litter offences (1221),11.0
2005,Wicklow Garda Division,Manslaughter (0112),0.0
2005,Wicklow Garda Division,Murder (0111),2.0
2005,Wicklow Garda Division,Murder-attempt (0311),0.0
2005,Wicklow Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2005,Wicklow Garda Division,Offences against government and its agents (151),0.0
2005,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime (15)",102.0
2005,Wicklow Garda Division,Offences not elsewhere classified (16),33.0
2005,Wicklow Garda Division,"Offences while in custody, breach of court orders (157)",96.0
2005,Wicklow Garda Division,Offensive weapons offences (n.e.c.) (113),26.0
2005,Wicklow Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2005,Wicklow Garda Division,Other assault (035),256.0
2005,Wicklow Garda Division,Other drug offences (103),19.0
2005,Wicklow Garda Division,Other road offences (1433),660.0
2005,Wicklow Garda Division,Other sexual offences (022),3.0
2005,Wicklow Garda Division,"Other thefts, handling stolen property (084)",1208.0
2005,Wicklow Garda Division,Perverting the course of justice (153),6.0
2005,Wicklow Garda Division,Possession of a firearm (1122),10.0
2005,Wicklow Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",2.0
2005,Wicklow Garda Division,Possession of drugs for personal use (1022),235.0
2005,Wicklow Garda Division,Possession of drugs for sale or supply (1021),48.0
2005,Wicklow Garda Division,Prostitution offences (134),0.0
2005,Wicklow Garda Division,Public order and other social code offences (13),1429.0
2005,Wicklow Garda Division,Public service vehicle offences (1442),3.0
2005,Wicklow Garda Division,Rape and sexual assault (021),49.0
2005,Wicklow Garda Division,"Regulated betting/money, collection/trading offences (135)",3.0
2005,Wicklow Garda Division,Road and traffic offences (14),1828.0
2005,Wicklow Garda Division,Road transport - carriage of goods offences (1441),77.0
2005,Wicklow Garda Division,Roadworthiness/regulatory offences (143),60.0
2005,Wicklow Garda Division,Robbery from the person (0613),30.0
2005,Wicklow Garda Division,Robbery of an establishment or institution (0611),49.0
2005,Wicklow Garda Division,Robbery of cash or goods in transit (0612),2.0
2005,Wicklow Garda Division,"Robbery, extortion and hijacking offences (06)",87.0
2005,Wicklow Garda Division,Sexual offences (02),52.0
2005,Wicklow Garda Division,Social code offences (n.e.c.) (136),5.0
2005,Wicklow Garda Division,Speeding (0415),339.0
2005,Wicklow Garda Division,Theft and related offences (08),1959.0
2005,Wicklow Garda Division,Theft from person (0821),69.0
2005,Wicklow Garda Division,Theft from shop (0822),300.0
2005,Wicklow Garda Division,Theft/taking of vehicle and related offences (081),382.0
2005,Wicklow Garda Division,Threat to kill or cause serious harm (0313),0.0
2005,Wicklow Garda Division,Trespass offences (132),56.0
2005,Wicklow Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2005,Wicklow Garda Division,Vehicle tax/registration offences (142),235.0
2005,Wicklow Garda Division,Weapons and explosives offences (11),49.0
2006,Wicklow Garda Division,"Abandoning a child, child neglect and cruelty (0422)",7.0
2006,Wicklow Garda Division,Abduction of person under 16 years of age (0512),0.0
2006,Wicklow Garda Division,Aggravated burglary (0711),9.0
2006,Wicklow Garda Division,Arson (1211),37.0
2006,Wicklow Garda Division,"Assault causing harm, poisoning (034)",109.0
2006,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",389.0
