Year,Garda Division,Type of Offence,VALUE
2004,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime (15)",379.0
2004,D.M.R. Northern Garda Division,Offences not elsewhere classified (16),507.0
2004,D.M.R. Northern Garda Division,"Offences while in custody, breach of court orders (157)",355.0
2004,D.M.R. Northern Garda Division,Offensive weapons offences (n.e.c.) (113),141.0
2004,D.M.R. Northern Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2004,D.M.R. Northern Garda Division,Other assault (035),403.0
2004,D.M.R. Northern Garda Division,Other drug offences (103),41.0
2004,D.M.R. Northern Garda Division,Other road offences (1433),2033.0
2004,D.M.R. Northern Garda Division,Other sexual offences (022),3.0
2004,D.M.R. Northern Garda Division,"Other thefts, handling stolen property (084)",2719.0
2004,D.M.R. Northern Garda Division,Perverting the course of justice (153),12.0
2004,D.M.R. Northern Garda Division,Possession of a firearm (1122),27.0
2004,D.M.R. Northern Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",41.0
2004,D.M.R. Northern Garda Division,Possession of drugs for personal use (1022),489.0
2004,D.M.R. Northern Garda Division,Possession of drugs for sale or supply (1021),152.0
2004,D.M.R. Northern Garda Division,Prostitution offences (134),0.0
2004,D.M.R. Northern Garda Division,Public order and other social code offences (13),1945.0
2004,D.M.R. Northern Garda Division,Public service vehicle offences (1442),39.0
2004,D.M.R. Northern Garda Division,Rape and sexual assault (021),90.0
2004,D.M.R. Northern Garda Division,"Regulated betting/money, collection/trading offences (135)",5.0
2004,D.M.R. Northern Garda Division,Road and traffic offences (14),3463.0
2004,D.M.R. Northern Garda Division,Road transport - carriage of goods offences (1441),82.0
2004,D.M.R. Northern Garda Division,Roadworthiness/regulatory offences (143),31.0
2004,D.M.R. Northern Garda Division,Robbery from the person (0613),127.0
2004,D.M.R. Northern Garda Division,Robbery of an establishment or institution (0611),194.0
2004,D.M.R. Northern Garda Division,Robbery of cash or goods in transit (0612),12.0
2004,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences (06)",342.0
2004,D.M.R. Northern Garda Division,Sexual offences (02),93.0
2004,D.M.R. Northern Garda Division,Social code offences (n.e.c.) (136),12.0
2004,D.M.R. Northern Garda Division,Speeding (0415),108.0
2004,D.M.R. Northern Garda Division,Theft and related offences (08),5697.0
2004,D.M.R. Northern Garda Division,Theft from person (0821),291.0
2004,D.M.R. Northern Garda Division,Theft from shop (0822),768.0
2004,D.M.R. Northern Garda Division,Theft/taking of vehicle and related offences (081),1919.0
2004,D.M.R. Northern Garda Division,Threat to kill or cause serious harm (0313),15.0
2004,D.M.R. Northern Garda Division,Trespass offences (132),156.0
2004,D.M.R. Northern Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2004,D.M.R. Northern Garda Division,Vehicle tax/registration offences (142),127.0
2004,D.M.R. Northern Garda Division,Weapons and explosives offences (11),200.0
2005,D.M.R. Northern Garda Division,"Abandoning a child, child neglect and cruelty (0422)",22.0
2005,D.M.R. Northern Garda Division,Abduction of person under 16 years of age (0512),5.0
2005,D.M.R. Northern Garda Division,Aggravated burglary (0711),28.0
2005,D.M.R. Northern Garda Division,Arson (1211),86.0
2005,D.M.R. Northern Garda Division,"Assault causing harm, poisoning (034)",224.0
2005,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",705.0
2005,D.M.R. Northern Garda Division,Blackmail or extortion (0621),1.0
2005,D.M.R. Northern Garda Division,Burglary (not aggravated) (0712),1611.0
2005,D.M.R. Northern Garda Division,Burglary and related offences (07),1658.0
2005,D.M.R. Northern Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",9.0
2005,D.M.R. Northern Garda Division,Controlled drug offences (10),1162.0
2005,D.M.R. Northern Garda Division,Criminal damage (not arson) (1212),3678.0
2005,D.M.R. Northern Garda Division,Cultivation or manufacture of drugs (1012),3.0
2005,D.M.R. Northern Garda Division,Damage to property and to the environment  offences (12),3765.0
2005,D.M.R. Northern Garda Division,Dangerous driving causing serious bodily harm (0411),2.0
2005,D.M.R. Northern Garda Division,Dangerous driving leading to death (012),1.0
2005,D.M.R. Northern Garda Division,Dangerous or negligent acts (04),1264.0
2005,D.M.R. Northern Garda Division,Dangerous/careless driving and motorway offences (0414),214.0
2005,D.M.R. Northern Garda Division,Discharging a firearm (1121),44.0
2005,D.M.R. Northern Garda Division,Disorderly conduct (131),1964.0
2005,D.M.R. Northern Garda Division,"Driving licence-failure to have, produce, etc. (1411)",91.0
2005,D.M.R. Northern Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",756.0
2005,D.M.R. Northern Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),8.0
2005,D.M.R. Northern Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),748.0
2005,D.M.R. Northern Garda Division,Endangering traffic offences (0425),7.0
2005,D.M.R. Northern Garda Division,Endangerment with potential for serious harm/death (0421),35.0
2005,D.M.R. Northern Garda Division,"Explosives, chemical weapons offences (111)",2.0
2005,D.M.R. Northern Garda Division,False alarm/interference with aircraft or air transport facilities (0424),14.0
2005,D.M.R. Northern Garda Division,False imprisonment (0511),3.0
2005,D.M.R. Northern Garda Division,Fireworks offences (114),0.0
2005,D.M.R. Northern Garda Division,"Fraud, deception and related offences (09)",386.0
2005,D.M.R. Northern Garda Division,Harassment and related offences (033),40.0
2005,D.M.R. Northern Garda Division,Homicide & related offences (01),5.0
2005,D.M.R. Northern Garda Division,Human trafficking offences (0513),0.0
2005,D.M.R. Northern Garda Division,Importation of drugs (1011),29.0
2005,D.M.R. Northern Garda Division,Infanticide (0113),0.0
2005,D.M.R. Northern Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",1218.0
2005,D.M.R. Northern Garda Division,Kidnapping and related offences (05),8.0
2005,D.M.R. Northern Garda Division,Light rail offences (Luas) (1443),0.0
2005,D.M.R. Northern Garda Division,Liquor licensing offences (133),77.0
2005,D.M.R. Northern Garda Division,Litter offences (1221),1.0
2005,D.M.R. Northern Garda Division,Manslaughter (0112),1.0
2005,D.M.R. Northern Garda Division,Murder (0111),3.0
2005,D.M.R. Northern Garda Division,Murder-attempt (0311),1.0
2005,D.M.R. Northern Garda Division,Obstruction under Road Traffic Acts (1432),16.0
